
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
38.1008,,Segment,3,1,Image 1,1,1,100000001,510000000037,
34.0466,,Segment,3,0,Image 1,1,1,100000001,510000000072,
19.531,,Segment,3,6,Image 1,3,1,100000002,510000000086,
44.8614,,Segment,3,5,Image 1,3,1,100000002,510000000091,
29.2,,Segment,3,4,Image 1,3,1,100000002,510000000113,
29.317,,Segment,3,3,Image 1,2,1,100000002,510000000137,
36.3173,,Segment,3,2,Image 1,1,1,100000002,510000000154,
77.5188,,Segment,3,1,Image 1,1,1,100000002,510000000158,
71.6003,,Segment,3,0,Image 1,1,1,100000002,510000000169,
41.2145,,Segment,3,5,Image 1,4,1,100000002,510000000203,
27.9245,,Segment,3,6,Image 1,4,1,100000002,510000000205,
22.2823,,Segment,3,4,Image 1,2,1,100000002,510000000215,
29.3904,,Segment,3,3,Image 1,3,1,100000001,510000000226,
23.0237,,Segment,3,2,Image 1,3,1,100000001,510000000232,
48.939,,Segment,3,1,Image 1,2,1,100000001,510000000240,
58.9114,,Segment,3,0,Image 1,1,1,100000001,510000000247,
20.5185,,Segment,3,7,Image 1,3,1,100000000,510000000287,
30.378,,Segment,3,6,Image 1,3,1,100000000,510000000295,
34.1144,,Segment,3,5,Image 1,2,1,100000000,510000000299,
39.3542,,Segment,3,3,Image 1,2,1,100000000,510000000311,
37.6719,,Segment,3,2,Image 1,2,1,100000000,510000000318,
41.6083,,Segment,3,1,Image 1,1,1,100000000,510000000322,
39.9556,,Segment,3,0,Image 1,1,1,100000000,510000000334,
34.0495,,Segment,3,3,Image 1,4,1,100000001,510000000350,
35.2933,,Segment,3,5,Image 1,5,1,100000000,510000000358,
27.4378,,Segment,3,4,Image 1,4,1,100000000,510000000382,
36.7918,,Segment,3,3,Image 1,3,1,100000000,510000000393,
22.5978,,Segment,3,5,Image 1,4,1,100000000,510000000395,
34.3574,,Segment,3,7,Image 1,3,1,100000002,510000000434,
32.7787,,Segment,3,6,Image 1,2,1,100000002,510000000436,
38.84,,Segment,3,5,Image 1,2,1,100000002,510000000439,
35.9806,,Segment,3,4,Image 1,2,1,100000002,510000000454,
43.9451,,Segment,3,3,Image 1,1,1,100000002,510000000470,
73.0173,,Segment,3,2,Image 1,1,1,100000002,510000000476,
71.8809,,Segment,3,1,Image 1,1,1,100000002,510000000488,
69.693,,Segment,3,0,Image 1,1,1,100000002,510000000511,
19.183,,Segment,3,4,Image 1,2,1,100000000,510000000519,
25.7956,,Segment,3,3,Image 1,2,1,100000000,510000000539,
29.0215,,Segment,3,2,Image 1,2,1,100000000,510000000557,
50.8205,,Segment,3,1,Image 1,2,1,100000000,510000000579,
54.3297,,Segment,3,0,Image 1,1,1,100000000,510000000589,
23.234,,Segment,3,4,Image 1,3,1,100000000,510000000606,
29.6033,,Segment,3,4,Image 1,3,1,100000000,510000000624,
41.9615,,Segment,3,3,Image 1,3,1,100000000,510000000640,
35.7624,,Segment,3,2,Image 1,3,1,100000000,510000000652,
25.822,,Segment,3,4,Image 1,3,1,100000000,510000000658,
