
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
176,,Segment,1,1,Image 1,1,1,100000001,510000000037,
172,,Segment,1,0,Image 1,1,1,100000001,510000000072,
9,,Segment,1,6,Image 1,3,1,100000002,510000000086,
13,,Segment,1,5,Image 1,3,1,100000002,510000000091,
23,,Segment,1,4,Image 1,3,1,100000002,510000000113,
85,,Segment,1,3,Image 1,2,1,100000002,510000000137,
41,,Segment,1,2,Image 1,1,1,100000002,510000000154,
74,,Segment,1,1,Image 1,1,1,100000002,510000000158,
34,,Segment,1,0,Image 1,1,1,100000002,510000000169,
148,,Segment,1,5,Image 1,4,1,100000002,510000000203,
4,,Segment,1,6,Image 1,4,1,100000002,510000000205,
62,,Segment,1,4,Image 1,2,1,100000002,510000000215,
28,,Segment,1,3,Image 1,3,1,100000001,510000000226,
15,,Segment,1,2,Image 1,3,1,100000001,510000000232,
5,,Segment,1,1,Image 1,2,1,100000001,510000000240,
16,,Segment,1,0,Image 1,1,1,100000001,510000000247,
36,,Segment,1,7,Image 1,3,1,100000000,510000000287,
12,,Segment,1,6,Image 1,3,1,100000000,510000000295,
4,,Segment,1,5,Image 1,2,1,100000000,510000000299,
15,,Segment,1,3,Image 1,2,1,100000000,510000000311,
6,,Segment,1,2,Image 1,2,1,100000000,510000000318,
3,,Segment,1,1,Image 1,1,1,100000000,510000000322,
0,,Segment,1,0,Image 1,1,1,100000000,510000000334,
89,,Segment,1,3,Image 1,4,1,100000001,510000000350,
9,,Segment,1,5,Image 1,5,1,100000000,510000000358,
28,,Segment,1,4,Image 1,4,1,100000000,510000000382,
6,,Segment,1,3,Image 1,3,1,100000000,510000000393,
1,,Segment,1,5,Image 1,4,1,100000000,510000000395,
43,,Segment,1,7,Image 1,3,1,100000002,510000000434,
1,,Segment,1,6,Image 1,2,1,100000002,510000000436,
3,,Segment,1,5,Image 1,2,1,100000002,510000000439,
12,,Segment,1,4,Image 1,2,1,100000002,510000000454,
21,,Segment,1,3,Image 1,1,1,100000002,510000000470,
6,,Segment,1,2,Image 1,1,1,100000002,510000000476,
13,,Segment,1,1,Image 1,1,1,100000002,510000000488,
20,,Segment,1,0,Image 1,1,1,100000002,510000000511,
8,,Segment,1,4,Image 1,2,1,100000000,510000000519,
18,,Segment,1,3,Image 1,2,1,100000000,510000000539,
22,,Segment,1,2,Image 1,2,1,100000000,510000000557,
7,,Segment,1,1,Image 1,2,1,100000000,510000000579,
8,,Segment,1,0,Image 1,1,1,100000000,510000000589,
12,,Segment,1,4,Image 1,3,1,100000000,510000000606,
9,,Segment,1,4,Image 1,3,1,100000000,510000000624,
15,,Segment,1,3,Image 1,3,1,100000000,510000000640,
9,,Segment,1,2,Image 1,3,1,100000000,510000000652,
