
Segment Number of Voxel Ch=3 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1429,,Segment,3,1,Image 1,1,1,100000001,510000000037,
2510,,Segment,3,0,Image 1,1,1,100000001,510000000072,
258,,Segment,3,6,Image 1,3,1,100000002,510000000086,
433,,Segment,3,5,Image 1,3,1,100000002,510000000091,
1060,,Segment,3,4,Image 1,3,1,100000002,510000000113,
1262,,Segment,3,3,Image 1,2,1,100000002,510000000137,
1390,,Segment,3,2,Image 1,1,1,100000002,510000000154,
613,,Segment,3,1,Image 1,1,1,100000002,510000000158,
2349,,Segment,3,0,Image 1,1,1,100000002,510000000169,
951,,Segment,3,5,Image 1,4,1,100000002,510000000203,
212,,Segment,3,6,Image 1,4,1,100000002,510000000205,
882,,Segment,3,4,Image 1,2,1,100000002,510000000215,
917,,Segment,3,3,Image 1,3,1,100000001,510000000226,
717,,Segment,3,2,Image 1,3,1,100000001,510000000232,
2198,,Segment,3,1,Image 1,2,1,100000001,510000000240,
1185,,Segment,3,0,Image 1,1,1,100000001,510000000247,
1240,,Segment,3,7,Image 1,3,1,100000000,510000000287,
291,,Segment,3,6,Image 1,3,1,100000000,510000000295,
201,,Segment,3,5,Image 1,2,1,100000000,510000000299,
480,,Segment,3,3,Image 1,2,1,100000000,510000000311,
573,,Segment,3,2,Image 1,2,1,100000000,510000000318,
697,,Segment,3,1,Image 1,1,1,100000000,510000000322,
834,,Segment,3,0,Image 1,1,1,100000000,510000000334,
606,,Segment,3,3,Image 1,4,1,100000001,510000000350,
208,,Segment,3,5,Image 1,5,1,100000000,510000000358,
836,,Segment,3,4,Image 1,4,1,100000000,510000000382,
586,,Segment,3,3,Image 1,3,1,100000000,510000000393,
179,,Segment,3,5,Image 1,4,1,100000000,510000000395,
1964,,Segment,3,7,Image 1,3,1,100000002,510000000434,
574,,Segment,3,6,Image 1,2,1,100000002,510000000436,
650,,Segment,3,5,Image 1,2,1,100000002,510000000439,
1337,,Segment,3,4,Image 1,2,1,100000002,510000000454,
1002,,Segment,3,3,Image 1,1,1,100000002,510000000470,
693,,Segment,3,2,Image 1,1,1,100000002,510000000476,
1318,,Segment,3,1,Image 1,1,1,100000002,510000000488,
2544,,Segment,3,0,Image 1,1,1,100000002,510000000511,
388,,Segment,3,4,Image 1,2,1,100000000,510000000519,
1145,,Segment,3,3,Image 1,2,1,100000000,510000000539,
932,,Segment,3,2,Image 1,2,1,100000000,510000000557,
1276,,Segment,3,1,Image 1,2,1,100000000,510000000579,
546,,Segment,3,0,Image 1,1,1,100000000,510000000589,
688,,Segment,3,4,Image 1,3,1,100000000,510000000606,
726,,Segment,3,4,Image 1,3,1,100000000,510000000624,
650,,Segment,3,3,Image 1,3,1,100000000,510000000640,
707,,Segment,3,2,Image 1,3,1,100000000,510000000652,
528,,Segment,3,4,Image 1,3,1,100000000,510000000658,
225,,Segment,3,2,Image 1,3,1,100000000,510000000667,
531,,Segment,3,1,Image 1,2,1,100000000,510000000680,
173,,Segment,3,7,Image 1,4,1,100000000,510000000682,
402,,Segment,3,6,Image 1,2,1,100000000,510000000687,
745,,Segment,3,4,Image 1,4,1,100000000,510000000702,
149,,Segment,3,4,Image 1,3,1,100000000,510000000704,
134,,Segment,3,2,Image 1,2,1,100000000,510000000706,
1244,,Segment,3,4,Image 1,3,1,100000001,510000000720,
1264,,Segment,3,2,Image 1,2,1,100000001,510000000727,
1223,,Segment,3,1,Image 1,1,1,100000001,510000000730,
1003,,Segment,3,6,Image 1,3,1,100000002,510000000742,
459,,Segment,3,7,Image 1,2,1,100000002,510000000745,
425,,Segment,3,5,Image 1,2,1,100000001,510000000768,
519,,Segment,3,4,Image 1,1,1,100000001,510000000778,
354,,Segment,3,3,Image 1,1,1,100000001,510000000785,
912,,Segment,3,2,Image 1,1,1,100000001,510000000803,
497,,Segment,3,1,Image 1,1,1,100000001,510000000808,
614,,Segment,3,0,Image 1,1,1,100000001,510000000815,
546,,Segment,3,6,Image 1,3,1,100000002,510000000828,
1338,,Segment,3,3,Image 1,2,1,100000001,510000000868,
876,,Segment,3,2,Image 1,2,1,100000000,510000000875,
575,,Segment,3,5,Image 1,1,1,100000002,510000000892,
1058,,Segment,3,4,Image 1,1,1,100000002,510000000905,
1179,,Segment,3,3,Image 1,3,1,100000002,510000000931,
2681,,Segment,3,2,Image 1,2,1,100000002,510000000969,
883,,Segment,3,5,Image 1,3,1,100000002,510000000977,
1176,,Segment,3,3,Image 1,2,1,100000002,510000000989,
421,,Segment,3,8,Image 1,5,1,100000002,510000001000,
154,,Segment,3,7,Image 1,5,1,100000002,510000001009,
732,,Segment,3,6,Image 1,4,1,100000002,510000001026,
309,,Segment,3,5,Image 1,3,1,100000002,510000001029,
1138,,Segment,3,4,Image 1,3,1,100000002,510000001050,
636,,Segment,3,2,Image 1,2,1,100000002,510000001056,
944,,Segment,3,1,Image 1,2,1,100000002,510000001066,
225,,Segment,3,5,Image 1,2,1,100000002,510000001071,
235,,Segment,3,3,Image 1,3,1,100000000,510000001075,
319,,Segment,3,2,Image 1,1,1,100000000,510000001077,
647,,Segment,3,7,Image 1,4,1,100000002,510000001091,
138,,Segment,3,8,Image 1,6,1,100000002,510000001099,
836,,Segment,3,4,Image 1,2,1,100000002,510000001117,
957,,Segment,3,3,Image 1,2,1,100000002,510000001138,
684,,Segment,3,2,Image 1,2,1,100000002,510000001145,
768,,Segment,3,1,Image 1,2,1,100000002,510000001149,
717,,Segment,3,4,Image 1,2,1,100000002,510000001156,
413,,Segment,3,5,Image 1,1,1,100000001,510000001161,
772,,Segment,3,2,Image 1,3,1,100000001,510000001177,
252,,Segment,3,4,Image 1,2,1,100000001,510000001182,
