
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.989729,,Spine,1,2,1,100000001,610000002625,
0.985,,Spine,5,3,1,100000002,610000002629,
0.897769,,Spine,6,3,1,100000002,610000002632,
0.987146,,Spine,0,1,1,100000000,610000002637,
0.983019,,Spine,0,1,1,100000000,610000002640,
0.985767,,Spine,7,3,1,100000000,610000002642,
0.963834,,Spine,3,1,1,100000002,610000002646,
0.9999,,Spine,0,1,1,100000002,610000002648,
0.979841,,Spine,7,3,1,100000000,610000002650,
0.976426,,Spine,1,1,1,100000000,610000002655,
0.899431,,Spine,3,2,1,100000002,610000002661,
0.980309,,Spine,0,1,1,100000000,610000002666,
0.999942,,Spine,6,4,1,100000002,610000002668,
0.995733,,Spine,2,2,1,100000002,610000002671,
0.991705,,Spine,0,1,1,100000002,610000002674,
0.839157,,Spine,0,1,1,100000001,610000002678,
0.997714,,Spine,7,4,1,100000002,610000002680,
0.999563,,Spine,7,3,1,100000002,610000002682,
1,,Spine,0,1,1,100000000,610000002684,
0.99296,,Spine,2,3,1,100000001,610000002686,
0.994343,,Spine,7,3,1,100000002,610000002688,
0.997264,,Spine,4,2,1,100000002,610000002691,
0.997437,,Spine,4,3,1,100000000,610000002695,
0.989213,,Spine,0,1,1,100000001,610000002697,
0.996284,,Spine,3,1,1,100000002,610000002700,
0.988533,,Spine,1,2,1,100000000,610000002702,
0.991706,,Spine,4,3,1,100000002,610000002704,
0.994602,,Spine,5,3,1,100000001,610000002707,
0.981971,,Spine,0,1,1,100000002,610000002713,
0.69457,,Spine,0,1,1,100000000,610000002725,
0.786803,,Spine,0,1,1,100000000,610000002733,
0.975651,,Spine,5,3,1,100000002,610000002735,
0.997561,,Spine,4,2,1,100000002,610000002737,
0.854014,,Spine,6,3,1,100000002,610000002740,
0.994458,,Spine,2,3,1,100000001,610000002742,
0.977152,,Spine,3,1,1,100000001,610000002744,
0.981861,,Spine,1,1,1,100000000,610000002747,
0.985051,,Spine,4,2,1,100000002,610000002749,
0.894601,,Spine,0,1,1,100000000,610000002757,
0.995545,,Spine,4,2,1,100000002,610000002760,
0.98995,,Spine,2,2,1,100000001,610000002762,
0.994358,,Spine,4,1,1,100000002,610000002765,
0.990003,,Spine,7,3,1,100000002,610000002767,
0.992089,,Spine,1,1,1,100000001,610000002770,
0.9953,,Spine,5,1,1,100000002,610000002774,
0.979286,,Spine,1,1,1,100000002,610000002777,
0.901117,,Spine,6,3,1,100000002,610000002779,
0.998447,,Spine,2,2,1,100000002,610000002781,
0.878296,,Spine,0,1,1,100000002,610000002789,
0.872894,,Spine,1,2,1,100000001,610000002795,
0.991706,,Spine,2,3,1,100000001,610000002798,
0.994251,,Spine,0,1,1,100000002,610000002800,
0.998751,,Spine,4,3,1,100000002,610000002802,
0.999575,,Spine,3,3,1,100000000,610000002805,
0.966239,,Spine,7,3,1,100000002,610000002807,
0.998458,,Spine,3,2,1,100000000,610000002809,
0.978915,,Spine,6,2,1,100000002,610000002811,
0.985259,,Spine,2,2,1,100000002,610000002814,
0.945724,,Spine,1,2,1,100000001,610000002816,
0.987198,,Spine,2,1,1,100000002,610000002818,
0.994783,,Spine,6,2,1,100000000,610000002820,
0.989848,,Spine,3,2,1,100000002,610000002823,
0.999959,,Spine,2,2,1,100000002,610000002825,
0.999626,,Spine,2,2,1,100000002,610000002827,
0.998461,,Spine,0,1,1,100000001,610000002829,
0.951585,,Spine,2,1,1,100000002,610000002832,
0.996406,,Spine,4,2,1,100000001,610000002834,
0.979099,,Spine,5,1,1,100000002,610000002837,
0.992807,,Spine,6,4,1,100000002,610000002839,
0.996729,,Spine,3,2,1,100000002,610000002841,
0.981906,,Spine,0,1,1,100000000,610000002843,
0.985997,,Spine,4,1,1,100000002,610000002845,
0.85802,,Spine,0,1,1,100000002,610000002851,
0.983757,,Spine,0,1,1,100000001,610000002853,
0.966378,,Spine,3,2,1,100000002,610000002855,
0.971723,,Spine,1,2,1,100000001,610000002858,
0.947183,,Spine,2,3,1,100000001,610000002860,
0.988084,,Spine,1,1,1,100000000,610000002862,
0.992056,,Spine,8,5,1,100000002,610000002864,
0.968396,,Spine,3,2,1,100000000,610000002869,
0.966984,,Spine,4,3,1,100000000,610000002872,
0.990551,,Spine,5,5,1,100000000,610000002875,
0.995069,,Spine,6,3,1,100000002,610000002877,
0.978755,,Spine,4,3,1,100000002,610000002879,
0.968704,,Spine,2,3,1,100000002,610000002882,
0.992337,,Spine,2,3,1,100000001,610000002884,
0.96342,,Spine,3,2,1,100000002,610000002890,
0.999566,,Spine,5,2,1,100000000,610000002892,
0.893404,,Spine,0,1,1,100000001,610000002896,
0.952613,,Spine,2,1,1,100000002,610000002900,
0.970825,,Spine,4,2,1,100000001,610000002903,
0.931327,,Spine,1,2,1,100000001,610000002907,
0.994353,,Spine,1,2,1,100000000,610000002909,
0.998343,,Spine,4,4,1,100000000,610000002911,
0.899717,,Spine,4,3,1,100000002,610000002916,
0.979463,,Spine,2,2,1,100000002,610000002919,
0.929006,,Spine,4,4,1,100000000,610000002921,
0.990646,,Spine,8,5,1,100000002,610000002927,
0.990965,,Spine,3,2,1,100000000,610000002929,
0.947645,,Spine,1,2,1,100000001,610000002932,
0.95438,,Spine,0,1,1,100000002,610000002939,
0.995482,,Spine,2,3,1,100000002,610000002942,
0.996598,,Spine,3,3,1,100000002,610000002944,
0.903688,,Spine,0,1,1,100000000,610000002951,
0.938745,,Spine,4,3,1,100000001,610000002954,
0.992945,,Spine,4,1,1,100000002,610000002957,
0.959136,,Spine,0,1,1,100000002,610000002962,
0.975738,,Spine,5,2,1,100000002,610000002966,
0.996201,,Spine,3,2,1,100000001,610000002968,
0.999658,,Spine,0,1,1,100000000,610000002972,
0.997631,,Spine,5,1,1,100000002,610000002974,
0.989303,,Spine,3,2,1,100000002,610000002977,
0.941317,,Spine,4,3,1,100000001,610000002982,
0.953306,,Spine,3,4,1,100000001,610000002984,
0.928038,,Spine,1,2,1,100000001,610000002987,
0.961945,,Spine,0,1,1,100000000,610000002993,
0.998488,,Spine,6,3,1,100000002,610000002995,
0.972483,,Spine,2,2,1,100000000,610000002997,
0.994421,,Spine,3,2,1,100000000,610000003000,
0.995522,,Spine,1,2,1,100000002,610000003002,
0.997923,,Spine,1,2,1,100000002,610000003004,
0.992362,,Spine,4,2,1,100000002,610000003006,
0.9944,,Spine,1,1,1,100000002,610000003008,
0.996326,,Spine,1,2,1,100000002,610000003010,
0.999946,,Spine,4,2,1,100000002,610000003012,
0.97656,,Spine,4,2,1,100000002,610000003014,
0.982077,,Spine,6,4,1,100000002,610000003017,
0.930323,,Spine,4,3,1,100000000,610000003019,
0.999763,,Spine,3,1,1,100000002,610000003021,
0.875009,,Spine,2,2,1,100000000,610000003024,
0.991574,,Spine,0,1,1,100000002,610000003026,
0.980583,,Spine,2,1,1,100000002,610000003032,
0.982257,,Spine,0,1,1,100000001,610000003038,
0.998887,,Spine,0,1,1,100000002,610000003043,
0.947459,,Spine,3,1,1,100000002,610000003047,
0.987394,,Spine,2,3,1,100000001,610000003049,
0.999421,,Spine,3,2,1,100000002,610000003051,
0.996873,,Spine,5,2,1,100000002,610000003053,
0.996497,,Spine,3,2,1,100000000,610000003055,
0.993564,,Spine,3,3,1,100000002,610000003057,
0.976017,,Spine,2,1,1,100000002,610000003060,
0.998432,,Spine,2,2,1,100000001,610000003062,
0.996193,,Spine,0,1,1,100000002,610000003067,
0.997599,,Spine,7,4,1,100000002,610000003072,
0.996298,,Spine,3,1,1,100000001,610000003074,
0.915354,,Spine,0,1,1,100000001,610000003081,
0.996968,,Spine,3,3,1,100000002,610000003084,
0.979322,,Spine,1,2,1,100000002,610000003087,
0.999877,,Spine,7,3,1,100000002,610000003089,
0.996436,,Spine,0,1,1,100000001,610000003093,
0.996004,,Spine,1,1,1,100000001,610000003095,
0.962367,,Spine,0,1,1,100000000,610000003099,
0.995948,,Spine,3,1,1,100000001,610000003101,
0.999186,,Spine,4,2,1,100000002,610000003103,
0.986596,,Spine,8,5,1,100000002,610000003105,
0.995265,,Spine,5,2,1,100000002,610000003107,
0.994313,,Spine,4,1,1,100000002,610000003109,
0.977581,,Spine,2,1,1,100000002,610000003111,
0.983371,,Spine,3,2,1,100000002,610000003113,
0.937961,,Spine,0,1,1,100000000,610000003117,
0.99431,,Spine,1,1,1,100000000,610000003120,
0.96972,,Spine,4,3,1,100000002,610000003122,
0.993869,,Spine,2,2,1,100000002,610000003124,
0.993383,,Spine,2,3,1,100000001,610000003126,
0.96274,,Spine,4,2,1,100000001,610000003128,
0.96317,,Spine,4,4,1,100000000,610000003131,
0.983175,,Spine,2,2,1,100000002,610000003133,
0.979639,,Spine,7,5,1,100000002,610000003136,
0.931187,,Spine,0,1,1,100000002,610000003142,
0.974747,,Spine,4,2,1,100000001,610000003144,
0.999482,,Spine,1,2,1,100000002,610000003146,
0.984125,,Spine,3,2,1,100000001,610000003148,
0.992187,,Spine,1,2,1,100000000,610000003150,
0.998565,,Spine,1,1,1,100000001,610000003153,
0.925876,,Spine,1,2,1,100000001,610000003157,
0.994209,,Spine,4,3,1,100000002,610000003160,
0.984067,,Spine,3,2,1,100000002,610000003163,
0.959382,,Spine,0,1,1,100000001,610000003168,
0.997824,,Spine,2,2,1,100000002,610000003170,
0.969797,,Spine,2,2,1,100000000,610000003172,
0.970908,,Spine,0,1,1,100000000,610000003176,
0.999635,,Spine,4,3,1,100000002,610000003178,
0.99862,,Spine,5,1,1,100000002,610000003181,
0.998426,,Spine,0,1,1,100000002,610000003184,
0.923453,,Spine,2,3,1,100000001,610000003186,
0.992179,,Spine,3,2,1,100000000,610000003188,
0.996747,,Spine,1,1,1,100000002,610000003191,
0.977602,,Spine,3,2,1,100000002,610000003196,
0.997251,,Spine,3,1,1,100000001,610000003198,
0.989291,,Spine,0,1,1,100000000,610000003200,
0.98177,,Spine,7,4,1,100000002,610000003203,
0.978114,,Spine,4,2,1,100000002,610000003205,
0.995739,,Spine,1,1,1,100000000,610000003208,
0.99437,,Spine,3,3,1,100000001,610000003212,
0.998404,,Spine,1,1,1,100000002,610000003217,
0.994242,,Spine,1,1,1,100000002,610000003219,
0.96159,,Spine,5,2,1,100000002,610000003222,
0.991116,,Spine,4,2,1,100000002,610000003224,
0.98754,,Spine,0,1,1,100000002,610000003230,
0.959297,,Spine,7,3,1,100000000,610000003233,
0.999788,,Spine,1,2,1,100000001,610000003235,
0.985806,,Spine,5,2,1,100000001,610000003237,
0.984656,,Spine,1,2,1,100000002,610000003240,
0.993838,,Spine,2,2,1,100000002,610000003242,
0.974538,,Spine,3,1,1,100000002,610000003244,
0.971386,,Spine,4,2,1,100000001,610000003248,
0.997468,,Spine,2,2,1,100000002,610000003250,
0.990863,,Spine,4,2,1,100000001,610000003253,
0.999893,,Spine,4,3,1,100000002,610000003258,
0.982941,,Spine,0,1,1,100000000,610000003261,
0.862724,,Spine,0,1,1,100000001,610000003264,
0.997411,,Spine,5,3,1,100000002,610000003268,
0.999893,,Spine,1,1,1,100000001,610000003270,
0.995452,,Spine,5,4,1,100000002,610000003272,
0.994735,,Spine,0,1,1,100000000,610000003276,
0.887269,,Spine,0,1,1,100000002,610000003282,
0.997697,,Spine,1,2,1,100000002,610000003284,
0.996009,,Spine,0,1,1,100000002,610000003287,
0.999722,,Spine,2,2,1,100000002,610000003289,
0.992833,,Spine,0,1,1,100000002,610000003294,
0.980593,,Spine,2,2,1,100000002,610000003300,
0.971121,,Spine,0,1,1,100000001,610000003306,
0.994311,,Spine,5,3,1,100000002,610000003308,
0.991172,,Spine,1,1,1,100000002,610000003311,
0.997648,,Spine,5,1,1,100000002,610000003313,
0.998538,,Spine,2,1,1,100000002,610000003315,
0.934007,,Spine,0,1,1,100000000,610000003318,
0.998216,,Spine,4,2,1,100000001,610000003321,
0.985971,,Spine,0,1,1,100000002,610000003326,
0.993503,,Spine,1,1,1,100000002,610000003328,
0.9235,,Spine,8,6,1,100000002,610000003331,
0.936938,,Spine,0,1,1,100000000,610000003337,
0.93942,,Spine,0,1,1,100000001,610000003342,
0.999447,,Spine,0,1,1,100000002,610000003346,
0.9986,,Spine,3,2,1,100000001,610000003350,
0.994371,,Spine,0,1,1,100000002,610000003353,
0.992674,,Spine,3,2,1,100000002,610000003356,
0.999443,,Spine,4,3,1,100000002,610000003358,
0.997394,,Spine,1,1,1,100000002,610000003361,
0.997555,,Spine,4,1,1,100000001,610000003363,
0.990645,,Spine,1,2,1,100000001,610000003365,
0.980762,,Spine,5,4,1,100000002,610000003368,
0.997211,,Spine,0,1,1,100000002,610000003372,
0.969974,,Spine,0,1,1,100000000,610000003378,
0.997175,,Spine,3,2,1,100000000,610000003380,
0.99389,,Spine,2,3,1,100000002,610000003382,
0.998469,,Spine,1,1,1,100000002,610000003384,
0.991341,,Spine,0,1,1,100000002,610000003386,
0.972764,,Spine,0,1,1,100000001,610000003388,
0.990156,,Spine,3,3,1,100000001,610000003390,
0.987834,,Spine,0,1,1,100000002,610000003394,
0.9887,,Spine,3,2,1,100000001,610000003396,
0.982424,,Spine,0,1,1,100000001,610000003402,
0.979196,,Spine,0,1,1,100000000,610000003408,
0.978027,,Spine,1,1,1,100000001,610000003411,
0.999569,,Spine,0,1,1,100000002,610000003415,
0.986119,,Spine,0,1,1,100000002,610000003417,
0.966507,,Spine,3,2,1,100000002,610000003419,
0.987944,,Spine,4,2,1,100000000,610000003421,
0.996968,,Spine,2,1,1,100000002,610000003424,
0.998042,,Spine,6,3,1,100000002,610000003426,
0.980209,,Spine,0,1,1,100000001,610000003432,
0.982199,,Spine,2,2,1,100000002,610000003434,
0.994662,,Spine,3,2,1,100000000,610000003436,
0.98375,,Spine,0,1,1,100000002,610000003440,
0.987299,,Spine,1,1,1,100000001,610000003443,
0.997819,,Spine,4,2,1,100000001,610000003445,
0.986423,,Spine,8,5,1,100000002,610000003450,
0.998443,,Spine,0,1,1,100000001,610000003454,
0.996849,,Spine,7,3,1,100000000,610000003457,
0.997384,,Spine,0,1,1,100000002,610000003460,
0.826767,,Spine,1,1,1,100000000,610000003463,
0.955808,,Spine,2,2,1,100000000,610000003465,
0.991392,,Spine,7,3,1,100000002,610000003467,
0.901124,,Spine,3,3,1,100000002,610000003470,
0.995763,,Spine,3,1,1,100000001,610000003472,
0.990438,,Spine,0,1,1,100000002,610000003476,
0.99519,,Spine,1,1,1,100000001,610000003480,
0.993767,,Spine,7,4,1,100000002,610000003483,
0.994853,,Spine,0,1,1,100000002,610000003486,
0.890981,,Spine,0,1,1,100000000,610000003493,
0.997149,,Spine,0,1,1,100000000,610000003496,
1,,Spine,0,1,1,100000002,610000003498,
0.998671,,Spine,0,1,1,100000000,610000003502,
0.888019,,Spine,0,1,1,100000002,610000003508,
0.971423,,Spine,1,2,1,100000001,610000003511,
0.906443,,Spine,0,1,1,100000001,610000003517,
0.991857,,Spine,0,1,1,100000001,610000003522,
0.99923,,Spine,5,3,1,100000002,610000003527,
0.999272,,Spine,1,1,1,100000001,610000003529,
0.989697,,Spine,3,3,1,100000002,610000003531,
0.974604,,Spine,1,1,1,100000000,610000003534,
0.997487,,Spine,1,1,1,100000002,610000003537,
0.992983,,Spine,0,1,1,100000002,610000003541,
0.997185,,Spine,0,1,1,100000000,610000003545,
0.997269,,Spine,5,3,1,100000001,610000003547,
0.973271,,Spine,3,1,1,100000002,610000003549,
0.995975,,Spine,0,1,1,100000002,610000003553,
0.9919,,Spine,4,2,1,100000002,610000003556,
0.987281,,Spine,4,3,1,100000002,610000003561,
0.999233,,Spine,2,3,1,100000002,610000003563,
0.982062,,Spine,1,2,1,100000002,610000003566,
0.992447,,Spine,0,1,1,100000000,610000003570,
0.99964,,Spine,0,1,1,100000002,610000003574,
0.985763,,Spine,3,2,1,100000000,610000003577,
0.996534,,Spine,2,2,1,100000002,610000003580,
0.977642,,Spine,2,3,1,100000002,610000003582,
0.985847,,Spine,3,2,1,100000002,610000003586,
0.998539,,Spine,1,2,1,100000000,610000003588,
0.949174,,Spine,4,3,1,100000002,610000003592,
0.991407,,Spine,7,3,1,100000002,610000003594,
0.990857,,Spine,0,1,1,100000002,610000003597,
0.994791,,Spine,0,1,1,100000002,610000003601,
0.940803,,Spine,0,1,1,100000001,610000003605,
0.997757,,Spine,3,2,1,100000001,610000003610,
0.998491,,Spine,2,2,1,100000002,610000003614,
0.999036,,Spine,0,1,1,100000001,610000003616,
0.996028,,Spine,3,1,1,100000002,610000003618,
0.998637,,Spine,0,1,1,100000001,610000003620,
0.9957,,Spine,1,1,1,100000002,610000003622,
0.995284,,Spine,2,1,1,100000001,610000003624,
0.984719,,Spine,1,1,1,100000001,610000003628,
0.998514,,Spine,2,2,1,100000000,610000003630,
0.993578,,Spine,3,2,1,100000002,610000003632,
1,,Spine,0,1,1,100000002,610000003634,
0.997104,,Spine,7,4,1,100000002,610000003636,
0.992418,,Spine,2,2,1,100000002,610000003645,
0.998981,,Spine,1,1,1,100000000,610000003647,
0.97282,,Spine,1,2,1,100000001,610000003649,
0.999766,,Spine,1,2,1,100000000,610000003651,
0.995763,,Spine,0,1,1,100000002,610000003656,
0.999556,,Spine,3,1,1,100000001,610000003658,
0.999479,,Spine,0,1,1,100000002,610000003661,
0.995399,,Spine,0,1,1,100000002,610000003664,
0.996631,,Spine,5,3,1,100000002,610000003667,
0.990122,,Spine,0,1,1,100000001,610000003669,
0.988992,,Spine,0,1,1,100000001,610000003673,
0.994847,,Spine,4,3,1,100000002,610000003675,
0.934153,,Spine,8,5,1,100000002,610000003678,
0.914517,,Spine,6,4,1,100000002,610000003682,
0.986574,,Spine,0,1,1,100000001,610000003686,
0.997269,,Spine,0,1,1,100000002,610000003691,
0.999779,,Spine,0,1,1,100000002,610000003695,
1,,Spine,0,1,1,100000002,610000003698,
0.989252,,Spine,0,1,1,100000002,610000003700,
0.966694,,Spine,5,5,1,100000000,610000003702,
0.992192,,Spine,2,3,1,100000002,610000003704,
0.971361,,Spine,1,1,1,100000001,610000003706,
0.991811,,Spine,2,1,1,100000001,610000003709,
0.874453,,Spine,0,1,1,100000002,610000003714,
