
Spine Center Intensity Min Ch=3 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,7,Image 1,3,1,100000002,610000002002,
0,,Spine,3,3,Image 1,2,1,100000002,610000002008,
0,,Spine,3,2,Image 1,2,1,100000000,610000002012,
0,,Spine,3,8,Image 1,5,1,100000002,610000002018,
0,,Spine,3,7,Image 1,3,1,100000002,610000002020,
0,,Spine,3,3,Image 1,2,1,100000002,610000002025,
0,,Spine,3,3,Image 1,2,1,100000000,610000002029,
0,,Spine,3,4,Image 1,4,1,100000000,610000002031,
0,,Spine,3,2,Image 1,2,1,100000000,610000002035,
0,,Spine,3,5,Image 1,1,1,100000002,610000002045,
0,,Spine,3,5,Image 1,2,1,100000001,610000002048,
0,,Spine,3,1,Image 1,2,1,100000001,610000002051,
0,,Spine,3,3,Image 1,2,1,100000002,610000002056,
0,,Spine,3,7,Image 1,3,1,100000002,610000002059,
7,,Spine,3,3,Image 1,1,1,100000002,610000002064,
0,,Spine,3,7,Image 1,3,1,100000002,610000002068,
0,,Spine,3,7,Image 1,3,1,100000002,610000002071,
0,,Spine,3,7,Image 1,3,1,100000002,610000002076,
0,,Spine,3,0,Image 1,1,1,100000002,610000002080,
0,,Spine,3,7,Image 1,4,1,100000002,610000002082,
0,,Spine,3,1,Image 1,1,1,100000002,610000002086,
19,,Spine,3,3,Image 1,4,1,100000001,610000002089,
12,,Spine,3,5,Image 1,1,1,100000002,610000002094,
6,,Spine,3,4,Image 1,2,1,100000002,610000002097,
0,,Spine,3,4,Image 1,2,1,100000002,610000002100,
0,,Spine,3,0,Image 1,1,1,100000001,610000002102,
0,,Spine,3,7,Image 1,3,1,100000002,610000002106,
7,,Spine,3,4,Image 1,3,1,100000000,610000002109,
0,,Spine,3,4,Image 1,2,1,100000002,610000002111,
0,,Spine,3,0,Image 1,1,1,100000001,610000002118,
0,,Spine,3,1,Image 1,2,1,100000001,610000002122,
10,,Spine,3,7,Image 1,3,1,100000002,610000002128,
0,,Spine,3,3,Image 1,2,1,100000001,610000002132,
0,,Spine,3,6,Image 1,3,1,100000002,610000002136,
0,,Spine,3,7,Image 1,4,1,100000002,610000002139,
5,,Spine,3,3,Image 1,2,1,100000002,610000002142,
24,,Spine,3,2,Image 1,1,1,100000002,610000002144,
51,,Spine,3,0,Image 1,1,1,100000001,610000002154,
0,,Spine,3,4,Image 1,2,1,100000000,610000002156,
0,,Spine,3,1,Image 1,1,1,100000000,610000002165,
27,,Spine,3,0,Image 1,1,1,100000001,610000002172,
0,,Spine,3,7,Image 1,3,1,100000002,610000002175,
5,,Spine,3,3,Image 1,3,1,100000002,610000002178,
0,,Spine,3,7,Image 1,3,1,100000002,610000002182,
8,,Spine,3,1,Image 1,2,1,100000000,610000002184,
0,,Spine,3,2,Image 1,1,1,100000001,610000002189,
10,,Spine,3,4,Image 1,2,1,100000002,610000002193,
0,,Spine,3,4,Image 1,4,1,100000000,610000002195,
8,,Spine,3,3,Image 1,2,1,100000002,610000002197,
0,,Spine,3,3,Image 1,2,1,100000002,610000002200,
28,,Spine,3,5,Image 1,2,1,100000001,610000002206,
0,,Spine,3,2,Image 1,3,1,100000001,610000002208,
13,,Spine,3,5,Image 1,1,1,100000002,610000002210,
0,,Spine,3,4,Image 1,2,1,100000002,610000002213,
13,,Spine,3,4,Image 1,2,1,100000001,610000002215,
0,,Spine,3,4,Image 1,1,1,100000001,610000002217,
0,,Spine,3,0,Image 1,1,1,100000000,610000002221,
0,,Spine,3,5,Image 1,1,1,100000002,610000002224,
0,,Spine,3,1,Image 1,1,1,100000001,610000002227,
0,,Spine,3,3,Image 1,2,1,100000001,610000002230,
11,,Spine,3,6,Image 1,3,1,100000002,610000002232,
0,,Spine,3,1,Image 1,2,1,100000000,610000002234,
0,,Spine,3,7,Image 1,3,1,100000002,610000002237,
9,,Spine,3,3,Image 1,3,1,100000001,610000002240,
22,,Spine,3,3,Image 1,1,1,100000002,610000002243,
0,,Spine,3,2,Image 1,3,1,100000002,610000002247,
0,,Spine,3,4,Image 1,3,1,100000001,610000002254,
15,,Spine,3,3,Image 1,4,1,100000001,610000002256,
0,,Spine,3,4,Image 1,3,1,100000001,610000002262,
11,,Spine,3,7,Image 1,3,1,100000000,610000002265,
0,,Spine,3,4,Image 1,3,1,100000002,610000002268,
9,,Spine,3,3,Image 1,3,1,100000002,610000002270,
0,,Spine,3,3,Image 1,3,1,100000000,610000002272,
0,,Spine,3,3,Image 1,2,1,100000000,610000002275,
23,,Spine,3,4,Image 1,2,1,100000002,610000002277,
12,,Spine,3,0,Image 1,1,1,100000002,610000002280,
12,,Spine,3,1,Image 1,2,1,100000001,610000002283,
8,,Spine,3,2,Image 1,2,1,100000000,610000002285,
9,,Spine,3,1,Image 1,2,1,100000001,610000002289,
0,,Spine,3,5,Image 1,5,1,100000000,610000002291,
14,,Spine,3,4,Image 1,2,1,100000002,610000002293,
11,,Spine,3,0,Image 1,1,1,100000002,610000002296,
14,,Spine,3,4,Image 1,3,1,100000001,610000002299,
0,,Spine,3,5,Image 1,4,1,100000002,610000002304,
0,,Spine,3,4,Image 1,4,1,100000000,610000002306,
0,,Spine,3,1,Image 1,1,1,100000002,610000002310,
0,,Spine,3,0,Image 1,1,1,100000002,610000002313,
15,,Spine,3,2,Image 1,1,1,100000002,610000002316,
0,,Spine,3,3,Image 1,2,1,100000002,610000002318,
0,,Spine,3,3,Image 1,2,1,100000002,610000002321,
14,,Spine,3,3,Image 1,2,1,100000002,610000002323,
47,,Spine,3,0,Image 1,1,1,100000000,610000002333,
18,,Spine,3,2,Image 1,3,1,100000001,610000002336,
5,,Spine,3,7,Image 1,3,1,100000000,610000002338,
0,,Spine,3,4,Image 1,1,1,100000002,610000002341,
4,,Spine,3,7,Image 1,3,1,100000002,610000002343,
11,,Spine,3,2,Image 1,3,1,100000001,610000002345,
0,,Spine,3,7,Image 1,3,1,100000000,610000002349,
14,,Spine,3,3,Image 1,1,1,100000001,610000002351,
0,,Spine,3,1,Image 1,1,1,100000001,610000002356,
6,,Spine,3,2,Image 1,2,1,100000002,610000002359,
11,,Spine,3,2,Image 1,3,1,100000001,610000002362,
14,,Spine,3,5,Image 1,1,1,100000002,610000002364,
32,,Spine,3,5,Image 1,1,1,100000002,610000002370,
0,,Spine,3,1,Image 1,2,1,100000001,610000002373,
8,,Spine,3,2,Image 1,2,1,100000002,610000002375,
17,,Spine,3,7,Image 1,3,1,100000002,610000002378,
13,,Spine,3,6,Image 1,3,1,100000002,610000002380,
