
Spine Intensity Mean Ch=1 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00709,,Spine,1,7,Image 1,3,1,100000002,610000002002,
4.84932,,Spine,1,3,Image 1,2,1,100000002,610000002008,
0.738372,,Spine,1,2,Image 1,2,1,100000000,610000002012,
1.01613,,Spine,1,8,Image 1,5,1,100000002,610000002018,
1.22642,,Spine,1,7,Image 1,3,1,100000002,610000002020,
5.14599,,Spine,1,3,Image 1,2,1,100000002,610000002025,
0.958333,,Spine,1,3,Image 1,2,1,100000000,610000002029,
0.707071,,Spine,1,4,Image 1,4,1,100000000,610000002031,
0.797753,,Spine,1,2,Image 1,2,1,100000000,610000002035,
0.589595,,Spine,1,5,Image 1,1,1,100000002,610000002045,
1.05128,,Spine,1,5,Image 1,2,1,100000001,610000002048,
0.549828,,Spine,1,1,Image 1,2,1,100000001,610000002051,
5.10949,,Spine,1,3,Image 1,2,1,100000002,610000002056,
0.59589,,Spine,1,7,Image 1,3,1,100000002,610000002059,
1.23411,,Spine,1,3,Image 1,1,1,100000002,610000002064,
1.07692,,Spine,1,7,Image 1,3,1,100000002,610000002068,
1.07965,,Spine,1,7,Image 1,3,1,100000002,610000002071,
1.14667,,Spine,1,7,Image 1,3,1,100000002,610000002076,
1.39404,,Spine,1,0,Image 1,1,1,100000002,610000002080,
0.669355,,Spine,1,7,Image 1,4,1,100000002,610000002082,
0.719493,,Spine,1,1,Image 1,1,1,100000002,610000002086,
1.13115,,Spine,1,3,Image 1,4,1,100000001,610000002089,
0.542373,,Spine,1,5,Image 1,1,1,100000002,610000002094,
3.90816,,Spine,1,4,Image 1,2,1,100000002,610000002097,
1.40741,,Spine,1,4,Image 1,2,1,100000002,610000002100,
13.1263,,Spine,1,0,Image 1,1,1,100000001,610000002102,
1.11801,,Spine,1,7,Image 1,3,1,100000002,610000002106,
0.876712,,Spine,1,4,Image 1,3,1,100000000,610000002109,
0.645161,,Spine,1,4,Image 1,2,1,100000002,610000002111,
0.585697,,Spine,1,0,Image 1,1,1,100000001,610000002118,
0.531532,,Spine,1,1,Image 1,2,1,100000001,610000002122,
0.957265,,Spine,1,7,Image 1,3,1,100000002,610000002128,
2.8129,,Spine,1,3,Image 1,2,1,100000001,610000002132,
0.628571,,Spine,1,6,Image 1,3,1,100000002,610000002136,
0.536364,,Spine,1,7,Image 1,4,1,100000002,610000002139,
1.72868,,Spine,1,3,Image 1,2,1,100000002,610000002142,
24.7368,,Spine,1,2,Image 1,1,1,100000002,610000002144,
0.54251,,Spine,1,0,Image 1,1,1,100000001,610000002154,
0.659341,,Spine,1,4,Image 1,2,1,100000000,610000002156,
0.557325,,Spine,1,1,Image 1,1,1,100000000,610000002165,
0.488966,,Spine,1,0,Image 1,1,1,100000001,610000002172,
0.866667,,Spine,1,7,Image 1,3,1,100000002,610000002175,
2.92857,,Spine,1,3,Image 1,3,1,100000002,610000002178,
0.920705,,Spine,1,7,Image 1,3,1,100000002,610000002182,
0.496403,,Spine,1,1,Image 1,2,1,100000000,610000002184,
0.560498,,Spine,1,2,Image 1,1,1,100000001,610000002189,
1.83962,,Spine,1,4,Image 1,2,1,100000002,610000002193,
0.868421,,Spine,1,4,Image 1,4,1,100000000,610000002195,
1.95294,,Spine,1,3,Image 1,2,1,100000002,610000002197,
1.49624,,Spine,1,3,Image 1,2,1,100000002,610000002200,
1.21429,,Spine,1,5,Image 1,2,1,100000001,610000002206,
0.394737,,Spine,1,2,Image 1,3,1,100000001,610000002208,
0.473684,,Spine,1,5,Image 1,1,1,100000002,610000002210,
0.865801,,Spine,1,4,Image 1,2,1,100000002,610000002213,
1.03472,,Spine,1,4,Image 1,2,1,100000001,610000002215,
1.05208,,Spine,1,4,Image 1,1,1,100000001,610000002217,
0.965812,,Spine,1,0,Image 1,1,1,100000000,610000002221,
0.508197,,Spine,1,5,Image 1,1,1,100000002,610000002224,
7.78125,,Spine,1,1,Image 1,1,1,100000001,610000002227,
1.06557,,Spine,1,3,Image 1,2,1,100000001,610000002230,
1.6267,,Spine,1,6,Image 1,3,1,100000002,610000002232,
0.572314,,Spine,1,1,Image 1,2,1,100000000,610000002234,
1.20904,,Spine,1,7,Image 1,3,1,100000002,610000002237,
10.8768,,Spine,1,3,Image 1,3,1,100000001,610000002240,
0.547826,,Spine,1,3,Image 1,1,1,100000002,610000002243,
0.485915,,Spine,1,2,Image 1,3,1,100000002,610000002247,
0.483871,,Spine,1,4,Image 1,3,1,100000001,610000002254,
1.39516,,Spine,1,3,Image 1,4,1,100000001,610000002256,
1.42763,,Spine,1,4,Image 1,3,1,100000001,610000002262,
1.13014,,Spine,1,7,Image 1,3,1,100000000,610000002265,
0.935294,,Spine,1,4,Image 1,3,1,100000002,610000002268,
2.28099,,Spine,1,3,Image 1,3,1,100000002,610000002270,
2.28966,,Spine,1,3,Image 1,3,1,100000000,610000002272,
0.680556,,Spine,1,3,Image 1,2,1,100000000,610000002275,
0.773973,,Spine,1,4,Image 1,2,1,100000002,610000002277,
1.41667,,Spine,1,0,Image 1,1,1,100000002,610000002280,
0.507645,,Spine,1,1,Image 1,2,1,100000001,610000002283,
1.10112,,Spine,1,2,Image 1,2,1,100000000,610000002285,
0.524917,,Spine,1,1,Image 1,2,1,100000001,610000002289,
0.670732,,Spine,1,5,Image 1,5,1,100000000,610000002291,
0.732075,,Spine,1,4,Image 1,2,1,100000002,610000002293,
0.690987,,Spine,1,0,Image 1,1,1,100000002,610000002296,
2.35648,,Spine,1,4,Image 1,3,1,100000001,610000002299,
1.51837,,Spine,1,5,Image 1,4,1,100000002,610000002304,
1.07627,,Spine,1,4,Image 1,4,1,100000000,610000002306,
0.706186,,Spine,1,1,Image 1,1,1,100000002,610000002310,
0.713568,,Spine,1,0,Image 1,1,1,100000002,610000002313,
1.91204,,Spine,1,2,Image 1,1,1,100000002,610000002316,
1.08946,,Spine,1,3,Image 1,2,1,100000002,610000002318,
0.897959,,Spine,1,3,Image 1,2,1,100000002,610000002321,
0.677273,,Spine,1,3,Image 1,2,1,100000002,610000002323,
0.535135,,Spine,1,0,Image 1,1,1,100000000,610000002333,
2,,Spine,1,2,Image 1,3,1,100000001,610000002336,
0.641509,,Spine,1,7,Image 1,3,1,100000000,610000002338,
0.407609,,Spine,1,4,Image 1,1,1,100000002,610000002341,
0.66537,,Spine,1,7,Image 1,3,1,100000002,610000002343,
1.5597,,Spine,1,2,Image 1,3,1,100000001,610000002345,
0.93038,,Spine,1,7,Image 1,3,1,100000000,610000002349,
1.08537,,Spine,1,3,Image 1,1,1,100000001,610000002351,
8.03681,,Spine,1,1,Image 1,1,1,100000001,610000002356,
0.565217,,Spine,1,2,Image 1,2,1,100000002,610000002359,
3.13158,,Spine,1,2,Image 1,3,1,100000001,610000002362,
0.513369,,Spine,1,5,Image 1,1,1,100000002,610000002364,
0.566434,,Spine,1,5,Image 1,1,1,100000002,610000002370,
0.691964,,Spine,1,1,Image 1,2,1,100000001,610000002373,
6.09709,,Spine,1,2,Image 1,2,1,100000002,610000002375,
0.78125,,Spine,1,7,Image 1,3,1,100000002,610000002378,
1.16456,,Spine,1,6,Image 1,3,1,100000002,610000002380,
1.01739,,Spine,1,7,Image 1,3,1,100000002,610000002382,
4.95918,,Spine,1,3,Image 1,2,1,100000002,610000002386,
0.87931,,Spine,1,7,Image 1,3,1,100000002,610000002388,
3.11465,,Spine,1,4,Image 1,2,1,100000001,610000002390,
0.698565,,Spine,1,1,Image 1,1,1,100000002,610000002394,
0.904762,,Spine,1,5,Image 1,2,1,100000000,610000002396,
1.0137,,Spine,1,0,Image 1,1,1,100000002,610000002398,
1.63239,,Spine,1,4,Image 1,1,1,100000001,610000002400,
0.937759,,Spine,1,4,Image 1,2,1,100000002,610000002402,
0.833333,,Spine,1,2,Image 1,3,1,100000002,610000002405,
0.859416,,Spine,1,0,Image 1,1,1,100000000,610000002415,
0.445652,,Spine,1,2,Image 1,2,1,100000002,610000002417,
1.06028,,Spine,1,4,Image 1,2,1,100000001,610000002421,
0.535168,,Spine,1,2,Image 1,2,1,100000002,610000002424,
1.91977,,Spine,1,2,Image 1,1,1,100000002,610000002426,
0.691176,,Spine,1,7,Image 1,3,1,100000002,610000002428,
0.90411,,Spine,1,3,Image 1,2,1,100000002,610000002430,
1.44578,,Spine,1,4,Image 1,2,1,100000001,610000002432,
1.45122,,Spine,1,7,Image 1,3,1,100000002,610000002434,
0.9375,,Spine,1,4,Image 1,3,1,100000001,610000002438,
1.04255,,Spine,1,8,Image 1,5,1,100000002,610000002444,
0.625455,,Spine,1,1,Image 1,2,1,100000001,610000002447,
0.721311,,Spine,1,2,Image 1,2,1,100000002,610000002451,
1.0597,,Spine,1,3,Image 1,2,1,100000001,610000002453,
1.07087,,Spine,1,3,Image 1,2,1,100000002,610000002457,
1.42586,,Spine,1,1,Image 1,2,1,100000002,610000002459,
0.698842,,Spine,1,0,Image 1,1,1,100000001,610000002468,
0.634921,,Spine,1,3,Image 1,2,1,100000000,610000002470,
2.0117,,Spine,1,4,Image 1,3,1,100000002,610000002474,
7.47537,,Spine,1,0,Image 1,1,1,100000001,610000002478,
