
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
3.18939,°,Spine,1,1,1,100000001,610000002227,
142.66,°,Spine,3,2,1,100000001,610000002230,
174.71,°,Spine,6,3,1,100000002,610000002232,
-161.084,°,Spine,1,2,1,100000000,610000002234,
139.602,°,Spine,7,3,1,100000002,610000002237,
-104.23,°,Spine,3,3,1,100000001,610000002240,
-24.0713,°,Spine,3,1,1,100000002,610000002243,
45.285,°,Spine,2,3,1,100000002,610000002247,
5.46384,°,Spine,4,3,1,100000001,610000002254,
-151.211,°,Spine,3,4,1,100000001,610000002256,
-103.096,°,Spine,4,3,1,100000001,610000002262,
-175.462,°,Spine,7,3,1,100000000,610000002265,
-13.3176,°,Spine,4,3,1,100000002,610000002268,
122.347,°,Spine,3,3,1,100000002,610000002270,
3.60442,°,Spine,3,3,1,100000000,610000002272,
-69.3624,°,Spine,3,2,1,100000000,610000002275,
14.0362,°,Spine,4,2,1,100000002,610000002277,
-92.1858,°,Spine,0,1,1,100000002,610000002280,
-69.6769,°,Spine,1,2,1,100000001,610000002283,
11.249,°,Spine,2,2,1,100000000,610000002285,
-5.05265,°,Spine,1,2,1,100000001,610000002289,
53.7923,°,Spine,5,5,1,100000000,610000002291,
-123.822,°,Spine,4,2,1,100000002,610000002293,
-101.514,°,Spine,0,1,1,100000002,610000002296,
-114.58,°,Spine,4,3,1,100000001,610000002299,
117.706,°,Spine,5,4,1,100000002,610000002304,
144.441,°,Spine,4,4,1,100000000,610000002306,
-3.22104,°,Spine,1,1,1,100000002,610000002310,
-135.957,°,Spine,0,1,1,100000002,610000002313,
-114.341,°,Spine,2,1,1,100000002,610000002316,
128.06,°,Spine,3,2,1,100000002,610000002318,
161.565,°,Spine,3,2,1,100000002,610000002321,
-132.649,°,Spine,3,2,1,100000002,610000002323,
160.371,°,Spine,0,1,1,100000000,610000002333,
101.041,°,Spine,2,3,1,100000001,610000002336,
139.49,°,Spine,7,3,1,100000000,610000002338,
44.3338,°,Spine,4,1,1,100000002,610000002341,
-147.514,°,Spine,7,3,1,100000002,610000002343,
104.458,°,Spine,2,3,1,100000001,610000002345,
24.2539,°,Spine,7,3,1,100000000,610000002349,
99.3982,°,Spine,3,1,1,100000001,610000002351,
-21.0182,°,Spine,1,1,1,100000001,610000002356,
-103.851,°,Spine,2,2,1,100000002,610000002359,
132.355,°,Spine,2,3,1,100000001,610000002362,
-166.154,°,Spine,5,1,1,100000002,610000002364,
-127.157,°,Spine,5,1,1,100000002,610000002370,
119.003,°,Spine,1,2,1,100000001,610000002373,
-60.1689,°,Spine,2,2,1,100000002,610000002375,
-77.0472,°,Spine,7,3,1,100000002,610000002378,
149.99,°,Spine,6,3,1,100000002,610000002380,
-73.971,°,Spine,7,3,1,100000002,610000002382,
38.6218,°,Spine,3,2,1,100000002,610000002386,
180,°,Spine,7,3,1,100000002,610000002388,
-116.565,°,Spine,4,2,1,100000001,610000002390,
167.694,°,Spine,1,1,1,100000002,610000002394,
-163.92,°,Spine,5,2,1,100000000,610000002396,
-64.9066,°,Spine,0,1,1,100000002,610000002398,
174.026,°,Spine,4,1,1,100000001,610000002400,
136.548,°,Spine,4,2,1,100000002,610000002402,
39.0939,°,Spine,2,3,1,100000002,610000002405,
-174.307,°,Spine,0,1,1,100000000,610000002415,
-169.167,°,Spine,2,2,1,100000002,610000002417,
172.353,°,Spine,4,2,1,100000001,610000002421,
-102.995,°,Spine,2,2,1,100000002,610000002424,
165.174,°,Spine,2,1,1,100000002,610000002426,
136.111,°,Spine,7,3,1,100000002,610000002428,
-34.7327,°,Spine,3,2,1,100000002,610000002430,
-12.2251,°,Spine,4,2,1,100000001,610000002432,
-164.745,°,Spine,7,3,1,100000002,610000002434,
-170.91,°,Spine,4,3,1,100000001,610000002438,
105.722,°,Spine,8,5,1,100000002,610000002444,
-174.938,°,Spine,1,2,1,100000001,610000002447,
16.9052,°,Spine,2,2,1,100000002,610000002451,
113.664,°,Spine,3,2,1,100000001,610000002453,
-44.4595,°,Spine,3,2,1,100000002,610000002457,
105.662,°,Spine,1,2,1,100000002,610000002459,
-90.8713,°,Spine,0,1,1,100000001,610000002468,
-40.1843,°,Spine,3,2,1,100000000,610000002470,
-131.932,°,Spine,4,3,1,100000002,610000002474,
-143.02,°,Spine,0,1,1,100000001,610000002478,
-176.742,°,Spine,3,4,1,100000001,610000002480,
106.887,°,Spine,1,1,1,100000002,610000002483,
122.55,°,Spine,1,1,1,100000002,610000002485,
-104.608,°,Spine,2,2,1,100000002,610000002488,
178.944,°,Spine,2,2,1,100000002,610000002493,
-99.7196,°,Spine,0,1,1,100000000,610000002497,
110.815,°,Spine,4,2,1,100000001,610000002499,
150.081,°,Spine,1,2,1,100000001,610000002504,
-142.776,°,Spine,0,1,1,100000002,610000002507,
43.6163,°,Spine,4,2,1,100000002,610000002509,
157.564,°,Spine,4,2,1,100000002,610000002512,
-136.081,°,Spine,6,3,1,100000002,610000002514,
123.004,°,Spine,2,2,1,100000002,610000002516,
56.3099,°,Spine,2,2,1,100000002,610000002518,
-26.881,°,Spine,0,1,1,100000002,610000002521,
-41.4872,°,Spine,2,1,1,100000002,610000002524,
56.443,°,Spine,4,2,1,100000002,610000002526,
-39.6248,°,Spine,5,2,1,100000001,610000002529,
-132.563,°,Spine,6,3,1,100000002,610000002531,
130.223,°,Spine,5,3,1,100000001,610000002535,
-75.0519,°,Spine,0,1,1,100000000,610000002537,
70.2011,°,Spine,3,2,1,100000002,610000002539,
-0.286476,°,Spine,4,2,1,100000002,610000002541,
117.745,°,Spine,2,3,1,100000002,610000002545,
-35.7355,°,Spine,3,3,1,100000000,610000002548,
-53.3929,°,Spine,4,3,1,100000001,610000002551,
12.0766,°,Spine,0,1,1,100000000,610000002557,
-63.589,°,Spine,3,1,1,100000001,610000002560,
104.421,°,Spine,7,4,1,100000002,610000002563,
-49.8991,°,Spine,0,1,1,100000000,610000002569,
94.9271,°,Spine,3,2,1,100000002,610000002571,
155.807,°,Spine,4,3,1,100000002,610000002573,
162.609,°,Spine,5,3,1,100000002,610000002578,
-110.674,°,Spine,7,3,1,100000000,610000002580,
-48.5517,°,Spine,4,3,1,100000001,610000002583,
166.917,°,Spine,2,3,1,100000001,610000002585,
-71.3784,°,Spine,1,1,1,100000001,610000002587,
-130.855,°,Spine,3,2,1,100000002,610000002590,
-175.236,°,Spine,7,3,1,100000002,610000002594,
35.0157,°,Spine,2,2,1,100000002,610000002596,
14.1514,°,Spine,1,1,1,100000000,610000002602,
139.917,°,Spine,1,1,1,100000001,610000002605,
31.5123,°,Spine,2,2,1,100000000,610000002607,
-149.926,°,Spine,3,2,1,100000000,610000002609,
178.807,°,Spine,0,1,1,100000000,610000002617,
168.799,°,Spine,7,4,1,100000002,610000002619,
99.6664,°,Spine,0,1,1,100000001,610000002622,
-75.7323,°,Spine,1,2,1,100000001,610000002625,
-167.838,°,Spine,5,3,1,100000002,610000002629,
2.97557,°,Spine,6,3,1,100000002,610000002632,
-149.411,°,Spine,0,1,1,100000000,610000002637,
-147.221,°,Spine,0,1,1,100000000,610000002640,
52.2369,°,Spine,7,3,1,100000000,610000002642,
4.76364,°,Spine,3,1,1,100000002,610000002646,
120.299,°,Spine,0,1,1,100000002,610000002648,
54.6888,°,Spine,7,3,1,100000000,610000002650,
45.4007,°,Spine,1,1,1,100000000,610000002655,
148.093,°,Spine,3,2,1,100000002,610000002661,
-155.313,°,Spine,0,1,1,100000000,610000002666,
44.4437,°,Spine,6,4,1,100000002,610000002668,
71.6611,°,Spine,2,2,1,100000002,610000002671,
-4.65825,°,Spine,0,1,1,100000002,610000002674,
-78.7358,°,Spine,0,1,1,100000001,610000002678,
63.166,°,Spine,7,4,1,100000002,610000002680,
167.905,°,Spine,7,3,1,100000002,610000002682,
6.84277,°,Spine,0,1,1,100000000,610000002684,
-111.801,°,Spine,2,3,1,100000001,610000002686,
-174.343,°,Spine,7,3,1,100000002,610000002688,
164.399,°,Spine,4,2,1,100000002,610000002691,
76.7247,°,Spine,4,3,1,100000000,610000002695,
3.17983,°,Spine,0,1,1,100000001,610000002697,
-64.6538,°,Spine,3,1,1,100000002,610000002700,
-125.279,°,Spine,1,2,1,100000000,610000002702,
9.01667,°,Spine,4,3,1,100000002,610000002704,
16.2007,°,Spine,5,3,1,100000001,610000002707,
-107.491,°,Spine,0,1,1,100000002,610000002713,
-50.1944,°,Spine,0,1,1,100000000,610000002725,
-36.7522,°,Spine,0,1,1,100000000,610000002733,
-172.444,°,Spine,5,3,1,100000002,610000002735,
-40.272,°,Spine,4,2,1,100000002,610000002737,
138.64,°,Spine,6,3,1,100000002,610000002740,
-92.5734,°,Spine,2,3,1,100000001,610000002742,
102.47,°,Spine,3,1,1,100000001,610000002744,
118.474,°,Spine,1,1,1,100000000,610000002747,
-70.9744,°,Spine,4,2,1,100000002,610000002749,
-175.004,°,Spine,0,1,1,100000000,610000002757,
-22.9321,°,Spine,4,2,1,100000002,610000002760,
-70.7595,°,Spine,2,2,1,100000001,610000002762,
141.654,°,Spine,4,1,1,100000002,610000002765,
101.889,°,Spine,7,3,1,100000002,610000002767,
-3.69932,°,Spine,1,1,1,100000001,610000002770,
-122.894,°,Spine,5,1,1,100000002,610000002774,
143.034,°,Spine,1,1,1,100000002,610000002777,
36.8699,°,Spine,6,3,1,100000002,610000002779,
173.534,°,Spine,2,2,1,100000002,610000002781,
-150.986,°,Spine,0,1,1,100000002,610000002789,
143.096,°,Spine,1,2,1,100000001,610000002795,
-142.109,°,Spine,2,3,1,100000001,610000002798,
-142.379,°,Spine,0,1,1,100000002,610000002800,
30.3236,°,Spine,4,3,1,100000002,610000002802,
72.1497,°,Spine,3,3,1,100000000,610000002805,
-24.7924,°,Spine,7,3,1,100000002,610000002807,
100.305,°,Spine,3,2,1,100000000,610000002809,
43.8065,°,Spine,6,2,1,100000002,610000002811,
37.4864,°,Spine,2,2,1,100000002,610000002814,
2.27245,°,Spine,1,2,1,100000001,610000002816,
-6.21923,°,Spine,2,1,1,100000002,610000002818,
66.5713,°,Spine,6,2,1,100000000,610000002820,
-177.412,°,Spine,3,2,1,100000002,610000002823,
-132.747,°,Spine,2,2,1,100000002,610000002825,
-122.005,°,Spine,2,2,1,100000002,610000002827,
-31.1486,°,Spine,0,1,1,100000001,610000002829,
-119.508,°,Spine,2,1,1,100000002,610000002832,
39.6107,°,Spine,4,2,1,100000001,610000002834,
-130.4,°,Spine,5,1,1,100000002,610000002837,
66.9487,°,Spine,6,4,1,100000002,610000002839,
-96.7098,°,Spine,3,2,1,100000002,610000002841,
-55.3048,°,Spine,0,1,1,100000000,610000002843,
-128.66,°,Spine,4,1,1,100000002,610000002845,
-66.656,°,Spine,0,1,1,100000002,610000002851,
162.671,°,Spine,0,1,1,100000001,610000002853,
-8.97263,°,Spine,3,2,1,100000002,610000002855,
-9.6664,°,Spine,1,2,1,100000001,610000002858,
124.824,°,Spine,2,3,1,100000001,610000002860,
-121.772,°,Spine,1,1,1,100000000,610000002862,
-148.308,°,Spine,8,5,1,100000002,610000002864,
133.822,°,Spine,3,2,1,100000000,610000002869,
157.044,°,Spine,4,3,1,100000000,610000002872,
36.147,°,Spine,5,5,1,100000000,610000002875,
-12.0154,°,Spine,6,3,1,100000002,610000002877,
-22.5332,°,Spine,4,3,1,100000002,610000002879,
-29.1725,°,Spine,2,3,1,100000002,610000002882,
-56.3099,°,Spine,2,3,1,100000001,610000002884,
160.266,°,Spine,3,2,1,100000002,610000002890,
-160.882,°,Spine,5,2,1,100000000,610000002892,
-44.7705,°,Spine,0,1,1,100000001,610000002896,
-10.3154,°,Spine,2,1,1,100000002,610000002900,
-165.964,°,Spine,4,2,1,100000001,610000002903,
-119.511,°,Spine,1,2,1,100000001,610000002907,
124.567,°,Spine,1,2,1,100000000,610000002909,
-165.61,°,Spine,4,4,1,100000000,610000002911,
-156.159,°,Spine,4,3,1,100000002,610000002916,
-103.329,°,Spine,2,2,1,100000002,610000002919,
-4.57392,°,Spine,4,4,1,100000000,610000002921,
82.7992,°,Spine,8,5,1,100000002,610000002927,
-21.4854,°,Spine,3,2,1,100000000,610000002929,
125.006,°,Spine,1,2,1,100000001,610000002932,
167.845,°,Spine,0,1,1,100000002,610000002939,
113.329,°,Spine,2,3,1,100000002,610000002942,
167.033,°,Spine,3,3,1,100000002,610000002944,
-166.483,°,Spine,0,1,1,100000000,610000002951,
-171.336,°,Spine,4,3,1,100000001,610000002954,
-10.9422,°,Spine,4,1,1,100000002,610000002957,
148.441,°,Spine,0,1,1,100000002,610000002962,
171.714,°,Spine,5,2,1,100000002,610000002966,
82.7914,°,Spine,3,2,1,100000001,610000002968,
-152.301,°,Spine,0,1,1,100000000,610000002972,
-8.31232,°,Spine,5,1,1,100000002,610000002974,
51.2453,°,Spine,3,2,1,100000002,610000002977,
-18.8609,°,Spine,4,3,1,100000001,610000002982,
-120.662,°,Spine,3,4,1,100000001,610000002984,
-15.8911,°,Spine,1,2,1,100000001,610000002987,
26.5651,°,Spine,0,1,1,100000000,610000002993,
41.4319,°,Spine,6,3,1,100000002,610000002995,
139.439,°,Spine,2,2,1,100000000,610000002997,
-159.444,°,Spine,3,2,1,100000000,610000003000,
-25.0169,°,Spine,1,2,1,100000002,610000003002,
-162.446,°,Spine,1,2,1,100000002,610000003004,
-53.4475,°,Spine,4,2,1,100000002,610000003006,
-130.123,°,Spine,1,1,1,100000002,610000003008,
-10.1472,°,Spine,1,2,1,100000002,610000003010,
-128.969,°,Spine,4,2,1,100000002,610000003012,
-115.582,°,Spine,4,2,1,100000002,610000003014,
-150.945,°,Spine,6,4,1,100000002,610000003017,
170.036,°,Spine,4,3,1,100000000,610000003019,
-128.047,°,Spine,3,1,1,100000002,610000003021,
179.823,°,Spine,2,2,1,100000000,610000003024,
54.5445,°,Spine,0,1,1,100000002,610000003026,
-99.4195,°,Spine,2,1,1,100000002,610000003032,
-70.7693,°,Spine,0,1,1,100000001,610000003038,
168.249,°,Spine,0,1,1,100000002,610000003043,
-89.2912,°,Spine,3,1,1,100000002,610000003047,
-109.213,°,Spine,2,3,1,100000001,610000003049,
114.998,°,Spine,3,2,1,100000002,610000003051,
-99.211,°,Spine,5,2,1,100000002,610000003053,
1.63658,°,Spine,3,2,1,100000000,610000003055,
174.357,°,Spine,3,3,1,100000002,610000003057,
-165.884,°,Spine,2,1,1,100000002,610000003060,
26.5651,°,Spine,2,2,1,100000001,610000003062,
113.199,°,Spine,0,1,1,100000002,610000003067,
148.416,°,Spine,7,4,1,100000002,610000003072,
85.7636,°,Spine,3,1,1,100000001,610000003074,
-44.6485,°,Spine,0,1,1,100000001,610000003081,
142.401,°,Spine,3,3,1,100000002,610000003084,
-96.9529,°,Spine,1,2,1,100000002,610000003087,
-104.96,°,Spine,7,3,1,100000002,610000003089,
-47.3373,°,Spine,0,1,1,100000001,610000003093,
-143.622,°,Spine,1,1,1,100000001,610000003095,
71.565,°,Spine,0,1,1,100000000,610000003099,
126.285,°,Spine,3,1,1,100000001,610000003101,
-179.785,°,Spine,4,2,1,100000002,610000003103,
-153.895,°,Spine,8,5,1,100000002,610000003105,
136.095,°,Spine,5,2,1,100000002,610000003107,
19.6538,°,Spine,4,1,1,100000002,610000003109,
-133.587,°,Spine,2,1,1,100000002,610000003111,
29.2536,°,Spine,3,2,1,100000002,610000003113,
-52.2369,°,Spine,0,1,1,100000000,610000003117,
162.169,°,Spine,1,1,1,100000000,610000003120,
-65.1363,°,Spine,4,3,1,100000002,610000003122,
118.61,°,Spine,2,2,1,100000002,610000003124,
-72.6721,°,Spine,2,3,1,100000001,610000003126,
121.025,°,Spine,4,2,1,100000001,610000003128,
-147.839,°,Spine,4,4,1,100000000,610000003131,
-79.9362,°,Spine,2,2,1,100000002,610000003133,
-82.8115,°,Spine,7,5,1,100000002,610000003136,
-31.4888,°,Spine,0,1,1,100000002,610000003142,
-24.3347,°,Spine,4,2,1,100000001,610000003144,
-155.821,°,Spine,1,2,1,100000002,610000003146,
-159.234,°,Spine,3,2,1,100000001,610000003148,
-121.535,°,Spine,1,2,1,100000000,610000003150,
4.5592,°,Spine,1,1,1,100000001,610000003153,
-168.064,°,Spine,1,2,1,100000001,610000003157,
48.9182,°,Spine,4,3,1,100000002,610000003160,
153.794,°,Spine,3,2,1,100000002,610000003163,
-86.9059,°,Spine,0,1,1,100000001,610000003168,
161.089,°,Spine,2,2,1,100000002,610000003170,
-176.424,°,Spine,2,2,1,100000000,610000003172,
-140.577,°,Spine,0,1,1,100000000,610000003176,
137.49,°,Spine,4,3,1,100000002,610000003178,
-147.572,°,Spine,5,1,1,100000002,610000003181,
-72.5014,°,Spine,0,1,1,100000002,610000003184,
29.6115,°,Spine,2,3,1,100000001,610000003186,
-167.039,°,Spine,3,2,1,100000000,610000003188,
147.351,°,Spine,1,1,1,100000002,610000003191,
176.057,°,Spine,3,2,1,100000002,610000003196,
-166.156,°,Spine,3,1,1,100000001,610000003198,
157.751,°,Spine,0,1,1,100000000,610000003200,
92.5169,°,Spine,7,4,1,100000002,610000003203,
148.088,°,Spine,4,2,1,100000002,610000003205,
65.728,°,Spine,1,1,1,100000000,610000003208,
48.7069,°,Spine,3,3,1,100000001,610000003212,
144.462,°,Spine,1,1,1,100000002,610000003217,
126.201,°,Spine,1,1,1,100000002,610000003219,
-80.7644,°,Spine,5,2,1,100000002,610000003222,
-118.856,°,Spine,4,2,1,100000002,610000003224,
-101.923,°,Spine,0,1,1,100000002,610000003230,
11.6928,°,Spine,7,3,1,100000000,610000003233,
11.9969,°,Spine,1,2,1,100000001,610000003235,
-1.76239,°,Spine,5,2,1,100000001,610000003237,
-104.353,°,Spine,1,2,1,100000002,610000003240,
142.046,°,Spine,2,2,1,100000002,610000003242,
157.443,°,Spine,3,1,1,100000002,610000003244,
150.299,°,Spine,4,2,1,100000001,610000003248,
-60.4948,°,Spine,2,2,1,100000002,610000003250,
-144.643,°,Spine,4,2,1,100000001,610000003253,
27.6211,°,Spine,4,3,1,100000002,610000003258,
-57.6624,°,Spine,0,1,1,100000000,610000003261,
137.332,°,Spine,0,1,1,100000001,610000003264,
-153.961,°,Spine,5,3,1,100000002,610000003268,
-31.2062,°,Spine,1,1,1,100000001,610000003270,
-150.945,°,Spine,5,4,1,100000002,610000003272,
149.3,°,Spine,0,1,1,100000000,610000003276,
11.2344,°,Spine,0,1,1,100000002,610000003282,
52.1843,°,Spine,1,2,1,100000002,610000003284,
93.5903,°,Spine,0,1,1,100000002,610000003287,
-127.701,°,Spine,2,2,1,100000002,610000003289,
-129.174,°,Spine,0,1,1,100000002,610000003294,
-48.9103,°,Spine,2,2,1,100000002,610000003300,
-86.975,°,Spine,0,1,1,100000001,610000003306,
-95.4961,°,Spine,5,3,1,100000002,610000003308,
114.647,°,Spine,1,1,1,100000002,610000003311,
-132.346,°,Spine,5,1,1,100000002,610000003313,
107.754,°,Spine,2,1,1,100000002,610000003315,
-116.738,°,Spine,0,1,1,100000000,610000003318,
-174.56,°,Spine,4,2,1,100000001,610000003321,
-111.143,°,Spine,0,1,1,100000002,610000003326,
147.011,°,Spine,1,1,1,100000002,610000003328,
158.638,°,Spine,8,6,1,100000002,610000003331,
-122.135,°,Spine,0,1,1,100000000,610000003337,
-115.312,°,Spine,0,1,1,100000001,610000003342,
176.135,°,Spine,0,1,1,100000002,610000003346,
-134.474,°,Spine,3,2,1,100000001,610000003350,
174.783,°,Spine,0,1,1,100000002,610000003353,
-94.357,°,Spine,3,2,1,100000002,610000003356,
-56.0883,°,Spine,4,3,1,100000002,610000003358,
154.022,°,Spine,1,1,1,100000002,610000003361,
98.7853,°,Spine,4,1,1,100000001,610000003363,
149.139,°,Spine,1,2,1,100000001,610000003365,
136.245,°,Spine,5,4,1,100000002,610000003368,
0,°,Spine,0,1,1,100000002,610000003372,
-137.558,°,Spine,0,1,1,100000000,610000003378,
69.0959,°,Spine,3,2,1,100000000,610000003380,
-164.554,°,Spine,2,3,1,100000002,610000003382,
174.452,°,Spine,1,1,1,100000002,610000003384,
126.664,°,Spine,0,1,1,100000002,610000003386,
86.706,°,Spine,0,1,1,100000001,610000003388,
46.4943,°,Spine,3,3,1,100000001,610000003390,
-34.2215,°,Spine,0,1,1,100000002,610000003394,
89.3581,°,Spine,3,2,1,100000001,610000003396,
-67.9683,°,Spine,0,1,1,100000001,610000003402,
153.895,°,Spine,0,1,1,100000000,610000003408,
-93.3468,°,Spine,1,1,1,100000001,610000003411,
77.0926,°,Spine,0,1,1,100000002,610000003415,
-101.514,°,Spine,0,1,1,100000002,610000003417,
37.606,°,Spine,3,2,1,100000002,610000003419,
9.2726,°,Spine,4,2,1,100000000,610000003421,
-144.894,°,Spine,2,1,1,100000002,610000003424,
-43.5797,°,Spine,6,3,1,100000002,610000003426,
-153.873,°,Spine,0,1,1,100000001,610000003432,
6.78897,°,Spine,2,2,1,100000002,610000003434,
114.692,°,Spine,3,2,1,100000000,610000003436,
-18.6257,°,Spine,0,1,1,100000002,610000003440,
12.5157,°,Spine,1,1,1,100000001,610000003443,
-133.452,°,Spine,4,2,1,100000001,610000003445,
82.4655,°,Spine,8,5,1,100000002,610000003450,
-161.069,°,Spine,0,1,1,100000001,610000003454,
18.1972,°,Spine,7,3,1,100000000,610000003457,
-142.087,°,Spine,0,1,1,100000002,610000003460,
-169.571,°,Spine,1,1,1,100000000,610000003463,
-63.5631,°,Spine,2,2,1,100000000,610000003465,
-146.056,°,Spine,7,3,1,100000002,610000003467,
-51.953,°,Spine,3,3,1,100000002,610000003470,
161.761,°,Spine,3,1,1,100000001,610000003472,
-124.875,°,Spine,0,1,1,100000002,610000003476,
-12.2648,°,Spine,1,1,1,100000001,610000003480,
-19.4185,°,Spine,7,4,1,100000002,610000003483,
-61.8126,°,Spine,0,1,1,100000002,610000003486,
-80.2476,°,Spine,0,1,1,100000000,610000003493,
139.275,°,Spine,0,1,1,100000000,610000003496,
114.305,°,Spine,0,1,1,100000002,610000003498,
134.582,°,Spine,0,1,1,100000000,610000003502,
-73.2664,°,Spine,0,1,1,100000002,610000003508,
-78.1918,°,Spine,1,2,1,100000001,610000003511,
-56.1116,°,Spine,0,1,1,100000001,610000003517,
-114.707,°,Spine,0,1,1,100000001,610000003522,
-115.641,°,Spine,5,3,1,100000002,610000003527,
-136.952,°,Spine,1,1,1,100000001,610000003529,
-167.593,°,Spine,3,3,1,100000002,610000003531,
29.2328,°,Spine,1,1,1,100000000,610000003534,
136.776,°,Spine,1,1,1,100000002,610000003537,
-45.2741,°,Spine,0,1,1,100000002,610000003541,
-122.905,°,Spine,0,1,1,100000000,610000003545,
151.037,°,Spine,5,3,1,100000001,610000003547,
-34.8545,°,Spine,3,1,1,100000002,610000003549,
131.082,°,Spine,0,1,1,100000002,610000003553,
-167.661,°,Spine,4,2,1,100000002,610000003556,
-171.694,°,Spine,4,3,1,100000002,610000003561,
137.566,°,Spine,2,3,1,100000002,610000003563,
-18.166,°,Spine,1,2,1,100000002,610000003566,
18.6216,°,Spine,0,1,1,100000000,610000003570,
8.16497,°,Spine,0,1,1,100000002,610000003574,
141.87,°,Spine,3,2,1,100000000,610000003577,
-145.088,°,Spine,2,2,1,100000002,610000003580,
87.022,°,Spine,2,3,1,100000002,610000003582,
169.127,°,Spine,3,2,1,100000002,610000003586,
115.364,°,Spine,1,2,1,100000000,610000003588,
79.9539,°,Spine,4,3,1,100000002,610000003592,
-118.101,°,Spine,7,3,1,100000002,610000003594,
119.134,°,Spine,0,1,1,100000002,610000003597,
-98.0491,°,Spine,0,1,1,100000002,610000003601,
-51.9627,°,Spine,0,1,1,100000001,610000003605,
-12.8043,°,Spine,3,2,1,100000001,610000003610,
176.424,°,Spine,2,2,1,100000002,610000003614,
10.9652,°,Spine,0,1,1,100000001,610000003616,
134.451,°,Spine,3,1,1,100000002,610000003618,
175.426,°,Spine,0,1,1,100000001,610000003620,
84.2176,°,Spine,1,1,1,100000002,610000003622,
-47.6301,°,Spine,2,1,1,100000001,610000003624,
-153.435,°,Spine,1,1,1,100000001,610000003628,
138.229,°,Spine,2,2,1,100000000,610000003630,
6.52342,°,Spine,3,2,1,100000002,610000003632,
-164.181,°,Spine,0,1,1,100000002,610000003634,
-71.3421,°,Spine,7,4,1,100000002,610000003636,
-98.9454,°,Spine,2,2,1,100000002,610000003645,
151.091,°,Spine,1,1,1,100000000,610000003647,
-31.0845,°,Spine,1,2,1,100000001,610000003649,
-63.4349,°,Spine,1,2,1,100000000,610000003651,
