
Spine Intensity Median Ch=3 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
10.125,,Spine,3,7,Image 1,3,1,100000002,610000002002,
21.0625,,Spine,3,3,Image 1,2,1,100000002,610000002008,
30.0625,,Spine,3,2,Image 1,2,1,100000000,610000002012,
42.0625,,Spine,3,8,Image 1,5,1,100000002,610000002018,
12.0312,,Spine,3,7,Image 1,3,1,100000002,610000002020,
21.9375,,Spine,3,3,Image 1,2,1,100000002,610000002025,
13.0625,,Spine,3,3,Image 1,2,1,100000000,610000002029,
25.0625,,Spine,3,4,Image 1,4,1,100000000,610000002031,
30.0625,,Spine,3,2,Image 1,2,1,100000000,610000002035,
38.0625,,Spine,3,5,Image 1,1,1,100000002,610000002045,
34.0625,,Spine,3,5,Image 1,2,1,100000001,610000002048,
41.125,,Spine,3,1,Image 1,2,1,100000001,610000002051,
21.9375,,Spine,3,3,Image 1,2,1,100000002,610000002056,
18.0625,,Spine,3,7,Image 1,3,1,100000002,610000002059,
31.125,,Spine,3,3,Image 1,1,1,100000002,610000002064,
22.0625,,Spine,3,7,Image 1,3,1,100000002,610000002068,
10.125,,Spine,3,7,Image 1,3,1,100000002,610000002071,
31.5625,,Spine,3,7,Image 1,3,1,100000002,610000002076,
46.125,,Spine,3,0,Image 1,1,1,100000002,610000002080,
41.0625,,Spine,3,7,Image 1,4,1,100000002,610000002082,
55.125,,Spine,3,1,Image 1,1,1,100000002,610000002086,
30.5625,,Spine,3,3,Image 1,4,1,100000001,610000002089,
45.0625,,Spine,3,5,Image 1,1,1,100000002,610000002094,
43.0625,,Spine,3,4,Image 1,2,1,100000002,610000002097,
23.125,,Spine,3,4,Image 1,2,1,100000002,610000002100,
24.0625,,Spine,3,0,Image 1,1,1,100000001,610000002102,
28.0625,,Spine,3,7,Image 1,3,1,100000002,610000002106,
13.0312,,Spine,3,4,Image 1,3,1,100000000,610000002109,
17.0625,,Spine,3,4,Image 1,2,1,100000002,610000002111,
45.0625,,Spine,3,0,Image 1,1,1,100000001,610000002118,
23.5625,,Spine,3,1,Image 1,2,1,100000001,610000002122,
27.0625,,Spine,3,7,Image 1,3,1,100000002,610000002128,
42.125,,Spine,3,3,Image 1,2,1,100000001,610000002132,
33.0625,,Spine,3,6,Image 1,3,1,100000002,610000002136,
53.0625,,Spine,3,7,Image 1,4,1,100000002,610000002139,
19.0625,,Spine,3,3,Image 1,2,1,100000002,610000002142,
52.125,,Spine,3,2,Image 1,1,1,100000002,610000002144,
50.0625,,Spine,3,0,Image 1,1,1,100000001,610000002154,
23.0625,,Spine,3,4,Image 1,2,1,100000000,610000002156,
42.625,,Spine,3,1,Image 1,1,1,100000000,610000002165,
51.0625,,Spine,3,0,Image 1,1,1,100000001,610000002172,
39.5625,,Spine,3,7,Image 1,3,1,100000002,610000002175,
25.5625,,Spine,3,3,Image 1,3,1,100000002,610000002178,
32.0625,,Spine,3,7,Image 1,3,1,100000002,610000002182,
36.0625,,Spine,3,1,Image 1,2,1,100000000,610000002184,
42.125,,Spine,3,2,Image 1,1,1,100000001,610000002189,
24.125,,Spine,3,4,Image 1,2,1,100000002,610000002193,
21.0625,,Spine,3,4,Image 1,4,1,100000000,610000002195,
15.0625,,Spine,3,3,Image 1,2,1,100000002,610000002197,
17.0312,,Spine,3,3,Image 1,2,1,100000002,610000002200,
45.5625,,Spine,3,5,Image 1,2,1,100000001,610000002206,
14.0625,,Spine,3,2,Image 1,3,1,100000001,610000002208,
22.5625,,Spine,3,5,Image 1,1,1,100000002,610000002210,
19.0625,,Spine,3,4,Image 1,2,1,100000002,610000002213,
23.0625,,Spine,3,4,Image 1,2,1,100000001,610000002215,
29.5625,,Spine,3,4,Image 1,1,1,100000001,610000002217,
22.125,,Spine,3,0,Image 1,1,1,100000000,610000002221,
29.625,,Spine,3,5,Image 1,1,1,100000002,610000002224,
60.0625,,Spine,3,1,Image 1,1,1,100000001,610000002227,
30.0625,,Spine,3,3,Image 1,2,1,100000001,610000002230,
11.0625,,Spine,3,6,Image 1,3,1,100000002,610000002232,
18.0625,,Spine,3,1,Image 1,2,1,100000000,610000002234,
23.0625,,Spine,3,7,Image 1,3,1,100000002,610000002237,
22.0625,,Spine,3,3,Image 1,3,1,100000001,610000002240,
47.0625,,Spine,3,3,Image 1,1,1,100000002,610000002243,
27.5625,,Spine,3,2,Image 1,3,1,100000002,610000002247,
28.0625,,Spine,3,4,Image 1,3,1,100000001,610000002254,
24.0625,,Spine,3,3,Image 1,4,1,100000001,610000002256,
60.5625,,Spine,3,4,Image 1,3,1,100000001,610000002262,
17.0625,,Spine,3,7,Image 1,3,1,100000000,610000002265,
46.5625,,Spine,3,4,Image 1,3,1,100000002,610000002268,
21.0625,,Spine,3,3,Image 1,3,1,100000002,610000002270,
44.9375,,Spine,3,3,Image 1,3,1,100000000,610000002272,
26.5625,,Spine,3,3,Image 1,2,1,100000000,610000002275,
29.5625,,Spine,3,4,Image 1,2,1,100000002,610000002277,
46.625,,Spine,3,0,Image 1,1,1,100000002,610000002280,
30.0625,,Spine,3,1,Image 1,2,1,100000001,610000002283,
20.0625,,Spine,3,2,Image 1,2,1,100000000,610000002285,
41.0625,,Spine,3,1,Image 1,2,1,100000001,610000002289,
18.5625,,Spine,3,5,Image 1,5,1,100000000,610000002291,
24.0625,,Spine,3,4,Image 1,2,1,100000002,610000002293,
37.125,,Spine,3,0,Image 1,1,1,100000002,610000002296,
23.0625,,Spine,3,4,Image 1,3,1,100000001,610000002299,
30.125,,Spine,3,5,Image 1,4,1,100000002,610000002304,
20.5625,,Spine,3,4,Image 1,4,1,100000000,610000002306,
53.125,,Spine,3,1,Image 1,1,1,100000002,610000002310,
30.0625,,Spine,3,0,Image 1,1,1,100000002,610000002313,
21.0625,,Spine,3,2,Image 1,1,1,100000002,610000002316,
27.0625,,Spine,3,3,Image 1,2,1,100000002,610000002318,
17.0625,,Spine,3,3,Image 1,2,1,100000002,610000002321,
22.125,,Spine,3,3,Image 1,2,1,100000002,610000002323,
50.125,,Spine,3,0,Image 1,1,1,100000000,610000002333,
23.0625,,Spine,3,2,Image 1,3,1,100000001,610000002336,
15.0312,,Spine,3,7,Image 1,3,1,100000000,610000002338,
22.625,,Spine,3,4,Image 1,1,1,100000002,610000002341,
18.0625,,Spine,3,7,Image 1,3,1,100000002,610000002343,
20.0625,,Spine,3,2,Image 1,3,1,100000001,610000002345,
23.0625,,Spine,3,7,Image 1,3,1,100000000,610000002349,
13.0625,,Spine,3,3,Image 1,1,1,100000001,610000002351,
61.0625,,Spine,3,1,Image 1,1,1,100000001,610000002356,
22.0625,,Spine,3,2,Image 1,2,1,100000002,610000002359,
23.0625,,Spine,3,2,Image 1,3,1,100000001,610000002362,
17.0625,,Spine,3,5,Image 1,1,1,100000002,610000002364,
43.0625,,Spine,3,5,Image 1,1,1,100000002,610000002370,
40.0625,,Spine,3,1,Image 1,2,1,100000001,610000002373,
22.0625,,Spine,3,2,Image 1,2,1,100000002,610000002375,
27.0625,,Spine,3,7,Image 1,3,1,100000002,610000002378,
15.0312,,Spine,3,6,Image 1,3,1,100000002,610000002380,
29.0625,,Spine,3,7,Image 1,3,1,100000002,610000002382,
21.0625,,Spine,3,3,Image 1,2,1,100000002,610000002386,
27.0625,,Spine,3,7,Image 1,3,1,100000002,610000002388,
27.0625,,Spine,3,4,Image 1,2,1,100000001,610000002390,
46.125,,Spine,3,1,Image 1,1,1,100000002,610000002394,
25.0625,,Spine,3,5,Image 1,2,1,100000000,610000002396,
41.125,,Spine,3,0,Image 1,1,1,100000002,610000002398,
15.0312,,Spine,3,4,Image 1,1,1,100000001,610000002400,
18.0625,,Spine,3,4,Image 1,2,1,100000002,610000002402,
36.0625,,Spine,3,2,Image 1,3,1,100000002,610000002405,
67.125,,Spine,3,0,Image 1,1,1,100000000,610000002415,
20.0312,,Spine,3,2,Image 1,2,1,100000002,610000002417,
23.125,,Spine,3,4,Image 1,2,1,100000001,610000002421,
22.0625,,Spine,3,2,Image 1,2,1,100000002,610000002424,
19.0625,,Spine,3,2,Image 1,1,1,100000002,610000002426,
23.0625,,Spine,3,7,Image 1,3,1,100000002,610000002428,
27.0625,,Spine,3,3,Image 1,2,1,100000002,610000002430,
20.0625,,Spine,3,4,Image 1,2,1,100000001,610000002432,
19.0312,,Spine,3,7,Image 1,3,1,100000002,610000002434,
23.0625,,Spine,3,4,Image 1,3,1,100000001,610000002438,
35.0625,,Spine,3,8,Image 1,5,1,100000002,610000002444,
25.0625,,Spine,3,1,Image 1,2,1,100000001,610000002447,
39.125,,Spine,3,2,Image 1,2,1,100000002,610000002451,
32.0625,,Spine,3,3,Image 1,2,1,100000001,610000002453,
28.125,,Spine,3,3,Image 1,2,1,100000002,610000002457,
34.125,,Spine,3,1,Image 1,2,1,100000002,610000002459,
70.125,,Spine,3,0,Image 1,1,1,100000001,610000002468,
25.0625,,Spine,3,3,Image 1,2,1,100000000,610000002470,
57.125,,Spine,3,4,Image 1,3,1,100000002,610000002474,
39.0625,,Spine,3,0,Image 1,1,1,100000001,610000002478,
23.0625,,Spine,3,3,Image 1,4,1,100000001,610000002480,
73.125,,Spine,3,1,Image 1,1,1,100000002,610000002483,
50.125,,Spine,3,1,Image 1,1,1,100000002,610000002485,
