
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
3,,Spine,3,3,1,100000000,610000002272,
3,,Spine,3,2,1,100000000,610000002275,
4,,Spine,4,2,1,100000002,610000002277,
0,,Spine,0,1,1,100000002,610000002280,
1,,Spine,1,2,1,100000001,610000002283,
2,,Spine,2,2,1,100000000,610000002285,
1,,Spine,1,2,1,100000001,610000002289,
5,,Spine,5,5,1,100000000,610000002291,
4,,Spine,4,2,1,100000002,610000002293,
0,,Spine,0,1,1,100000002,610000002296,
4,,Spine,4,3,1,100000001,610000002299,
5,,Spine,5,4,1,100000002,610000002304,
4,,Spine,4,4,1,100000000,610000002306,
1,,Spine,1,1,1,100000002,610000002310,
0,,Spine,0,1,1,100000002,610000002313,
2,,Spine,2,1,1,100000002,610000002316,
3,,Spine,3,2,1,100000002,610000002318,
3,,Spine,3,2,1,100000002,610000002321,
3,,Spine,3,2,1,100000002,610000002323,
-1,,Spine,0,1,1,100000000,610000002333,
2,,Spine,2,3,1,100000001,610000002336,
7,,Spine,7,3,1,100000000,610000002338,
4,,Spine,4,1,1,100000002,610000002341,
7,,Spine,7,3,1,100000002,610000002343,
2,,Spine,2,3,1,100000001,610000002345,
7,,Spine,7,3,1,100000000,610000002349,
3,,Spine,3,1,1,100000001,610000002351,
1,,Spine,1,1,1,100000001,610000002356,
2,,Spine,2,2,1,100000002,610000002359,
2,,Spine,2,3,1,100000001,610000002362,
5,,Spine,5,1,1,100000002,610000002364,
5,,Spine,5,1,1,100000002,610000002370,
1,,Spine,1,2,1,100000001,610000002373,
2,,Spine,2,2,1,100000002,610000002375,
7,,Spine,7,3,1,100000002,610000002378,
6,,Spine,6,3,1,100000002,610000002380,
7,,Spine,7,3,1,100000002,610000002382,
3,,Spine,3,2,1,100000002,610000002386,
7,,Spine,7,3,1,100000002,610000002388,
4,,Spine,4,2,1,100000001,610000002390,
1,,Spine,1,1,1,100000002,610000002394,
5,,Spine,5,2,1,100000000,610000002396,
0,,Spine,0,1,1,100000002,610000002398,
4,,Spine,4,1,1,100000001,610000002400,
4,,Spine,4,2,1,100000002,610000002402,
2,,Spine,2,3,1,100000002,610000002405,
-1,,Spine,0,1,1,100000000,610000002415,
2,,Spine,2,2,1,100000002,610000002417,
4,,Spine,4,2,1,100000001,610000002421,
2,,Spine,2,2,1,100000002,610000002424,
2,,Spine,2,1,1,100000002,610000002426,
7,,Spine,7,3,1,100000002,610000002428,
3,,Spine,3,2,1,100000002,610000002430,
4,,Spine,4,2,1,100000001,610000002432,
7,,Spine,7,3,1,100000002,610000002434,
4,,Spine,4,3,1,100000001,610000002438,
8,,Spine,8,5,1,100000002,610000002444,
1,,Spine,1,2,1,100000001,610000002447,
2,,Spine,2,2,1,100000002,610000002451,
3,,Spine,3,2,1,100000001,610000002453,
3,,Spine,3,2,1,100000002,610000002457,
1,,Spine,1,2,1,100000002,610000002459,
-1,,Spine,0,1,1,100000001,610000002468,
3,,Spine,3,2,1,100000000,610000002470,
4,,Spine,4,3,1,100000002,610000002474,
0,,Spine,0,1,1,100000001,610000002478,
3,,Spine,3,4,1,100000001,610000002480,
1,,Spine,1,1,1,100000002,610000002483,
1,,Spine,1,1,1,100000002,610000002485,
2,,Spine,2,2,1,100000002,610000002488,
2,,Spine,2,2,1,100000002,610000002493,
0,,Spine,0,1,1,100000000,610000002497,
4,,Spine,4,2,1,100000001,610000002499,
1,,Spine,1,2,1,100000001,610000002504,
0,,Spine,0,1,1,100000002,610000002507,
4,,Spine,4,2,1,100000002,610000002509,
4,,Spine,4,2,1,100000002,610000002512,
6,,Spine,6,3,1,100000002,610000002514,
2,,Spine,2,2,1,100000002,610000002516,
2,,Spine,2,2,1,100000002,610000002518,
0,,Spine,0,1,1,100000002,610000002521,
2,,Spine,2,1,1,100000002,610000002524,
4,,Spine,4,2,1,100000002,610000002526,
5,,Spine,5,2,1,100000001,610000002529,
6,,Spine,6,3,1,100000002,610000002531,
5,,Spine,5,3,1,100000001,610000002535,
0,,Spine,0,1,1,100000000,610000002537,
3,,Spine,3,2,1,100000002,610000002539,
4,,Spine,4,2,1,100000002,610000002541,
2,,Spine,2,3,1,100000002,610000002545,
3,,Spine,3,3,1,100000000,610000002548,
4,,Spine,4,3,1,100000001,610000002551,
-1,,Spine,0,1,1,100000000,610000002557,
3,,Spine,3,1,1,100000001,610000002560,
7,,Spine,7,4,1,100000002,610000002563,
-1,,Spine,0,1,1,100000000,610000002569,
3,,Spine,3,2,1,100000002,610000002571,
4,,Spine,4,3,1,100000002,610000002573,
5,,Spine,5,3,1,100000002,610000002578,
7,,Spine,7,3,1,100000000,610000002580,
4,,Spine,4,3,1,100000001,610000002583,
2,,Spine,2,3,1,100000001,610000002585,
1,,Spine,1,1,1,100000001,610000002587,
3,,Spine,3,2,1,100000002,610000002590,
7,,Spine,7,3,1,100000002,610000002594,
2,,Spine,2,2,1,100000002,610000002596,
1,,Spine,1,1,1,100000000,610000002602,
1,,Spine,1,1,1,100000001,610000002605,
2,,Spine,2,2,1,100000000,610000002607,
3,,Spine,3,2,1,100000000,610000002609,
-1,,Spine,0,1,1,100000000,610000002617,
7,,Spine,7,4,1,100000002,610000002619,
0,,Spine,0,1,1,100000001,610000002622,
1,,Spine,1,2,1,100000001,610000002625,
5,,Spine,5,3,1,100000002,610000002629,
6,,Spine,6,3,1,100000002,610000002632,
-1,,Spine,0,1,1,100000000,610000002637,
0,,Spine,0,1,1,100000000,610000002640,
7,,Spine,7,3,1,100000000,610000002642,
3,,Spine,3,1,1,100000002,610000002646,
0,,Spine,0,1,1,100000002,610000002648,
7,,Spine,7,3,1,100000000,610000002650,
1,,Spine,1,1,1,100000000,610000002655,
3,,Spine,3,2,1,100000002,610000002661,
-1,,Spine,0,1,1,100000000,610000002666,
6,,Spine,6,4,1,100000002,610000002668,
2,,Spine,2,2,1,100000002,610000002671,
0,,Spine,0,1,1,100000002,610000002674,
0,,Spine,0,1,1,100000001,610000002678,
7,,Spine,7,4,1,100000002,610000002680,
7,,Spine,7,3,1,100000002,610000002682,
-1,,Spine,0,1,1,100000000,610000002684,
2,,Spine,2,3,1,100000001,610000002686,
7,,Spine,7,3,1,100000002,610000002688,
4,,Spine,4,2,1,100000002,610000002691,
4,,Spine,4,3,1,100000000,610000002695,
0,,Spine,0,1,1,100000001,610000002697,
3,,Spine,3,1,1,100000002,610000002700,
1,,Spine,1,2,1,100000000,610000002702,
4,,Spine,4,3,1,100000002,610000002704,
5,,Spine,5,3,1,100000001,610000002707,
0,,Spine,0,1,1,100000002,610000002713,
-1,,Spine,0,1,1,100000000,610000002725,
-1,,Spine,0,1,1,100000000,610000002733,
5,,Spine,5,3,1,100000002,610000002735,
4,,Spine,4,2,1,100000002,610000002737,
6,,Spine,6,3,1,100000002,610000002740,
2,,Spine,2,3,1,100000001,610000002742,
3,,Spine,3,1,1,100000001,610000002744,
1,,Spine,1,1,1,100000000,610000002747,
4,,Spine,4,2,1,100000002,610000002749,
-1,,Spine,0,1,1,100000000,610000002757,
4,,Spine,4,2,1,100000002,610000002760,
2,,Spine,2,2,1,100000001,610000002762,
4,,Spine,4,1,1,100000002,610000002765,
7,,Spine,7,3,1,100000002,610000002767,
1,,Spine,1,1,1,100000001,610000002770,
5,,Spine,5,1,1,100000002,610000002774,
1,,Spine,1,1,1,100000002,610000002777,
6,,Spine,6,3,1,100000002,610000002779,
2,,Spine,2,2,1,100000002,610000002781,
-1,,Spine,0,1,1,100000002,610000002789,
1,,Spine,1,2,1,100000001,610000002795,
2,,Spine,2,3,1,100000001,610000002798,
0,,Spine,0,1,1,100000002,610000002800,
4,,Spine,4,3,1,100000002,610000002802,
3,,Spine,3,3,1,100000000,610000002805,
7,,Spine,7,3,1,100000002,610000002807,
3,,Spine,3,2,1,100000000,610000002809,
6,,Spine,6,2,1,100000002,610000002811,
2,,Spine,2,2,1,100000002,610000002814,
1,,Spine,1,2,1,100000001,610000002816,
2,,Spine,2,1,1,100000002,610000002818,
6,,Spine,6,2,1,100000000,610000002820,
3,,Spine,3,2,1,100000002,610000002823,
2,,Spine,2,2,1,100000002,610000002825,
2,,Spine,2,2,1,100000002,610000002827,
0,,Spine,0,1,1,100000001,610000002829,
2,,Spine,2,1,1,100000002,610000002832,
4,,Spine,4,2,1,100000001,610000002834,
5,,Spine,5,1,1,100000002,610000002837,
6,,Spine,6,4,1,100000002,610000002839,
3,,Spine,3,2,1,100000002,610000002841,
0,,Spine,0,1,1,100000000,610000002843,
4,,Spine,4,1,1,100000002,610000002845,
-1,,Spine,0,1,1,100000002,610000002851,
0,,Spine,0,1,1,100000001,610000002853,
3,,Spine,3,2,1,100000002,610000002855,
1,,Spine,1,2,1,100000001,610000002858,
2,,Spine,2,3,1,100000001,610000002860,
1,,Spine,1,1,1,100000000,610000002862,
8,,Spine,8,5,1,100000002,610000002864,
3,,Spine,3,2,1,100000000,610000002869,
4,,Spine,4,3,1,100000000,610000002872,
5,,Spine,5,5,1,100000000,610000002875,
6,,Spine,6,3,1,100000002,610000002877,
4,,Spine,4,3,1,100000002,610000002879,
2,,Spine,2,3,1,100000002,610000002882,
2,,Spine,2,3,1,100000001,610000002884,
3,,Spine,3,2,1,100000002,610000002890,
5,,Spine,5,2,1,100000000,610000002892,
0,,Spine,0,1,1,100000001,610000002896,
2,,Spine,2,1,1,100000002,610000002900,
4,,Spine,4,2,1,100000001,610000002903,
1,,Spine,1,2,1,100000001,610000002907,
1,,Spine,1,2,1,100000000,610000002909,
4,,Spine,4,4,1,100000000,610000002911,
4,,Spine,4,3,1,100000002,610000002916,
2,,Spine,2,2,1,100000002,610000002919,
4,,Spine,4,4,1,100000000,610000002921,
8,,Spine,8,5,1,100000002,610000002927,
3,,Spine,3,2,1,100000000,610000002929,
1,,Spine,1,2,1,100000001,610000002932,
0,,Spine,0,1,1,100000002,610000002939,
2,,Spine,2,3,1,100000002,610000002942,
3,,Spine,3,3,1,100000002,610000002944,
-1,,Spine,0,1,1,100000000,610000002951,
4,,Spine,4,3,1,100000001,610000002954,
4,,Spine,4,1,1,100000002,610000002957,
0,,Spine,0,1,1,100000002,610000002962,
5,,Spine,5,2,1,100000002,610000002966,
3,,Spine,3,2,1,100000001,610000002968,
-1,,Spine,0,1,1,100000000,610000002972,
5,,Spine,5,1,1,100000002,610000002974,
3,,Spine,3,2,1,100000002,610000002977,
4,,Spine,4,3,1,100000001,610000002982,
3,,Spine,3,4,1,100000001,610000002984,
1,,Spine,1,2,1,100000001,610000002987,
-1,,Spine,0,1,1,100000000,610000002993,
6,,Spine,6,3,1,100000002,610000002995,
2,,Spine,2,2,1,100000000,610000002997,
3,,Spine,3,2,1,100000000,610000003000,
1,,Spine,1,2,1,100000002,610000003002,
1,,Spine,1,2,1,100000002,610000003004,
4,,Spine,4,2,1,100000002,610000003006,
1,,Spine,1,1,1,100000002,610000003008,
1,,Spine,1,2,1,100000002,610000003010,
4,,Spine,4,2,1,100000002,610000003012,
4,,Spine,4,2,1,100000002,610000003014,
6,,Spine,6,4,1,100000002,610000003017,
4,,Spine,4,3,1,100000000,610000003019,
3,,Spine,3,1,1,100000002,610000003021,
2,,Spine,2,2,1,100000000,610000003024,
0,,Spine,0,1,1,100000002,610000003026,
2,,Spine,2,1,1,100000002,610000003032,
-1,,Spine,0,1,1,100000001,610000003038,
-1,,Spine,0,1,1,100000002,610000003043,
3,,Spine,3,1,1,100000002,610000003047,
2,,Spine,2,3,1,100000001,610000003049,
3,,Spine,3,2,1,100000002,610000003051,
5,,Spine,5,2,1,100000002,610000003053,
3,,Spine,3,2,1,100000000,610000003055,
3,,Spine,3,3,1,100000002,610000003057,
2,,Spine,2,1,1,100000002,610000003060,
2,,Spine,2,2,1,100000001,610000003062,
-1,,Spine,0,1,1,100000002,610000003067,
7,,Spine,7,4,1,100000002,610000003072,
3,,Spine,3,1,1,100000001,610000003074,
-1,,Spine,0,1,1,100000001,610000003081,
3,,Spine,3,3,1,100000002,610000003084,
1,,Spine,1,2,1,100000002,610000003087,
7,,Spine,7,3,1,100000002,610000003089,
0,,Spine,0,1,1,100000001,610000003093,
1,,Spine,1,1,1,100000001,610000003095,
-1,,Spine,0,1,1,100000000,610000003099,
3,,Spine,3,1,1,100000001,610000003101,
4,,Spine,4,2,1,100000002,610000003103,
8,,Spine,8,5,1,100000002,610000003105,
5,,Spine,5,2,1,100000002,610000003107,
4,,Spine,4,1,1,100000002,610000003109,
2,,Spine,2,1,1,100000002,610000003111,
3,,Spine,3,2,1,100000002,610000003113,
-1,,Spine,0,1,1,100000000,610000003117,
1,,Spine,1,1,1,100000000,610000003120,
4,,Spine,4,3,1,100000002,610000003122,
2,,Spine,2,2,1,100000002,610000003124,
2,,Spine,2,3,1,100000001,610000003126,
4,,Spine,4,2,1,100000001,610000003128,
4,,Spine,4,4,1,100000000,610000003131,
2,,Spine,2,2,1,100000002,610000003133,
7,,Spine,7,5,1,100000002,610000003136,
0,,Spine,0,1,1,100000002,610000003142,
4,,Spine,4,2,1,100000001,610000003144,
1,,Spine,1,2,1,100000002,610000003146,
3,,Spine,3,2,1,100000001,610000003148,
1,,Spine,1,2,1,100000000,610000003150,
1,,Spine,1,1,1,100000001,610000003153,
1,,Spine,1,2,1,100000001,610000003157,
4,,Spine,4,3,1,100000002,610000003160,
3,,Spine,3,2,1,100000002,610000003163,
-1,,Spine,0,1,1,100000001,610000003168,
2,,Spine,2,2,1,100000002,610000003170,
2,,Spine,2,2,1,100000000,610000003172,
-1,,Spine,0,1,1,100000000,610000003176,
4,,Spine,4,3,1,100000002,610000003178,
5,,Spine,5,1,1,100000002,610000003181,
0,,Spine,0,1,1,100000002,610000003184,
2,,Spine,2,3,1,100000001,610000003186,
3,,Spine,3,2,1,100000000,610000003188,
1,,Spine,1,1,1,100000002,610000003191,
3,,Spine,3,2,1,100000002,610000003196,
3,,Spine,3,1,1,100000001,610000003198,
0,,Spine,0,1,1,100000000,610000003200,
7,,Spine,7,4,1,100000002,610000003203,
4,,Spine,4,2,1,100000002,610000003205,
1,,Spine,1,1,1,100000000,610000003208,
3,,Spine,3,3,1,100000001,610000003212,
1,,Spine,1,1,1,100000002,610000003217,
1,,Spine,1,1,1,100000002,610000003219,
5,,Spine,5,2,1,100000002,610000003222,
4,,Spine,4,2,1,100000002,610000003224,
0,,Spine,0,1,1,100000002,610000003230,
7,,Spine,7,3,1,100000000,610000003233,
1,,Spine,1,2,1,100000001,610000003235,
5,,Spine,5,2,1,100000001,610000003237,
1,,Spine,1,2,1,100000002,610000003240,
2,,Spine,2,2,1,100000002,610000003242,
3,,Spine,3,1,1,100000002,610000003244,
4,,Spine,4,2,1,100000001,610000003248,
2,,Spine,2,2,1,100000002,610000003250,
4,,Spine,4,2,1,100000001,610000003253,
4,,Spine,4,3,1,100000002,610000003258,
-1,,Spine,0,1,1,100000000,610000003261,
0,,Spine,0,1,1,100000001,610000003264,
5,,Spine,5,3,1,100000002,610000003268,
1,,Spine,1,1,1,100000001,610000003270,
5,,Spine,5,4,1,100000002,610000003272,
-1,,Spine,0,1,1,100000000,610000003276,
-1,,Spine,0,1,1,100000002,610000003282,
1,,Spine,1,2,1,100000002,610000003284,
0,,Spine,0,1,1,100000002,610000003287,
2,,Spine,2,2,1,100000002,610000003289,
-1,,Spine,0,1,1,100000002,610000003294,
2,,Spine,2,2,1,100000002,610000003300,
-1,,Spine,0,1,1,100000001,610000003306,
5,,Spine,5,3,1,100000002,610000003308,
1,,Spine,1,1,1,100000002,610000003311,
5,,Spine,5,1,1,100000002,610000003313,
2,,Spine,2,1,1,100000002,610000003315,
0,,Spine,0,1,1,100000000,610000003318,
4,,Spine,4,2,1,100000001,610000003321,
0,,Spine,0,1,1,100000002,610000003326,
1,,Spine,1,1,1,100000002,610000003328,
8,,Spine,8,6,1,100000002,610000003331,
-1,,Spine,0,1,1,100000000,610000003337,
-1,,Spine,0,1,1,100000001,610000003342,
-1,,Spine,0,1,1,100000002,610000003346,
3,,Spine,3,2,1,100000001,610000003350,
0,,Spine,0,1,1,100000002,610000003353,
3,,Spine,3,2,1,100000002,610000003356,
4,,Spine,4,3,1,100000002,610000003358,
1,,Spine,1,1,1,100000002,610000003361,
4,,Spine,4,1,1,100000001,610000003363,
1,,Spine,1,2,1,100000001,610000003365,
5,,Spine,5,4,1,100000002,610000003368,
0,,Spine,0,1,1,100000002,610000003372,
-1,,Spine,0,1,1,100000000,610000003378,
3,,Spine,3,2,1,100000000,610000003380,
2,,Spine,2,3,1,100000002,610000003382,
1,,Spine,1,1,1,100000002,610000003384,
0,,Spine,0,1,1,100000002,610000003386,
0,,Spine,0,1,1,100000001,610000003388,
3,,Spine,3,3,1,100000001,610000003390,
0,,Spine,0,1,1,100000002,610000003394,
3,,Spine,3,2,1,100000001,610000003396,
-1,,Spine,0,1,1,100000001,610000003402,
-1,,Spine,0,1,1,100000000,610000003408,
1,,Spine,1,1,1,100000001,610000003411,
-1,,Spine,0,1,1,100000002,610000003415,
0,,Spine,0,1,1,100000002,610000003417,
3,,Spine,3,2,1,100000002,610000003419,
4,,Spine,4,2,1,100000000,610000003421,
2,,Spine,2,1,1,100000002,610000003424,
6,,Spine,6,3,1,100000002,610000003426,
-1,,Spine,0,1,1,100000001,610000003432,
2,,Spine,2,2,1,100000002,610000003434,
3,,Spine,3,2,1,100000000,610000003436,
0,,Spine,0,1,1,100000002,610000003440,
1,,Spine,1,1,1,100000001,610000003443,
4,,Spine,4,2,1,100000001,610000003445,
8,,Spine,8,5,1,100000002,610000003450,
-1,,Spine,0,1,1,100000001,610000003454,
7,,Spine,7,3,1,100000000,610000003457,
-1,,Spine,0,1,1,100000002,610000003460,
1,,Spine,1,1,1,100000000,610000003463,
2,,Spine,2,2,1,100000000,610000003465,
7,,Spine,7,3,1,100000002,610000003467,
3,,Spine,3,3,1,100000002,610000003470,
3,,Spine,3,1,1,100000001,610000003472,
-1,,Spine,0,1,1,100000002,610000003476,
1,,Spine,1,1,1,100000001,610000003480,
7,,Spine,7,4,1,100000002,610000003483,
0,,Spine,0,1,1,100000002,610000003486,
-1,,Spine,0,1,1,100000000,610000003493,
-1,,Spine,0,1,1,100000000,610000003496,
-1,,Spine,0,1,1,100000002,610000003498,
0,,Spine,0,1,1,100000000,610000003502,
0,,Spine,0,1,1,100000002,610000003508,
1,,Spine,1,2,1,100000001,610000003511,
-1,,Spine,0,1,1,100000001,610000003517,
-1,,Spine,0,1,1,100000001,610000003522,
5,,Spine,5,3,1,100000002,610000003527,
1,,Spine,1,1,1,100000001,610000003529,
3,,Spine,3,3,1,100000002,610000003531,
1,,Spine,1,1,1,100000000,610000003534,
1,,Spine,1,1,1,100000002,610000003537,
0,,Spine,0,1,1,100000002,610000003541,
-1,,Spine,0,1,1,100000000,610000003545,
5,,Spine,5,3,1,100000001,610000003547,
3,,Spine,3,1,1,100000002,610000003549,
0,,Spine,0,1,1,100000002,610000003553,
4,,Spine,4,2,1,100000002,610000003556,
4,,Spine,4,3,1,100000002,610000003561,
2,,Spine,2,3,1,100000002,610000003563,
1,,Spine,1,2,1,100000002,610000003566,
-1,,Spine,0,1,1,100000000,610000003570,
-1,,Spine,0,1,1,100000002,610000003574,
3,,Spine,3,2,1,100000000,610000003577,
2,,Spine,2,2,1,100000002,610000003580,
2,,Spine,2,3,1,100000002,610000003582,
3,,Spine,3,2,1,100000002,610000003586,
1,,Spine,1,2,1,100000000,610000003588,
4,,Spine,4,3,1,100000002,610000003592,
7,,Spine,7,3,1,100000002,610000003594,
0,,Spine,0,1,1,100000002,610000003597,
-1,,Spine,0,1,1,100000002,610000003601,
-1,,Spine,0,1,1,100000001,610000003605,
3,,Spine,3,2,1,100000001,610000003610,
2,,Spine,2,2,1,100000002,610000003614,
0,,Spine,0,1,1,100000001,610000003616,
3,,Spine,3,1,1,100000002,610000003618,
0,,Spine,0,1,1,100000001,610000003620,
1,,Spine,1,1,1,100000002,610000003622,
2,,Spine,2,1,1,100000001,610000003624,
1,,Spine,1,1,1,100000001,610000003628,
2,,Spine,2,2,1,100000000,610000003630,
3,,Spine,3,2,1,100000002,610000003632,
-1,,Spine,0,1,1,100000002,610000003634,
7,,Spine,7,4,1,100000002,610000003636,
2,,Spine,2,2,1,100000002,610000003645,
1,,Spine,1,1,1,100000000,610000003647,
1,,Spine,1,2,1,100000001,610000003649,
1,,Spine,1,2,1,100000000,610000003651,
0,,Spine,0,1,1,100000002,610000003656,
3,,Spine,3,1,1,100000001,610000003658,
0,,Spine,0,1,1,100000002,610000003661,
-1,,Spine,0,1,1,100000002,610000003664,
5,,Spine,5,3,1,100000002,610000003667,
0,,Spine,0,1,1,100000001,610000003669,
-1,,Spine,0,1,1,100000001,610000003673,
4,,Spine,4,3,1,100000002,610000003675,
8,,Spine,8,5,1,100000002,610000003678,
6,,Spine,6,4,1,100000002,610000003682,
-1,,Spine,0,1,1,100000001,610000003686,
0,,Spine,0,1,1,100000002,610000003691,
-1,,Spine,0,1,1,100000002,610000003695,
-1,,Spine,0,1,1,100000002,610000003698,
0,,Spine,0,1,1,100000002,610000003700,
5,,Spine,5,5,1,100000000,610000003702,
2,,Spine,2,3,1,100000002,610000003704,
1,,Spine,1,1,1,100000001,610000003706,
2,,Spine,2,1,1,100000001,610000003709,
0,,Spine,0,1,1,100000002,610000003714,
4,,Spine,4,3,1,100000002,610000003716,
4,,Spine,4,3,1,100000002,610000003719,
-1,,Spine,0,1,1,100000002,610000003721,
2,,Spine,2,3,1,100000002,610000003723,
0,,Spine,0,1,1,100000002,610000003726,
4,,Spine,4,3,1,100000001,610000003728,
0,,Spine,0,1,1,100000002,610000003731,
1,,Spine,1,1,1,100000001,610000003733,
-1,,Spine,0,1,1,100000001,610000003742,
2,,Spine,2,1,1,100000002,610000003747,
5,,Spine,5,2,1,100000001,610000003750,
0,,Spine,0,1,1,100000002,610000003752,
0,,Spine,0,1,1,100000002,610000003755,
5,,Spine,5,1,1,100000002,610000003757,
-1,,Spine,0,1,1,100000001,610000003762,
-1,,Spine,0,1,1,100000000,610000003764,
0,,Spine,0,1,1,100000002,610000003767,
2,,Spine,2,2,1,100000002,610000003773,
1,,Spine,1,2,1,100000002,610000003777,
-1,,Spine,0,1,1,100000000,610000003781,
2,,Spine,2,2,1,100000002,610000003783,
5,,Spine,5,2,1,100000002,610000003785,
2,,Spine,2,2,1,100000002,610000003789,
0,,Spine,0,1,1,100000002,610000003792,
4,,Spine,4,3,1,100000002,610000003795,
4,,Spine,4,3,1,100000002,610000003798,
0,,Spine,0,1,1,100000002,610000003800,
0,,Spine,0,1,1,100000002,610000003802,
2,,Spine,2,2,1,100000002,610000003807,
4,,Spine,4,2,1,100000002,610000003809,
-1,,Spine,0,1,1,100000002,610000003812,
6,,Spine,6,4,1,100000002,610000003814,
-1,,Spine,0,1,1,100000002,610000003818,
-1,,Spine,0,1,1,100000000,610000003822,
3,,Spine,3,2,1,100000002,610000003825,
4,,Spine,4,3,1,100000001,610000003827,
-1,,Spine,0,1,1,100000000,610000003831,
7,,Spine,7,3,1,100000002,610000003835,
0,,Spine,0,1,1,100000002,610000003838,
5,,Spine,5,1,1,100000002,610000003840,
0,,Spine,0,1,1,100000001,610000003844,
-1,,Spine,0,1,1,100000002,610000003848,
0,,Spine,0,1,1,100000002,610000003850,
1,,Spine,1,1,1,100000001,610000003853,
1,,Spine,1,2,1,100000000,610000003855,
7,,Spine,7,3,1,100000002,610000003860,
7,,Spine,7,3,1,100000000,610000003862,
2,,Spine,2,2,1,100000002,610000003866,
0,,Spine,0,1,1,100000002,610000003870,
1,,Spine,1,1,1,100000002,610000003875,
2,,Spine,2,2,1,100000002,610000003878,
1,,Spine,1,1,1,100000002,610000003880,
-1,,Spine,0,1,1,100000000,610000003882,
5,,Spine,5,1,1,100000002,610000003884,
-1,,Spine,0,1,1,100000001,610000003887,
0,,Spine,0,1,1,100000001,610000003892,
-1,,Spine,0,1,1,100000001,610000003897,
0,,Spine,0,1,1,100000002,610000003900,
4,,Spine,4,3,1,100000001,610000003903,
4,,Spine,4,3,1,100000002,610000003910,
1,,Spine,1,2,1,100000001,610000003913,
-1,,Spine,0,1,1,100000000,610000003917,
0,,Spine,0,1,1,100000001,610000003919,
1,,Spine,1,1,1,100000002,610000003921,
-1,,Spine,0,1,1,100000001,610000003924,
