
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5.47102,,Segment,1,1,Image 1,1,1,100000001,510000000037,
9.44003,,Segment,1,0,Image 1,1,1,100000001,510000000072,
1.03016,,Segment,1,6,Image 1,3,1,100000002,510000000086,
1.57233,,Segment,1,5,Image 1,3,1,100000002,510000000091,
1.17954,,Segment,1,4,Image 1,3,1,100000002,510000000113,
5.49181,,Segment,1,3,Image 1,2,1,100000002,510000000137,
1.55655,,Segment,1,2,Image 1,1,1,100000002,510000000154,
13.8766,,Segment,1,1,Image 1,1,1,100000002,510000000158,
2.15381,,Segment,1,0,Image 1,1,1,100000002,510000000169,
20.3902,,Segment,1,5,Image 1,4,1,100000002,510000000203,
0.471405,,Segment,1,6,Image 1,4,1,100000002,510000000205,
11.4119,,Segment,1,4,Image 1,2,1,100000002,510000000215,
1.6,,Segment,1,3,Image 1,3,1,100000001,510000000226,
2.9966,,Segment,1,2,Image 1,3,1,100000001,510000000232,
0.684935,,Segment,1,1,Image 1,2,1,100000001,510000000240,
3.65513,,Segment,1,0,Image 1,1,1,100000001,510000000247,
1.02463,,Segment,1,7,Image 1,3,1,100000000,510000000287,
1.24722,,Segment,1,6,Image 1,3,1,100000000,510000000295,
0.748331,,Segment,1,5,Image 1,2,1,100000000,510000000299,
1.92029,,Segment,1,3,Image 1,2,1,100000000,510000000311,
0.829156,,Segment,1,2,Image 1,2,1,100000000,510000000318,
0.489898,,Segment,1,1,Image 1,1,1,100000000,510000000322,
0,,Segment,1,0,Image 1,1,1,100000000,510000000334,
18.7832,,Segment,1,3,Image 1,4,1,100000001,510000000350,
0.927025,,Segment,1,5,Image 1,5,1,100000000,510000000358,
1.17712,,Segment,1,4,Image 1,4,1,100000000,510000000382,
0.645497,,Segment,1,3,Image 1,3,1,100000000,510000000393,
0.471405,,Segment,1,5,Image 1,4,1,100000000,510000000395,
0.984568,,Segment,1,7,Image 1,3,1,100000002,510000000434,
0.471405,,Segment,1,6,Image 1,2,1,100000002,510000000436,
0.433013,,Segment,1,5,Image 1,2,1,100000002,510000000439,
0.968246,,Segment,1,4,Image 1,2,1,100000002,510000000454,
1.00173,,Segment,1,3,Image 1,1,1,100000002,510000000470,
