
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,3,2,1,100000000,610000002029,
1,,Spine,5,2,1,100000001,610000002048,
1,,Spine,4,2,1,100000002,610000002111,
1,,Spine,7,3,1,100000002,610000002128,
1,,Spine,7,4,1,100000002,610000002139,
1,,Spine,4,2,1,100000000,610000002156,
1,,Spine,4,4,1,100000000,610000002195,
1,,Spine,5,1,1,100000002,610000002210,
1,,Spine,4,2,1,100000001,610000002215,
1,,Spine,4,1,1,100000001,610000002217,
1,,Spine,1,2,1,100000000,610000002234,
1,,Spine,3,1,1,100000002,610000002243,
1,,Spine,2,3,1,100000002,610000002247,
1,,Spine,4,3,1,100000002,610000002268,
1,,Spine,3,3,1,100000002,610000002270,
1,,Spine,3,3,1,100000000,610000002272,
1,,Spine,3,2,1,100000000,610000002275,
1,,Spine,0,1,1,100000002,610000002280,
1,,Spine,1,2,1,100000001,610000002283,
1,,Spine,2,2,1,100000000,610000002285,
1,,Spine,1,2,1,100000001,610000002289,
1,,Spine,4,4,1,100000000,610000002306,
1,,Spine,0,1,1,100000002,610000002313,
1,,Spine,3,2,1,100000002,610000002318,
1,,Spine,3,2,1,100000002,610000002321,
1,,Spine,2,3,1,100000001,610000002336,
1,,Spine,4,1,1,100000002,610000002341,
1,,Spine,3,1,1,100000001,610000002351,
1,,Spine,5,1,1,100000002,610000002364,
1,,Spine,7,3,1,100000002,610000002388,
1,,Spine,0,1,1,100000002,610000002398,
1,,Spine,2,2,1,100000002,610000002417,
1,,Spine,2,2,1,100000002,610000002424,
1,,Spine,4,2,1,100000001,610000002432,
1,,Spine,7,3,1,100000002,610000002434,
1,,Spine,4,3,1,100000001,610000002438,
1,,Spine,3,2,1,100000001,610000002453,
1,,Spine,1,1,1,100000002,610000002483,
1,,Spine,1,1,1,100000002,610000002485,
1,,Spine,2,2,1,100000002,610000002488,
1,,Spine,2,2,1,100000002,610000002493,
1,,Spine,4,2,1,100000002,610000002512,
1,,Spine,6,3,1,100000002,610000002514,
1,,Spine,2,2,1,100000002,610000002516,
1,,Spine,2,2,1,100000002,610000002518,
1,,Spine,0,1,1,100000002,610000002521,
1,,Spine,0,1,1,100000000,610000002537,
1,,Spine,3,2,1,100000002,610000002539,
1,,Spine,3,3,1,100000000,610000002548,
1,,Spine,3,1,1,100000001,610000002560,
1,,Spine,3,2,1,100000002,610000002571,
1,,Spine,7,3,1,100000000,610000002580,
1,,Spine,3,2,1,100000002,610000002590,
1,,Spine,2,2,1,100000002,610000002596,
1,,Spine,7,4,1,100000002,610000002619,
1,,Spine,0,1,1,100000001,610000002622,
