
Spine Neck Mean Diameter
 ==================== 
Spine Neck Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.301834,µm,Spine,2,3,1,100000001,610000002208,
0.243265,µm,Spine,5,1,1,100000002,610000002210,
0.298663,µm,Spine,4,2,1,100000002,610000002213,
0,µm,Spine,4,2,1,100000001,610000002215,
0.162331,µm,Spine,4,1,1,100000001,610000002217,
0.350409,µm,Spine,0,1,1,100000000,610000002221,
0.26462,µm,Spine,5,1,1,100000002,610000002224,
0.232451,µm,Spine,1,1,1,100000001,610000002227,
0.164434,µm,Spine,3,2,1,100000001,610000002230,
0,µm,Spine,6,3,1,100000002,610000002232,
0.649323,µm,Spine,1,2,1,100000000,610000002234,
0.387025,µm,Spine,7,3,1,100000002,610000002237,
0.407619,µm,Spine,3,3,1,100000001,610000002240,
0.193295,µm,Spine,3,1,1,100000002,610000002243,
0.299452,µm,Spine,2,3,1,100000002,610000002247,
0.331459,µm,Spine,4,3,1,100000001,610000002254,
0.292628,µm,Spine,3,4,1,100000001,610000002256,
0.227106,µm,Spine,4,3,1,100000001,610000002262,
0.340578,µm,Spine,7,3,1,100000000,610000002265,
0.282849,µm,Spine,4,3,1,100000002,610000002268,
0.284079,µm,Spine,3,3,1,100000002,610000002270,
0.243496,µm,Spine,3,3,1,100000000,610000002272,
0.27359,µm,Spine,3,2,1,100000000,610000002275,
0.172476,µm,Spine,4,2,1,100000002,610000002277,
0.505506,µm,Spine,0,1,1,100000002,610000002280,
0.467575,µm,Spine,1,2,1,100000001,610000002283,
0.280753,µm,Spine,2,2,1,100000000,610000002285,
0.439129,µm,Spine,1,2,1,100000001,610000002289,
0.203668,µm,Spine,5,5,1,100000000,610000002291,
0,µm,Spine,4,2,1,100000002,610000002293,
0.420458,µm,Spine,0,1,1,100000002,610000002296,
0.43034,µm,Spine,4,3,1,100000001,610000002299,
0.34691,µm,Spine,5,4,1,100000002,610000002304,
0.329818,µm,Spine,4,4,1,100000000,610000002306,
0.484063,µm,Spine,1,1,1,100000002,610000002310,
0.37684,µm,Spine,0,1,1,100000002,610000002313,
0.321701,µm,Spine,2,1,1,100000002,610000002316,
0.427455,µm,Spine,3,2,1,100000002,610000002318,
0.311872,µm,Spine,3,2,1,100000002,610000002321,
0,µm,Spine,3,2,1,100000002,610000002323,
0.19471,µm,Spine,0,1,1,100000000,610000002333,
0,µm,Spine,2,3,1,100000001,610000002336,
0.281404,µm,Spine,7,3,1,100000000,610000002338,
0.389673,µm,Spine,4,1,1,100000002,610000002341,
0,µm,Spine,7,3,1,100000002,610000002343,
0.35383,µm,Spine,2,3,1,100000001,610000002345,
0.271428,µm,Spine,7,3,1,100000000,610000002349,
0.418814,µm,Spine,3,1,1,100000001,610000002351,
0.247801,µm,Spine,1,1,1,100000001,610000002356,
0.297085,µm,Spine,2,2,1,100000002,610000002359,
0.392433,µm,Spine,2,3,1,100000001,610000002362,
0,µm,Spine,5,1,1,100000002,610000002364,
0.266204,µm,Spine,5,1,1,100000002,610000002370,
0.313056,µm,Spine,1,2,1,100000001,610000002373,
0.300565,µm,Spine,2,2,1,100000002,610000002375,
0.320958,µm,Spine,7,3,1,100000002,610000002378,
0,µm,Spine,6,3,1,100000002,610000002380,
0.188963,µm,Spine,7,3,1,100000002,610000002382,
0.230243,µm,Spine,3,2,1,100000002,610000002386,
0.285174,µm,Spine,7,3,1,100000002,610000002388,
0.338622,µm,Spine,4,2,1,100000001,610000002390,
0.505381,µm,Spine,1,1,1,100000002,610000002394,
0.275662,µm,Spine,5,2,1,100000000,610000002396,
0.294224,µm,Spine,0,1,1,100000002,610000002398,
0,µm,Spine,4,1,1,100000001,610000002400,
0,µm,Spine,4,2,1,100000002,610000002402,
0.20052,µm,Spine,2,3,1,100000002,610000002405,
0.273085,µm,Spine,0,1,1,100000000,610000002415,
0.183868,µm,Spine,2,2,1,100000002,610000002417,
0.430781,µm,Spine,4,2,1,100000001,610000002421,
0.53809,µm,Spine,2,2,1,100000002,610000002424,
0,µm,Spine,2,1,1,100000002,610000002426,
0.44641,µm,Spine,7,3,1,100000002,610000002428,
0.162331,µm,Spine,3,2,1,100000002,610000002430,
0.259394,µm,Spine,4,2,1,100000001,610000002432,
0.221857,µm,Spine,7,3,1,100000002,610000002434,
0.340428,µm,Spine,4,3,1,100000001,610000002438,
0.300929,µm,Spine,8,5,1,100000002,610000002444,
0.420832,µm,Spine,1,2,1,100000001,610000002447,
0.425602,µm,Spine,2,2,1,100000002,610000002451,
0.166537,µm,Spine,3,2,1,100000001,610000002453,
0.26702,µm,Spine,3,2,1,100000002,610000002457,
0.405827,µm,Spine,1,2,1,100000002,610000002459,
0.243496,µm,Spine,0,1,1,100000001,610000002468,
0.310388,µm,Spine,3,2,1,100000000,610000002470,
0.279638,µm,Spine,4,3,1,100000002,610000002474,
0.405126,µm,Spine,0,1,1,100000001,610000002478,
0.292628,µm,Spine,3,4,1,100000001,610000002480,
0.162331,µm,Spine,1,1,1,100000002,610000002483,
0,µm,Spine,1,1,1,100000002,610000002485,
0.421704,µm,Spine,2,2,1,100000002,610000002488,
0.229444,µm,Spine,2,2,1,100000002,610000002493,
0.465989,µm,Spine,0,1,1,100000000,610000002497,
0.380707,µm,Spine,4,2,1,100000001,610000002499,
0.353133,µm,Spine,1,2,1,100000001,610000002504,
0.377235,µm,Spine,0,1,1,100000002,610000002507,
0.470823,µm,Spine,4,2,1,100000002,610000002509,
0,µm,Spine,4,2,1,100000002,610000002512,
0.282538,µm,Spine,6,3,1,100000002,610000002514,
0.162331,µm,Spine,2,2,1,100000002,610000002516,
0,µm,Spine,2,2,1,100000002,610000002518,
0.439664,µm,Spine,0,1,1,100000002,610000002521,
0.411708,µm,Spine,2,1,1,100000002,610000002524,
0.218132,µm,Spine,4,2,1,100000002,610000002526,
0.192717,µm,Spine,5,2,1,100000001,610000002529,
0,µm,Spine,6,3,1,100000002,610000002531,
0.266012,µm,Spine,5,3,1,100000001,610000002535,
0.162331,µm,Spine,0,1,1,100000000,610000002537,
0,µm,Spine,3,2,1,100000002,610000002539,
0.268552,µm,Spine,4,2,1,100000002,610000002541,
0.213454,µm,Spine,2,3,1,100000002,610000002545,
0.324661,µm,Spine,3,3,1,100000000,610000002548,
0.276117,µm,Spine,4,3,1,100000001,610000002551,
0.24523,µm,Spine,0,1,1,100000000,610000002557,
0.279217,µm,Spine,3,1,1,100000001,610000002560,
0.568645,µm,Spine,7,4,1,100000002,610000002563,
0.270784,µm,Spine,0,1,1,100000000,610000002569,
0.162331,µm,Spine,3,2,1,100000002,610000002571,
0.243496,µm,Spine,4,3,1,100000002,610000002573,
0.526599,µm,Spine,5,3,1,100000002,610000002578,
0.239722,µm,Spine,7,3,1,100000000,610000002580,
0,µm,Spine,4,3,1,100000001,610000002583,
0.324661,µm,Spine,2,3,1,100000001,610000002585,
0.356643,µm,Spine,1,1,1,100000001,610000002587,
0.282117,µm,Spine,3,2,1,100000002,610000002590,
0.279035,µm,Spine,7,3,1,100000002,610000002594,
0.259586,µm,Spine,2,2,1,100000002,610000002596,
0.347806,µm,Spine,1,1,1,100000000,610000002602,
0.369917,µm,Spine,1,1,1,100000001,610000002605,
0,µm,Spine,2,2,1,100000000,610000002607,
0.431841,µm,Spine,3,2,1,100000000,610000002609,
0.174818,µm,Spine,0,1,1,100000000,610000002617,
0.287506,µm,Spine,7,4,1,100000002,610000002619,
0.281829,µm,Spine,0,1,1,100000001,610000002622,
0.273252,µm,Spine,1,2,1,100000001,610000002625,
0.310748,µm,Spine,5,3,1,100000002,610000002629,
0.343717,µm,Spine,6,3,1,100000002,610000002632,
0,µm,Spine,0,1,1,100000000,610000002637,
0,µm,Spine,0,1,1,100000000,610000002640,
0.20792,µm,Spine,7,3,1,100000000,610000002642,
0.334425,µm,Spine,3,1,1,100000002,610000002646,
0.30669,µm,Spine,0,1,1,100000002,610000002648,
0.162331,µm,Spine,7,3,1,100000000,610000002650,
0.347806,µm,Spine,1,1,1,100000000,610000002655,
0.331649,µm,Spine,3,2,1,100000002,610000002661,
0.632836,µm,Spine,0,1,1,100000000,610000002666,
0.162331,µm,Spine,6,4,1,100000002,610000002668,
0.339888,µm,Spine,2,2,1,100000002,610000002671,
0.431813,µm,Spine,0,1,1,100000002,610000002674,
0.494636,µm,Spine,0,1,1,100000001,610000002678,
0.248538,µm,Spine,7,4,1,100000002,610000002680,
0.36654,µm,Spine,7,3,1,100000002,610000002682,
0,µm,Spine,0,1,1,100000000,610000002684,
0,µm,Spine,2,3,1,100000001,610000002686,
0,µm,Spine,7,3,1,100000002,610000002688,
0,µm,Spine,4,2,1,100000002,610000002691,
0.352807,µm,Spine,4,3,1,100000000,610000002695,
0.51525,µm,Spine,0,1,1,100000001,610000002697,
0.274579,µm,Spine,3,1,1,100000002,610000002700,
0.504169,µm,Spine,1,2,1,100000000,610000002702,
0.199109,µm,Spine,4,3,1,100000002,610000002704,
0.320191,µm,Spine,5,3,1,100000001,610000002707,
0.306376,µm,Spine,0,1,1,100000002,610000002713,
0.26592,µm,Spine,0,1,1,100000000,610000002725,
0.162331,µm,Spine,0,1,1,100000000,610000002733,
0.411968,µm,Spine,5,3,1,100000002,610000002735,
0.206363,µm,Spine,4,2,1,100000002,610000002737,
0.381452,µm,Spine,6,3,1,100000002,610000002740,
0.300966,µm,Spine,2,3,1,100000001,610000002742,
0.431036,µm,Spine,3,1,1,100000001,610000002744,
0.278728,µm,Spine,1,1,1,100000000,610000002747,
0.238423,µm,Spine,4,2,1,100000002,610000002749,
0.174818,µm,Spine,0,1,1,100000000,610000002757,
0,µm,Spine,4,2,1,100000002,610000002760,
0,µm,Spine,2,2,1,100000001,610000002762,
0.43657,µm,Spine,4,1,1,100000002,610000002765,
0,µm,Spine,7,3,1,100000002,610000002767,
0.206336,µm,Spine,1,1,1,100000001,610000002770,
0.252638,µm,Spine,5,1,1,100000002,610000002774,
0.541328,µm,Spine,1,1,1,100000002,610000002777,
0,µm,Spine,6,3,1,100000002,610000002779,
0.273629,µm,Spine,2,2,1,100000002,610000002781,
0.511974,µm,Spine,0,1,1,100000002,610000002789,
0.421545,µm,Spine,1,2,1,100000001,610000002795,
0.349793,µm,Spine,2,3,1,100000001,610000002798,
0,µm,Spine,0,1,1,100000002,610000002800,
0.243496,µm,Spine,4,3,1,100000002,610000002802,
0,µm,Spine,3,3,1,100000000,610000002805,
0,µm,Spine,7,3,1,100000002,610000002807,
0.405827,µm,Spine,3,2,1,100000000,610000002809,
0,µm,Spine,6,2,1,100000002,610000002811,
0.377214,µm,Spine,2,2,1,100000002,610000002814,
0,µm,Spine,1,2,1,100000001,610000002816,
0.445839,µm,Spine,2,1,1,100000002,610000002818,
0.343639,µm,Spine,6,2,1,100000000,610000002820,
0.313034,µm,Spine,3,2,1,100000002,610000002823,
0.531765,µm,Spine,2,2,1,100000002,610000002825,
0.167404,µm,Spine,2,2,1,100000002,610000002827,
0,µm,Spine,0,1,1,100000001,610000002829,
0.321701,µm,Spine,2,1,1,100000002,610000002832,
0.241596,µm,Spine,4,2,1,100000001,610000002834,
0.31142,µm,Spine,5,1,1,100000002,610000002837,
0.267086,µm,Spine,6,4,1,100000002,610000002839,
0,µm,Spine,3,2,1,100000002,610000002841,
0,µm,Spine,0,1,1,100000000,610000002843,
0,µm,Spine,4,1,1,100000002,610000002845,
0,µm,Spine,0,1,1,100000002,610000002851,
0.486026,µm,Spine,0,1,1,100000001,610000002853,
0.268661,µm,Spine,3,2,1,100000002,610000002855,
0,µm,Spine,1,2,1,100000001,610000002858,
0.310764,µm,Spine,2,3,1,100000001,610000002860,
0.270329,µm,Spine,1,1,1,100000000,610000002862,
0.385536,µm,Spine,8,5,1,100000002,610000002864,
0,µm,Spine,3,2,1,100000000,610000002869,
0,µm,Spine,4,3,1,100000000,610000002872,
0.240882,µm,Spine,5,5,1,100000000,610000002875,
0.395929,µm,Spine,6,3,1,100000002,610000002877,
0.162331,µm,Spine,4,3,1,100000002,610000002879,
0.215724,µm,Spine,2,3,1,100000002,610000002882,
0,µm,Spine,2,3,1,100000001,610000002884,
0.331649,µm,Spine,3,2,1,100000002,610000002890,
0,µm,Spine,5,2,1,100000000,610000002892,
0.496402,µm,Spine,0,1,1,100000001,610000002896,
0.497489,µm,Spine,2,1,1,100000002,610000002900,
0.377282,µm,Spine,4,2,1,100000001,610000002903,
0.435352,µm,Spine,1,2,1,100000001,610000002907,
0.413711,µm,Spine,1,2,1,100000000,610000002909,
0,µm,Spine,4,4,1,100000000,610000002911,
0.213749,µm,Spine,4,3,1,100000002,610000002916,
0,µm,Spine,2,2,1,100000002,610000002919,
0.162331,µm,Spine,4,4,1,100000000,610000002921,
0.28266,µm,Spine,8,5,1,100000002,610000002927,
0.32282,µm,Spine,3,2,1,100000000,610000002929,
0.229104,µm,Spine,1,2,1,100000001,610000002932,
0.486992,µm,Spine,0,1,1,100000002,610000002939,
0.162331,µm,Spine,2,3,1,100000002,610000002942,
0.26355,µm,Spine,3,3,1,100000002,610000002944,
0.166304,µm,Spine,0,1,1,100000000,610000002951,
0.328959,µm,Spine,4,3,1,100000001,610000002954,
0,µm,Spine,4,1,1,100000002,610000002957,
0.697648,µm,Spine,0,1,1,100000002,610000002962,
0.522819,µm,Spine,5,2,1,100000002,610000002966,
0.286388,µm,Spine,3,2,1,100000001,610000002968,
0,µm,Spine,0,1,1,100000000,610000002972,
0.334807,µm,Spine,5,1,1,100000002,610000002974,
0.234551,µm,Spine,3,2,1,100000002,610000002977,
0.173213,µm,Spine,4,3,1,100000001,610000002982,
0.297869,µm,Spine,3,4,1,100000001,610000002984,
0.493865,µm,Spine,1,2,1,100000001,610000002987,
0.274559,µm,Spine,0,1,1,100000000,610000002993,
0.401554,µm,Spine,6,3,1,100000002,610000002995,
0,µm,Spine,2,2,1,100000000,610000002997,
0.257606,µm,Spine,3,2,1,100000000,610000003000,
0.325555,µm,Spine,1,2,1,100000002,610000003002,
0.442898,µm,Spine,1,2,1,100000002,610000003004,
0.280274,µm,Spine,4,2,1,100000002,610000003006,
0,µm,Spine,1,1,1,100000002,610000003008,
0.325555,µm,Spine,1,2,1,100000002,610000003010,
0.380854,µm,Spine,4,2,1,100000002,610000003012,
0.282811,µm,Spine,4,2,1,100000002,610000003014,
0.376127,µm,Spine,6,4,1,100000002,610000003017,
0.329028,µm,Spine,4,3,1,100000000,610000003019,
0,µm,Spine,3,1,1,100000002,610000003021,
0.394571,µm,Spine,2,2,1,100000000,610000003024,
0,µm,Spine,0,1,1,100000002,610000003026,
0.33709,µm,Spine,2,1,1,100000002,610000003032,
0,µm,Spine,0,1,1,100000001,610000003038,
0.390629,µm,Spine,0,1,1,100000002,610000003043,
0.186486,µm,Spine,3,1,1,100000002,610000003047,
0,µm,Spine,2,3,1,100000001,610000003049,
0.371952,µm,Spine,3,2,1,100000002,610000003051,
0.232933,µm,Spine,5,2,1,100000002,610000003053,
0.236891,µm,Spine,3,2,1,100000000,610000003055,
0.187567,µm,Spine,3,3,1,100000002,610000003057,
0.605034,µm,Spine,2,1,1,100000002,610000003060,
0,µm,Spine,2,2,1,100000001,610000003062,
0,µm,Spine,0,1,1,100000002,610000003067,
0,µm,Spine,7,4,1,100000002,610000003072,
0,µm,Spine,3,1,1,100000001,610000003074,
0,µm,Spine,0,1,1,100000001,610000003081,
0.214426,µm,Spine,3,3,1,100000002,610000003084,
0,µm,Spine,1,2,1,100000002,610000003087,
0.290719,µm,Spine,7,3,1,100000002,610000003089,
0,µm,Spine,0,1,1,100000001,610000003093,
0.342135,µm,Spine,1,1,1,100000001,610000003095,
0,µm,Spine,0,1,1,100000000,610000003099,
0.327832,µm,Spine,3,1,1,100000001,610000003101,
0.324661,µm,Spine,4,2,1,100000002,610000003103,
0,µm,Spine,8,5,1,100000002,610000003105,
0,µm,Spine,5,2,1,100000002,610000003107,
0,µm,Spine,4,1,1,100000002,610000003109,
0,µm,Spine,2,1,1,100000002,610000003111,
0,µm,Spine,3,2,1,100000002,610000003113,
0.341815,µm,Spine,0,1,1,100000000,610000003117,
0.57848,µm,Spine,1,1,1,100000000,610000003120,
0.42792,µm,Spine,4,3,1,100000002,610000003122,
0.282119,µm,Spine,2,2,1,100000002,610000003124,
0,µm,Spine,2,3,1,100000001,610000003126,
0,µm,Spine,4,2,1,100000001,610000003128,
0,µm,Spine,4,4,1,100000000,610000003131,
0,µm,Spine,2,2,1,100000002,610000003133,
0.217942,µm,Spine,7,5,1,100000002,610000003136,
0.568606,µm,Spine,0,1,1,100000002,610000003142,
0,µm,Spine,4,2,1,100000001,610000003144,
0,µm,Spine,1,2,1,100000002,610000003146,
0.329531,µm,Spine,3,2,1,100000001,610000003148,
0.328784,µm,Spine,1,2,1,100000000,610000003150,
0.281012,µm,Spine,1,1,1,100000001,610000003153,
0.551731,µm,Spine,1,2,1,100000001,610000003157,
0.309631,µm,Spine,4,3,1,100000002,610000003160,
0.277265,µm,Spine,3,2,1,100000002,610000003163,
0,µm,Spine,0,1,1,100000001,610000003168,
0.518201,µm,Spine,2,2,1,100000002,610000003170,
0,µm,Spine,2,2,1,100000000,610000003172,
0,µm,Spine,0,1,1,100000000,610000003176,
0.321348,µm,Spine,4,3,1,100000002,610000003178,
0.274689,µm,Spine,5,1,1,100000002,610000003181,
0.630899,µm,Spine,0,1,1,100000002,610000003184,
0,µm,Spine,2,3,1,100000001,610000003186,
0,µm,Spine,3,2,1,100000000,610000003188,
0.439013,µm,Spine,1,1,1,100000002,610000003191,
0.333523,µm,Spine,3,2,1,100000002,610000003196,
0.486992,µm,Spine,3,1,1,100000001,610000003198,
0.283248,µm,Spine,0,1,1,100000000,610000003200,
0.477003,µm,Spine,7,4,1,100000002,610000003203,
0.339536,µm,Spine,4,2,1,100000002,610000003205,
0.509152,µm,Spine,1,1,1,100000000,610000003208,
0.264191,µm,Spine,3,3,1,100000001,610000003212,
0,µm,Spine,1,1,1,100000002,610000003217,
0.441802,µm,Spine,1,1,1,100000002,610000003219,
0.402855,µm,Spine,5,2,1,100000002,610000003222,
0.260326,µm,Spine,4,2,1,100000002,610000003224,
0.289152,µm,Spine,0,1,1,100000002,610000003230,
0.282846,µm,Spine,7,3,1,100000000,610000003233,
0,µm,Spine,1,2,1,100000001,610000003235,
0.486992,µm,Spine,5,2,1,100000001,610000003237,
0.516856,µm,Spine,1,2,1,100000002,610000003240,
0.211117,µm,Spine,2,2,1,100000002,610000003242,
0,µm,Spine,3,1,1,100000002,610000003244,
0,µm,Spine,4,2,1,100000001,610000003248,
0.420483,µm,Spine,2,2,1,100000002,610000003250,
0.355765,µm,Spine,4,2,1,100000001,610000003253,
0.244519,µm,Spine,4,3,1,100000002,610000003258,
0,µm,Spine,0,1,1,100000000,610000003261,
0,µm,Spine,0,1,1,100000001,610000003264,
0.405827,µm,Spine,5,3,1,100000002,610000003268,
0.344955,µm,Spine,1,1,1,100000001,610000003270,
0.466084,µm,Spine,5,4,1,100000002,610000003272,
0,µm,Spine,0,1,1,100000000,610000003276,
0.320499,µm,Spine,0,1,1,100000002,610000003282,
0.450889,µm,Spine,1,2,1,100000002,610000003284,
0,µm,Spine,0,1,1,100000002,610000003287,
0,µm,Spine,2,2,1,100000002,610000003289,
0.322799,µm,Spine,0,1,1,100000002,610000003294,
0.244986,µm,Spine,2,2,1,100000002,610000003300,
0,µm,Spine,0,1,1,100000001,610000003306,
0,µm,Spine,5,3,1,100000002,610000003308,
0,µm,Spine,1,1,1,100000002,610000003311,
0.279428,µm,Spine,5,1,1,100000002,610000003313,
0.541877,µm,Spine,2,1,1,100000002,610000003315,
0,µm,Spine,0,1,1,100000000,610000003318,
0,µm,Spine,4,2,1,100000001,610000003321,
0,µm,Spine,0,1,1,100000002,610000003326,
0.342878,µm,Spine,1,1,1,100000002,610000003328,
0.224354,µm,Spine,8,6,1,100000002,610000003331,
0.244486,µm,Spine,0,1,1,100000000,610000003337,
0,µm,Spine,0,1,1,100000001,610000003342,
0,µm,Spine,0,1,1,100000002,610000003346,
0.349392,µm,Spine,3,2,1,100000001,610000003350,
0.521028,µm,Spine,0,1,1,100000002,610000003353,
0.359769,µm,Spine,3,2,1,100000002,610000003356,
0.34356,µm,Spine,4,3,1,100000002,610000003358,
0.603104,µm,Spine,1,1,1,100000002,610000003361,
0.416013,µm,Spine,4,1,1,100000001,610000003363,
0,µm,Spine,1,2,1,100000001,610000003365,
0.362297,µm,Spine,5,4,1,100000002,610000003368,
0,µm,Spine,0,1,1,100000002,610000003372,
0.344838,µm,Spine,0,1,1,100000000,610000003378,
0,µm,Spine,3,2,1,100000000,610000003380,
0,µm,Spine,2,3,1,100000002,610000003382,
0.302731,µm,Spine,1,1,1,100000002,610000003384,
0.711555,µm,Spine,0,1,1,100000002,610000003386,
0,µm,Spine,0,1,1,100000001,610000003388,
0.324661,µm,Spine,3,3,1,100000001,610000003390,
0,µm,Spine,0,1,1,100000002,610000003394,
0.365244,µm,Spine,3,2,1,100000001,610000003396,
0,µm,Spine,0,1,1,100000001,610000003402,
0,µm,Spine,0,1,1,100000000,610000003408,
0.338306,µm,Spine,1,1,1,100000001,610000003411,
0,µm,Spine,0,1,1,100000002,610000003415,
0,µm,Spine,0,1,1,100000002,610000003417,
0,µm,Spine,3,2,1,100000002,610000003419,
0.162331,µm,Spine,4,2,1,100000000,610000003421,
0,µm,Spine,2,1,1,100000002,610000003424,
0.317643,µm,Spine,6,3,1,100000002,610000003426,
0,µm,Spine,0,1,1,100000001,610000003432,
0.372341,µm,Spine,2,2,1,100000002,610000003434,
0.256663,µm,Spine,3,2,1,100000000,610000003436,
0.333245,µm,Spine,0,1,1,100000002,610000003440,
0.300774,µm,Spine,1,1,1,100000001,610000003443,
0.345406,µm,Spine,4,2,1,100000001,610000003445,
0.294444,µm,Spine,8,5,1,100000002,610000003450,
0.214072,µm,Spine,0,1,1,100000001,610000003454,
0.268463,µm,Spine,7,3,1,100000000,610000003457,
0.293756,µm,Spine,0,1,1,100000002,610000003460,
0.315218,µm,Spine,1,1,1,100000000,610000003463,
0.355744,µm,Spine,2,2,1,100000000,610000003465,
0,µm,Spine,7,3,1,100000002,610000003467,
0.49047,µm,Spine,3,3,1,100000002,610000003470,
0,µm,Spine,3,1,1,100000001,610000003472,
0,µm,Spine,0,1,1,100000002,610000003476,
0.696644,µm,Spine,1,1,1,100000001,610000003480,
0.285383,µm,Spine,7,4,1,100000002,610000003483,
0.173981,µm,Spine,0,1,1,100000002,610000003486,
0.519974,µm,Spine,0,1,1,100000000,610000003493,
0,µm,Spine,0,1,1,100000000,610000003496,
0,µm,Spine,0,1,1,100000002,610000003498,
0,µm,Spine,0,1,1,100000000,610000003502,
0.281745,µm,Spine,0,1,1,100000002,610000003508,
0,µm,Spine,1,2,1,100000001,610000003511,
0,µm,Spine,0,1,1,100000001,610000003517,
0,µm,Spine,0,1,1,100000001,610000003522,
0.190701,µm,Spine,5,3,1,100000002,610000003527,
0.390205,µm,Spine,1,1,1,100000001,610000003529,
0,µm,Spine,3,3,1,100000002,610000003531,
0.367781,µm,Spine,1,1,1,100000000,610000003534,
0.39613,µm,Spine,1,1,1,100000002,610000003537,
0.542366,µm,Spine,0,1,1,100000002,610000003541,
0,µm,Spine,0,1,1,100000000,610000003545,
0,µm,Spine,5,3,1,100000001,610000003547,
0.363645,µm,Spine,3,1,1,100000002,610000003549,
0.471524,µm,Spine,0,1,1,100000002,610000003553,
0.243496,µm,Spine,4,2,1,100000002,610000003556,
0.230291,µm,Spine,4,3,1,100000002,610000003561,
0.324996,µm,Spine,2,3,1,100000002,610000003563,
0.279688,µm,Spine,1,2,1,100000002,610000003566,
0,µm,Spine,0,1,1,100000000,610000003570,
0,µm,Spine,0,1,1,100000002,610000003574,
0,µm,Spine,3,2,1,100000000,610000003577,
0.282138,µm,Spine,2,2,1,100000002,610000003580,
0,µm,Spine,2,3,1,100000002,610000003582,
0.333523,µm,Spine,3,2,1,100000002,610000003586,
0.391251,µm,Spine,1,2,1,100000000,610000003588,
0.380701,µm,Spine,4,3,1,100000002,610000003592,
0.264911,µm,Spine,7,3,1,100000002,610000003594,
0,µm,Spine,0,1,1,100000002,610000003597,
0,µm,Spine,0,1,1,100000002,610000003601,
0,µm,Spine,0,1,1,100000001,610000003605,
0,µm,Spine,3,2,1,100000001,610000003610,
0.312365,µm,Spine,2,2,1,100000002,610000003614,
0,µm,Spine,0,1,1,100000001,610000003616,
0,µm,Spine,3,1,1,100000002,610000003618,
0,µm,Spine,0,1,1,100000001,610000003620,
0.278954,µm,Spine,1,1,1,100000002,610000003622,
0.346692,µm,Spine,2,1,1,100000001,610000003624,
0.437235,µm,Spine,1,1,1,100000001,610000003628,
0,µm,Spine,2,2,1,100000000,610000003630,
0,µm,Spine,3,2,1,100000002,610000003632,
