
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
29.7561,,Segment,2,1,Image 1,1,1,100000001,510000000037,
24.2456,,Segment,2,0,Image 1,1,1,100000001,510000000072,
16.5652,,Segment,2,6,Image 1,3,1,100000002,510000000086,
30.289,,Segment,2,5,Image 1,3,1,100000002,510000000091,
23.523,,Segment,2,4,Image 1,3,1,100000002,510000000113,
20.2655,,Segment,2,3,Image 1,2,1,100000002,510000000137,
29.2435,,Segment,2,2,Image 1,1,1,100000002,510000000154,
33.6852,,Segment,2,1,Image 1,1,1,100000002,510000000158,
29.6806,,Segment,2,0,Image 1,1,1,100000002,510000000169,
28.0343,,Segment,2,5,Image 1,4,1,100000002,510000000203,
19.326,,Segment,2,6,Image 1,4,1,100000002,510000000205,
18.0679,,Segment,2,4,Image 1,2,1,100000002,510000000215,
19.5232,,Segment,2,3,Image 1,3,1,100000001,510000000226,
18.8204,,Segment,2,2,Image 1,3,1,100000001,510000000232,
31.191,,Segment,2,1,Image 1,2,1,100000001,510000000240,
27.6619,,Segment,2,0,Image 1,1,1,100000001,510000000247,
15.123,,Segment,2,7,Image 1,3,1,100000000,510000000287,
16.6152,,Segment,2,6,Image 1,3,1,100000000,510000000295,
16.2573,,Segment,2,5,Image 1,2,1,100000000,510000000299,
22.5386,,Segment,2,3,Image 1,2,1,100000000,510000000311,
23.2018,,Segment,2,2,Image 1,2,1,100000000,510000000318,
25.0137,,Segment,2,1,Image 1,1,1,100000000,510000000322,
25.7325,,Segment,2,0,Image 1,1,1,100000000,510000000334,
20.3157,,Segment,2,3,Image 1,4,1,100000001,510000000350,
24.2714,,Segment,2,5,Image 1,5,1,100000000,510000000358,
19.7465,,Segment,2,4,Image 1,4,1,100000000,510000000382,
21.8532,,Segment,2,3,Image 1,3,1,100000000,510000000393,
21.9127,,Segment,2,5,Image 1,4,1,100000000,510000000395,
23.0389,,Segment,2,7,Image 1,3,1,100000002,510000000434,
20.6661,,Segment,2,6,Image 1,2,1,100000002,510000000436,
22.1696,,Segment,2,5,Image 1,2,1,100000002,510000000439,
20.2616,,Segment,2,4,Image 1,2,1,100000002,510000000454,
28.1422,,Segment,2,3,Image 1,1,1,100000002,510000000470,
30.278,,Segment,2,2,Image 1,1,1,100000002,510000000476,
33.8009,,Segment,2,1,Image 1,1,1,100000002,510000000488,
36.897,,Segment,2,0,Image 1,1,1,100000002,510000000511,
