
Segment Intensity Max Ch=3 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,11,Image 1,6,1,100000000,510000000013,
0,,Segment,3,10,Image 1,5,1,100000000,510000000020,
58,,Segment,3,9,Image 1,5,1,100000000,510000000029,
24,,Segment,3,8,Image 1,5,1,100000000,510000000043,
0,,Segment,3,7,Image 1,4,1,100000000,510000000045,
50,,Segment,3,6,Image 1,4,1,100000000,510000000087,
0,,Segment,3,5,Image 1,3,1,100000000,510000000112,
0,,Segment,3,4,Image 1,3,1,100000000,510000000116,
0,,Segment,3,3,Image 1,3,1,100000000,510000000120,
28,,Segment,3,2,Image 1,3,1,100000000,510000000194,
0,,Segment,3,1,Image 1,2,1,100000000,510000000204,
0,,Segment,3,0,Image 1,1,1,100000000,510000000212,
0,,Segment,3,11,Image 1,5,1,100000000,510000000218,
0,,Segment,3,10,Image 1,6,1,100000000,510000000228,
25,,Segment,3,9,Image 1,6,1,100000000,510000000249,
0,,Segment,3,8,Image 1,4,1,100000000,510000000270,
0,,Segment,3,7,Image 1,5,1,100000000,510000000273,
82,,Segment,3,14,Image 1,5,1,100000003,510000000285,
28,,Segment,3,13,Image 1,5,1,100000003,510000000294,
0,,Segment,3,12,Image 1,5,1,100000003,510000000301,
0,,Segment,3,11,Image 1,5,1,100000003,510000000307,
0,,Segment,3,10,Image 1,5,1,100000003,510000000330,
0,,Segment,3,9,Image 1,4,1,100000003,510000000337,
0,,Segment,3,8,Image 1,3,1,100000003,510000000344,
0,,Segment,3,7,Image 1,3,1,100000003,510000000379,
0,,Segment,3,6,Image 1,3,1,100000003,510000000386,
49,,Segment,3,5,Image 1,3,1,100000003,510000000405,
38,,Segment,3,3,Image 1,3,1,100000003,510000000439,
133,,Segment,3,2,Image 1,2,1,100000003,510000000491,
133,,Segment,3,1,Image 1,1,1,100000003,510000000505,
97,,Segment,3,0,Image 1,1,1,100000003,510000000543,
39,,Segment,3,14,Image 1,6,1,100000003,510000000561,
0,,Segment,3,13,Image 1,6,1,100000003,510000000565,
0,,Segment,3,13,Image 1,6,1,100000003,510000000567,
41,,Segment,3,12,Image 1,5,1,100000003,510000000577,
64,,Segment,3,11,Image 1,5,1,100000003,510000000603,
0,,Segment,3,12,Image 1,6,1,100000003,510000000607,
0,,Segment,3,12,Image 1,6,1,100000003,510000000612,
0,,Segment,3,11,Image 1,6,1,100000003,510000000618,
0,,Segment,3,13,Image 1,4,1,100000003,510000000624,
0,,Segment,3,12,Image 1,4,1,100000003,510000000626,
0,,Segment,3,11,Image 1,4,1,100000003,510000000631,
0,,Segment,3,13,Image 1,5,1,100000003,510000000633,
0,,Segment,3,12,Image 1,5,1,100000003,510000000636,
33,,Segment,3,9,Image 1,5,1,100000003,510000000647,
0,,Segment,3,8,Image 1,4,1,100000003,510000000650,
32,,Segment,3,7,Image 1,4,1,100000003,510000000655,
24,,Segment,3,6,Image 1,4,1,100000003,510000000667,
39,,Segment,3,8,Image 1,5,1,100000003,510000000674,
39,,Segment,3,7,Image 1,5,1,100000003,510000000681,
39,,Segment,3,8,Image 1,6,1,100000003,510000000683,
182,,Segment,3,7,Image 1,4,1,100000003,510000000722,
69,,Segment,3,6,Image 1,4,1,100000003,510000000735,
49,,Segment,3,5,Image 1,4,1,100000003,510000000740,
0,,Segment,3,9,Image 1,4,1,100000003,510000000742,
0,,Segment,3,9,Image 1,3,1,100000003,510000000758,
0,,Segment,3,8,Image 1,5,1,100000003,510000000760,
0,,Segment,3,8,Image 1,4,1,100000003,510000000768,
79,,Segment,3,7,Image 1,5,1,100000003,510000000771,
0,,Segment,3,7,Image 1,4,1,100000003,510000000774,
44,,Segment,3,6,Image 1,5,1,100000003,510000000783,
38,,Segment,3,4,Image 1,4,1,100000003,510000000785,
99,,Segment,3,3,Image 1,3,1,100000003,510000000803,
