
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
41.25,,Spine,4,0,Image 1,1,1,100000003,610000005532,
43.5,,Spine,4,1,Image 1,2,1,100000001,610000005535,
57,,Spine,4,0,Image 1,1,1,100000002,610000005538,
24.3333,,Spine,4,6,Image 1,3,1,100000003,610000005540,
19,,Spine,4,9,Image 1,4,1,100000000,610000005542,
28,,Spine,4,4,Image 1,2,1,100000000,610000005545,
69.75,,Spine,4,1,Image 1,2,1,100000003,610000005549,
14,,Spine,4,3,Image 1,2,1,100000001,610000005551,
32,,Spine,4,0,Image 1,1,1,100000003,610000005553,
75.3333,,Spine,4,2,Image 1,2,1,100000003,610000005556,
104.75,,Spine,4,0,Image 1,1,1,100000001,610000005560,
33,,Spine,4,0,Image 1,1,1,100000000,610000005566,
73,,Spine,4,0,Image 1,1,1,100000003,610000005573,
29,,Spine,4,2,Image 1,1,1,100000001,610000005577,
41,,Spine,4,2,Image 1,1,1,100000000,610000005579,
39.6667,,Spine,4,7,Image 1,3,1,100000000,610000005582,
25.6667,,Spine,4,6,Image 1,2,1,100000002,610000005584,
73.25,,Spine,4,9,Image 1,3,1,100000001,610000005588,
60.3333,,Spine,4,0,Image 1,1,1,100000002,610000005591,
92.1667,,Spine,4,0,Image 1,1,1,100000000,610000005596,
64,,Spine,4,0,Image 1,1,1,100000002,610000005598,
36.3333,,Spine,4,5,Image 1,2,1,100000000,610000005602,
110,,Spine,4,0,Image 1,1,1,100000001,610000005607,
61.3333,,Spine,4,7,Image 1,4,1,100000001,610000005610,
28.75,,Spine,4,2,Image 1,1,1,100000000,610000005613,
98,,Spine,4,0,Image 1,1,1,100000000,610000005615,
0,,Spine,4,0,Image 1,1,1,100000002,610000005617,
31.6667,,Spine,4,1,Image 1,1,1,100000003,610000005623,
43,,Spine,4,3,Image 1,2,1,100000000,610000005630,
56.3333,,Spine,4,7,Image 1,3,1,100000002,610000005634,
62.3333,,Spine,4,0,Image 1,1,1,100000003,610000005645,
29.5,,Spine,4,0,Image 1,1,1,100000002,610000005648,
42,,Spine,4,1,Image 1,1,1,100000000,610000005650,
84.5,,Spine,4,0,Image 1,1,1,100000002,610000005652,
78.25,,Spine,4,0,Image 1,1,1,100000003,610000005657,
49,,Spine,4,0,Image 1,1,1,100000002,610000005659,
72.6667,,Spine,4,1,Image 1,1,1,100000000,610000005661,
67,,Spine,4,1,Image 1,1,1,100000000,610000005666,
96.6667,,Spine,4,0,Image 1,1,1,100000001,610000005671,
119.667,,Spine,4,0,Image 1,1,1,100000001,610000005677,
30,,Spine,4,0,Image 1,1,1,100000001,610000005679,
82,,Spine,4,0,Image 1,1,1,100000003,610000005683,
65,,Spine,4,1,Image 1,1,1,100000002,610000005685,
62,,Spine,4,4,Image 1,4,1,100000003,610000005688,
109.333,,Spine,4,0,Image 1,1,1,100000001,610000005691,
91.5,,Spine,4,0,Image 1,1,1,100000003,610000005698,
103.667,,Spine,4,0,Image 1,1,1,100000001,610000005701,
68,,Spine,4,1,Image 1,2,1,100000000,610000005715,
69,,Spine,4,4,Image 1,1,1,100000000,610000005728,
92,,Spine,4,0,Image 1,1,1,100000001,610000005730,
58,,Spine,4,9,Image 1,5,1,100000000,610000005775,
43,,Spine,4,5,Image 1,3,1,100000000,610000005776,
34.5,,Spine,4,4,Image 1,3,1,100000000,610000005777,
12,,Spine,4,2,Image 1,3,1,100000000,610000005778,
33,,Spine,4,2,Image 1,3,1,100000000,610000005779,
31,,Spine,4,2,Image 1,3,1,100000000,610000005780,
68.5,,Spine,4,6,Image 1,1,1,100000000,610000005781,
19,,Spine,4,7,Image 1,3,1,100000000,610000005782,
15.5,,Spine,4,4,Image 1,1,1,100000000,610000005783,
40,,Spine,4,6,Image 1,2,1,100000000,610000005784,
48,,Spine,4,6,Image 1,2,1,100000000,610000005785,
83.5,,Spine,4,1,Image 1,1,1,100000000,610000005786,
27.5,,Spine,4,3,Image 1,2,1,100000000,610000005787,
32,,Spine,4,2,Image 1,2,1,100000000,610000005788,
49,,Spine,4,5,Image 1,4,1,100000000,610000005789,
55.5,,Spine,4,14,Image 1,8,1,100000000,610000005790,
82.5,,Spine,4,13,Image 1,7,1,100000000,610000005791,
37,,Spine,4,11,Image 1,5,1,100000000,610000005792,
26,,Spine,4,10,Image 1,4,1,100000000,610000005793,
48.5,,Spine,4,9,Image 1,4,1,100000000,610000005794,
36,,Spine,4,9,Image 1,4,1,100000000,610000005795,
26,,Spine,4,8,Image 1,4,1,100000000,610000005796,
9,,Spine,4,5,Image 1,4,1,100000000,610000005797,
53.5,,Spine,4,5,Image 1,4,1,100000000,610000005798,
77,,Spine,4,5,Image 1,4,1,100000000,610000005799,
61,,Spine,4,4,Image 1,2,1,100000000,610000005800,
47.5,,Spine,4,4,Image 1,2,1,100000000,610000005801,
85.5,,Spine,4,3,Image 1,2,1,100000000,610000005802,
63,,Spine,4,2,Image 1,2,1,100000000,610000005803,
48,,Spine,4,3,Image 1,1,1,100000000,610000005804,
50.5,,Spine,4,3,Image 1,2,1,100000000,610000005805,
62.5,,Spine,4,1,Image 1,1,1,100000000,610000005806,
99.5,,Spine,4,1,Image 1,1,1,100000000,610000005807,
19.5,,Spine,4,11,Image 1,3,1,100000000,610000005808,
14.5,,Spine,4,9,Image 1,3,1,100000000,610000005809,
32,,Spine,4,7,Image 1,3,1,100000000,610000005810,
33,,Spine,4,6,Image 1,3,1,100000000,610000005811,
75,,Spine,4,3,Image 1,2,1,100000000,610000005812,
29,,Spine,4,3,Image 1,1,1,100000000,610000005813,
36.5,,Spine,4,1,Image 1,2,1,100000000,610000005814,
58,,Spine,4,0,Image 1,1,1,100000000,610000005815,
28,,Spine,4,0,Image 1,1,1,100000000,610000005816,
0,,Spine,4,0,Image 1,1,1,100000000,610000005817,
40.5,,Spine,4,4,Image 1,1,1,100000000,610000005818,
65,,Spine,4,2,Image 1,1,1,100000000,610000005819,
50.5,,Spine,4,5,Image 1,3,1,100000001,610000005822,
72,,Spine,4,5,Image 1,2,1,100000001,610000005823,
40.5,,Spine,4,4,Image 1,2,1,100000001,610000005824,
62.5,,Spine,4,4,Image 1,2,1,100000001,610000005825,
87.5,,Spine,4,3,Image 1,2,1,100000001,610000005826,
45,,Spine,4,4,Image 1,4,1,100000001,610000005827,
36.5,,Spine,4,4,Image 1,3,1,100000001,610000005828,
62,,Spine,4,4,Image 1,3,1,100000001,610000005829,
75,,Spine,4,3,Image 1,3,1,100000001,610000005830,
90,,Spine,4,1,Image 1,2,1,100000001,610000005831,
37.5,,Spine,4,3,Image 1,2,1,100000001,610000005832,
37,,Spine,4,3,Image 1,2,1,100000001,610000005833,
18,,Spine,4,6,Image 1,3,1,100000002,610000005839,
39,,Spine,4,7,Image 1,3,1,100000002,610000005840,
41.5,,Spine,4,4,Image 1,2,1,100000002,610000005841,
26,,Spine,4,5,Image 1,2,1,100000002,610000005842,
69,,Spine,4,7,Image 1,2,1,100000002,610000005843,
66.5,,Spine,4,5,Image 1,1,1,100000002,610000005844,
86.5,,Spine,4,4,Image 1,1,1,100000002,610000005845,
33.5,,Spine,4,2,Image 1,2,1,100000002,610000005846,
66,,Spine,4,0,Image 1,1,1,100000002,610000005847,
39.5,,Spine,4,0,Image 1,1,1,100000002,610000005848,
71,,Spine,4,0,Image 1,1,1,100000002,610000005849,
86.5,,Spine,4,0,Image 1,1,1,100000002,610000005851,
61,,Spine,4,0,Image 1,1,1,100000002,610000005853,
93,,Spine,4,0,Image 1,1,1,100000002,610000005854,
71,,Spine,4,0,Image 1,1,1,100000002,610000005855,
31,,Spine,4,0,Image 1,1,1,100000002,610000005856,
66,,Spine,4,0,Image 1,1,1,100000002,610000005857,
24.5,,Spine,4,14,Image 1,5,1,100000003,610000005859,
13.5,,Spine,4,13,Image 1,5,1,100000003,610000005860,
32,,Spine,4,13,Image 1,5,1,100000003,610000005861,
21.5,,Spine,4,12,Image 1,6,1,100000003,610000005862,
50,,Spine,4,11,Image 1,5,1,100000003,610000005863,
47,,Spine,4,9,Image 1,5,1,100000003,610000005864,
53.5,,Spine,4,7,Image 1,4,1,100000003,610000005865,
24,,Spine,4,7,Image 1,5,1,100000003,610000005866,
38,,Spine,4,7,Image 1,5,1,100000003,610000005867,
53,,Spine,4,7,Image 1,4,1,100000003,610000005868,
75,,Spine,4,6,Image 1,4,1,100000003,610000005869,
45,,Spine,4,6,Image 1,4,1,100000003,610000005870,
62.5,,Spine,4,6,Image 1,4,1,100000003,610000005871,
36.5,,Spine,4,5,Image 1,3,1,100000003,610000005872,
68.5,,Spine,4,5,Image 1,3,1,100000003,610000005873,
67.5,,Spine,4,5,Image 1,3,1,100000003,610000005874,
90,,Spine,4,7,Image 1,4,1,100000003,610000005875,
75,,Spine,4,3,Image 1,3,1,100000003,610000005876,
107.5,,Spine,4,3,Image 1,3,1,100000003,610000005877,
10,,Spine,4,3,Image 1,3,1,100000003,610000005878,
47,,Spine,4,3,Image 1,2,1,100000003,610000005879,
29,,Spine,4,3,Image 1,1,1,100000003,610000005880,
86.5,,Spine,4,3,Image 1,1,1,100000003,610000005881,
51,,Spine,4,1,Image 1,1,1,100000003,610000005882,
88.5,,Spine,4,0,Image 1,1,1,100000003,610000005883,
80.5,,Spine,4,0,Image 1,1,1,100000003,610000005884,
65,,Spine,4,0,Image 1,1,1,100000003,610000005885,
105,,Spine,4,2,Image 1,2,1,100000003,610000005886,
84.5,,Spine,4,2,Image 1,2,1,100000003,610000005887,
68.5,,Spine,4,2,Image 1,2,1,100000003,610000005888,
26.5,,Spine,4,4,Image 1,2,1,100000003,610000005891,
26.5,,Spine,4,4,Image 1,2,1,100000003,610000005892,
45.5,,Spine,4,4,Image 1,2,1,100000003,610000005893,
42,,Spine,4,3,Image 1,1,1,100000003,610000005894,
44.5,,Spine,4,1,Image 1,2,1,100000003,610000005895,
55,,Spine,4,3,Image 1,2,1,100000003,610000005896,
34,,Spine,4,4,Image 1,1,1,100000003,610000005897,
36,,Spine,4,2,Image 1,2,1,100000003,610000005898,
50.5,,Spine,4,0,Image 1,1,1,100000003,610000005899,
18.5,,Spine,4,1,Image 1,1,1,100000003,610000005900,
42.5,,Spine,4,0,Image 1,1,1,100000003,610000005901,
42.5,,Spine,4,0,Image 1,1,1,100000003,610000005902,
65.5,,Spine,4,3,Image 1,1,1,100000003,610000005905,
28.5,,Spine,4,3,Image 1,2,1,100000003,610000005906,
46,,Spine,4,2,Image 1,2,1,100000003,610000005907,
32.5,,Spine,4,1,Image 1,2,1,100000003,610000005908,
42.5,,Spine,4,0,Image 1,1,1,100000003,610000005909,
27,,Spine,4,1,Image 1,1,1,100000003,610000005910,
97.5,,Spine,4,0,Image 1,1,1,100000003,610000005911,
