
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34,,Segment,2,11,Image 1,6,1,100000000,510000000013,
49,,Segment,2,10,Image 1,5,1,100000000,510000000020,
89,,Segment,2,9,Image 1,5,1,100000000,510000000029,
73,,Segment,2,8,Image 1,5,1,100000000,510000000043,
47,,Segment,2,7,Image 1,4,1,100000000,510000000045,
90,,Segment,2,6,Image 1,4,1,100000000,510000000087,
68,,Segment,2,5,Image 1,3,1,100000000,510000000112,
81,,Segment,2,4,Image 1,3,1,100000000,510000000116,
81,,Segment,2,3,Image 1,3,1,100000000,510000000120,
99,,Segment,2,2,Image 1,3,1,100000000,510000000194,
117,,Segment,2,1,Image 1,2,1,100000000,510000000204,
91,,Segment,2,0,Image 1,1,1,100000000,510000000212,
59,,Segment,2,11,Image 1,5,1,100000000,510000000218,
83,,Segment,2,10,Image 1,6,1,100000000,510000000228,
60,,Segment,2,9,Image 1,6,1,100000000,510000000249,
118,,Segment,2,8,Image 1,4,1,100000000,510000000270,
30,,Segment,2,7,Image 1,5,1,100000000,510000000273,
71,,Segment,2,14,Image 1,5,1,100000003,510000000285,
74,,Segment,2,13,Image 1,5,1,100000003,510000000294,
90,,Segment,2,12,Image 1,5,1,100000003,510000000301,
56,,Segment,2,11,Image 1,5,1,100000003,510000000307,
114,,Segment,2,10,Image 1,5,1,100000003,510000000330,
80,,Segment,2,9,Image 1,4,1,100000003,510000000337,
147,,Segment,2,8,Image 1,3,1,100000003,510000000344,
127,,Segment,2,7,Image 1,3,1,100000003,510000000379,
144,,Segment,2,6,Image 1,3,1,100000003,510000000386,
136,,Segment,2,5,Image 1,3,1,100000003,510000000405,
130,,Segment,2,3,Image 1,3,1,100000003,510000000439,
66,,Segment,2,2,Image 1,2,1,100000003,510000000491,
122,,Segment,2,1,Image 1,1,1,100000003,510000000505,
135,,Segment,2,0,Image 1,1,1,100000003,510000000543,
88,,Segment,2,14,Image 1,6,1,100000003,510000000561,
74,,Segment,2,13,Image 1,6,1,100000003,510000000565,
74,,Segment,2,13,Image 1,6,1,100000003,510000000567,
133,,Segment,2,12,Image 1,5,1,100000003,510000000577,
115,,Segment,2,11,Image 1,5,1,100000003,510000000603,
66,,Segment,2,12,Image 1,6,1,100000003,510000000607,
56,,Segment,2,12,Image 1,6,1,100000003,510000000612,
64,,Segment,2,11,Image 1,6,1,100000003,510000000618,
95,,Segment,2,13,Image 1,4,1,100000003,510000000624,
101,,Segment,2,12,Image 1,4,1,100000003,510000000626,
101,,Segment,2,11,Image 1,4,1,100000003,510000000631,
95,,Segment,2,13,Image 1,5,1,100000003,510000000633,
101,,Segment,2,12,Image 1,5,1,100000003,510000000636,
42,,Segment,2,9,Image 1,5,1,100000003,510000000647,
68,,Segment,2,8,Image 1,4,1,100000003,510000000650,
74,,Segment,2,7,Image 1,4,1,100000003,510000000655,
107,,Segment,2,6,Image 1,4,1,100000003,510000000667,
121,,Segment,2,8,Image 1,5,1,100000003,510000000674,
62,,Segment,2,7,Image 1,5,1,100000003,510000000681,
61,,Segment,2,8,Image 1,6,1,100000003,510000000683,
119,,Segment,2,7,Image 1,4,1,100000003,510000000722,
68,,Segment,2,6,Image 1,4,1,100000003,510000000735,
78,,Segment,2,5,Image 1,4,1,100000003,510000000740,
37,,Segment,2,9,Image 1,4,1,100000003,510000000742,
80,,Segment,2,9,Image 1,3,1,100000003,510000000758,
68,,Segment,2,8,Image 1,5,1,100000003,510000000760,
127,,Segment,2,8,Image 1,4,1,100000003,510000000768,
68,,Segment,2,7,Image 1,5,1,100000003,510000000771,
104,,Segment,2,7,Image 1,4,1,100000003,510000000774,
78,,Segment,2,6,Image 1,5,1,100000003,510000000783,
66,,Segment,2,4,Image 1,4,1,100000003,510000000785,
141,,Segment,2,3,Image 1,3,1,100000003,510000000803,
150,,Segment,2,3,Image 1,2,1,100000003,510000000810,
84,,Segment,2,4,Image 1,3,1,100000000,510000000864,
45,,Segment,2,3,Image 1,2,1,100000000,510000000876,
53,,Segment,2,2,Image 1,2,1,100000000,510000000928,
88,,Segment,2,1,Image 1,2,1,100000000,510000000960,
118,,Segment,2,0,Image 1,1,1,100000000,510000000993,
69,,Segment,2,3,Image 1,3,1,100000000,510000001031,
44,,Segment,2,4,Image 1,2,1,100000000,510000001036,
86,,Segment,2,9,Image 1,3,1,100000001,510000001044,
118,,Segment,2,8,Image 1,3,1,100000001,510000001070,
82,,Segment,2,7,Image 1,3,1,100000001,510000001074,
106,,Segment,2,6,Image 1,3,1,100000001,510000001098,
65,,Segment,2,5,Image 1,3,1,100000001,510000001102,
121,,Segment,2,4,Image 1,2,1,100000001,510000001129,
145,,Segment,2,3,Image 1,2,1,100000001,510000001150,
119,,Segment,2,2,Image 1,2,1,100000001,510000001167,
125,,Segment,2,1,Image 1,2,1,100000001,510000001189,
94,,Segment,2,0,Image 1,1,1,100000001,510000001197,
155,,Segment,2,6,Image 1,2,1,100000001,510000001252,
97,,Segment,2,5,Image 1,2,1,100000001,510000001265,
69,,Segment,2,7,Image 1,4,1,100000001,510000001269,
119,,Segment,2,6,Image 1,3,1,100000001,510000001275,
72,,Segment,2,8,Image 1,4,1,100000001,510000001281,
69,,Segment,2,7,Image 1,3,1,100000001,510000001285,
37,,Segment,2,7,Image 1,4,1,100000001,510000001288,
61,,Segment,2,6,Image 1,4,1,100000001,510000001290,
93,,Segment,2,4,Image 1,2,1,100000003,510000001297,
116,,Segment,2,3,Image 1,2,1,100000003,510000001306,
70,,Segment,2,2,Image 1,2,1,100000003,510000001308,
79,,Segment,2,1,Image 1,2,1,100000003,510000001324,
71,,Segment,2,0,Image 1,1,1,100000003,510000001349,
116,,Segment,2,4,Image 1,3,1,100000003,510000001358,
42,,Segment,2,3,Image 1,3,1,100000003,510000001364,
67,,Segment,2,1,Image 1,1,1,100000003,510000001369,
95,,Segment,2,6,Image 1,2,1,100000000,510000001398,
92,,Segment,2,5,Image 1,1,1,100000000,510000001411,
84,,Segment,2,4,Image 1,1,1,100000000,510000001419,
90,,Segment,2,3,Image 1,1,1,100000000,510000001437,
87,,Segment,2,2,Image 1,1,1,100000000,510000001449,
105,,Segment,2,1,Image 1,1,1,100000000,510000001461,
63,,Segment,2,0,Image 1,1,1,100000000,510000001472,
77,,Segment,2,14,Image 1,8,1,100000000,510000001496,
60,,Segment,2,13,Image 1,8,1,100000000,510000001504,
84,,Segment,2,12,Image 1,7,1,100000000,510000001512,
31,,Segment,2,11,Image 1,6,1,100000000,510000001514,
51,,Segment,2,10,Image 1,5,1,100000000,510000001534,
108,,Segment,2,9,Image 1,4,1,100000000,510000001589,
131,,Segment,2,8,Image 1,4,1,100000000,510000001647,
85,,Segment,2,7,Image 1,3,1,100000000,510000001663,
79,,Segment,2,6,Image 1,3,1,100000000,510000001674,
60,,Segment,2,5,Image 1,3,1,100000000,510000001677,
59,,Segment,2,4,Image 1,3,1,100000000,510000001683,
131,,Segment,2,3,Image 1,2,1,100000000,510000001710,
92,,Segment,2,2,Image 1,2,1,100000000,510000001730,
156,,Segment,2,1,Image 1,1,1,100000000,510000001741,
78,,Segment,2,0,Image 1,1,1,100000000,510000001749,
111,,Segment,2,14,Image 1,9,1,100000000,510000001782,
60,,Segment,2,13,Image 1,8,1,100000000,510000001786,
