
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00391,,Spine,1,4,Image 1,2,1,100000001,610000005245,
2.00391,,Spine,1,4,Image 1,2,1,100000001,610000005257,
2.00391,,Spine,1,4,Image 1,2,1,100000001,610000005268,
1.00195,,Spine,1,13,Image 1,5,1,100000003,610000005274,
2,,Spine,1,4,Image 1,2,1,100000001,610000005278,
1.00195,,Spine,1,5,Image 1,3,1,100000000,610000005285,
0.500977,,Spine,1,5,Image 1,3,1,100000000,610000005290,
1.50195,,Spine,1,1,Image 1,2,1,100000003,610000005295,
3.00781,,Spine,1,7,Image 1,4,1,100000003,610000005300,
4.00781,,Spine,1,7,Image 1,5,1,100000003,610000005304,
2.00391,,Spine,1,9,Image 1,4,1,100000000,610000005309,
2.00391,,Spine,1,11,Image 1,5,1,100000000,610000005312,
2.00195,,Spine,1,7,Image 1,4,1,100000001,610000005317,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000005319,
2.00195,,Spine,1,5,Image 1,4,1,100000000,610000005321,
3.00195,,Spine,1,6,Image 1,4,1,100000003,610000005324,
3.00195,,Spine,1,3,Image 1,1,1,100000000,610000005327,
1.00391,,Spine,1,1,Image 1,2,1,100000003,610000005330,
19.0156,,Spine,1,9,Image 1,5,1,100000000,610000005333,
1,,Spine,1,8,Image 1,4,1,100000000,610000005335,
3.00195,,Spine,1,13,Image 1,5,1,100000003,610000005339,
3.00391,,Spine,1,5,Image 1,3,1,100000000,610000005342,
2.00391,,Spine,1,1,Image 1,2,1,100000003,610000005345,
4.00781,,Spine,1,3,Image 1,2,1,100000003,610000005347,
1.00195,,Spine,1,1,Image 1,1,1,100000000,610000005352,
2.00781,,Spine,1,7,Image 1,4,1,100000003,610000005357,
1.00195,,Spine,1,3,Image 1,1,1,100000000,610000005359,
1.50195,,Spine,1,4,Image 1,2,1,100000001,610000005362,
14.5078,,Spine,1,3,Image 1,2,1,100000003,610000005365,
2.00195,,Spine,1,3,Image 1,3,1,100000003,610000005367,
1.00195,,Spine,1,2,Image 1,2,1,100000000,610000005370,
2.00195,,Spine,1,2,Image 1,2,1,100000003,610000005373,
0.00390625,,Spine,1,1,Image 1,2,1,100000003,610000005375,
0.000976562,,Spine,1,4,Image 1,4,1,100000000,610000005377,
0.00195312,,Spine,1,3,Image 1,3,1,100000000,610000005379,
2.00391,,Spine,1,3,Image 1,1,1,100000000,610000005382,
1.50195,,Spine,1,0,Image 1,1,1,100000002,610000005385,
8.50781,,Spine,1,3,Image 1,1,1,100000003,610000005388,
15.0156,,Spine,1,6,Image 1,4,1,100000003,610000005390,
3.00391,,Spine,1,2,Image 1,3,1,100000000,610000005392,
13.0078,,Spine,1,3,Image 1,1,1,100000003,610000005396,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000005398,
1.00195,,Spine,1,6,Image 1,2,1,100000001,610000005400,
2,,Spine,1,5,Image 1,3,1,100000000,610000005402,
5.00391,,Spine,1,1,Image 1,1,1,100000003,610000005407,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000005413,
4.00391,,Spine,1,0,Image 1,1,1,100000001,610000005421,
5.00781,,Spine,1,7,Image 1,4,1,100000003,610000005426,
2,,Spine,1,8,Image 1,3,1,100000001,610000005429,
10.0039,,Spine,1,1,Image 1,2,1,100000003,610000005431,
2.00098,,Spine,1,7,Image 1,3,1,100000000,610000005433,
7.51562,,Spine,1,12,Image 1,6,1,100000003,610000005439,
2.00391,,Spine,1,0,Image 1,1,1,100000001,610000005448,
2,,Spine,1,5,Image 1,4,1,100000000,610000005450,
1.50391,,Spine,1,11,Image 1,5,1,100000003,610000005453,
1.00195,,Spine,1,6,Image 1,2,1,100000001,610000005455,
3.00391,,Spine,1,0,Image 1,1,1,100000001,610000005463,
9.01562,,Spine,1,6,Image 1,4,1,100000003,610000005465,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000005472,
2.00195,,Spine,1,0,Image 1,1,1,100000003,610000005474,
3.00195,,Spine,1,0,Image 1,1,1,100000000,610000005478,
4.00391,,Spine,1,0,Image 1,1,1,100000001,610000005483,
1.00098,,Spine,1,5,Image 1,3,1,100000000,610000005485,
0.00195312,,Spine,1,0,Image 1,1,1,100000002,610000005488,
0.00195312,,Spine,1,3,Image 1,1,1,100000000,610000005491,
2,,Spine,1,1,Image 1,2,1,100000003,610000005493,
7.00098,,Spine,1,3,Image 1,1,1,100000003,610000005495,
2,,Spine,1,0,Image 1,1,1,100000003,610000005501,
2.00195,,Spine,1,6,Image 1,4,1,100000003,610000005503,
0.00195312,,Spine,1,1,Image 1,1,1,100000003,610000005505,
4.00195,,Spine,1,4,Image 1,2,1,100000003,610000005507,
2,,Spine,1,0,Image 1,1,1,100000002,610000005510,
1,,Spine,1,4,Image 1,3,1,100000001,610000005513,
15.0312,,Spine,1,3,Image 1,3,1,100000003,610000005516,
4.00781,,Spine,1,3,Image 1,3,1,100000003,610000005519,
1.00391,,Spine,1,0,Image 1,1,1,100000003,610000005525,
1,,Spine,1,3,Image 1,3,1,100000000,610000005528,
1.50391,,Spine,1,0,Image 1,1,1,100000003,610000005532,
11.5078,,Spine,1,1,Image 1,2,1,100000001,610000005535,
1.00195,,Spine,1,0,Image 1,1,1,100000002,610000005538,
2,,Spine,1,6,Image 1,3,1,100000003,610000005540,
3,,Spine,1,9,Image 1,4,1,100000000,610000005542,
2.00391,,Spine,1,4,Image 1,2,1,100000000,610000005545,
2.00195,,Spine,1,1,Image 1,2,1,100000003,610000005549,
5.00781,,Spine,1,3,Image 1,2,1,100000001,610000005551,
4.00391,,Spine,1,0,Image 1,1,1,100000003,610000005553,
6.00781,,Spine,1,2,Image 1,2,1,100000003,610000005556,
2.50391,,Spine,1,0,Image 1,1,1,100000001,610000005560,
