
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
239,,Spine,3,4,Image 1,2,1,100000001,610000005245,
228,,Spine,3,4,Image 1,2,1,100000001,610000005257,
202,,Spine,3,4,Image 1,2,1,100000001,610000005268,
122,,Spine,3,13,Image 1,5,1,100000003,610000005274,
118,,Spine,3,4,Image 1,2,1,100000001,610000005278,
160,,Spine,3,5,Image 1,3,1,100000000,610000005285,
99,,Spine,3,5,Image 1,3,1,100000000,610000005290,
166,,Spine,3,1,Image 1,2,1,100000003,610000005295,
193,,Spine,3,7,Image 1,4,1,100000003,610000005300,
94,,Spine,3,7,Image 1,5,1,100000003,610000005304,
244,,Spine,3,9,Image 1,4,1,100000000,610000005309,
138,,Spine,3,11,Image 1,5,1,100000000,610000005312,
60,,Spine,3,7,Image 1,4,1,100000001,610000005317,
162,,Spine,3,0,Image 1,1,1,100000000,610000005319,
55,,Spine,3,5,Image 1,4,1,100000000,610000005321,
87,,Spine,3,6,Image 1,4,1,100000003,610000005324,
121,,Spine,3,3,Image 1,1,1,100000000,610000005327,
67,,Spine,3,1,Image 1,2,1,100000003,610000005330,
76,,Spine,3,9,Image 1,5,1,100000000,610000005333,
89,,Spine,3,8,Image 1,4,1,100000000,610000005335,
103,,Spine,3,13,Image 1,5,1,100000003,610000005339,
150,,Spine,3,5,Image 1,3,1,100000000,610000005342,
135,,Spine,3,1,Image 1,2,1,100000003,610000005345,
66,,Spine,3,3,Image 1,2,1,100000003,610000005347,
159,,Spine,3,1,Image 1,1,1,100000000,610000005352,
169,,Spine,3,7,Image 1,4,1,100000003,610000005357,
84,,Spine,3,3,Image 1,1,1,100000000,610000005359,
205,,Spine,3,4,Image 1,2,1,100000001,610000005362,
133,,Spine,3,3,Image 1,2,1,100000003,610000005365,
50,,Spine,3,3,Image 1,3,1,100000003,610000005367,
169,,Spine,3,2,Image 1,2,1,100000000,610000005370,
119,,Spine,3,2,Image 1,2,1,100000003,610000005373,
140,,Spine,3,1,Image 1,2,1,100000003,610000005375,
102,,Spine,3,4,Image 1,4,1,100000000,610000005377,
82,,Spine,3,3,Image 1,3,1,100000000,610000005379,
134,,Spine,3,3,Image 1,1,1,100000000,610000005382,
291,,Spine,3,0,Image 1,1,1,100000002,610000005385,
131,,Spine,3,3,Image 1,1,1,100000003,610000005388,
54,,Spine,3,6,Image 1,4,1,100000003,610000005390,
83,,Spine,3,2,Image 1,3,1,100000000,610000005392,
171,,Spine,3,3,Image 1,1,1,100000003,610000005396,
96,,Spine,3,0,Image 1,1,1,100000003,610000005398,
160,,Spine,3,6,Image 1,2,1,100000001,610000005400,
114,,Spine,3,5,Image 1,3,1,100000000,610000005402,
50,,Spine,3,1,Image 1,1,1,100000003,610000005407,
316,,Spine,3,0,Image 1,1,1,100000000,610000005413,
363,,Spine,3,0,Image 1,1,1,100000001,610000005421,
167,,Spine,3,7,Image 1,4,1,100000003,610000005426,
90,,Spine,3,8,Image 1,3,1,100000001,610000005429,
85,,Spine,3,1,Image 1,2,1,100000003,610000005431,
76,,Spine,3,7,Image 1,3,1,100000000,610000005433,
47,,Spine,3,12,Image 1,6,1,100000003,610000005439,
244,,Spine,3,0,Image 1,1,1,100000001,610000005448,
98,,Spine,3,5,Image 1,4,1,100000000,610000005450,
52,,Spine,3,11,Image 1,5,1,100000003,610000005453,
138,,Spine,3,6,Image 1,2,1,100000001,610000005455,
125,,Spine,3,0,Image 1,1,1,100000001,610000005463,
49,,Spine,3,6,Image 1,4,1,100000003,610000005465,
210,,Spine,3,0,Image 1,1,1,100000000,610000005472,
251,,Spine,3,0,Image 1,1,1,100000003,610000005474,
571,,Spine,3,0,Image 1,1,1,100000000,610000005478,
436,,Spine,3,0,Image 1,1,1,100000001,610000005483,
119,,Spine,3,5,Image 1,3,1,100000000,610000005485,
125,,Spine,3,0,Image 1,1,1,100000002,610000005488,
92,,Spine,3,3,Image 1,1,1,100000000,610000005491,
74,,Spine,3,1,Image 1,2,1,100000003,610000005493,
126,,Spine,3,3,Image 1,1,1,100000003,610000005495,
349,,Spine,3,0,Image 1,1,1,100000003,610000005501,
92,,Spine,3,6,Image 1,4,1,100000003,610000005503,
40,,Spine,3,1,Image 1,1,1,100000003,610000005505,
107,,Spine,3,4,Image 1,2,1,100000003,610000005507,
291,,Spine,3,0,Image 1,1,1,100000002,610000005510,
99,,Spine,3,4,Image 1,3,1,100000001,610000005513,
57,,Spine,3,3,Image 1,3,1,100000003,610000005516,
77,,Spine,3,3,Image 1,3,1,100000003,610000005519,
203,,Spine,3,0,Image 1,1,1,100000003,610000005525,
76,,Spine,3,3,Image 1,3,1,100000000,610000005528,
