
Spine Time Index
 ==================== 
Spine Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,4,2,1,100000001,610000005245,
1,,Spine,4,2,1,100000001,610000005257,
1,,Spine,4,2,1,100000001,610000005268,
1,,Spine,13,5,1,100000003,610000005274,
1,,Spine,4,2,1,100000001,610000005278,
1,,Spine,5,3,1,100000000,610000005285,
1,,Spine,5,3,1,100000000,610000005290,
1,,Spine,1,2,1,100000003,610000005295,
1,,Spine,7,4,1,100000003,610000005300,
1,,Spine,7,5,1,100000003,610000005304,
1,,Spine,9,4,1,100000000,610000005309,
1,,Spine,11,5,1,100000000,610000005312,
1,,Spine,7,4,1,100000001,610000005317,
1,,Spine,0,1,1,100000000,610000005319,
1,,Spine,5,4,1,100000000,610000005321,
1,,Spine,6,4,1,100000003,610000005324,
1,,Spine,3,1,1,100000000,610000005327,
1,,Spine,1,2,1,100000003,610000005330,
1,,Spine,9,5,1,100000000,610000005333,
1,,Spine,8,4,1,100000000,610000005335,
1,,Spine,13,5,1,100000003,610000005339,
1,,Spine,5,3,1,100000000,610000005342,
1,,Spine,1,2,1,100000003,610000005345,
1,,Spine,3,2,1,100000003,610000005347,
1,,Spine,1,1,1,100000000,610000005352,
1,,Spine,7,4,1,100000003,610000005357,
1,,Spine,3,1,1,100000000,610000005359,
1,,Spine,4,2,1,100000001,610000005362,
1,,Spine,3,2,1,100000003,610000005365,
1,,Spine,3,3,1,100000003,610000005367,
1,,Spine,2,2,1,100000000,610000005370,
1,,Spine,2,2,1,100000003,610000005373,
1,,Spine,1,2,1,100000003,610000005375,
1,,Spine,4,4,1,100000000,610000005377,
1,,Spine,3,3,1,100000000,610000005379,
1,,Spine,3,1,1,100000000,610000005382,
1,,Spine,0,1,1,100000002,610000005385,
1,,Spine,3,1,1,100000003,610000005388,
1,,Spine,6,4,1,100000003,610000005390,
1,,Spine,2,3,1,100000000,610000005392,
1,,Spine,3,1,1,100000003,610000005396,
1,,Spine,0,1,1,100000003,610000005398,
1,,Spine,6,2,1,100000001,610000005400,
1,,Spine,5,3,1,100000000,610000005402,
1,,Spine,1,1,1,100000003,610000005407,
1,,Spine,0,1,1,100000000,610000005413,
1,,Spine,0,1,1,100000001,610000005421,
1,,Spine,7,4,1,100000003,610000005426,
1,,Spine,8,3,1,100000001,610000005429,
1,,Spine,1,2,1,100000003,610000005431,
1,,Spine,7,3,1,100000000,610000005433,
1,,Spine,12,6,1,100000003,610000005439,
1,,Spine,0,1,1,100000001,610000005448,
1,,Spine,5,4,1,100000000,610000005450,
1,,Spine,11,5,1,100000003,610000005453,
1,,Spine,6,2,1,100000001,610000005455,
1,,Spine,0,1,1,100000001,610000005463,
1,,Spine,6,4,1,100000003,610000005465,
1,,Spine,0,1,1,100000000,610000005472,
1,,Spine,0,1,1,100000003,610000005474,
1,,Spine,0,1,1,100000000,610000005478,
1,,Spine,0,1,1,100000001,610000005483,
1,,Spine,5,3,1,100000000,610000005485,
1,,Spine,0,1,1,100000002,610000005488,
1,,Spine,3,1,1,100000000,610000005491,
1,,Spine,1,2,1,100000003,610000005493,
1,,Spine,3,1,1,100000003,610000005495,
1,,Spine,0,1,1,100000003,610000005501,
1,,Spine,6,4,1,100000003,610000005503,
1,,Spine,1,1,1,100000003,610000005505,
1,,Spine,4,2,1,100000003,610000005507,
1,,Spine,0,1,1,100000002,610000005510,
1,,Spine,4,3,1,100000001,610000005513,
1,,Spine,3,3,1,100000003,610000005516,
1,,Spine,3,3,1,100000003,610000005519,
1,,Spine,0,1,1,100000003,610000005525,
