
Spine Center Intensity Sum Ch=5 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,5,4,Image 1,2,1,100000001,610000005245,
0,,Spine,5,4,Image 1,2,1,100000001,610000005257,
0,,Spine,5,4,Image 1,2,1,100000001,610000005268,
0,,Spine,5,13,Image 1,5,1,100000003,610000005274,
0,,Spine,5,4,Image 1,2,1,100000001,610000005278,
0,,Spine,5,5,Image 1,3,1,100000000,610000005285,
0,,Spine,5,5,Image 1,3,1,100000000,610000005290,
0,,Spine,5,1,Image 1,2,1,100000003,610000005295,
0,,Spine,5,7,Image 1,4,1,100000003,610000005300,
0,,Spine,5,7,Image 1,5,1,100000003,610000005304,
0,,Spine,5,9,Image 1,4,1,100000000,610000005309,
0,,Spine,5,11,Image 1,5,1,100000000,610000005312,
0,,Spine,5,7,Image 1,4,1,100000001,610000005317,
0,,Spine,5,0,Image 1,1,1,100000000,610000005319,
0,,Spine,5,5,Image 1,4,1,100000000,610000005321,
0,,Spine,5,6,Image 1,4,1,100000003,610000005324,
0,,Spine,5,3,Image 1,1,1,100000000,610000005327,
0,,Spine,5,1,Image 1,2,1,100000003,610000005330,
31,,Spine,5,9,Image 1,5,1,100000000,610000005333,
0,,Spine,5,8,Image 1,4,1,100000000,610000005335,
0,,Spine,5,13,Image 1,5,1,100000003,610000005339,
0,,Spine,5,5,Image 1,3,1,100000000,610000005342,
0,,Spine,5,1,Image 1,2,1,100000003,610000005345,
0,,Spine,5,3,Image 1,2,1,100000003,610000005347,
0,,Spine,5,1,Image 1,1,1,100000000,610000005352,
0,,Spine,5,7,Image 1,4,1,100000003,610000005357,
0,,Spine,5,3,Image 1,1,1,100000000,610000005359,
0,,Spine,5,4,Image 1,2,1,100000001,610000005362,
0,,Spine,5,3,Image 1,2,1,100000003,610000005365,
0,,Spine,5,3,Image 1,3,1,100000003,610000005367,
0,,Spine,5,2,Image 1,2,1,100000000,610000005370,
0,,Spine,5,2,Image 1,2,1,100000003,610000005373,
0,,Spine,5,1,Image 1,2,1,100000003,610000005375,
0,,Spine,5,4,Image 1,4,1,100000000,610000005377,
0,,Spine,5,3,Image 1,3,1,100000000,610000005379,
0,,Spine,5,3,Image 1,1,1,100000000,610000005382,
0,,Spine,5,0,Image 1,1,1,100000002,610000005385,
0,,Spine,5,3,Image 1,1,1,100000003,610000005388,
34,,Spine,5,6,Image 1,4,1,100000003,610000005390,
0,,Spine,5,2,Image 1,3,1,100000000,610000005392,
25,,Spine,5,3,Image 1,1,1,100000003,610000005396,
0,,Spine,5,0,Image 1,1,1,100000003,610000005398,
0,,Spine,5,6,Image 1,2,1,100000001,610000005400,
0,,Spine,5,5,Image 1,3,1,100000000,610000005402,
0,,Spine,5,1,Image 1,1,1,100000003,610000005407,
0,,Spine,5,0,Image 1,1,1,100000000,610000005413,
0,,Spine,5,0,Image 1,1,1,100000001,610000005421,
0,,Spine,5,7,Image 1,4,1,100000003,610000005426,
0,,Spine,5,8,Image 1,3,1,100000001,610000005429,
0,,Spine,5,1,Image 1,2,1,100000003,610000005431,
0,,Spine,5,7,Image 1,3,1,100000000,610000005433,
0,,Spine,5,12,Image 1,6,1,100000003,610000005439,
0,,Spine,5,0,Image 1,1,1,100000001,610000005448,
0,,Spine,5,5,Image 1,4,1,100000000,610000005450,
0,,Spine,5,11,Image 1,5,1,100000003,610000005453,
0,,Spine,5,6,Image 1,2,1,100000001,610000005455,
0,,Spine,5,0,Image 1,1,1,100000001,610000005463,
19,,Spine,5,6,Image 1,4,1,100000003,610000005465,
0,,Spine,5,0,Image 1,1,1,100000000,610000005472,
0,,Spine,5,0,Image 1,1,1,100000003,610000005474,
0,,Spine,5,0,Image 1,1,1,100000000,610000005478,
0,,Spine,5,0,Image 1,1,1,100000001,610000005483,
0,,Spine,5,5,Image 1,3,1,100000000,610000005485,
0,,Spine,5,0,Image 1,1,1,100000002,610000005488,
0,,Spine,5,3,Image 1,1,1,100000000,610000005491,
0,,Spine,5,1,Image 1,2,1,100000003,610000005493,
0,,Spine,5,3,Image 1,1,1,100000003,610000005495,
0,,Spine,5,0,Image 1,1,1,100000003,610000005501,
0,,Spine,5,6,Image 1,4,1,100000003,610000005503,
0,,Spine,5,1,Image 1,1,1,100000003,610000005505,
0,,Spine,5,4,Image 1,2,1,100000003,610000005507,
0,,Spine,5,0,Image 1,1,1,100000002,610000005510,
0,,Spine,5,4,Image 1,3,1,100000001,610000005513,
70,,Spine,5,3,Image 1,3,1,100000003,610000005516,
0,,Spine,5,3,Image 1,3,1,100000003,610000005519,
0,,Spine,5,0,Image 1,1,1,100000003,610000005525,
0,,Spine,5,3,Image 1,3,1,100000000,610000005528,
0,,Spine,5,0,Image 1,1,1,100000003,610000005532,
0,,Spine,5,1,Image 1,2,1,100000001,610000005535,
0,,Spine,5,0,Image 1,1,1,100000002,610000005538,
0,,Spine,5,6,Image 1,3,1,100000003,610000005540,
0,,Spine,5,9,Image 1,4,1,100000000,610000005542,
0,,Spine,5,4,Image 1,2,1,100000000,610000005545,
0,,Spine,5,1,Image 1,2,1,100000003,610000005549,
0,,Spine,5,3,Image 1,2,1,100000001,610000005551,
0,,Spine,5,0,Image 1,1,1,100000003,610000005553,
0,,Spine,5,2,Image 1,2,1,100000003,610000005556,
0,,Spine,5,0,Image 1,1,1,100000001,610000005560,
0,,Spine,5,0,Image 1,1,1,100000000,610000005566,
0,,Spine,5,0,Image 1,1,1,100000003,610000005573,
13,,Spine,5,2,Image 1,1,1,100000001,610000005577,
0,,Spine,5,2,Image 1,1,1,100000000,610000005579,
0,,Spine,5,7,Image 1,3,1,100000000,610000005582,
0,,Spine,5,6,Image 1,2,1,100000002,610000005584,
0,,Spine,5,9,Image 1,3,1,100000001,610000005588,
0,,Spine,5,0,Image 1,1,1,100000002,610000005591,
0,,Spine,5,0,Image 1,1,1,100000000,610000005596,
0,,Spine,5,0,Image 1,1,1,100000002,610000005598,
0,,Spine,5,5,Image 1,2,1,100000000,610000005602,
0,,Spine,5,0,Image 1,1,1,100000001,610000005607,
0,,Spine,5,7,Image 1,4,1,100000001,610000005610,
0,,Spine,5,2,Image 1,1,1,100000000,610000005613,
0,,Spine,5,0,Image 1,1,1,100000000,610000005615,
0,,Spine,5,0,Image 1,1,1,100000002,610000005617,
0,,Spine,5,1,Image 1,1,1,100000003,610000005623,
0,,Spine,5,3,Image 1,2,1,100000000,610000005630,
0,,Spine,5,7,Image 1,3,1,100000002,610000005634,
0,,Spine,5,0,Image 1,1,1,100000003,610000005645,
0,,Spine,5,0,Image 1,1,1,100000002,610000005648,
0,,Spine,5,1,Image 1,1,1,100000000,610000005650,
0,,Spine,5,0,Image 1,1,1,100000002,610000005652,
0,,Spine,5,0,Image 1,1,1,100000003,610000005657,
0,,Spine,5,0,Image 1,1,1,100000002,610000005659,
0,,Spine,5,1,Image 1,1,1,100000000,610000005661,
0,,Spine,5,1,Image 1,1,1,100000000,610000005666,
0,,Spine,5,0,Image 1,1,1,100000001,610000005671,
0,,Spine,5,0,Image 1,1,1,100000001,610000005677,
0,,Spine,5,0,Image 1,1,1,100000001,610000005679,
0,,Spine,5,0,Image 1,1,1,100000003,610000005683,
0,,Spine,5,1,Image 1,1,1,100000002,610000005685,
