
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Segment,5,11,Image 1,6,1,100000000,510000000013,
8,,Segment,5,10,Image 1,5,1,100000000,510000000020,
10,,Segment,5,9,Image 1,5,1,100000000,510000000029,
15,,Segment,5,8,Image 1,5,1,100000000,510000000043,
3,,Segment,5,7,Image 1,4,1,100000000,510000000045,
43,,Segment,5,6,Image 1,4,1,100000000,510000000087,
26,,Segment,5,5,Image 1,3,1,100000000,510000000112,
5,,Segment,5,4,Image 1,3,1,100000000,510000000116,
5,,Segment,5,3,Image 1,3,1,100000000,510000000120,
75,,Segment,5,2,Image 1,3,1,100000000,510000000194,
11,,Segment,5,1,Image 1,2,1,100000000,510000000204,
3,,Segment,5,0,Image 1,1,1,100000000,510000000212,
5,,Segment,5,11,Image 1,5,1,100000000,510000000218,
11,,Segment,5,10,Image 1,6,1,100000000,510000000228,
22,,Segment,5,9,Image 1,6,1,100000000,510000000249,
22,,Segment,5,8,Image 1,4,1,100000000,510000000270,
4,,Segment,5,7,Image 1,5,1,100000000,510000000273,
13,,Segment,5,14,Image 1,5,1,100000003,510000000285,
10,,Segment,5,13,Image 1,5,1,100000003,510000000294,
8,,Segment,5,12,Image 1,5,1,100000003,510000000301,
7,,Segment,5,11,Image 1,5,1,100000003,510000000307,
24,,Segment,5,10,Image 1,5,1,100000003,510000000330,
8,,Segment,5,9,Image 1,4,1,100000003,510000000337,
8,,Segment,5,8,Image 1,3,1,100000003,510000000344,
36,,Segment,5,7,Image 1,3,1,100000003,510000000379,
8,,Segment,5,6,Image 1,3,1,100000003,510000000386,
20,,Segment,5,5,Image 1,3,1,100000003,510000000405,
34,,Segment,5,3,Image 1,3,1,100000003,510000000439,
53,,Segment,5,2,Image 1,2,1,100000003,510000000491,
15,,Segment,5,1,Image 1,1,1,100000003,510000000505,
38,,Segment,5,0,Image 1,1,1,100000003,510000000543,
8,,Segment,5,14,Image 1,6,1,100000003,510000000561,
3,,Segment,5,13,Image 1,6,1,100000003,510000000565,
3,,Segment,5,13,Image 1,6,1,100000003,510000000567,
11,,Segment,5,12,Image 1,5,1,100000003,510000000577,
27,,Segment,5,11,Image 1,5,1,100000003,510000000603,
4,,Segment,5,12,Image 1,6,1,100000003,510000000607,
6,,Segment,5,12,Image 1,6,1,100000003,510000000612,
7,,Segment,5,11,Image 1,6,1,100000003,510000000618,
7,,Segment,5,13,Image 1,4,1,100000003,510000000624,
3,,Segment,5,12,Image 1,4,1,100000003,510000000626,
6,,Segment,5,11,Image 1,4,1,100000003,510000000631,
3,,Segment,5,13,Image 1,5,1,100000003,510000000633,
4,,Segment,5,12,Image 1,5,1,100000003,510000000636,
12,,Segment,5,9,Image 1,5,1,100000003,510000000647,
4,,Segment,5,8,Image 1,4,1,100000003,510000000650,
6,,Segment,5,7,Image 1,4,1,100000003,510000000655,
13,,Segment,5,6,Image 1,4,1,100000003,510000000667,
8,,Segment,5,8,Image 1,5,1,100000003,510000000674,
8,,Segment,5,7,Image 1,5,1,100000003,510000000681,
3,,Segment,5,8,Image 1,6,1,100000003,510000000683,
40,,Segment,5,7,Image 1,4,1,100000003,510000000722,
14,,Segment,5,6,Image 1,4,1,100000003,510000000735,
6,,Segment,5,5,Image 1,4,1,100000003,510000000740,
3,,Segment,5,9,Image 1,4,1,100000003,510000000742,
17,,Segment,5,9,Image 1,3,1,100000003,510000000758,
3,,Segment,5,8,Image 1,5,1,100000003,510000000760,
9,,Segment,5,8,Image 1,4,1,100000003,510000000768,
3,,Segment,5,7,Image 1,5,1,100000003,510000000771,
4,,Segment,5,7,Image 1,4,1,100000003,510000000774,
10,,Segment,5,6,Image 1,5,1,100000003,510000000783,
3,,Segment,5,4,Image 1,4,1,100000003,510000000785,
19,,Segment,5,3,Image 1,3,1,100000003,510000000803,
8,,Segment,5,3,Image 1,2,1,100000003,510000000810,
35,,Segment,5,4,Image 1,3,1,100000000,510000000864,
13,,Segment,5,3,Image 1,2,1,100000000,510000000876,
53,,Segment,5,2,Image 1,2,1,100000000,510000000928,
33,,Segment,5,1,Image 1,2,1,100000000,510000000960,
19,,Segment,5,0,Image 1,1,1,100000000,510000000993,
38,,Segment,5,3,Image 1,3,1,100000000,510000001031,
6,,Segment,5,4,Image 1,2,1,100000000,510000001036,
7,,Segment,5,9,Image 1,3,1,100000001,510000001044,
27,,Segment,5,8,Image 1,3,1,100000001,510000001070,
5,,Segment,5,7,Image 1,3,1,100000001,510000001074,
25,,Segment,5,6,Image 1,3,1,100000001,510000001098,
5,,Segment,5,5,Image 1,3,1,100000001,510000001102,
28,,Segment,5,4,Image 1,2,1,100000001,510000001129,
22,,Segment,5,3,Image 1,2,1,100000001,510000001150,
18,,Segment,5,2,Image 1,2,1,100000001,510000001167,
23,,Segment,5,1,Image 1,2,1,100000001,510000001189,
6,,Segment,5,0,Image 1,1,1,100000001,510000001197,
34,,Segment,5,6,Image 1,2,1,100000001,510000001252,
