
Spine Intensity Mean Ch=4 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
41.6987,,Spine,4,4,Image 1,2,1,100000001,610000005245,
39.2061,,Spine,4,4,Image 1,2,1,100000001,610000005257,
39,,Spine,4,4,Image 1,2,1,100000001,610000005268,
28.1721,,Spine,4,13,Image 1,5,1,100000003,610000005274,
45.2119,,Spine,4,4,Image 1,2,1,100000001,610000005278,
30.6875,,Spine,4,5,Image 1,3,1,100000000,610000005285,
28.3333,,Spine,4,5,Image 1,3,1,100000000,610000005290,
21.512,,Spine,4,1,Image 1,2,1,100000003,610000005295,
28.7824,,Spine,4,7,Image 1,4,1,100000003,610000005300,
18.4362,,Spine,4,7,Image 1,5,1,100000003,610000005304,
22.6475,,Spine,4,9,Image 1,4,1,100000000,610000005309,
32.4348,,Spine,4,11,Image 1,5,1,100000000,610000005312,
25.5333,,Spine,4,7,Image 1,4,1,100000001,610000005317,
31.216,,Spine,4,0,Image 1,1,1,100000000,610000005319,
21.0545,,Spine,4,5,Image 1,4,1,100000000,610000005321,
26.9655,,Spine,4,6,Image 1,4,1,100000003,610000005324,
25.3636,,Spine,4,3,Image 1,1,1,100000000,610000005327,
18.791,,Spine,4,1,Image 1,2,1,100000003,610000005330,
36.3684,,Spine,4,9,Image 1,5,1,100000000,610000005333,
35.2247,,Spine,4,8,Image 1,4,1,100000000,610000005335,
30.3883,,Spine,4,13,Image 1,5,1,100000003,610000005339,
30.7267,,Spine,4,5,Image 1,3,1,100000000,610000005342,
22.4667,,Spine,4,1,Image 1,2,1,100000003,610000005345,
20.2121,,Spine,4,3,Image 1,2,1,100000003,610000005347,
52.5535,,Spine,4,1,Image 1,1,1,100000000,610000005352,
33.1006,,Spine,4,7,Image 1,4,1,100000003,610000005357,
37.381,,Spine,4,3,Image 1,1,1,100000000,610000005359,
39.322,,Spine,4,4,Image 1,2,1,100000001,610000005362,
24.3459,,Spine,4,3,Image 1,2,1,100000003,610000005365,
13.44,,Spine,4,3,Image 1,3,1,100000003,610000005367,
23.4852,,Spine,4,2,Image 1,2,1,100000000,610000005370,
49.5882,,Spine,4,2,Image 1,2,1,100000003,610000005373,
25.5571,,Spine,4,1,Image 1,2,1,100000003,610000005375,
24.2941,,Spine,4,4,Image 1,4,1,100000000,610000005377,
38.2683,,Spine,4,3,Image 1,3,1,100000000,610000005379,
33.3358,,Spine,4,3,Image 1,1,1,100000000,610000005382,
33.1546,,Spine,4,0,Image 1,1,1,100000002,610000005385,
27.0763,,Spine,4,3,Image 1,1,1,100000003,610000005388,
29.537,,Spine,4,6,Image 1,4,1,100000003,610000005390,
31.3976,,Spine,4,2,Image 1,3,1,100000000,610000005392,
51.5906,,Spine,4,3,Image 1,1,1,100000003,610000005396,
29.7812,,Spine,4,0,Image 1,1,1,100000003,610000005398,
24.6437,,Spine,4,6,Image 1,2,1,100000001,610000005400,
21.386,,Spine,4,5,Image 1,3,1,100000000,610000005402,
60.42,,Spine,4,1,Image 1,1,1,100000003,610000005407,
53.769,,Spine,4,0,Image 1,1,1,100000000,610000005413,
88.5234,,Spine,4,0,Image 1,1,1,100000001,610000005421,
34.3413,,Spine,4,7,Image 1,4,1,100000003,610000005426,
30.6667,,Spine,4,8,Image 1,3,1,100000001,610000005429,
27.1176,,Spine,4,1,Image 1,2,1,100000003,610000005431,
19.6053,,Spine,4,7,Image 1,3,1,100000000,610000005433,
61.383,,Spine,4,12,Image 1,6,1,100000003,610000005439,
78.9549,,Spine,4,0,Image 1,1,1,100000001,610000005448,
35.9796,,Spine,4,5,Image 1,4,1,100000000,610000005450,
33.5962,,Spine,4,11,Image 1,5,1,100000003,610000005453,
28.3116,,Spine,4,6,Image 1,2,1,100000001,610000005455,
89.24,,Spine,4,0,Image 1,1,1,100000001,610000005463,
25.8571,,Spine,4,6,Image 1,4,1,100000003,610000005465,
59.9714,,Spine,4,0,Image 1,1,1,100000000,610000005472,
38.1673,,Spine,4,0,Image 1,1,1,100000003,610000005474,
44.4308,,Spine,4,0,Image 1,1,1,100000000,610000005478,
84.2248,,Spine,4,0,Image 1,1,1,100000001,610000005483,
31.605,,Spine,4,5,Image 1,3,1,100000000,610000005485,
55.176,,Spine,4,0,Image 1,1,1,100000002,610000005488,
37.1196,,Spine,4,3,Image 1,1,1,100000000,610000005491,
46.7297,,Spine,4,1,Image 1,2,1,100000003,610000005493,
30.8175,,Spine,4,3,Image 1,1,1,100000003,610000005495,
72.0143,,Spine,4,0,Image 1,1,1,100000003,610000005501,
30.2935,,Spine,4,6,Image 1,4,1,100000003,610000005503,
39.775,,Spine,4,1,Image 1,1,1,100000003,610000005505,
41.5421,,Spine,4,4,Image 1,2,1,100000003,610000005507,
32.4845,,Spine,4,0,Image 1,1,1,100000002,610000005510,
33.7374,,Spine,4,4,Image 1,3,1,100000001,610000005513,
24,,Spine,4,3,Image 1,3,1,100000003,610000005516,
59.7403,,Spine,4,3,Image 1,3,1,100000003,610000005519,
74.6059,,Spine,4,0,Image 1,1,1,100000003,610000005525,
17.6316,,Spine,4,3,Image 1,3,1,100000000,610000005528,
40.8796,,Spine,4,0,Image 1,1,1,100000003,610000005532,
38.6923,,Spine,4,1,Image 1,2,1,100000001,610000005535,
