
Segment Number of Voxel Ch=4 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
75,,Segment,4,11,Image 1,6,1,100000000,510000000013,
117,,Segment,4,10,Image 1,5,1,100000000,510000000020,
252,,Segment,4,9,Image 1,5,1,100000000,510000000029,
300,,Segment,4,8,Image 1,5,1,100000000,510000000043,
130,,Segment,4,7,Image 1,4,1,100000000,510000000045,
661,,Segment,4,6,Image 1,4,1,100000000,510000000087,
454,,Segment,4,5,Image 1,3,1,100000000,510000000112,
178,,Segment,4,4,Image 1,3,1,100000000,510000000116,
225,,Segment,4,3,Image 1,3,1,100000000,510000000120,
1134,,Segment,4,2,Image 1,3,1,100000000,510000000194,
305,,Segment,4,1,Image 1,2,1,100000000,510000000204,
164,,Segment,4,0,Image 1,1,1,100000000,510000000212,
91,,Segment,4,11,Image 1,5,1,100000000,510000000218,
181,,Segment,4,10,Image 1,6,1,100000000,510000000228,
264,,Segment,4,9,Image 1,6,1,100000000,510000000249,
406,,Segment,4,8,Image 1,4,1,100000000,510000000270,
176,,Segment,4,7,Image 1,5,1,100000000,510000000273,
152,,Segment,4,14,Image 1,5,1,100000003,510000000285,
176,,Segment,4,13,Image 1,5,1,100000003,510000000294,
135,,Segment,4,12,Image 1,5,1,100000003,510000000301,
81,,Segment,4,11,Image 1,5,1,100000003,510000000307,
277,,Segment,4,10,Image 1,5,1,100000003,510000000330,
92,,Segment,4,9,Image 1,4,1,100000003,510000000337,
260,,Segment,4,8,Image 1,3,1,100000003,510000000344,
1085,,Segment,4,7,Image 1,3,1,100000003,510000000379,
200,,Segment,4,6,Image 1,3,1,100000003,510000000386,
447,,Segment,4,5,Image 1,3,1,100000003,510000000405,
552,,Segment,4,3,Image 1,3,1,100000003,510000000439,
645,,Segment,4,2,Image 1,2,1,100000003,510000000491,
137,,Segment,4,1,Image 1,1,1,100000003,510000000505,
828,,Segment,4,0,Image 1,1,1,100000003,510000000543,
85,,Segment,4,14,Image 1,6,1,100000003,510000000561,
59,,Segment,4,13,Image 1,6,1,100000003,510000000565,
59,,Segment,4,13,Image 1,6,1,100000003,510000000567,
66,,Segment,4,12,Image 1,5,1,100000003,510000000577,
276,,Segment,4,11,Image 1,5,1,100000003,510000000603,
24,,Segment,4,12,Image 1,6,1,100000003,510000000607,
72,,Segment,4,12,Image 1,6,1,100000003,510000000612,
99,,Segment,4,11,Image 1,6,1,100000003,510000000618,
130,,Segment,4,13,Image 1,4,1,100000003,510000000624,
60,,Segment,4,12,Image 1,4,1,100000003,510000000626,
128,,Segment,4,11,Image 1,4,1,100000003,510000000631,
58,,Segment,4,13,Image 1,5,1,100000003,510000000633,
79,,Segment,4,12,Image 1,5,1,100000003,510000000636,
226,,Segment,4,9,Image 1,5,1,100000003,510000000647,
141,,Segment,4,8,Image 1,4,1,100000003,510000000650,
152,,Segment,4,7,Image 1,4,1,100000003,510000000655,
359,,Segment,4,6,Image 1,4,1,100000003,510000000667,
104,,Segment,4,8,Image 1,5,1,100000003,510000000674,
190,,Segment,4,7,Image 1,5,1,100000003,510000000681,
49,,Segment,4,8,Image 1,6,1,100000003,510000000683,
628,,Segment,4,7,Image 1,4,1,100000003,510000000722,
298,,Segment,4,6,Image 1,4,1,100000003,510000000735,
149,,Segment,4,5,Image 1,4,1,100000003,510000000740,
101,,Segment,4,9,Image 1,4,1,100000003,510000000742,
176,,Segment,4,9,Image 1,3,1,100000003,510000000758,
106,,Segment,4,8,Image 1,5,1,100000003,510000000760,
270,,Segment,4,8,Image 1,4,1,100000003,510000000768,
85,,Segment,4,7,Image 1,5,1,100000003,510000000771,
112,,Segment,4,7,Image 1,4,1,100000003,510000000774,
123,,Segment,4,6,Image 1,5,1,100000003,510000000783,
162,,Segment,4,4,Image 1,4,1,100000003,510000000785,
298,,Segment,4,3,Image 1,3,1,100000003,510000000803,
261,,Segment,4,3,Image 1,2,1,100000003,510000000810,
436,,Segment,4,4,Image 1,3,1,100000000,510000000864,
224,,Segment,4,3,Image 1,2,1,100000000,510000000876,
910,,Segment,4,2,Image 1,2,1,100000000,510000000928,
697,,Segment,4,1,Image 1,2,1,100000000,510000000960,
912,,Segment,4,0,Image 1,1,1,100000000,510000000993,
498,,Segment,4,3,Image 1,3,1,100000000,510000001031,
151,,Segment,4,4,Image 1,2,1,100000000,510000001036,
177,,Segment,4,9,Image 1,3,1,100000001,510000001044,
413,,Segment,4,8,Image 1,3,1,100000001,510000001070,
126,,Segment,4,7,Image 1,3,1,100000001,510000001074,
297,,Segment,4,6,Image 1,3,1,100000001,510000001098,
75,,Segment,4,5,Image 1,3,1,100000001,510000001102,
559,,Segment,4,4,Image 1,2,1,100000001,510000001129,
572,,Segment,4,3,Image 1,2,1,100000001,510000001150,
524,,Segment,4,2,Image 1,2,1,100000001,510000001167,
454,,Segment,4,1,Image 1,2,1,100000001,510000001189,
173,,Segment,4,0,Image 1,1,1,100000001,510000001197,
834,,Segment,4,6,Image 1,2,1,100000001,510000001252,
533,,Segment,4,5,Image 1,2,1,100000001,510000001265,
76,,Segment,4,7,Image 1,4,1,100000001,510000001269,
257,,Segment,4,6,Image 1,3,1,100000001,510000001275,
91,,Segment,4,8,Image 1,4,1,100000001,510000001281,
109,,Segment,4,7,Image 1,3,1,100000001,510000001285,
98,,Segment,4,7,Image 1,4,1,100000001,510000001288,
95,,Segment,4,6,Image 1,4,1,100000001,510000001290,
207,,Segment,4,4,Image 1,2,1,100000003,510000001297,
370,,Segment,4,3,Image 1,2,1,100000003,510000001306,
163,,Segment,4,2,Image 1,2,1,100000003,510000001308,
310,,Segment,4,1,Image 1,2,1,100000003,510000001324,
123,,Segment,4,0,Image 1,1,1,100000003,510000001349,
236,,Segment,4,4,Image 1,3,1,100000003,510000001358,
200,,Segment,4,3,Image 1,3,1,100000003,510000001364,
140,,Segment,4,1,Image 1,1,1,100000003,510000001369,
268,,Segment,4,6,Image 1,2,1,100000000,510000001398,
289,,Segment,4,5,Image 1,1,1,100000000,510000001411,
171,,Segment,4,4,Image 1,1,1,100000000,510000001419,
470,,Segment,4,3,Image 1,1,1,100000000,510000001437,
440,,Segment,4,2,Image 1,1,1,100000000,510000001449,
439,,Segment,4,1,Image 1,1,1,100000000,510000001461,
68,,Segment,4,0,Image 1,1,1,100000000,510000001472,
333,,Segment,4,14,Image 1,8,1,100000000,510000001496,
94,,Segment,4,13,Image 1,8,1,100000000,510000001504,
90,,Segment,4,12,Image 1,7,1,100000000,510000001512,
49,,Segment,4,11,Image 1,6,1,100000000,510000001514,
362,,Segment,4,10,Image 1,5,1,100000000,510000001534,
1050,,Segment,4,9,Image 1,4,1,100000000,510000001589,
819,,Segment,4,8,Image 1,4,1,100000000,510000001647,
369,,Segment,4,7,Image 1,3,1,100000000,510000001663,
195,,Segment,4,6,Image 1,3,1,100000000,510000001674,
63,,Segment,4,5,Image 1,3,1,100000000,510000001677,
95,,Segment,4,4,Image 1,3,1,100000000,510000001683,
1002,,Segment,4,3,Image 1,2,1,100000000,510000001710,
678,,Segment,4,2,Image 1,2,1,100000000,510000001730,
530,,Segment,4,1,Image 1,1,1,100000000,510000001741,
165,,Segment,4,0,Image 1,1,1,100000000,510000001749,
351,,Segment,4,14,Image 1,9,1,100000000,510000001782,
86,,Segment,4,13,Image 1,8,1,100000000,510000001786,
104,,Segment,4,13,Image 1,7,1,100000000,510000001791,
423,,Segment,4,12,Image 1,6,1,100000000,510000001826,
286,,Segment,4,11,Image 1,5,1,100000000,510000001839,
344,,Segment,4,10,Image 1,4,1,100000000,510000001843,
77,,Segment,4,9,Image 1,5,1,100000000,510000001845,
334,,Segment,4,8,Image 1,3,1,100000000,510000001860,
182,,Segment,4,8,Image 1,4,1,100000000,510000001864,
236,,Segment,4,5,Image 1,4,1,100000000,510000001878,
223,,Segment,4,7,Image 1,4,1,100000000,510000001890,
95,,Segment,4,6,Image 1,4,1,100000000,510000001896,
430,,Segment,4,5,Image 1,3,1,100000003,510000001924,
688,,Segment,4,4,Image 1,2,1,100000003,510000001954,
217,,Segment,4,2,Image 1,2,1,100000003,510000001970,
634,,Segment,4,1,Image 1,1,1,100000003,510000002002,
726,,Segment,4,0,Image 1,1,1,100000003,510000002020,
246,,Segment,4,5,Image 1,2,1,100000003,510000002047,
283,,Segment,4,6,Image 1,3,1,100000002,510000002066,
183,,Segment,4,5,Image 1,2,1,100000002,510000002071,
1961,,Segment,4,4,Image 1,2,1,100000002,510000002103,
2107,,Segment,4,3,Image 1,1,1,100000002,510000002109,
1383,,Segment,4,2,Image 1,1,1,100000002,510000002112,
1331,,Segment,4,0,Image 1,1,1,100000002,510000002145,
103,,Segment,4,6,Image 1,2,1,100000002,510000002163,
1381,,Segment,4,2,Image 1,2,1,100000002,510000002204,
472,,Segment,4,7,Image 1,5,1,100000000,510000002233,
204,,Segment,4,6,Image 1,4,1,100000000,510000002245,
309,,Segment,4,5,Image 1,4,1,100000000,510000002267,
35,,Segment,4,4,Image 1,4,1,100000000,510000002269,
481,,Segment,4,3,Image 1,3,1,100000000,510000002302,
346,,Segment,4,2,Image 1,3,1,100000000,510000002320,
313,,Segment,4,8,Image 1,5,1,100000000,510000002326,
280,,Segment,4,7,Image 1,4,1,100000000,510000002328,
270,,Segment,4,8,Image 1,4,1,100000000,510000002330,
275,,Segment,4,5,Image 1,3,1,100000000,510000002353,
194,,Segment,4,4,Image 1,3,1,100000000,510000002363,
154,,Segment,4,6,Image 1,5,1,100000000,510000002373,
116,,Segment,4,5,Image 1,4,1,100000000,510000002377,
168,,Segment,4,5,Image 1,5,1,100000000,510000002387,
100,,Segment,4,11,Image 1,3,1,100000000,510000002395,
498,,Segment,4,9,Image 1,2,1,100000000,510000002420,
239,,Segment,4,8,Image 1,2,1,100000000,510000002426,
