
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
71,,Segment,4,11,Image 1,6,1,100000000,510000000013,
291,,Segment,4,10,Image 1,5,1,100000000,510000000020,
583,,Segment,4,9,Image 1,5,1,100000000,510000000029,
818,,Segment,4,8,Image 1,5,1,100000000,510000000043,
90,,Segment,4,7,Image 1,4,1,100000000,510000000045,
1115,,Segment,4,6,Image 1,4,1,100000000,510000000087,
1075,,Segment,4,5,Image 1,3,1,100000000,510000000112,
180,,Segment,4,4,Image 1,3,1,100000000,510000000116,
328,,Segment,4,3,Image 1,3,1,100000000,510000000120,
3235,,Segment,4,2,Image 1,3,1,100000000,510000000194,
632,,Segment,4,1,Image 1,2,1,100000000,510000000204,
195,,Segment,4,0,Image 1,1,1,100000000,510000000212,
229,,Segment,4,11,Image 1,5,1,100000000,510000000218,
376,,Segment,4,10,Image 1,6,1,100000000,510000000228,
953,,Segment,4,9,Image 1,6,1,100000000,510000000249,
965,,Segment,4,8,Image 1,4,1,100000000,510000000270,
85,,Segment,4,7,Image 1,5,1,100000000,510000000273,
428,,Segment,4,14,Image 1,5,1,100000003,510000000285,
397,,Segment,4,13,Image 1,5,1,100000003,510000000294,
420,,Segment,4,12,Image 1,5,1,100000003,510000000301,
290,,Segment,4,11,Image 1,5,1,100000003,510000000307,
1351,,Segment,4,10,Image 1,5,1,100000003,510000000330,
178,,Segment,4,9,Image 1,4,1,100000003,510000000337,
667,,Segment,4,8,Image 1,3,1,100000003,510000000344,
2706,,Segment,4,7,Image 1,3,1,100000003,510000000379,
691,,Segment,4,6,Image 1,3,1,100000003,510000000386,
1792,,Segment,4,5,Image 1,3,1,100000003,510000000405,
2610,,Segment,4,3,Image 1,3,1,100000003,510000000439,
1330,,Segment,4,2,Image 1,2,1,100000003,510000000491,
995,,Segment,4,1,Image 1,1,1,100000003,510000000505,
2918,,Segment,4,0,Image 1,1,1,100000003,510000000543,
339,,Segment,4,14,Image 1,6,1,100000003,510000000561,
178,,Segment,4,13,Image 1,6,1,100000003,510000000565,
113,,Segment,4,13,Image 1,6,1,100000003,510000000567,
1015,,Segment,4,12,Image 1,5,1,100000003,510000000577,
2192,,Segment,4,11,Image 1,5,1,100000003,510000000603,
86,,Segment,4,12,Image 1,6,1,100000003,510000000607,
203,,Segment,4,12,Image 1,6,1,100000003,510000000612,
380,,Segment,4,11,Image 1,6,1,100000003,510000000618,
331,,Segment,4,13,Image 1,4,1,100000003,510000000624,
267,,Segment,4,12,Image 1,4,1,100000003,510000000626,
335,,Segment,4,11,Image 1,4,1,100000003,510000000631,
142,,Segment,4,13,Image 1,5,1,100000003,510000000633,
217,,Segment,4,12,Image 1,5,1,100000003,510000000636,
319,,Segment,4,9,Image 1,5,1,100000003,510000000647,
211,,Segment,4,8,Image 1,4,1,100000003,510000000650,
287,,Segment,4,7,Image 1,4,1,100000003,510000000655,
584,,Segment,4,6,Image 1,4,1,100000003,510000000667,
365,,Segment,4,8,Image 1,5,1,100000003,510000000674,
378,,Segment,4,7,Image 1,5,1,100000003,510000000681,
74,,Segment,4,8,Image 1,6,1,100000003,510000000683,
2519,,Segment,4,7,Image 1,4,1,100000003,510000000722,
466,,Segment,4,6,Image 1,4,1,100000003,510000000735,
198,,Segment,4,5,Image 1,4,1,100000003,510000000740,
99,,Segment,4,9,Image 1,4,1,100000003,510000000742,
614,,Segment,4,9,Image 1,3,1,100000003,510000000758,
121,,Segment,4,8,Image 1,5,1,100000003,510000000760,
941,,Segment,4,8,Image 1,4,1,100000003,510000000768,
101,,Segment,4,7,Image 1,5,1,100000003,510000000771,
104,,Segment,4,7,Image 1,4,1,100000003,510000000774,
446,,Segment,4,6,Image 1,5,1,100000003,510000000783,
90,,Segment,4,4,Image 1,4,1,100000003,510000000785,
1044,,Segment,4,3,Image 1,3,1,100000003,510000000803,
925,,Segment,4,3,Image 1,2,1,100000003,510000000810,
1450,,Segment,4,4,Image 1,3,1,100000000,510000000864,
334,,Segment,4,3,Image 1,2,1,100000000,510000000876,
1263,,Segment,4,2,Image 1,2,1,100000000,510000000928,
1529,,Segment,4,1,Image 1,2,1,100000000,510000000960,
1384,,Segment,4,0,Image 1,1,1,100000000,510000000993,
1292,,Segment,4,3,Image 1,3,1,100000000,510000001031,
148,,Segment,4,4,Image 1,2,1,100000000,510000001036,
366,,Segment,4,9,Image 1,3,1,100000001,510000001044,
2354,,Segment,4,8,Image 1,3,1,100000001,510000001070,
345,,Segment,4,7,Image 1,3,1,100000001,510000001074,
1639,,Segment,4,6,Image 1,3,1,100000001,510000001098,
201,,Segment,4,5,Image 1,3,1,100000001,510000001102,
1414,,Segment,4,4,Image 1,2,1,100000001,510000001129,
2325,,Segment,4,3,Image 1,2,1,100000001,510000001150,
1579,,Segment,4,2,Image 1,2,1,100000001,510000001167,
1972,,Segment,4,1,Image 1,2,1,100000001,510000001189,
457,,Segment,4,0,Image 1,1,1,100000001,510000001197,
2716,,Segment,4,6,Image 1,2,1,100000001,510000001252,
779,,Segment,4,5,Image 1,2,1,100000001,510000001265,
117,,Segment,4,7,Image 1,4,1,100000001,510000001269,
410,,Segment,4,6,Image 1,3,1,100000001,510000001275,
236,,Segment,4,8,Image 1,4,1,100000001,510000001281,
247,,Segment,4,7,Image 1,3,1,100000001,510000001285,
104,,Segment,4,7,Image 1,4,1,100000001,510000001288,
155,,Segment,4,6,Image 1,4,1,100000001,510000001290,
345,,Segment,4,4,Image 1,2,1,100000003,510000001297,
622,,Segment,4,3,Image 1,2,1,100000003,510000001306,
147,,Segment,4,2,Image 1,2,1,100000003,510000001308,
876,,Segment,4,1,Image 1,2,1,100000003,510000001324,
397,,Segment,4,0,Image 1,1,1,100000003,510000001349,
754,,Segment,4,4,Image 1,3,1,100000003,510000001358,
167,,Segment,4,3,Image 1,3,1,100000003,510000001364,
198,,Segment,4,1,Image 1,1,1,100000003,510000001369,
1145,,Segment,4,6,Image 1,2,1,100000000,510000001398,
776,,Segment,4,5,Image 1,1,1,100000000,510000001411,
383,,Segment,4,4,Image 1,1,1,100000000,510000001419,
1014,,Segment,4,3,Image 1,1,1,100000000,510000001437,
748,,Segment,4,2,Image 1,1,1,100000000,510000001449,
877,,Segment,4,1,Image 1,1,1,100000000,510000001461,
108,,Segment,4,0,Image 1,1,1,100000000,510000001472,
