
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19650.8,µm,Spine,Spine Position,0,1,1,100000003,610000005474,
19631.4,µm,Spine,Spine Position,0,1,1,100000000,610000005478,
19639,µm,Spine,Spine Position,0,1,1,100000001,610000005483,
19632.6,µm,Spine,Spine Position,5,3,1,100000000,610000005485,
19656.8,µm,Spine,Spine Position,0,1,1,100000002,610000005488,
19630.5,µm,Spine,Spine Position,3,1,1,100000000,610000005491,
19649.1,µm,Spine,Spine Position,1,2,1,100000003,610000005493,
19653.2,µm,Spine,Spine Position,3,1,1,100000003,610000005495,
19651.3,µm,Spine,Spine Position,0,1,1,100000003,610000005501,
19648,µm,Spine,Spine Position,6,4,1,100000003,610000005503,
19656.7,µm,Spine,Spine Position,1,1,1,100000003,610000005505,
19649.5,µm,Spine,Spine Position,4,2,1,100000003,610000005507,
19657.2,µm,Spine,Spine Position,0,1,1,100000002,610000005510,
19637.1,µm,Spine,Spine Position,4,3,1,100000001,610000005513,
19648.7,µm,Spine,Spine Position,3,3,1,100000003,610000005516,
19649.8,µm,Spine,Spine Position,3,3,1,100000003,610000005519,
19651,µm,Spine,Spine Position,0,1,1,100000003,610000005525,
19639.4,µm,Spine,Spine Position,3,3,1,100000000,610000005528,
19650.9,µm,Spine,Spine Position,0,1,1,100000003,610000005532,
19637.2,µm,Spine,Spine Position,1,2,1,100000001,610000005535,
19657,µm,Spine,Spine Position,0,1,1,100000002,610000005538,
19648.3,µm,Spine,Spine Position,6,3,1,100000003,610000005540,
19636.5,µm,Spine,Spine Position,9,4,1,100000000,610000005542,
19634,µm,Spine,Spine Position,4,2,1,100000000,610000005545,
19649,µm,Spine,Spine Position,1,2,1,100000003,610000005549,
19632,µm,Spine,Spine Position,3,2,1,100000001,610000005551,
19651.2,µm,Spine,Spine Position,0,1,1,100000003,610000005553,
19651.6,µm,Spine,Spine Position,2,2,1,100000003,610000005556,
19639.1,µm,Spine,Spine Position,0,1,1,100000001,610000005560,
19630.3,µm,Spine,Spine Position,0,1,1,100000000,610000005566,
19651.2,µm,Spine,Spine Position,0,1,1,100000003,610000005573,
19634.7,µm,Spine,Spine Position,2,1,1,100000001,610000005577,
19633.7,µm,Spine,Spine Position,2,1,1,100000000,610000005579,
19636.8,µm,Spine,Spine Position,7,3,1,100000000,610000005582,
19655.2,µm,Spine,Spine Position,6,2,1,100000002,610000005584,
19637.1,µm,Spine,Spine Position,9,3,1,100000001,610000005588,
19656.9,µm,Spine,Spine Position,0,1,1,100000002,610000005591,
19630.5,µm,Spine,Spine Position,0,1,1,100000000,610000005596,
19655.6,µm,Spine,Spine Position,0,1,1,100000002,610000005598,
19624.7,µm,Spine,Spine Position,5,2,1,100000000,610000005602,
19639.2,µm,Spine,Spine Position,0,1,1,100000001,610000005607,
19638.2,µm,Spine,Spine Position,7,4,1,100000001,610000005610,
19631,µm,Spine,Spine Position,2,1,1,100000000,610000005613,
19631.4,µm,Spine,Spine Position,0,1,1,100000000,610000005615,
19657.6,µm,Spine,Spine Position,0,1,1,100000002,610000005617,
19650.8,µm,Spine,Spine Position,1,1,1,100000003,610000005623,
19633.3,µm,Spine,Spine Position,3,2,1,100000000,610000005630,
19657.4,µm,Spine,Spine Position,7,3,1,100000002,610000005634,
19651,µm,Spine,Spine Position,0,1,1,100000003,610000005645,
19655.7,µm,Spine,Spine Position,0,1,1,100000002,610000005648,
19630.8,µm,Spine,Spine Position,1,1,1,100000000,610000005650,
19658.3,µm,Spine,Spine Position,0,1,1,100000002,610000005652,
19651.5,µm,Spine,Spine Position,0,1,1,100000003,610000005657,
19657.7,µm,Spine,Spine Position,0,1,1,100000002,610000005659,
19630.7,µm,Spine,Spine Position,1,1,1,100000000,610000005661,
19629.3,µm,Spine,Spine Position,1,1,1,100000000,610000005666,
19639.3,µm,Spine,Spine Position,0,1,1,100000001,610000005671,
19639.3,µm,Spine,Spine Position,0,1,1,100000001,610000005677,
19637.5,µm,Spine,Spine Position,0,1,1,100000001,610000005679,
19651.4,µm,Spine,Spine Position,0,1,1,100000003,610000005683,
19654.6,µm,Spine,Spine Position,1,1,1,100000002,610000005685,
19656.1,µm,Spine,Spine Position,4,4,1,100000003,610000005688,
19637.8,µm,Spine,Spine Position,0,1,1,100000001,610000005691,
19651.3,µm,Spine,Spine Position,0,1,1,100000003,610000005698,
19639.4,µm,Spine,Spine Position,0,1,1,100000001,610000005701,
19629,µm,Spine,Spine Position,1,2,1,100000000,610000005715,
19629.5,µm,Spine,Spine Position,4,1,1,100000000,610000005728,
19639.3,µm,Spine,Spine Position,0,1,1,100000001,610000005730,
19632.1,µm,Spine,Spine Position,9,5,1,100000000,610000005775,
19632.6,µm,Spine,Spine Position,5,3,1,100000000,610000005776,
19632.1,µm,Spine,Spine Position,4,3,1,100000000,610000005777,
19630.5,µm,Spine,Spine Position,2,3,1,100000000,610000005778,
19630.4,µm,Spine,Spine Position,2,3,1,100000000,610000005779,
19630.3,µm,Spine,Spine Position,2,3,1,100000000,610000005780,
19626.1,µm,Spine,Spine Position,6,1,1,100000000,610000005781,
19623.5,µm,Spine,Spine Position,7,3,1,100000000,610000005782,
19625.3,µm,Spine,Spine Position,4,1,1,100000000,610000005783,
19622.2,µm,Spine,Spine Position,6,2,1,100000000,610000005784,
19622.2,µm,Spine,Spine Position,6,2,1,100000000,610000005785,
19628.9,µm,Spine,Spine Position,1,1,1,100000000,610000005786,
19637.7,µm,Spine,Spine Position,3,2,1,100000000,610000005787,
19636.3,µm,Spine,Spine Position,2,2,1,100000000,610000005788,
19640.9,µm,Spine,Spine Position,5,4,1,100000000,610000005789,
19639.4,µm,Spine,Spine Position,14,8,1,100000000,610000005790,
19638,µm,Spine,Spine Position,13,7,1,100000000,610000005791,
19637.7,µm,Spine,Spine Position,11,5,1,100000000,610000005792,
19636.6,µm,Spine,Spine Position,10,4,1,100000000,610000005793,
19636.4,µm,Spine,Spine Position,9,4,1,100000000,610000005794,
19635.8,µm,Spine,Spine Position,9,4,1,100000000,610000005795,
19637,µm,Spine,Spine Position,8,4,1,100000000,610000005796,
19634.1,µm,Spine,Spine Position,5,4,1,100000000,610000005797,
19634.3,µm,Spine,Spine Position,5,4,1,100000000,610000005798,
19634.7,µm,Spine,Spine Position,5,4,1,100000000,610000005799,
19634.3,µm,Spine,Spine Position,4,2,1,100000000,610000005800,
19634.1,µm,Spine,Spine Position,4,2,1,100000000,610000005801,
19634,µm,Spine,Spine Position,3,2,1,100000000,610000005802,
19632.5,µm,Spine,Spine Position,2,2,1,100000000,610000005803,
19630.8,µm,Spine,Spine Position,3,1,1,100000000,610000005804,
19631.2,µm,Spine,Spine Position,3,2,1,100000000,610000005805,
19630.8,µm,Spine,Spine Position,1,1,1,100000000,610000005806,
19630.8,µm,Spine,Spine Position,1,1,1,100000000,610000005807,
19639.4,µm,Spine,Spine Position,11,3,1,100000000,610000005808,
19639.5,µm,Spine,Spine Position,9,3,1,100000000,610000005809,
19637.5,µm,Spine,Spine Position,7,3,1,100000000,610000005810,
19636.6,µm,Spine,Spine Position,6,3,1,100000000,610000005811,
19634.6,µm,Spine,Spine Position,3,2,1,100000000,610000005812,
19634.2,µm,Spine,Spine Position,3,1,1,100000000,610000005813,
19633,µm,Spine,Spine Position,1,2,1,100000000,610000005814,
19632.2,µm,Spine,Spine Position,0,1,1,100000000,610000005815,
19631.4,µm,Spine,Spine Position,0,1,1,100000000,610000005816,
19631.4,µm,Spine,Spine Position,0,1,1,100000000,610000005817,
19627.5,µm,Spine,Spine Position,4,1,1,100000000,610000005818,
19631,µm,Spine,Spine Position,2,1,1,100000000,610000005819,
19636.1,µm,Spine,Spine Position,5,3,1,100000001,610000005822,
19636.9,µm,Spine,Spine Position,5,2,1,100000001,610000005823,
19636.5,µm,Spine,Spine Position,4,2,1,100000001,610000005824,
19636.7,µm,Spine,Spine Position,4,2,1,100000001,610000005825,
19637,µm,Spine,Spine Position,3,2,1,100000001,610000005826,
19638.2,µm,Spine,Spine Position,4,4,1,100000001,610000005827,
19637.1,µm,Spine,Spine Position,4,3,1,100000001,610000005828,
19636.9,µm,Spine,Spine Position,4,3,1,100000001,610000005829,
19637.5,µm,Spine,Spine Position,3,3,1,100000001,610000005830,
19637.4,µm,Spine,Spine Position,1,2,1,100000001,610000005831,
19633.2,µm,Spine,Spine Position,3,2,1,100000001,610000005832,
19633.7,µm,Spine,Spine Position,3,2,1,100000001,610000005833,
19655.6,µm,Spine,Spine Position,6,3,1,100000002,610000005839,
19657.6,µm,Spine,Spine Position,7,3,1,100000002,610000005840,
19654.9,µm,Spine,Spine Position,4,2,1,100000002,610000005841,
19652.4,µm,Spine,Spine Position,5,2,1,100000002,610000005842,
19651.7,µm,Spine,Spine Position,7,2,1,100000002,610000005843,
19652.3,µm,Spine,Spine Position,5,1,1,100000002,610000005844,
19652.7,µm,Spine,Spine Position,4,1,1,100000002,610000005845,
19656.9,µm,Spine,Spine Position,2,2,1,100000002,610000005846,
19655.9,µm,Spine,Spine Position,0,1,1,100000002,610000005847,
19656.7,µm,Spine,Spine Position,0,1,1,100000002,610000005848,
19659.1,µm,Spine,Spine Position,0,1,1,100000002,610000005849,
19655.4,µm,Spine,Spine Position,0,1,1,100000002,610000005851,
19657.1,µm,Spine,Spine Position,0,1,1,100000002,610000005853,
19656.8,µm,Spine,Spine Position,0,1,1,100000002,610000005854,
19656.7,µm,Spine,Spine Position,0,1,1,100000002,610000005855,
19658.2,µm,Spine,Spine Position,0,1,1,100000002,610000005856,
19657.9,µm,Spine,Spine Position,0,1,1,100000002,610000005857,
19643,µm,Spine,Spine Position,14,5,1,100000003,610000005859,
19643.3,µm,Spine,Spine Position,13,5,1,100000003,610000005860,
19643.4,µm,Spine,Spine Position,13,5,1,100000003,610000005861,
19646.2,µm,Spine,Spine Position,12,6,1,100000003,610000005862,
19645,µm,Spine,Spine Position,11,5,1,100000003,610000005863,
19647,µm,Spine,Spine Position,9,5,1,100000003,610000005864,
19647.5,µm,Spine,Spine Position,7,4,1,100000003,610000005865,
19647.1,µm,Spine,Spine Position,7,5,1,100000003,610000005866,
19647.1,µm,Spine,Spine Position,7,5,1,100000003,610000005867,
19647.4,µm,Spine,Spine Position,7,4,1,100000003,610000005868,
19647.9,µm,Spine,Spine Position,6,4,1,100000003,610000005869,
19648.1,µm,Spine,Spine Position,6,4,1,100000003,610000005870,
19648.1,µm,Spine,Spine Position,6,4,1,100000003,610000005871,
19648.3,µm,Spine,Spine Position,5,3,1,100000003,610000005872,
19649.1,µm,Spine,Spine Position,5,3,1,100000003,610000005873,
19649.4,µm,Spine,Spine Position,5,3,1,100000003,610000005874,
19650.6,µm,Spine,Spine Position,7,4,1,100000003,610000005875,
19649.8,µm,Spine,Spine Position,3,3,1,100000003,610000005876,
19648.7,µm,Spine,Spine Position,3,3,1,100000003,610000005877,
19648.7,µm,Spine,Spine Position,3,3,1,100000003,610000005878,
19646,µm,Spine,Spine Position,3,2,1,100000003,610000005879,
19647.4,µm,Spine,Spine Position,3,1,1,100000003,610000005880,
19647.6,µm,Spine,Spine Position,3,1,1,100000003,610000005881,
19650.4,µm,Spine,Spine Position,1,1,1,100000003,610000005882,
19651.5,µm,Spine,Spine Position,0,1,1,100000003,610000005883,
19651.3,µm,Spine,Spine Position,0,1,1,100000003,610000005884,
19651,µm,Spine,Spine Position,0,1,1,100000003,610000005885,
19651.7,µm,Spine,Spine Position,2,2,1,100000003,610000005886,
19651.7,µm,Spine,Spine Position,2,2,1,100000003,610000005887,
19652.8,µm,Spine,Spine Position,2,2,1,100000003,610000005888,
19649.3,µm,Spine,Spine Position,4,2,1,100000003,610000005891,
19649.3,µm,Spine,Spine Position,4,2,1,100000003,610000005892,
19649.5,µm,Spine,Spine Position,4,2,1,100000003,610000005893,
19647.4,µm,Spine,Spine Position,3,1,1,100000003,610000005894,
19649.7,µm,Spine,Spine Position,1,2,1,100000003,610000005895,
19646.4,µm,Spine,Spine Position,3,2,1,100000003,610000005896,
19647.7,µm,Spine,Spine Position,4,1,1,100000003,610000005897,
19648.3,µm,Spine,Spine Position,2,2,1,100000003,610000005898,
19650.2,µm,Spine,Spine Position,0,1,1,100000003,610000005899,
19648.8,µm,Spine,Spine Position,1,1,1,100000003,610000005900,
19650.8,µm,Spine,Spine Position,0,1,1,100000003,610000005901,
19650.8,µm,Spine,Spine Position,0,1,1,100000003,610000005902,
19653.3,µm,Spine,Spine Position,3,1,1,100000003,610000005905,
19653.2,µm,Spine,Spine Position,3,2,1,100000003,610000005906,
19651,µm,Spine,Spine Position,2,2,1,100000003,610000005907,
19655.9,µm,Spine,Spine Position,1,2,1,100000003,610000005908,
19655.1,µm,Spine,Spine Position,0,1,1,100000003,610000005909,
19653.1,µm,Spine,Spine Position,1,1,1,100000003,610000005910,
19652.4,µm,Spine,Spine Position,0,1,1,100000003,610000005911,
