
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14,,Segment,2,11,Image 1,6,1,100000000,510000000013,
36.375,,Segment,2,10,Image 1,5,1,100000000,510000000020,
58.3,,Segment,2,9,Image 1,5,1,100000000,510000000029,
54.5333,,Segment,2,8,Image 1,5,1,100000000,510000000043,
30,,Segment,2,7,Image 1,4,1,100000000,510000000045,
27.3256,,Segment,2,6,Image 1,4,1,100000000,510000000087,
41.3462,,Segment,2,5,Image 1,3,1,100000000,510000000112,
36,,Segment,2,4,Image 1,3,1,100000000,510000000116,
65.6,,Segment,2,3,Image 1,3,1,100000000,510000000120,
43.1333,,Segment,2,2,Image 1,3,1,100000000,510000000194,
57.4545,,Segment,2,1,Image 1,2,1,100000000,510000000204,
65,,Segment,2,0,Image 1,1,1,100000000,510000000212,
45.8,,Segment,2,11,Image 1,5,1,100000000,510000000218,
36.5455,,Segment,2,10,Image 1,6,1,100000000,510000000228,
43.3182,,Segment,2,9,Image 1,6,1,100000000,510000000249,
46,,Segment,2,8,Image 1,4,1,100000000,510000000270,
21.25,,Segment,2,7,Image 1,5,1,100000000,510000000273,
32.9231,,Segment,2,14,Image 1,5,1,100000003,510000000285,
39.7,,Segment,2,13,Image 1,5,1,100000003,510000000294,
52.5,,Segment,2,12,Image 1,5,1,100000003,510000000301,
41.4286,,Segment,2,11,Image 1,5,1,100000003,510000000307,
56.2917,,Segment,2,10,Image 1,5,1,100000003,510000000330,
25.125,,Segment,2,9,Image 1,4,1,100000003,510000000337,
83.375,,Segment,2,8,Image 1,3,1,100000003,510000000344,
75.1667,,Segment,2,7,Image 1,3,1,100000003,510000000379,
86.375,,Segment,2,6,Image 1,3,1,100000003,510000000386,
89.6,,Segment,2,5,Image 1,3,1,100000003,510000000405,
76.7647,,Segment,2,3,Image 1,3,1,100000003,510000000439,
29.3396,,Segment,2,2,Image 1,2,1,100000003,510000000491,
66.3333,,Segment,2,1,Image 1,1,1,100000003,510000000505,
76.7895,,Segment,2,0,Image 1,1,1,100000003,510000000543,
45.875,,Segment,2,14,Image 1,6,1,100000003,510000000561,
59.3333,,Segment,2,13,Image 1,6,1,100000003,510000000565,
37.6667,,Segment,2,13,Image 1,6,1,100000003,510000000567,
92.2727,,Segment,2,12,Image 1,5,1,100000003,510000000577,
81.1852,,Segment,2,11,Image 1,5,1,100000003,510000000603,
32.75,,Segment,2,12,Image 1,6,1,100000003,510000000607,
43.1667,,Segment,2,12,Image 1,6,1,100000003,510000000612,
54.2857,,Segment,2,11,Image 1,6,1,100000003,510000000618,
47.2857,,Segment,2,13,Image 1,4,1,100000003,510000000624,
89,,Segment,2,12,Image 1,4,1,100000003,510000000626,
55.8333,,Segment,2,11,Image 1,4,1,100000003,510000000631,
47.3333,,Segment,2,13,Image 1,5,1,100000003,510000000633,
54.25,,Segment,2,12,Image 1,5,1,100000003,510000000636,
26.5833,,Segment,2,9,Image 1,5,1,100000003,510000000647,
52.75,,Segment,2,8,Image 1,4,1,100000003,510000000650,
47.8333,,Segment,2,7,Image 1,4,1,100000003,510000000655,
44.9231,,Segment,2,6,Image 1,4,1,100000003,510000000667,
49.375,,Segment,2,8,Image 1,5,1,100000003,510000000674,
47.25,,Segment,2,7,Image 1,5,1,100000003,510000000681,
28,,Segment,2,8,Image 1,6,1,100000003,510000000683,
62.975,,Segment,2,7,Image 1,4,1,100000003,510000000722,
33.2857,,Segment,2,6,Image 1,4,1,100000003,510000000735,
33,,Segment,2,5,Image 1,4,1,100000003,510000000740,
33,,Segment,2,9,Image 1,4,1,100000003,510000000742,
37.4706,,Segment,2,9,Image 1,3,1,100000003,510000000758,
40.3333,,Segment,2,8,Image 1,5,1,100000003,510000000760,
104.556,,Segment,2,8,Image 1,4,1,100000003,510000000768,
40.6667,,Segment,2,7,Image 1,5,1,100000003,510000000771,
44.75,,Segment,2,7,Image 1,4,1,100000003,510000000774,
44.6,,Segment,2,6,Image 1,5,1,100000003,510000000783,
41,,Segment,2,4,Image 1,4,1,100000003,510000000785,
66.5263,,Segment,2,3,Image 1,3,1,100000003,510000000803,
115.625,,Segment,2,3,Image 1,2,1,100000003,510000000810,
41.4286,,Segment,2,4,Image 1,3,1,100000000,510000000864,
25.6923,,Segment,2,3,Image 1,2,1,100000000,510000000876,
26.0189,,Segment,2,2,Image 1,2,1,100000000,510000000928,
46.3333,,Segment,2,1,Image 1,2,1,100000000,510000000960,
72.8421,,Segment,2,0,Image 1,1,1,100000000,510000000993,
34,,Segment,2,3,Image 1,3,1,100000000,510000001031,
24.6667,,Segment,2,4,Image 1,2,1,100000000,510000001036,
52.2857,,Segment,2,9,Image 1,3,1,100000001,510000001044,
87.1852,,Segment,2,8,Image 1,3,1,100000001,510000001070,
69,,Segment,2,7,Image 1,3,1,100000001,510000001074,
65.56,,Segment,2,6,Image 1,3,1,100000001,510000001098,
40.2,,Segment,2,5,Image 1,3,1,100000001,510000001102,
53.4286,,Segment,2,4,Image 1,2,1,100000001,510000001129,
105.682,,Segment,2,3,Image 1,2,1,100000001,510000001150,
87.7222,,Segment,2,2,Image 1,2,1,100000001,510000001167,
85.7391,,Segment,2,1,Image 1,2,1,100000001,510000001189,
76.1667,,Segment,2,0,Image 1,1,1,100000001,510000001197,
79.8824,,Segment,2,6,Image 1,2,1,100000001,510000001252,
55.6429,,Segment,2,5,Image 1,2,1,100000001,510000001265,
25,,Segment,2,7,Image 1,4,1,100000001,510000001269,
58.5714,,Segment,2,6,Image 1,3,1,100000001,510000001275,
39.3333,,Segment,2,8,Image 1,4,1,100000001,510000001281,
49.4,,Segment,2,7,Image 1,3,1,100000001,510000001285,
26,,Segment,2,7,Image 1,4,1,100000001,510000001288,
51.6667,,Segment,2,6,Image 1,4,1,100000001,510000001290,
49.2857,,Segment,2,4,Image 1,2,1,100000003,510000001297,
62.2,,Segment,2,3,Image 1,2,1,100000003,510000001306,
49,,Segment,2,2,Image 1,2,1,100000003,510000001308,
51.5294,,Segment,2,1,Image 1,2,1,100000003,510000001324,
41.5,,Segment,2,0,Image 1,1,1,100000003,510000001349,
83.7778,,Segment,2,4,Image 1,3,1,100000003,510000001358,
23.8571,,Segment,2,3,Image 1,3,1,100000003,510000001364,
49.5,,Segment,2,1,Image 1,1,1,100000003,510000001369,
40.8,,Segment,2,6,Image 1,2,1,100000000,510000001398,
55.4286,,Segment,2,5,Image 1,1,1,100000000,510000001411,
42.5556,,Segment,2,4,Image 1,1,1,100000000,510000001419,
53.3684,,Segment,2,3,Image 1,1,1,100000000,510000001437,
57.5385,,Segment,2,2,Image 1,1,1,100000000,510000001449,
67.4615,,Segment,2,1,Image 1,1,1,100000000,510000001461,
54,,Segment,2,0,Image 1,1,1,100000000,510000001472,
40.6,,Segment,2,14,Image 1,8,1,100000000,510000001496,
29,,Segment,2,13,Image 1,8,1,100000000,510000001504,
37.8889,,Segment,2,12,Image 1,7,1,100000000,510000001512,
30.3333,,Segment,2,11,Image 1,6,1,100000000,510000001514,
30.0476,,Segment,2,10,Image 1,5,1,100000000,510000001534,
51.4107,,Segment,2,9,Image 1,4,1,100000000,510000001589,
46.8136,,Segment,2,8,Image 1,4,1,100000000,510000001647,
60.7647,,Segment,2,7,Image 1,3,1,100000000,510000001663,
41.75,,Segment,2,6,Image 1,3,1,100000000,510000001674,
37.5,,Segment,2,5,Image 1,3,1,100000000,510000001677,
25.5714,,Segment,2,4,Image 1,3,1,100000000,510000001683,
76.1786,,Segment,2,3,Image 1,2,1,100000000,510000001710,
68.9524,,Segment,2,2,Image 1,2,1,100000000,510000001730,
93.4167,,Segment,2,1,Image 1,1,1,100000000,510000001741,
53.8333,,Segment,2,0,Image 1,1,1,100000000,510000001749,
63.3,,Segment,2,14,Image 1,9,1,100000000,510000001782,
26.4,,Segment,2,13,Image 1,8,1,100000000,510000001786,
40,,Segment,2,13,Image 1,7,1,100000000,510000001791,
49.5,,Segment,2,12,Image 1,6,1,100000000,510000001826,
35.6429,,Segment,2,11,Image 1,5,1,100000000,510000001839,
22.6,,Segment,2,10,Image 1,4,1,100000000,510000001843,
78.3333,,Segment,2,9,Image 1,5,1,100000000,510000001845,
86.0625,,Segment,2,8,Image 1,3,1,100000000,510000001860,
66.6,,Segment,2,8,Image 1,4,1,100000000,510000001864,
57.9333,,Segment,2,5,Image 1,4,1,100000000,510000001878,
52.9231,,Segment,2,7,Image 1,4,1,100000000,510000001890,
18.1429,,Segment,2,6,Image 1,4,1,100000000,510000001896,
47.8276,,Segment,2,5,Image 1,3,1,100000003,510000001924,
77.2903,,Segment,2,4,Image 1,2,1,100000003,510000001954,
40.4375,,Segment,2,2,Image 1,2,1,100000003,510000001970,
35.1818,,Segment,2,1,Image 1,1,1,100000003,510000002002,
72.6875,,Segment,2,0,Image 1,1,1,100000003,510000002020,
74.3333,,Segment,2,5,Image 1,2,1,100000003,510000002047,
52.5,,Segment,2,6,Image 1,3,1,100000002,510000002066,
38,,Segment,2,5,Image 1,2,1,100000002,510000002071,
60.0606,,Segment,2,4,Image 1,2,1,100000002,510000002103,
68.8571,,Segment,2,3,Image 1,1,1,100000002,510000002109,
76,,Segment,2,2,Image 1,1,1,100000002,510000002112,
57.3448,,Segment,2,0,Image 1,1,1,100000002,510000002145,
24,,Segment,2,6,Image 1,2,1,100000002,510000002163,
44.0952,,Segment,2,2,Image 1,2,1,100000002,510000002204,
