
Spine Terminal Pt Time
 ==================== 
Spine Terminal Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,4,1,1,,610000005918,
0,s,Spine,3,2,1,,610000005919,
0,s,Spine,3,3,1,,610000005919,
0,s,Spine,2,2,1,,610000005919,
0,s,Spine,4,2,1,,610000005919,
0,s,Spine,3,2,1,,610000005920,
0,s,Spine,3,3,1,,610000005920,
0,s,Spine,7,3,1,,610000005920,
0,s,Spine,4,2,1,,610000005920,
0,s,Spine,3,3,1,,610000005921,
0,s,Spine,6,3,1,,610000005921,
0,s,Spine,1,1,1,,610000005921,
0,s,Spine,4,2,1,,610000005921,
0,s,Spine,5,2,1,,610000005922,
0,s,Spine,0,1,1,,610000005922,
0,s,Spine,6,2,1,,610000005922,
0,s,Spine,7,4,1,,610000005922,
0,s,Spine,0,1,1,,610000005923,
0,s,Spine,6,2,1,,610000005923,
0,s,Spine,5,3,1,,610000005923,
0,s,Spine,0,1,1,,610000005924,
0,s,Spine,5,3,1,,610000005924,
0,s,Spine,4,1,1,,610000005924,
0,s,Spine,0,1,1,,610000005925,
0,s,Spine,5,3,1,,610000005925,
0,s,Spine,7,3,1,,610000005925,
0,s,Spine,0,1,1,,610000005926,
0,s,Spine,6,1,1,,610000005926,
0,s,Spine,9,5,1,,610000005926,
0,s,Spine,0,1,1,,610000005927,
0,s,Spine,1,1,1,,610000005927,
0,s,Spine,7,4,1,,610000005927,
0,s,Spine,0,1,1,,610000005928,
0,s,Spine,1,1,1,,610000005928,
0,s,Spine,7,5,1,,610000005928,
0,s,Spine,3,1,1,,610000005929,
0,s,Spine,,,1,,610000005929,
0,s,Spine,7,5,1,,610000005929,
0,s,Spine,3,2,1,,610000005930,
0,s,Spine,,,1,,610000005930,
0,s,Spine,7,4,1,,610000005930,
0,s,Spine,2,2,1,,610000005931,
0,s,Spine,6,4,1,,610000005931,
0,s,Spine,3,2,1,,610000005932,
0,s,Spine,,,1,,610000005932,
0,s,Spine,6,4,1,,610000005932,
0,s,Spine,4,2,1,,610000005933,
0,s,Spine,6,4,1,,610000005933,
0,s,Spine,4,2,1,,610000005934,
0,s,Spine,12,6,1,,610000005934,
0,s,Spine,5,4,1,,610000005935,
0,s,Spine,11,5,1,,610000005935,
0,s,Spine,5,4,1,,610000005936,
0,s,Spine,13,5,1,,610000005936,
0,s,Spine,5,4,1,,610000005937,
0,s,Spine,13,5,1,,610000005937,
0,s,Spine,8,4,1,,610000005938,
0,s,Spine,14,5,1,,610000005938,
0,s,Spine,4,2,1,,610000005939,
0,s,Spine,9,4,1,,610000005939,
0,s,Spine,4,2,1,,610000005940,
0,s,Spine,9,4,1,,610000005940,
0,s,Spine,4,2,1,,610000005941,
0,s,Spine,10,4,1,,610000005941,
0,s,Spine,0,1,1,,610000005942,
0,s,Spine,11,5,1,,610000005942,
0,s,Spine,0,1,1,,610000005943,
0,s,Spine,13,7,1,,610000005943,
0,s,Spine,1,1,1,,610000005944,
0,s,Spine,14,8,1,,610000005944,
0,s,Spine,3,1,1,,610000005945,
0,s,Spine,0,1,1,,610000005945,
0,s,Spine,3,2,1,,610000005946,
0,s,Spine,0,1,1,,610000005946,
0,s,Spine,0,1,1,,610000005947,
0,s,Spine,2,2,1,,610000005947,
0,s,Spine,1,2,1,,610000005948,
0,s,Spine,3,1,1,,610000005949,
0,s,Spine,0,1,1,,610000005949,
0,s,Spine,3,2,1,,610000005950,
0,s,Spine,0,1,1,,610000005950,
0,s,Spine,2,2,1,,610000005951,
0,s,Spine,6,3,1,,610000005951,
0,s,Spine,7,3,1,,610000005952,
0,s,Spine,4,1,1,,610000005952,
0,s,Spine,3,2,1,,610000005953,
0,s,Spine,9,3,1,,610000005953,
0,s,Spine,2,2,1,,610000005954,
0,s,Spine,11,3,1,,610000005954,
0,s,Spine,2,2,1,,610000005955,
0,s,Spine,2,1,1,,610000005955,
0,s,Spine,2,2,1,,610000005956,
0,s,Spine,4,1,1,,610000005956,
0,s,Spine,1,2,1,,610000005957,
0,s,Spine,3,1,1,,610000005958,
0,s,Spine,1,1,1,,610000005959,
0,s,Spine,0,1,1,,610000005960,
