
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19624.1,µm,Segment,Segment Position,7,2,1,100000000,510000002907,
19624.8,µm,Segment,Segment Position,5,2,1,100000000,510000002928,
19637.1,µm,Segment,Segment Position,3,4,1,100000000,510000002930,
19647.2,µm,Segment,Segment Position,3,2,1,100000003,510000002959,
19648.5,µm,Segment,Segment Position,2,1,1,100000003,510000002988,
19649,µm,Segment,Segment Position,1,1,1,100000003,510000002994,
19649.8,µm,Segment,Segment Position,0,1,1,100000003,510000003023,
19632,µm,Segment,Segment Position,3,4,1,100000000,510000003027,
19647.4,µm,Segment,Segment Position,5,2,1,100000003,510000003033,
19647.9,µm,Segment,Segment Position,4,1,1,100000003,510000003077,
19623.1,µm,Segment,Segment Position,6,2,1,100000000,510000003120,
19625.1,µm,Segment,Segment Position,4,2,1,100000000,510000003137,
19623.8,µm,Segment,Segment Position,7,3,1,100000000,510000003144,
19646.7,µm,Segment,Segment Position,3,2,1,100000003,510000003176,
19648.9,µm,Segment,Segment Position,2,1,1,100000003,510000003199,
19624.1,µm,Segment,Segment Position,6,3,1,100000000,510000003202,
19657.8,µm,Segment,Segment Position,7,3,1,100000002,510000003216,
19656.8,µm,Segment,Segment Position,6,3,1,100000002,510000003230,
19656.1,µm,Segment,Segment Position,5,3,1,100000002,510000003242,
19640,µm,Segment,Segment Position,6,4,1,100000001,510000003252,
19638.9,µm,Segment,Segment Position,4,4,1,100000001,510000003283,
19637.5,µm,Segment,Segment Position,3,3,1,100000001,510000003289,
19647.8,µm,Segment,Segment Position,4,3,1,100000003,510000003291,
19647.8,µm,Segment,Segment Position,3,3,1,100000003,510000003293,
19651.3,µm,Segment,Segment Position,7,4,1,100000002,510000003298,
19651.8,µm,Segment,Segment Position,6,3,1,100000002,510000003306,
19652.3,µm,Segment,Segment Position,5,2,1,100000002,510000003320,
19653.3,µm,Segment,Segment Position,4,1,1,100000002,510000003333,
19656.3,µm,Segment,Segment Position,1,1,1,100000003,510000003350,
19632.7,µm,Segment,Segment Position,4,2,1,100000001,510000003356,
19633.7,µm,Segment,Segment Position,3,2,1,100000001,510000003384,
19634.8,µm,Segment,Segment Position,2,1,1,100000001,510000003386,
19637,µm,Segment,Segment Position,4,3,1,100000001,510000003438,
19640.8,µm,Segment,Segment Position,6,5,1,100000001,510000003459,
19630.2,µm,Segment,Segment Position,6,2,1,100000000,510000003468,
19630.2,µm,Segment,Segment Position,5,1,1,100000000,510000003472,
19630.4,µm,Segment,Segment Position,4,1,1,100000000,510000003498,
19630.8,µm,Segment,Segment Position,3,1,1,100000000,510000003509,
19631.2,µm,Segment,Segment Position,2,1,1,100000000,510000003511,
19647.3,µm,Segment,Segment Position,5,1,1,100000003,510000003517,
19657.4,µm,Segment,Segment Position,7,4,1,100000002,510000003520,
19656.5,µm,Segment,Segment Position,6,4,1,100000002,510000003532,
19635.4,µm,Segment,Segment Position,4,3,1,100000000,510000003539,
19640,µm,Segment,Segment Position,5,5,1,100000001,510000003543,
19626,µm,Segment,Segment Position,6,1,1,100000000,510000003547,
19635.6,µm,Segment,Segment Position,5,3,1,100000000,510000003549,
19652.1,µm,Segment,Segment Position,6,2,1,100000002,510000003553,
19651.3,µm,Segment,Segment Position,7,3,1,100000002,510000003555,
19652.4,µm,Segment,Segment Position,7,2,1,100000002,510000003560,
19652.2,µm,Segment,Segment Position,6,2,1,100000002,510000003570,
19652.4,µm,Segment,Segment Position,5,1,1,100000002,510000003573,
19624.3,µm,Segment,Segment Position,6,3,1,100000000,510000003579,
19659.9,µm,Segment,Segment Position,0,1,1,100000002,510000003649,
19627.3,µm,Segment,Segment Position,4,3,1,100000000,510000003661,
19627,µm,Segment,Segment Position,3,2,1,100000000,510000003682,
19648.2,µm,Segment,Segment Position,2,1,1,100000003,510000003687,
19624.5,µm,Segment,Segment Position,5,3,1,100000000,510000003689,
19648.8,µm,Segment,Segment Position,4,2,1,100000003,510000003703,
19632.2,µm,Segment,Segment Position,3,3,1,100000001,510000003707,
19634.2,µm,Segment,Segment Position,4,2,1,100000000,510000003732,
19627.1,µm,Segment,Segment Position,4,2,1,100000000,510000003737,
19647.5,µm,Segment,Segment Position,3,1,1,100000003,510000003745,
19630.3,µm,Segment,Segment Position,6,1,1,100000000,510000003751,
19655,µm,Segment,Segment Position,0,1,1,100000002,510000003790,
19653.9,µm,Segment,Segment Position,4,2,1,100000003,510000003815,
19653.2,µm,Segment,Segment Position,3,1,1,100000003,510000003817,
19652.3,µm,Segment,Segment Position,2,1,1,100000003,510000003838,
19651.2,µm,Segment,Segment Position,0,1,1,100000003,510000003854,
19653.1,µm,Segment,Segment Position,4,1,1,100000003,510000003863,
19652,µm,Segment,Segment Position,7,1,1,100000002,510000003867,
19650.2,µm,Segment,Segment Position,2,2,1,100000003,510000003906,
19634.2,µm,Segment,Segment Position,3,1,1,100000000,510000003915,
19651.9,µm,Segment,Segment Position,7,2,1,100000002,510000003920,
19629.7,µm,Segment,Segment Position,4,2,1,100000000,510000003937,
19653.2,µm,Segment,Segment Position,3,2,1,100000003,510000003941,
19656,µm,Segment,Segment Position,4,4,1,100000003,510000003955,
19655,µm,Segment,Segment Position,3,3,1,100000003,510000003975,
19653.4,µm,Segment,Segment Position,2,2,1,100000003,510000003991,
19652.3,µm,Segment,Segment Position,0,1,1,100000003,510000004011,
19630.1,µm,Segment,Segment Position,5,2,1,100000000,510000004023,
19656,µm,Segment,Segment Position,4,3,1,100000003,510000004028,
19633.5,µm,Segment,Segment Position,2,2,1,100000000,510000004031,
19632.1,µm,Segment,Segment Position,3,2,1,100000000,510000004039,
19631.3,µm,Segment,Segment Position,2,1,1,100000000,510000004060,
19630.4,µm,Segment,Segment Position,0,1,1,100000000,510000004073,
19627.4,µm,Segment,Segment Position,4,2,1,100000000,510000004098,
19627.9,µm,Segment,Segment Position,3,1,1,100000000,510000004101,
19628.3,µm,Segment,Segment Position,2,1,1,100000000,510000004108,
19628.6,µm,Segment,Segment Position,1,1,1,100000000,510000004110,
19629.2,µm,Segment,Segment Position,0,1,1,100000000,510000004131,
19636.9,µm,Segment,Segment Position,4,3,1,100000001,510000004133,
19654.1,µm,Segment,Segment Position,4,3,1,100000003,510000004141,
19633,µm,Segment,Segment Position,1,2,1,100000000,510000004147,
19654.5,µm,Segment,Segment Position,4,2,1,100000003,510000004162,
19627,µm,Segment,Segment Position,4,1,1,100000000,510000004178,
19652.9,µm,Segment,Segment Position,1,2,1,100000003,510000004186,
19647.8,µm,Segment,Segment Position,3,2,1,100000003,510000004193,
19648.8,µm,Segment,Segment Position,2,1,1,100000003,510000004212,
19649.7,µm,Segment,Segment Position,1,1,1,100000003,510000004215,
19650.2,µm,Segment,Segment Position,0,1,1,100000003,510000004221,
19654.7,µm,Segment,Segment Position,1,2,1,100000002,510000004236,
19631.3,µm,Segment,Segment Position,1,2,1,100000000,510000004248,
19627.8,µm,Segment,Segment Position,2,2,1,100000000,510000004264,
19631.9,µm,Segment,Segment Position,3,1,1,100000000,510000004266,
19657,µm,Segment,Segment Position,0,1,1,100000002,510000004305,
19651.1,µm,Segment,Segment Position,1,2,1,100000003,510000004332,
19627.9,µm,Segment,Segment Position,3,2,1,100000000,510000004343,
19632.8,µm,Segment,Segment Position,1,1,1,100000000,510000004347,
19628.8,µm,Segment,Segment Position,2,2,1,100000000,510000004376,
19629.2,µm,Segment,Segment Position,1,1,1,100000000,510000004386,
19652.3,µm,Segment,Segment Position,2,2,1,100000003,510000004416,
19628.8,µm,Segment,Segment Position,0,1,1,100000000,510000004439,
19630.6,µm,Segment,Segment Position,2,2,1,100000000,510000004445,
19634.6,µm,Segment,Segment Position,3,1,1,100000001,510000004447,
19647.7,µm,Segment,Segment Position,3,1,1,100000003,510000004452,
19633,µm,Segment,Segment Position,3,3,1,100000000,510000004460,
19651.9,µm,Segment,Segment Position,1,2,1,100000003,510000004512,
19651.6,µm,Segment,Segment Position,0,1,1,100000003,510000004515,
19648.5,µm,Segment,Segment Position,2,2,1,100000003,510000004523,
19651.7,µm,Segment,Segment Position,1,2,1,100000003,510000004532,
19648.5,µm,Segment,Segment Position,1,2,1,100000003,510000004545,
19650.2,µm,Segment,Segment Position,1,2,1,100000003,510000004548,
19637.5,µm,Segment,Segment Position,2,3,1,100000001,510000004551,
19628.4,µm,Segment,Segment Position,2,2,1,100000000,510000004555,
19628.4,µm,Segment,Segment Position,2,1,1,100000000,510000004565,
19628.7,µm,Segment,Segment Position,1,2,1,100000000,510000004567,
19652.9,µm,Segment,Segment Position,1,1,1,100000003,510000004598,
19631.6,µm,Segment,Segment Position,0,1,1,100000000,510000004622,
19631.2,µm,Segment,Segment Position,3,2,1,100000000,510000004628,
19658,µm,Segment,Segment Position,0,1,1,100000002,510000004652,
19652.8,µm,Segment,Segment Position,2,1,1,100000003,510000004656,
19628.8,µm,Segment,Segment Position,1,2,1,100000000,510000004663,
19630,µm,Segment,Segment Position,2,2,1,100000000,510000004666,
19655.6,µm,Segment,Segment Position,0,1,1,100000002,510000004675,
19629.9,µm,Segment,Segment Position,0,1,1,100000000,510000004678,
19649.5,µm,Segment,Segment Position,2,2,1,100000003,510000004680,
19637.5,µm,Segment,Segment Position,0,1,1,100000001,510000004698,
19656.4,µm,Segment,Segment Position,0,1,1,100000002,510000004715,
19649.7,µm,Segment,Segment Position,1,2,1,100000003,510000004718,
19652.3,µm,Segment,Segment Position,0,1,1,100000003,510000004752,
19630.5,µm,Segment,Segment Position,1,2,1,100000000,510000004754,
19624.2,µm,Segment,Segment Position,6,2,1,100000000,510000004776,
19624.5,µm,Segment,Segment Position,5,2,1,100000000,510000004777,
19639,µm,Segment,Segment Position,10,2,1,100000000,510000004782,
19630.8,µm,Segment,Segment Position,1,1,1,100000000,510000004783,
19636.9,µm,Segment,Segment Position,9,4,1,100000001,510000004784,
19640,µm,Segment,Segment Position,5,4,1,100000001,510000004786,
19632.8,µm,Segment,Segment Position,4,3,1,100000001,510000004787,
19654.6,µm,Segment,Segment Position,1,1,1,100000002,510000004789,
19652.3,µm,Segment,Segment Position,7,3,1,100000002,510000004791,
19652.3,µm,Segment,Segment Position,6,1,1,100000002,510000004792,
19654.3,µm,Segment,Segment Position,3,2,1,100000002,510000004793,
19649.7,µm,Segment,Segment Position,4,3,1,100000003,510000004796,
19644.3,µm,Segment,Segment Position,10,4,1,100000003,510000004797,
19652.7,µm,Segment,Segment Position,1,1,1,100000003,510000004799,
19654.2,µm,Segment,Segment Position,3,2,1,100000003,510000004800,
19649,µm,Segment,Segment Position,2,3,1,100000003,510000004802,
19648.3,µm,Segment,Segment Position,3,1,1,100000003,510000004804,
19647.8,µm,Segment,Segment Position,3,2,1,100000003,510000004805,
19651.4,µm,Segment,Segment Position,1,1,1,100000003,510000004806,
