
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11.0156,,Segment,2,11,Image 1,6,1,100000000,510000000013,
36.0156,,Segment,2,10,Image 1,5,1,100000000,510000000020,
62.0625,,Segment,2,9,Image 1,5,1,100000000,510000000029,
56.0312,,Segment,2,8,Image 1,5,1,100000000,510000000043,
25.0156,,Segment,2,7,Image 1,4,1,100000000,510000000045,
14.0625,,Segment,2,6,Image 1,4,1,100000000,510000000087,
39.5312,,Segment,2,5,Image 1,3,1,100000000,510000000112,
28.0625,,Segment,2,4,Image 1,3,1,100000000,510000000116,
60.0156,,Segment,2,3,Image 1,3,1,100000000,510000000120,
40.0625,,Segment,2,2,Image 1,3,1,100000000,510000000194,
52.0625,,Segment,2,1,Image 1,2,1,100000000,510000000204,
59.0312,,Segment,2,0,Image 1,1,1,100000000,510000000212,
45.0156,,Segment,2,11,Image 1,5,1,100000000,510000000218,
31.0312,,Segment,2,10,Image 1,6,1,100000000,510000000228,
46.0312,,Segment,2,9,Image 1,6,1,100000000,510000000249,
43.5625,,Segment,2,8,Image 1,4,1,100000000,510000000270,
19.5078,,Segment,2,7,Image 1,5,1,100000000,510000000273,
33.0625,,Segment,2,14,Image 1,5,1,100000003,510000000285,
37.0312,,Segment,2,13,Image 1,5,1,100000003,510000000294,
48.0625,,Segment,2,12,Image 1,5,1,100000003,510000000301,
43.0156,,Segment,2,11,Image 1,5,1,100000003,510000000307,
55.0625,,Segment,2,10,Image 1,5,1,100000003,510000000330,
17.5625,,Segment,2,9,Image 1,4,1,100000003,510000000337,
73.5625,,Segment,2,8,Image 1,3,1,100000003,510000000344,
75.0625,,Segment,2,7,Image 1,3,1,100000003,510000000379,
79.5625,,Segment,2,6,Image 1,3,1,100000003,510000000386,
90.5625,,Segment,2,5,Image 1,3,1,100000003,510000000405,
67.0625,,Segment,2,3,Image 1,3,1,100000003,510000000439,
31.0625,,Segment,2,2,Image 1,2,1,100000003,510000000491,
59.0625,,Segment,2,1,Image 1,1,1,100000003,510000000505,
73.0625,,Segment,2,0,Image 1,1,1,100000003,510000000543,
39.0625,,Segment,2,14,Image 1,6,1,100000003,510000000561,
52.0156,,Segment,2,13,Image 1,6,1,100000003,510000000565,
27.0312,,Segment,2,13,Image 1,6,1,100000003,510000000567,
89.0625,,Segment,2,12,Image 1,5,1,100000003,510000000577,
86.0625,,Segment,2,11,Image 1,5,1,100000003,510000000603,
23.0312,,Segment,2,12,Image 1,6,1,100000003,510000000607,
46.5156,,Segment,2,12,Image 1,6,1,100000003,510000000612,
56.0156,,Segment,2,11,Image 1,6,1,100000003,510000000618,
38.0625,,Segment,2,13,Image 1,4,1,100000003,510000000624,
95.0156,,Segment,2,12,Image 1,4,1,100000003,510000000626,
