
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13,,Spine,3,4,Image 1,2,1,100000001,610000005245,
13,,Spine,3,4,Image 1,2,1,100000001,610000005257,
12,,Spine,3,4,Image 1,2,1,100000001,610000005268,
7,,Spine,3,13,Image 1,5,1,100000003,610000005274,
4,,Spine,3,4,Image 1,2,1,100000001,610000005278,
8,,Spine,3,5,Image 1,3,1,100000000,610000005285,
6,,Spine,3,5,Image 1,3,1,100000000,610000005290,
6,,Spine,3,1,Image 1,2,1,100000003,610000005295,
6,,Spine,3,7,Image 1,4,1,100000003,610000005300,
5,,Spine,3,7,Image 1,5,1,100000003,610000005304,
6,,Spine,3,9,Image 1,4,1,100000000,610000005309,
4,,Spine,3,11,Image 1,5,1,100000000,610000005312,
6,,Spine,3,7,Image 1,4,1,100000001,610000005317,
3,,Spine,3,0,Image 1,1,1,100000000,610000005319,
3,,Spine,3,5,Image 1,4,1,100000000,610000005321,
4,,Spine,3,6,Image 1,4,1,100000003,610000005324,
4,,Spine,3,3,Image 1,1,1,100000000,610000005327,
4,,Spine,3,1,Image 1,2,1,100000003,610000005330,
4,,Spine,3,9,Image 1,5,1,100000000,610000005333,
3,,Spine,3,8,Image 1,4,1,100000000,610000005335,
5,,Spine,3,13,Image 1,5,1,100000003,610000005339,
4,,Spine,3,5,Image 1,3,1,100000000,610000005342,
4,,Spine,3,1,Image 1,2,1,100000003,610000005345,
3,,Spine,3,3,Image 1,2,1,100000003,610000005347,
6,,Spine,3,1,Image 1,1,1,100000000,610000005352,
6,,Spine,3,7,Image 1,4,1,100000003,610000005357,
3,,Spine,3,3,Image 1,1,1,100000000,610000005359,
4,,Spine,3,4,Image 1,2,1,100000001,610000005362,
4,,Spine,3,3,Image 1,2,1,100000003,610000005365,
3,,Spine,3,3,Image 1,3,1,100000003,610000005367,
4,,Spine,3,2,Image 1,2,1,100000000,610000005370,
4,,Spine,3,2,Image 1,2,1,100000003,610000005373,
3,,Spine,3,1,Image 1,2,1,100000003,610000005375,
3,,Spine,3,4,Image 1,4,1,100000000,610000005377,
3,,Spine,3,3,Image 1,3,1,100000000,610000005379,
4,,Spine,3,3,Image 1,1,1,100000000,610000005382,
4,,Spine,3,0,Image 1,1,1,100000002,610000005385,
4,,Spine,3,3,Image 1,1,1,100000003,610000005388,
3,,Spine,3,6,Image 1,4,1,100000003,610000005390,
3,,Spine,3,2,Image 1,3,1,100000000,610000005392,
5,,Spine,3,3,Image 1,1,1,100000003,610000005396,
3,,Spine,3,0,Image 1,1,1,100000003,610000005398,
3,,Spine,3,6,Image 1,2,1,100000001,610000005400,
3,,Spine,3,5,Image 1,3,1,100000000,610000005402,
6,,Spine,3,1,Image 1,1,1,100000003,610000005407,
7,,Spine,3,0,Image 1,1,1,100000000,610000005413,
7,,Spine,3,0,Image 1,1,1,100000001,610000005421,
5,,Spine,3,7,Image 1,4,1,100000003,610000005426,
3,,Spine,3,8,Image 1,3,1,100000001,610000005429,
3,,Spine,3,1,Image 1,2,1,100000003,610000005431,
3,,Spine,3,7,Image 1,3,1,100000000,610000005433,
6,,Spine,3,12,Image 1,6,1,100000003,610000005439,
9,,Spine,3,0,Image 1,1,1,100000001,610000005448,
3,,Spine,3,5,Image 1,4,1,100000000,610000005450,
4,,Spine,3,11,Image 1,5,1,100000003,610000005453,
3,,Spine,3,6,Image 1,2,1,100000001,610000005455,
8,,Spine,3,0,Image 1,1,1,100000001,610000005463,
3,,Spine,3,6,Image 1,4,1,100000003,610000005465,
7,,Spine,3,0,Image 1,1,1,100000000,610000005472,
3,,Spine,3,0,Image 1,1,1,100000003,610000005474,
4,,Spine,3,0,Image 1,1,1,100000000,610000005478,
5,,Spine,3,0,Image 1,1,1,100000001,610000005483,
3,,Spine,3,5,Image 1,3,1,100000000,610000005485,
3,,Spine,3,0,Image 1,1,1,100000002,610000005488,
3,,Spine,3,3,Image 1,1,1,100000000,610000005491,
3,,Spine,3,1,Image 1,2,1,100000003,610000005493,
3,,Spine,3,3,Image 1,1,1,100000003,610000005495,
5,,Spine,3,0,Image 1,1,1,100000003,610000005501,
3,,Spine,3,6,Image 1,4,1,100000003,610000005503,
3,,Spine,3,1,Image 1,1,1,100000003,610000005505,
3,,Spine,3,4,Image 1,2,1,100000003,610000005507,
3,,Spine,3,0,Image 1,1,1,100000002,610000005510,
3,,Spine,3,4,Image 1,3,1,100000001,610000005513,
4,,Spine,3,3,Image 1,3,1,100000003,610000005516,
3,,Spine,3,3,Image 1,3,1,100000003,610000005519,
5,,Spine,3,0,Image 1,1,1,100000003,610000005525,
4,,Spine,3,3,Image 1,3,1,100000000,610000005528,
4,,Spine,3,0,Image 1,1,1,100000003,610000005532,
4,,Spine,3,1,Image 1,2,1,100000001,610000005535,
3,,Spine,3,0,Image 1,1,1,100000002,610000005538,
3,,Spine,3,6,Image 1,3,1,100000003,610000005540,
3,,Spine,3,9,Image 1,4,1,100000000,610000005542,
3,,Spine,3,4,Image 1,2,1,100000000,610000005545,
4,,Spine,3,1,Image 1,2,1,100000003,610000005549,
3,,Spine,3,3,Image 1,2,1,100000001,610000005551,
3,,Spine,3,0,Image 1,1,1,100000003,610000005553,
3,,Spine,3,2,Image 1,2,1,100000003,610000005556,
4,,Spine,3,0,Image 1,1,1,100000001,610000005560,
3,,Spine,3,0,Image 1,1,1,100000000,610000005566,
3,,Spine,3,0,Image 1,1,1,100000003,610000005573,
3,,Spine,3,2,Image 1,1,1,100000001,610000005577,
3,,Spine,3,2,Image 1,1,1,100000000,610000005579,
3,,Spine,3,7,Image 1,3,1,100000000,610000005582,
3,,Spine,3,6,Image 1,2,1,100000002,610000005584,
4,,Spine,3,9,Image 1,3,1,100000001,610000005588,
3,,Spine,3,0,Image 1,1,1,100000002,610000005591,
6,,Spine,3,0,Image 1,1,1,100000000,610000005596,
3,,Spine,3,0,Image 1,1,1,100000002,610000005598,
3,,Spine,3,5,Image 1,2,1,100000000,610000005602,
5,,Spine,3,0,Image 1,1,1,100000001,610000005607,
3,,Spine,3,7,Image 1,4,1,100000001,610000005610,
4,,Spine,3,2,Image 1,1,1,100000000,610000005613,
3,,Spine,3,0,Image 1,1,1,100000000,610000005615,
2,,Spine,3,0,Image 1,1,1,100000002,610000005617,
3,,Spine,3,1,Image 1,1,1,100000003,610000005623,
3,,Spine,3,3,Image 1,2,1,100000000,610000005630,
3,,Spine,3,7,Image 1,3,1,100000002,610000005634,
3,,Spine,3,0,Image 1,1,1,100000003,610000005645,
2,,Spine,3,0,Image 1,1,1,100000002,610000005648,
3,,Spine,3,1,Image 1,1,1,100000000,610000005650,
2,,Spine,3,0,Image 1,1,1,100000002,610000005652,
4,,Spine,3,0,Image 1,1,1,100000003,610000005657,
2,,Spine,3,0,Image 1,1,1,100000002,610000005659,
3,,Spine,3,1,Image 1,1,1,100000000,610000005661,
3,,Spine,3,1,Image 1,1,1,100000000,610000005666,
3,,Spine,3,0,Image 1,1,1,100000001,610000005671,
3,,Spine,3,0,Image 1,1,1,100000001,610000005677,
3,,Spine,3,0,Image 1,1,1,100000001,610000005679,
3,,Spine,3,0,Image 1,1,1,100000003,610000005683,
3,,Spine,3,1,Image 1,1,1,100000002,610000005685,
3,,Spine,3,4,Image 1,4,1,100000003,610000005688,
3,,Spine,3,0,Image 1,1,1,100000001,610000005691,
2,,Spine,3,0,Image 1,1,1,100000003,610000005698,
3,,Spine,3,0,Image 1,1,1,100000001,610000005701,
4,,Spine,3,1,Image 1,2,1,100000000,610000005715,
2,,Spine,3,4,Image 1,1,1,100000000,610000005728,
2,,Spine,3,0,Image 1,1,1,100000001,610000005730,
2,,Spine,3,9,Image 1,5,1,100000000,610000005775,
2,,Spine,3,5,Image 1,3,1,100000000,610000005776,
2,,Spine,3,4,Image 1,3,1,100000000,610000005777,
2,,Spine,3,2,Image 1,3,1,100000000,610000005778,
2,,Spine,3,2,Image 1,3,1,100000000,610000005779,
2,,Spine,3,2,Image 1,3,1,100000000,610000005780,
2,,Spine,3,6,Image 1,1,1,100000000,610000005781,
2,,Spine,3,7,Image 1,3,1,100000000,610000005782,
2,,Spine,3,4,Image 1,1,1,100000000,610000005783,
2,,Spine,3,6,Image 1,2,1,100000000,610000005784,
2,,Spine,3,6,Image 1,2,1,100000000,610000005785,
2,,Spine,3,1,Image 1,1,1,100000000,610000005786,
2,,Spine,3,3,Image 1,2,1,100000000,610000005787,
2,,Spine,3,2,Image 1,2,1,100000000,610000005788,
2,,Spine,3,5,Image 1,4,1,100000000,610000005789,
2,,Spine,3,14,Image 1,8,1,100000000,610000005790,
2,,Spine,3,13,Image 1,7,1,100000000,610000005791,
2,,Spine,3,11,Image 1,5,1,100000000,610000005792,
2,,Spine,3,10,Image 1,4,1,100000000,610000005793,
2,,Spine,3,9,Image 1,4,1,100000000,610000005794,
2,,Spine,3,9,Image 1,4,1,100000000,610000005795,
2,,Spine,3,8,Image 1,4,1,100000000,610000005796,
2,,Spine,3,5,Image 1,4,1,100000000,610000005797,
2,,Spine,3,5,Image 1,4,1,100000000,610000005798,
2,,Spine,3,5,Image 1,4,1,100000000,610000005799,
2,,Spine,3,4,Image 1,2,1,100000000,610000005800,
2,,Spine,3,4,Image 1,2,1,100000000,610000005801,
2,,Spine,3,3,Image 1,2,1,100000000,610000005802,
2,,Spine,3,2,Image 1,2,1,100000000,610000005803,
2,,Spine,3,3,Image 1,1,1,100000000,610000005804,
2,,Spine,3,3,Image 1,2,1,100000000,610000005805,
2,,Spine,3,1,Image 1,1,1,100000000,610000005806,
2,,Spine,3,1,Image 1,1,1,100000000,610000005807,
2,,Spine,3,11,Image 1,3,1,100000000,610000005808,
2,,Spine,3,9,Image 1,3,1,100000000,610000005809,
2,,Spine,3,7,Image 1,3,1,100000000,610000005810,
2,,Spine,3,6,Image 1,3,1,100000000,610000005811,
2,,Spine,3,3,Image 1,2,1,100000000,610000005812,
2,,Spine,3,3,Image 1,1,1,100000000,610000005813,
2,,Spine,3,1,Image 1,2,1,100000000,610000005814,
2,,Spine,3,0,Image 1,1,1,100000000,610000005815,
2,,Spine,3,0,Image 1,1,1,100000000,610000005816,
2,,Spine,3,0,Image 1,1,1,100000000,610000005817,
2,,Spine,3,4,Image 1,1,1,100000000,610000005818,
2,,Spine,3,2,Image 1,1,1,100000000,610000005819,
2,,Spine,3,5,Image 1,3,1,100000001,610000005822,
2,,Spine,3,5,Image 1,2,1,100000001,610000005823,
2,,Spine,3,4,Image 1,2,1,100000001,610000005824,
2,,Spine,3,4,Image 1,2,1,100000001,610000005825,
2,,Spine,3,3,Image 1,2,1,100000001,610000005826,
2,,Spine,3,4,Image 1,4,1,100000001,610000005827,
2,,Spine,3,4,Image 1,3,1,100000001,610000005828,
2,,Spine,3,4,Image 1,3,1,100000001,610000005829,
2,,Spine,3,3,Image 1,3,1,100000001,610000005830,
2,,Spine,3,1,Image 1,2,1,100000001,610000005831,
2,,Spine,3,3,Image 1,2,1,100000001,610000005832,
2,,Spine,3,3,Image 1,2,1,100000001,610000005833,
2,,Spine,3,6,Image 1,3,1,100000002,610000005839,
2,,Spine,3,7,Image 1,3,1,100000002,610000005840,
2,,Spine,3,4,Image 1,2,1,100000002,610000005841,
2,,Spine,3,5,Image 1,2,1,100000002,610000005842,
2,,Spine,3,7,Image 1,2,1,100000002,610000005843,
2,,Spine,3,5,Image 1,1,1,100000002,610000005844,
2,,Spine,3,4,Image 1,1,1,100000002,610000005845,
2,,Spine,3,2,Image 1,2,1,100000002,610000005846,
2,,Spine,3,0,Image 1,1,1,100000002,610000005847,
2,,Spine,3,0,Image 1,1,1,100000002,610000005848,
2,,Spine,3,0,Image 1,1,1,100000002,610000005849,
2,,Spine,3,0,Image 1,1,1,100000002,610000005851,
2,,Spine,3,0,Image 1,1,1,100000002,610000005853,
2,,Spine,3,0,Image 1,1,1,100000002,610000005854,
2,,Spine,3,0,Image 1,1,1,100000002,610000005855,
2,,Spine,3,0,Image 1,1,1,100000002,610000005856,
2,,Spine,3,0,Image 1,1,1,100000002,610000005857,
2,,Spine,3,14,Image 1,5,1,100000003,610000005859,
2,,Spine,3,13,Image 1,5,1,100000003,610000005860,
2,,Spine,3,13,Image 1,5,1,100000003,610000005861,
2,,Spine,3,12,Image 1,6,1,100000003,610000005862,
2,,Spine,3,11,Image 1,5,1,100000003,610000005863,
2,,Spine,3,9,Image 1,5,1,100000003,610000005864,
2,,Spine,3,7,Image 1,4,1,100000003,610000005865,
2,,Spine,3,7,Image 1,5,1,100000003,610000005866,
2,,Spine,3,7,Image 1,5,1,100000003,610000005867,
2,,Spine,3,7,Image 1,4,1,100000003,610000005868,
2,,Spine,3,6,Image 1,4,1,100000003,610000005869,
2,,Spine,3,6,Image 1,4,1,100000003,610000005870,
2,,Spine,3,6,Image 1,4,1,100000003,610000005871,
2,,Spine,3,5,Image 1,3,1,100000003,610000005872,
2,,Spine,3,5,Image 1,3,1,100000003,610000005873,
2,,Spine,3,5,Image 1,3,1,100000003,610000005874,
2,,Spine,3,7,Image 1,4,1,100000003,610000005875,
2,,Spine,3,3,Image 1,3,1,100000003,610000005876,
2,,Spine,3,3,Image 1,3,1,100000003,610000005877,
2,,Spine,3,3,Image 1,3,1,100000003,610000005878,
2,,Spine,3,3,Image 1,2,1,100000003,610000005879,
2,,Spine,3,3,Image 1,1,1,100000003,610000005880,
2,,Spine,3,3,Image 1,1,1,100000003,610000005881,
2,,Spine,3,1,Image 1,1,1,100000003,610000005882,
2,,Spine,3,0,Image 1,1,1,100000003,610000005883,
2,,Spine,3,0,Image 1,1,1,100000003,610000005884,
2,,Spine,3,0,Image 1,1,1,100000003,610000005885,
2,,Spine,3,2,Image 1,2,1,100000003,610000005886,
2,,Spine,3,2,Image 1,2,1,100000003,610000005887,
2,,Spine,3,2,Image 1,2,1,100000003,610000005888,
2,,Spine,3,4,Image 1,2,1,100000003,610000005891,
2,,Spine,3,4,Image 1,2,1,100000003,610000005892,
2,,Spine,3,4,Image 1,2,1,100000003,610000005893,
2,,Spine,3,3,Image 1,1,1,100000003,610000005894,
2,,Spine,3,1,Image 1,2,1,100000003,610000005895,
2,,Spine,3,3,Image 1,2,1,100000003,610000005896,
2,,Spine,3,4,Image 1,1,1,100000003,610000005897,
2,,Spine,3,2,Image 1,2,1,100000003,610000005898,
2,,Spine,3,0,Image 1,1,1,100000003,610000005899,
2,,Spine,3,1,Image 1,1,1,100000003,610000005900,
2,,Spine,3,0,Image 1,1,1,100000003,610000005901,
2,,Spine,3,0,Image 1,1,1,100000003,610000005902,
2,,Spine,3,3,Image 1,1,1,100000003,610000005905,
2,,Spine,3,3,Image 1,2,1,100000003,610000005906,
2,,Spine,3,2,Image 1,2,1,100000003,610000005907,
2,,Spine,3,1,Image 1,2,1,100000003,610000005908,
2,,Spine,3,0,Image 1,1,1,100000003,610000005909,
2,,Spine,3,1,Image 1,1,1,100000003,610000005910,
2,,Spine,3,0,Image 1,1,1,100000003,610000005911,
