
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Spine,2,4,Image 1,2,1,100000001,610000005245,
7,,Spine,2,4,Image 1,2,1,100000001,610000005257,
7,,Spine,2,4,Image 1,2,1,100000001,610000005268,
26,,Spine,2,13,Image 1,5,1,100000003,610000005274,
9,,Spine,2,4,Image 1,2,1,100000001,610000005278,
14,,Spine,2,5,Image 1,3,1,100000000,610000005285,
14,,Spine,2,5,Image 1,3,1,100000000,610000005290,
14,,Spine,2,1,Image 1,2,1,100000003,610000005295,
13,,Spine,2,7,Image 1,4,1,100000003,610000005300,
8,,Spine,2,7,Image 1,5,1,100000003,610000005304,
19,,Spine,2,9,Image 1,4,1,100000000,610000005309,
13,,Spine,2,11,Image 1,5,1,100000000,610000005312,
5,,Spine,2,7,Image 1,4,1,100000001,610000005317,
6,,Spine,2,0,Image 1,1,1,100000000,610000005319,
5,,Spine,2,5,Image 1,4,1,100000000,610000005321,
6,,Spine,2,6,Image 1,4,1,100000003,610000005324,
30,,Spine,2,3,Image 1,1,1,100000000,610000005327,
14,,Spine,2,1,Image 1,2,1,100000003,610000005330,
17,,Spine,2,9,Image 1,5,1,100000000,610000005333,
3,,Spine,2,8,Image 1,4,1,100000000,610000005335,
9,,Spine,2,13,Image 1,5,1,100000003,610000005339,
14,,Spine,2,5,Image 1,3,1,100000000,610000005342,
18,,Spine,2,1,Image 1,2,1,100000003,610000005345,
15,,Spine,2,3,Image 1,2,1,100000003,610000005347,
18,,Spine,2,1,Image 1,1,1,100000000,610000005352,
19,,Spine,2,7,Image 1,4,1,100000003,610000005357,
12,,Spine,2,3,Image 1,1,1,100000000,610000005359,
8,,Spine,2,4,Image 1,2,1,100000001,610000005362,
18,,Spine,2,3,Image 1,2,1,100000003,610000005365,
15,,Spine,2,3,Image 1,3,1,100000003,610000005367,
20,,Spine,2,2,Image 1,2,1,100000000,610000005370,
35,,Spine,2,2,Image 1,2,1,100000003,610000005373,
15,,Spine,2,1,Image 1,2,1,100000003,610000005375,
14,,Spine,2,4,Image 1,4,1,100000000,610000005377,
15,,Spine,2,3,Image 1,3,1,100000000,610000005379,
25,,Spine,2,3,Image 1,1,1,100000000,610000005382,
10,,Spine,2,0,Image 1,1,1,100000002,610000005385,
22,,Spine,2,3,Image 1,1,1,100000003,610000005388,
20,,Spine,2,6,Image 1,4,1,100000003,610000005390,
20,,Spine,2,2,Image 1,3,1,100000000,610000005392,
34,,Spine,2,3,Image 1,1,1,100000003,610000005396,
13,,Spine,2,0,Image 1,1,1,100000003,610000005398,
8,,Spine,2,6,Image 1,2,1,100000001,610000005400,
16,,Spine,2,5,Image 1,3,1,100000000,610000005402,
29,,Spine,2,1,Image 1,1,1,100000003,610000005407,
35,,Spine,2,0,Image 1,1,1,100000000,610000005413,
90,,Spine,2,0,Image 1,1,1,100000001,610000005421,
19,,Spine,2,7,Image 1,4,1,100000003,610000005426,
20,,Spine,2,8,Image 1,3,1,100000001,610000005429,
16,,Spine,2,1,Image 1,2,1,100000003,610000005431,
10,,Spine,2,7,Image 1,3,1,100000000,610000005433,
19,,Spine,2,12,Image 1,6,1,100000003,610000005439,
69,,Spine,2,0,Image 1,1,1,100000001,610000005448,
37,,Spine,2,5,Image 1,4,1,100000000,610000005450,
37,,Spine,2,11,Image 1,5,1,100000003,610000005453,
14,,Spine,2,6,Image 1,2,1,100000001,610000005455,
73,,Spine,2,0,Image 1,1,1,100000001,610000005463,
16,,Spine,2,6,Image 1,4,1,100000003,610000005465,
19,,Spine,2,0,Image 1,1,1,100000000,610000005472,
26,,Spine,2,0,Image 1,1,1,100000003,610000005474,
65,,Spine,2,0,Image 1,1,1,100000000,610000005478,
73,,Spine,2,0,Image 1,1,1,100000001,610000005483,
27,,Spine,2,5,Image 1,3,1,100000000,610000005485,
22,,Spine,2,0,Image 1,1,1,100000002,610000005488,
2,,Spine,2,3,Image 1,1,1,100000000,610000005491,
31,,Spine,2,1,Image 1,2,1,100000003,610000005493,
23,,Spine,2,3,Image 1,1,1,100000003,610000005495,
74,,Spine,2,0,Image 1,1,1,100000003,610000005501,
29,,Spine,2,6,Image 1,4,1,100000003,610000005503,
23,,Spine,2,1,Image 1,1,1,100000003,610000005505,
15,,Spine,2,4,Image 1,2,1,100000003,610000005507,
5,,Spine,2,0,Image 1,1,1,100000002,610000005510,
27,,Spine,2,4,Image 1,3,1,100000001,610000005513,
20,,Spine,2,3,Image 1,3,1,100000003,610000005516,
29,,Spine,2,3,Image 1,3,1,100000003,610000005519,
85,,Spine,2,0,Image 1,1,1,100000003,610000005525,
10,,Spine,2,3,Image 1,3,1,100000000,610000005528,
44,,Spine,2,0,Image 1,1,1,100000003,610000005532,
15,,Spine,2,1,Image 1,2,1,100000001,610000005535,
17,,Spine,2,0,Image 1,1,1,100000002,610000005538,
33,,Spine,2,6,Image 1,3,1,100000003,610000005540,
10,,Spine,2,9,Image 1,4,1,100000000,610000005542,
9,,Spine,2,4,Image 1,2,1,100000000,610000005545,
41,,Spine,2,1,Image 1,2,1,100000003,610000005549,
25,,Spine,2,3,Image 1,2,1,100000001,610000005551,
32,,Spine,2,0,Image 1,1,1,100000003,610000005553,
44,,Spine,2,2,Image 1,2,1,100000003,610000005556,
87,,Spine,2,0,Image 1,1,1,100000001,610000005560,
28,,Spine,2,0,Image 1,1,1,100000000,610000005566,
57,,Spine,2,0,Image 1,1,1,100000003,610000005573,
24,,Spine,2,2,Image 1,1,1,100000001,610000005577,
14,,Spine,2,2,Image 1,1,1,100000000,610000005579,
20,,Spine,2,7,Image 1,3,1,100000000,610000005582,
18,,Spine,2,6,Image 1,2,1,100000002,610000005584,
36,,Spine,2,9,Image 1,3,1,100000001,610000005588,
46,,Spine,2,0,Image 1,1,1,100000002,610000005591,
52,,Spine,2,0,Image 1,1,1,100000000,610000005596,
34,,Spine,2,0,Image 1,1,1,100000002,610000005598,
20,,Spine,2,5,Image 1,2,1,100000000,610000005602,
90,,Spine,2,0,Image 1,1,1,100000001,610000005607,
18,,Spine,2,7,Image 1,4,1,100000001,610000005610,
28,,Spine,2,2,Image 1,1,1,100000000,610000005613,
92,,Spine,2,0,Image 1,1,1,100000000,610000005615,
18,,Spine,2,0,Image 1,1,1,100000002,610000005617,
41,,Spine,2,1,Image 1,1,1,100000003,610000005623,
25,,Spine,2,3,Image 1,2,1,100000000,610000005630,
36,,Spine,2,7,Image 1,3,1,100000002,610000005634,
44,,Spine,2,0,Image 1,1,1,100000003,610000005645,
45,,Spine,2,0,Image 1,1,1,100000002,610000005648,
23,,Spine,2,1,Image 1,1,1,100000000,610000005650,
55,,Spine,2,0,Image 1,1,1,100000002,610000005652,
61,,Spine,2,0,Image 1,1,1,100000003,610000005657,
52,,Spine,2,0,Image 1,1,1,100000002,610000005659,
18,,Spine,2,1,Image 1,1,1,100000000,610000005661,
62,,Spine,2,1,Image 1,1,1,100000000,610000005666,
84,,Spine,2,0,Image 1,1,1,100000001,610000005671,
109,,Spine,2,0,Image 1,1,1,100000001,610000005677,
18,,Spine,2,0,Image 1,1,1,100000001,610000005679,
35,,Spine,2,0,Image 1,1,1,100000003,610000005683,
60,,Spine,2,1,Image 1,1,1,100000002,610000005685,
47,,Spine,2,4,Image 1,4,1,100000003,610000005688,
90,,Spine,2,0,Image 1,1,1,100000001,610000005691,
91,,Spine,2,0,Image 1,1,1,100000003,610000005698,
68,,Spine,2,0,Image 1,1,1,100000001,610000005701,
52,,Spine,2,1,Image 1,2,1,100000000,610000005715,
62,,Spine,2,4,Image 1,1,1,100000000,610000005728,
62,,Spine,2,0,Image 1,1,1,100000001,610000005730,
43,,Spine,2,9,Image 1,5,1,100000000,610000005775,
27,,Spine,2,5,Image 1,3,1,100000000,610000005776,
28,,Spine,2,4,Image 1,3,1,100000000,610000005777,
24,,Spine,2,2,Image 1,3,1,100000000,610000005778,
21,,Spine,2,2,Image 1,3,1,100000000,610000005779,
35,,Spine,2,2,Image 1,3,1,100000000,610000005780,
20,,Spine,2,6,Image 1,1,1,100000000,610000005781,
19,,Spine,2,7,Image 1,3,1,100000000,610000005782,
6,,Spine,2,4,Image 1,1,1,100000000,610000005783,
17,,Spine,2,6,Image 1,2,1,100000000,610000005784,
24,,Spine,2,6,Image 1,2,1,100000000,610000005785,
73,,Spine,2,1,Image 1,1,1,100000000,610000005786,
23,,Spine,2,3,Image 1,2,1,100000000,610000005787,
