
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.65967,,Segment,1,11,Image 1,6,1,100000000,510000000013,
1.49863,,Segment,1,10,Image 1,5,1,100000000,510000000020,
8.58637,,Segment,1,9,Image 1,5,1,100000000,510000000029,
3.44226,,Segment,1,8,Image 1,5,1,100000000,510000000043,
1.30246,,Segment,1,7,Image 1,4,1,100000000,510000000045,
7.48103,,Segment,1,6,Image 1,4,1,100000000,510000000087,
1.42707,,Segment,1,5,Image 1,3,1,100000000,510000000112,
1.13995,,Segment,1,4,Image 1,3,1,100000000,510000000116,
1.19651,,Segment,1,3,Image 1,3,1,100000000,510000000120,
2.02062,,Segment,1,2,Image 1,3,1,100000000,510000000194,
2.23801,,Segment,1,1,Image 1,2,1,100000000,510000000204,
1.1391,,Segment,1,0,Image 1,1,1,100000000,510000000212,
1.55672,,Segment,1,11,Image 1,5,1,100000000,510000000218,
1.53115,,Segment,1,10,Image 1,6,1,100000000,510000000228,
3.40372,,Segment,1,9,Image 1,6,1,100000000,510000000249,
1.76385,,Segment,1,8,Image 1,4,1,100000000,510000000270,
2.73493,,Segment,1,7,Image 1,5,1,100000000,510000000273,
15.6018,,Segment,1,14,Image 1,5,1,100000003,510000000285,
3.78035,,Segment,1,13,Image 1,5,1,100000003,510000000294,
1.40468,,Segment,1,12,Image 1,5,1,100000003,510000000301,
1.41238,,Segment,1,11,Image 1,5,1,100000003,510000000307,
1.68295,,Segment,1,10,Image 1,5,1,100000003,510000000330,
4.90249,,Segment,1,9,Image 1,4,1,100000003,510000000337,
1.83256,,Segment,1,8,Image 1,3,1,100000003,510000000344,
1.89327,,Segment,1,7,Image 1,3,1,100000003,510000000379,
1.36175,,Segment,1,6,Image 1,3,1,100000003,510000000386,
8.60653,,Segment,1,5,Image 1,3,1,100000003,510000000405,
3.11808,,Segment,1,3,Image 1,3,1,100000003,510000000439,
10.6688,,Segment,1,2,Image 1,2,1,100000003,510000000491,
17.0601,,Segment,1,1,Image 1,1,1,100000003,510000000505,
8.26622,,Segment,1,0,Image 1,1,1,100000003,510000000543,
7.06574,,Segment,1,14,Image 1,6,1,100000003,510000000561,
1.2241,,Segment,1,13,Image 1,6,1,100000003,510000000565,
1.14001,,Segment,1,13,Image 1,6,1,100000003,510000000567,
8.30321,,Segment,1,12,Image 1,5,1,100000003,510000000577,
5.74973,,Segment,1,11,Image 1,5,1,100000003,510000000603,
6.86122,,Segment,1,12,Image 1,6,1,100000003,510000000607,
1.5212,,Segment,1,12,Image 1,6,1,100000003,510000000612,
1.43726,,Segment,1,11,Image 1,6,1,100000003,510000000618,
1.50583,,Segment,1,13,Image 1,4,1,100000003,510000000624,
1.47902,,Segment,1,12,Image 1,4,1,100000003,510000000626,
1.70477,,Segment,1,11,Image 1,4,1,100000003,510000000631,
1.37759,,Segment,1,13,Image 1,5,1,100000003,510000000633,
2.79904,,Segment,1,12,Image 1,5,1,100000003,510000000636,
6.93096,,Segment,1,9,Image 1,5,1,100000003,510000000647,
5.10257,,Segment,1,8,Image 1,4,1,100000003,510000000650,
5.78876,,Segment,1,7,Image 1,4,1,100000003,510000000655,
3.68803,,Segment,1,6,Image 1,4,1,100000003,510000000667,
8.27298,,Segment,1,8,Image 1,5,1,100000003,510000000674,
6.65671,,Segment,1,7,Image 1,5,1,100000003,510000000681,
10.3508,,Segment,1,8,Image 1,6,1,100000003,510000000683,
26.894,,Segment,1,7,Image 1,4,1,100000003,510000000722,
10.9832,,Segment,1,6,Image 1,4,1,100000003,510000000735,
