
Segment Intensity Median Ch=4 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14.0625,,Segment,4,11,Image 1,6,1,100000000,510000000013,
38.0625,,Segment,4,10,Image 1,5,1,100000000,510000000020,
48.0625,,Segment,4,9,Image 1,5,1,100000000,510000000029,
36.0625,,Segment,4,8,Image 1,5,1,100000000,510000000043,
25.0625,,Segment,4,7,Image 1,4,1,100000000,510000000045,
18.0625,,Segment,4,6,Image 1,4,1,100000000,510000000087,
35.0625,,Segment,4,5,Image 1,3,1,100000000,510000000112,
34.0625,,Segment,4,4,Image 1,3,1,100000000,510000000116,
44.0625,,Segment,4,3,Image 1,3,1,100000000,510000000120,
33.0625,,Segment,4,2,Image 1,3,1,100000000,510000000194,
48.125,,Segment,4,1,Image 1,2,1,100000000,510000000204,
63.625,,Segment,4,0,Image 1,1,1,100000000,510000000212,
34.0625,,Segment,4,11,Image 1,5,1,100000000,510000000218,
44.0625,,Segment,4,10,Image 1,6,1,100000000,510000000228,
36.0625,,Segment,4,9,Image 1,6,1,100000000,510000000249,
31.125,,Segment,4,8,Image 1,4,1,100000000,510000000270,
19.0625,,Segment,4,7,Image 1,5,1,100000000,510000000273,
23.5625,,Segment,4,14,Image 1,5,1,100000003,510000000285,
29.0625,,Segment,4,13,Image 1,5,1,100000003,510000000294,
41.0625,,Segment,4,12,Image 1,5,1,100000003,510000000301,
40.0625,,Segment,4,11,Image 1,5,1,100000003,510000000307,
39.0625,,Segment,4,10,Image 1,5,1,100000003,510000000330,
16.0625,,Segment,4,9,Image 1,4,1,100000003,510000000337,
42.125,,Segment,4,8,Image 1,3,1,100000003,510000000344,
39.125,,Segment,4,7,Image 1,3,1,100000003,510000000379,
52.625,,Segment,4,6,Image 1,3,1,100000003,510000000386,
53.125,,Segment,4,5,Image 1,3,1,100000003,510000000405,
52.125,,Segment,4,3,Image 1,3,1,100000003,510000000439,
23.125,,Segment,4,2,Image 1,2,1,100000003,510000000491,
48.0625,,Segment,4,1,Image 1,1,1,100000003,510000000505,
79.125,,Segment,4,0,Image 1,1,1,100000003,510000000543,
39.0625,,Segment,4,14,Image 1,6,1,100000003,510000000561,
34.0625,,Segment,4,13,Image 1,6,1,100000003,510000000565,
27.0625,,Segment,4,13,Image 1,6,1,100000003,510000000567,
81.125,,Segment,4,12,Image 1,5,1,100000003,510000000577,
53.625,,Segment,4,11,Image 1,5,1,100000003,510000000603,
35.5625,,Segment,4,12,Image 1,6,1,100000003,510000000607,
31.0625,,Segment,4,12,Image 1,6,1,100000003,510000000612,
37.0625,,Segment,4,11,Image 1,6,1,100000003,510000000618,
33.9375,,Segment,4,13,Image 1,4,1,100000003,510000000624,
55.0625,,Segment,4,12,Image 1,4,1,100000003,510000000626,
43.5625,,Segment,4,11,Image 1,4,1,100000003,510000000631,
31.0625,,Segment,4,13,Image 1,5,1,100000003,510000000633,
43.0625,,Segment,4,12,Image 1,5,1,100000003,510000000636,
23.5312,,Segment,4,9,Image 1,5,1,100000003,510000000647,
33.0625,,Segment,4,8,Image 1,4,1,100000003,510000000650,
30.0625,,Segment,4,7,Image 1,4,1,100000003,510000000655,
26.0625,,Segment,4,6,Image 1,4,1,100000003,510000000667,
