
Segment Center Intensity Median Ch=6 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
51.0625,,Segment,6,4,Image 1,4,1,100000003,510000002875,
0,,Segment,6,3,Image 1,3,1,100000003,510000002910,
0.015625,,Segment,6,2,Image 1,2,1,100000003,510000002938,
0.015625,,Segment,6,1,Image 1,2,1,100000003,510000002969,
0,,Segment,6,0,Image 1,1,1,100000003,510000003036,
0,,Segment,6,6,Image 1,4,1,100000003,510000003101,
0.015625,,Segment,6,5,Image 1,3,1,100000003,510000003108,
22.0625,,Segment,6,4,Image 1,3,1,100000003,510000003112,
41.0312,,Segment,6,5,Image 1,4,1,100000003,510000003116,
71.625,,Segment,6,6,Image 1,3,1,100000003,510000003119,
0.00390625,,Segment,6,3,Image 1,2,1,100000003,510000003122,
0.0078125,,Segment,6,2,Image 1,3,1,100000003,510000003129,
96.0625,,Segment,6,1,Image 1,1,1,100000003,510000003135,
0,,Segment,6,12,Image 1,7,1,100000005,510000003144,
0,,Segment,6,11,Image 1,6,1,100000005,510000003152,
0,,Segment,6,10,Image 1,6,1,100000005,510000003164,
0,,Segment,6,8,Image 1,5,1,100000005,510000003168,
0,,Segment,6,7,Image 1,4,1,100000005,510000003203,
0,,Segment,6,6,Image 1,4,1,100000005,510000003237,
0,,Segment,6,5,Image 1,4,1,100000005,510000003273,
0,,Segment,6,4,Image 1,3,1,100000005,510000003314,
0,,Segment,6,3,Image 1,3,1,100000005,510000003327,
0,,Segment,6,2,Image 1,2,1,100000005,510000003331,
0,,Segment,6,1,Image 1,2,1,100000005,510000003340,
0,,Segment,6,0,Image 1,1,1,100000005,510000003354,
0,,Segment,6,10,Image 1,6,1,100000005,510000003375,
0,,Segment,6,9,Image 1,5,1,100000005,510000003383,
0.015625,,Segment,6,8,Image 1,4,1,100000005,510000003396,
0,,Segment,6,12,Image 1,6,1,100000005,510000003400,
0,,Segment,6,9,Image 1,5,1,100000005,510000003446,
0,,Segment,6,11,Image 1,7,1,100000005,510000003454,
4.53125,,Segment,6,10,Image 1,5,1,100000005,510000003459,
55.0312,,Segment,6,9,Image 1,4,1,100000005,510000003461,
0,,Segment,6,10,Image 1,7,1,100000005,510000003464,
0,,Segment,6,7,Image 1,5,1,100000005,510000003477,
0,,Segment,6,6,Image 1,5,1,100000005,510000003489,
0,,Segment,6,15,Image 1,6,1,100000005,510000003528,
0.0078125,,Segment,6,14,Image 1,5,1,100000005,510000003531,
0.0078125,,Segment,6,13,Image 1,5,1,100000005,510000003544,
0,,Segment,6,12,Image 1,5,1,100000005,510000003553,
0,,Segment,6,11,Image 1,5,1,100000005,510000003574,
0,,Segment,6,10,Image 1,5,1,100000005,510000003582,
0,,Segment,6,9,Image 1,4,1,100000005,510000003592,
0,,Segment,6,8,Image 1,4,1,100000005,510000003601,
0,,Segment,6,7,Image 1,4,1,100000005,510000003624,
0,,Segment,6,6,Image 1,3,1,100000005,510000003626,
0,,Segment,6,5,Image 1,3,1,100000005,510000003635,
0,,Segment,6,4,Image 1,2,1,100000005,510000003649,
0,,Segment,6,15,Image 1,6,1,100000005,510000003659,
0.0078125,,Segment,6,11,Image 1,6,1,100000005,510000003669,
0,,Segment,6,10,Image 1,5,1,100000005,510000003701,
0,,Segment,6,9,Image 1,5,1,100000005,510000003715,
0,,Segment,6,15,Image 1,5,1,100000005,510000003718,
36.0625,,Segment,6,14,Image 1,6,1,100000005,510000003725,
0,,Segment,6,13,Image 1,7,1,100000005,510000003730,
