
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37.2555,,Segment,3,4,Image 1,4,1,100000003,510000002875,
31.3928,,Segment,3,3,Image 1,3,1,100000003,510000002910,
15.6886,,Segment,3,2,Image 1,2,1,100000003,510000002938,
25.5742,,Segment,3,1,Image 1,2,1,100000003,510000002969,
44.6871,,Segment,3,0,Image 1,1,1,100000003,510000003036,
22.5832,,Segment,3,6,Image 1,4,1,100000003,510000003101,
12.2774,,Segment,3,5,Image 1,3,1,100000003,510000003108,
8.29458,,Segment,3,4,Image 1,3,1,100000003,510000003112,
24.2273,,Segment,3,5,Image 1,4,1,100000003,510000003116,
17.7059,,Segment,3,6,Image 1,3,1,100000003,510000003119,
27.6857,,Segment,3,3,Image 1,2,1,100000003,510000003122,
13.3411,,Segment,3,2,Image 1,3,1,100000003,510000003129,
26.6451,,Segment,3,1,Image 1,1,1,100000003,510000003135,
7.36274,,Segment,3,12,Image 1,7,1,100000005,510000003144,
7.17162,,Segment,3,11,Image 1,6,1,100000005,510000003152,
7.30081,,Segment,3,10,Image 1,6,1,100000005,510000003164,
8.77496,,Segment,3,8,Image 1,5,1,100000005,510000003168,
19.4115,,Segment,3,7,Image 1,4,1,100000005,510000003203,
10.9236,,Segment,3,6,Image 1,4,1,100000005,510000003237,
19.4706,,Segment,3,5,Image 1,4,1,100000005,510000003273,
19.9358,,Segment,3,4,Image 1,3,1,100000005,510000003314,
15.6135,,Segment,3,3,Image 1,3,1,100000005,510000003327,
11.1463,,Segment,3,2,Image 1,2,1,100000005,510000003331,
16.8594,,Segment,3,1,Image 1,2,1,100000005,510000003340,
19.9655,,Segment,3,0,Image 1,1,1,100000005,510000003354,
8.38742,,Segment,3,10,Image 1,6,1,100000005,510000003375,
18.5379,,Segment,3,9,Image 1,5,1,100000005,510000003383,
15.8468,,Segment,3,8,Image 1,4,1,100000005,510000003396,
14.6751,,Segment,3,12,Image 1,6,1,100000005,510000003400,
19.9299,,Segment,3,9,Image 1,5,1,100000005,510000003446,
8.38576,,Segment,3,11,Image 1,7,1,100000005,510000003454,
13.5236,,Segment,3,10,Image 1,5,1,100000005,510000003459,
35.2798,,Segment,3,9,Image 1,4,1,100000005,510000003461,
3.08221,,Segment,3,10,Image 1,7,1,100000005,510000003464,
13.468,,Segment,3,7,Image 1,5,1,100000005,510000003477,
19.1815,,Segment,3,6,Image 1,5,1,100000005,510000003489,
36.5387,,Segment,3,15,Image 1,6,1,100000005,510000003528,
9.75961,,Segment,3,14,Image 1,5,1,100000005,510000003531,
20.7964,,Segment,3,13,Image 1,5,1,100000005,510000003544,
13.9427,,Segment,3,12,Image 1,5,1,100000005,510000003553,
13.3072,,Segment,3,11,Image 1,5,1,100000005,510000003574,
11.6757,,Segment,3,10,Image 1,5,1,100000005,510000003582,
18.5708,,Segment,3,9,Image 1,4,1,100000005,510000003592,
21.9691,,Segment,3,8,Image 1,4,1,100000005,510000003601,
27.0706,,Segment,3,7,Image 1,4,1,100000005,510000003624,
8.17856,,Segment,3,6,Image 1,3,1,100000005,510000003626,
12.3871,,Segment,3,5,Image 1,3,1,100000005,510000003635,
17.0615,,Segment,3,4,Image 1,2,1,100000005,510000003649,
29.9735,,Segment,3,15,Image 1,6,1,100000005,510000003659,
21.1633,,Segment,3,11,Image 1,6,1,100000005,510000003669,
18.697,,Segment,3,10,Image 1,5,1,100000005,510000003701,
17.8657,,Segment,3,9,Image 1,5,1,100000005,510000003715,
