
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
110,,Spine,2,4,Image 1,1,100000003,610000005214,
81,,Spine,2,2,Image 1,1,100000004,610000005219,
97,,Spine,2,0,Image 1,1,100000003,610000005242,
126,,Spine,2,0,Image 1,1,100000003,610000005264,
104,,Spine,2,0,Image 1,1,100000003,610000005286,
126,,Spine,2,0,Image 1,1,100000003,610000005307,
114,,Spine,2,4,Image 1,1,100000003,610000005312,
59,,Spine,2,2,Image 1,1,100000004,610000005319,
107,,Spine,2,0,Image 1,1,100000003,610000005334,
93,,Spine,2,0,Image 1,1,100000003,610000005345,
54,,Spine,2,2,Image 1,1,100000005,610000005349,
56,,Spine,2,12,Image 1,1,100000005,610000005352,
47,,Spine,2,10,Image 1,1,100000004,610000005354,
59,,Spine,2,12,Image 1,1,100000005,610000005357,
70,,Spine,2,2,Image 1,1,100000004,610000005360,
69,,Spine,2,2,Image 1,1,100000005,610000005363,
67,,Spine,2,6,Image 1,1,100000003,610000005366,
56,,Spine,2,2,Image 1,1,100000005,610000005369,
69,,Spine,2,1,Image 1,1,100000005,610000005374,
29,,Spine,2,1,Image 1,1,100000005,610000005377,
55,,Spine,2,2,Image 1,1,100000003,610000005380,
70,,Spine,2,12,Image 1,1,100000005,610000005382,
46,,Spine,2,2,Image 1,1,100000005,610000005385,
52,,Spine,2,4,Image 1,1,100000005,610000005387,
58,,Spine,2,2,Image 1,1,100000005,610000005389,
45,,Spine,2,10,Image 1,1,100000005,610000005393,
49,,Spine,2,9,Image 1,1,100000005,610000005396,
71,,Spine,2,2,Image 1,1,100000005,610000005399,
89,,Spine,2,6,Image 1,1,100000003,610000005402,
61,,Spine,2,5,Image 1,1,100000005,610000005405,
63,,Spine,2,5,Image 1,1,100000005,610000005407,
63,,Spine,2,5,Image 1,1,100000005,610000005409,
59,,Spine,2,0,Image 1,1,100000003,610000005414,
57,,Spine,2,8,Image 1,1,100000004,610000005416,
58,,Spine,2,3,Image 1,1,100000005,610000005418,
68,,Spine,2,3,Image 1,1,100000005,610000005424,
37,,Spine,2,1,Image 1,1,100000003,610000005427,
87,,Spine,2,1,Image 1,1,100000005,610000005429,
61,,Spine,2,5,Image 1,1,100000005,610000005431,
95,,Spine,2,0,Image 1,1,,610000005437,
72,,Spine,2,0,Image 1,1,,610000005443,
60,,Spine,2,0,Image 1,1,100000004,610000005450,
30,,Spine,2,0,Image 1,1,100000003,610000005452,
70,,Spine,2,0,Image 1,1,,610000005455,
96,,Spine,2,3,Image 1,1,100000003,610000005466,
61,,Spine,2,1,Image 1,1,100000004,610000005469,
106,,Spine,2,1,Image 1,1,100000005,610000005471,
43,,Spine,2,1,Image 1,1,100000003,610000005476,
63,,Spine,2,2,Image 1,1,100000005,610000005489,
96,,Spine,2,3,Image 1,1,100000003,610000005491,
68,,Spine,2,0,Image 1,1,100000003,610000005493,
93,,Spine,2,0,Image 1,1,,610000005496,
65,,Spine,2,0,Image 1,1,,610000005499,
77,,Spine,2,2,Image 1,1,100000005,610000005502,
90,,Spine,2,0,Image 1,1,,610000005506,
93,,Spine,2,4,Image 1,1,100000005,610000005521,
103,,Spine,2,6,Image 1,1,100000003,610000005526,
99,,Spine,2,3,Image 1,1,100000003,610000005544,
86,,Spine,2,10,Image 1,1,100000005,610000005627,
46,,Spine,2,9,Image 1,1,100000005,610000005628,
57,,Spine,2,6,Image 1,1,100000005,610000005629,
108,,Spine,2,4,Image 1,1,100000005,610000005630,
60,,Spine,2,4,Image 1,1,100000005,610000005631,
84,,Spine,2,4,Image 1,1,100000005,610000005632,
77,,Spine,2,4,Image 1,1,100000005,610000005633,
86,,Spine,2,3,Image 1,1,100000005,610000005634,
86,,Spine,2,3,Image 1,1,100000005,610000005635,
70,,Spine,2,13,Image 1,1,100000005,610000005636,
87,,Spine,2,9,Image 1,1,100000005,610000005637,
60,,Spine,2,11,Image 1,1,100000005,610000005638,
54,,Spine,2,8,Image 1,1,100000005,610000005639,
62,,Spine,2,7,Image 1,1,100000005,610000005640,
61,,Spine,2,4,Image 1,1,100000005,610000005641,
86,,Spine,2,1,Image 1,1,100000005,610000005642,
44,,Spine,2,1,Image 1,1,100000005,610000005643,
91,,Spine,2,2,Image 1,1,100000005,610000005644,
71,,Spine,2,2,Image 1,1,100000005,610000005645,
88,,Spine,2,2,Image 1,1,100000005,610000005646,
78,,Spine,2,2,Image 1,1,100000005,610000005647,
86,,Spine,2,3,Image 1,1,100000005,610000005648,
40,,Spine,2,4,Image 1,1,,610000005730,
33,,Spine,2,1,Image 1,1,,610000005730,
51,,Spine,2,4,Image 1,1,,610000005731,
58,,Spine,2,3,Image 1,1,,610000005731,
45,,Spine,2,3,Image 1,1,,610000005732,
84,,Spine,2,3,Image 1,1,,610000005733,
64,,Spine,2,2,Image 1,1,,610000005734,
60,,Spine,2,4,Image 1,1,,610000005735,
106,,Spine,2,0,Image 1,1,,610000005735,
78,,Spine,2,8,Image 1,1,,610000005736,
38,,Spine,2,0,Image 1,1,,610000005736,
65,,Spine,2,10,Image 1,1,,610000005737,
106,,Spine,2,0,Image 1,1,,610000005737,
64,,Spine,2,10,Image 1,1,,610000005738,
93,,Spine,2,0,Image 1,1,,610000005738,
88,,Spine,2,0,Image 1,1,,610000005739,
86,,Spine,2,0,Image 1,1,,610000005740,
131,,Spine,2,0,Image 1,1,,610000005741,
110,,Spine,2,0,Image 1,1,,610000005742,
92,,Spine,2,0,Image 1,1,,610000005743,
75,,Spine,2,0,Image 1,1,,610000005744,
123,,Spine,2,0,Image 1,1,,610000005745,
87,,Spine,2,0,Image 1,1,,610000005746,
79,,Spine,2,0,Image 1,1,,610000005747,
81,,Spine,2,0,Image 1,1,,610000005748,
124,,Spine,2,0,Image 1,1,,610000005749,
