
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
58.6667,,Segment,2,4,Image 1,4,1,100000003,510000002875,
55.6111,,Segment,2,3,Image 1,3,1,100000003,510000002910,
71.069,,Segment,2,2,Image 1,2,1,100000003,510000002938,
88.3438,,Segment,2,1,Image 1,2,1,100000003,510000002969,
49.7143,,Segment,2,0,Image 1,1,1,100000003,510000003036,
66.3571,,Segment,2,6,Image 1,4,1,100000003,510000003101,
87.375,,Segment,2,5,Image 1,3,1,100000003,510000003108,
79,,Segment,2,4,Image 1,3,1,100000003,510000003112,
41.4,,Segment,2,5,Image 1,4,1,100000003,510000003116,
74,,Segment,2,6,Image 1,3,1,100000003,510000003119,
29,,Segment,2,3,Image 1,2,1,100000003,510000003122,
32.625,,Segment,2,2,Image 1,3,1,100000003,510000003129,
128.429,,Segment,2,1,Image 1,1,1,100000003,510000003135,
19.7,,Segment,2,12,Image 1,7,1,100000005,510000003144,
22.1111,,Segment,2,11,Image 1,6,1,100000005,510000003152,
23.9231,,Segment,2,10,Image 1,6,1,100000005,510000003164,
24,,Segment,2,8,Image 1,5,1,100000005,510000003168,
44.0278,,Segment,2,7,Image 1,4,1,100000005,510000003203,
48.6,,Segment,2,6,Image 1,4,1,100000005,510000003237,
21.1081,,Segment,2,5,Image 1,4,1,100000005,510000003273,
52.4286,,Segment,2,4,Image 1,3,1,100000005,510000003314,
60.0714,,Segment,2,3,Image 1,3,1,100000005,510000003327,
55.4,,Segment,2,2,Image 1,2,1,100000005,510000003331,
62.6,,Segment,2,1,Image 1,2,1,100000005,510000003340,
38.8,,Segment,2,0,Image 1,1,1,100000005,510000003354,
16.5556,,Segment,2,10,Image 1,6,1,100000005,510000003375,
29.1111,,Segment,2,9,Image 1,5,1,100000005,510000003383,
34.8571,,Segment,2,8,Image 1,4,1,100000005,510000003396,
38.8,,Segment,2,12,Image 1,6,1,100000005,510000003400,
41.234,,Segment,2,9,Image 1,5,1,100000005,510000003446,
28.8889,,Segment,2,11,Image 1,7,1,100000005,510000003454,
