
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
73,,Spine,1,4,Image 1,4,1,100000003,610000005214,
73,,Spine,1,2,Image 1,1,1,100000004,610000005219,
5,,Spine,1,0,Image 1,1,1,100000003,610000005242,
5,,Spine,1,0,Image 1,1,1,100000003,610000005264,
5,,Spine,1,0,Image 1,1,1,100000003,610000005286,
5,,Spine,1,0,Image 1,1,1,100000003,610000005307,
73,,Spine,1,4,Image 1,4,1,100000003,610000005312,
34,,Spine,1,2,Image 1,2,1,100000004,610000005319,
5,,Spine,1,0,Image 1,1,1,100000003,610000005334,
5,,Spine,1,0,Image 1,1,1,100000003,610000005345,
3,,Spine,1,2,Image 1,1,1,100000005,610000005349,
50,,Spine,1,12,Image 1,7,1,100000005,610000005352,
9,,Spine,1,10,Image 1,3,1,100000004,610000005354,
19,,Spine,1,12,Image 1,7,1,100000005,610000005357,
44,,Spine,1,2,Image 1,2,1,100000004,610000005360,
1,,Spine,1,2,Image 1,2,1,100000005,610000005363,
26,,Spine,1,6,Image 1,3,1,100000003,610000005366,
2,,Spine,1,2,Image 1,2,1,100000005,610000005369,
2,,Spine,1,1,Image 1,1,1,100000005,610000005374,
4,,Spine,1,1,Image 1,1,1,100000005,610000005377,
10,,Spine,1,2,Image 1,2,1,100000003,610000005380,
34,,Spine,1,12,Image 1,7,1,100000005,610000005382,
15,,Spine,1,2,Image 1,2,1,100000005,610000005385,
1,,Spine,1,4,Image 1,2,1,100000005,610000005387,
1,,Spine,1,2,Image 1,2,1,100000005,610000005389,
5,,Spine,1,10,Image 1,4,1,100000005,610000005393,
2,,Spine,1,9,Image 1,5,1,100000005,610000005396,
1,,Spine,1,2,Image 1,2,1,100000005,610000005399,
26,,Spine,1,6,Image 1,3,1,100000003,610000005402,
1,,Spine,1,5,Image 1,1,1,100000005,610000005405,
1,,Spine,1,5,Image 1,1,1,100000005,610000005407,
1,,Spine,1,5,Image 1,1,1,100000005,610000005409,
5,,Spine,1,0,Image 1,1,1,100000003,610000005414,
2,,Spine,1,8,Image 1,3,1,100000004,610000005416,
3,,Spine,1,3,Image 1,1,1,100000005,610000005418,
4,,Spine,1,0,Image 1,1,1,100000004,610000005422,
3,,Spine,1,3,Image 1,1,1,100000005,610000005424,
114,,Spine,1,1,Image 1,1,1,100000003,610000005427,
8,,Spine,1,1,Image 1,1,1,100000005,610000005429,
0,,Spine,1,5,Image 1,2,1,100000005,610000005431,
5,,Spine,1,0,Image 1,1,1,100000004,610000005433,
2,,Spine,1,0,Image 1,1,1,100000003,610000005439,
4,,Spine,1,0,Image 1,1,1,100000004,610000005444,
2,,Spine,1,0,Image 1,1,1,100000004,610000005450,
2,,Spine,1,0,Image 1,1,1,100000003,610000005452,
14,,Spine,1,0,Image 1,1,1,100000003,610000005456,
7,,Spine,1,3,Image 1,3,1,100000003,610000005466,
9,,Spine,1,1,Image 1,2,1,100000004,610000005469,
2,,Spine,1,1,Image 1,1,1,100000005,610000005471,
5,,Spine,1,0,Image 1,1,1,100000003,610000005474,
3,,Spine,1,1,Image 1,2,1,100000003,610000005476,
3,,Spine,1,0,Image 1,1,1,100000003,610000005479,
3,,Spine,1,0,Image 1,1,1,100000003,610000005481,
1,,Spine,1,0,Image 1,1,1,100000003,610000005483,
0,,Spine,1,0,Image 1,1,1,100000003,610000005486,
2,,Spine,1,2,Image 1,2,1,100000005,610000005489,
11,,Spine,1,3,Image 1,3,1,100000003,610000005491,
3,,Spine,1,0,Image 1,1,1,100000003,610000005493,
