
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,4,1,Spine Terminal,100000003,800000478,
0,s,Point,0,1,Spine Terminal,100000003,800000479,
0,s,Point,0,1,Spine Terminal,100000003,800000480,
0,s,Point,0,1,Spine Terminal,100000003,800000481,
0,s,Point,0,1,Spine Terminal,100000003,800000482,
0,s,Point,4,1,Spine Terminal,100000003,800000483,
0,s,Point,0,1,Spine Terminal,100000003,800000484,
0,s,Point,0,1,Spine Terminal,100000003,800000485,
0,s,Point,6,1,Spine Terminal,100000003,800000486,
0,s,Point,2,1,Spine Terminal,100000003,800000487,
0,s,Point,6,1,Spine Terminal,100000003,800000488,
0,s,Point,0,1,Spine Terminal,100000003,800000489,
0,s,Point,4,1,Spine Terminal,100000003,800000490,
0,s,Point,4,1,Spine Terminal,100000003,800000491,
0,s,Point,1,1,Spine Terminal,100000003,800000492,
0,s,Point,0,1,Spine Terminal,100000003,800000493,
0,s,Point,,1,Spine Terminal,100000003,800000494,
0,s,Point,3,1,Spine Terminal,100000003,800000495,
0,s,Point,3,1,Spine Terminal,100000003,800000496,
0,s,Point,,1,Spine Terminal,100000003,800000497,
0,s,Point,1,1,Spine Terminal,100000003,800000498,
0,s,Point,3,1,Spine Terminal,100000003,800000499,
0,s,Point,0,1,Spine Terminal,100000003,800000500,
0,s,Point,0,1,Spine Terminal,100000003,800000501,
0,s,Point,,1,Spine Terminal,100000003,800000502,
0,s,Point,3,1,Spine Terminal,100000003,800000503,
0,s,Point,6,1,Spine Terminal,100000003,800000504,
0,s,Point,7,1,Spine Terminal,100000003,800000505,
0,s,Point,3,1,Spine Terminal,100000003,800000506,
0,s,Point,0,1,Spine Terminal,100000003,800000507,
0,s,Point,2,1,Spine Terminal,100000004,800000522,
0,s,Point,2,1,Spine Terminal,100000004,800000523,
0,s,Point,10,1,Spine Terminal,100000004,800000524,
0,s,Point,2,1,Spine Terminal,100000004,800000525,
0,s,Point,8,1,Spine Terminal,100000004,800000526,
0,s,Point,,1,Spine Terminal,100000004,800000527,
0,s,Point,10,1,Spine Terminal,100000004,800000528,
0,s,Point,0,1,Spine Terminal,100000004,800000529,
0,s,Point,3,1,Spine Terminal,100000004,800000530,
0,s,Point,1,1,Spine Terminal,100000004,800000531,
0,s,Point,1,1,Spine Terminal,100000004,800000532,
0,s,Point,3,1,Spine Terminal,100000004,800000533,
0,s,Point,3,1,Spine Terminal,100000004,800000534,
0,s,Point,,1,Spine Terminal,100000004,800000535,
0,s,Point,4,1,Spine Terminal,100000004,800000536,
0,s,Point,,1,Spine Terminal,100000004,800000537,
0,s,Point,10,1,Spine Terminal,100000004,800000538,
0,s,Point,2,1,Spine Terminal,100000004,800000539,
0,s,Point,8,1,Spine Terminal,100000004,800000540,
0,s,Point,2,1,Spine Terminal,100000005,800000578,
0,s,Point,12,1,Spine Terminal,100000005,800000579,
0,s,Point,12,1,Spine Terminal,100000005,800000580,
0,s,Point,2,1,Spine Terminal,100000005,800000581,
0,s,Point,2,1,Spine Terminal,100000005,800000582,
0,s,Point,1,1,Spine Terminal,100000005,800000583,
0,s,Point,1,1,Spine Terminal,100000005,800000584,
0,s,Point,12,1,Spine Terminal,100000005,800000585,
0,s,Point,2,1,Spine Terminal,100000005,800000586,
0,s,Point,4,1,Spine Terminal,100000005,800000587,
0,s,Point,2,1,Spine Terminal,100000005,800000588,
0,s,Point,10,1,Spine Terminal,100000005,800000589,
0,s,Point,10,1,Spine Terminal,100000005,800000590,
0,s,Point,9,1,Spine Terminal,100000005,800000591,
0,s,Point,2,1,Spine Terminal,100000005,800000592,
0,s,Point,5,1,Spine Terminal,100000005,800000593,
0,s,Point,5,1,Spine Terminal,100000005,800000594,
0,s,Point,5,1,Spine Terminal,100000005,800000595,
0,s,Point,3,1,Spine Terminal,100000005,800000596,
0,s,Point,3,1,Spine Terminal,100000005,800000597,
0,s,Point,1,1,Spine Terminal,100000005,800000598,
0,s,Point,1,1,Spine Terminal,100000005,800000599,
0,s,Point,5,1,Spine Terminal,100000005,800000600,
0,s,Point,8,1,Spine Terminal,100000005,800000601,
0,s,Point,4,1,Spine Terminal,100000005,800000602,
0,s,Point,4,1,Spine Terminal,100000005,800000603,
0,s,Point,7,1,Spine Terminal,100000005,800000604,
0,s,Point,9,1,Spine Terminal,100000005,800000605,
0,s,Point,4,1,Spine Terminal,100000005,800000606,
0,s,Point,4,1,Spine Terminal,100000005,800000607,
0,s,Point,2,1,Spine Terminal,100000005,800000608,
0,s,Point,11,1,Spine Terminal,100000005,800000609,
0,s,Point,4,1,Spine Terminal,100000005,800000610,
0,s,Point,1,1,Spine Terminal,100000005,800000611,
0,s,Point,3,1,Spine Terminal,100000005,800000612,
0,s,Point,2,1,Spine Terminal,100000005,800000613,
0,s,Point,2,1,Spine Terminal,100000005,800000614,
0,s,Point,2,1,Spine Terminal,100000005,800000615,
0,s,Point,6,1,Spine Terminal,100000005,800000616,
0,s,Point,3,1,Spine Terminal,100000005,800000617,
0,s,Point,4,1,Spine Terminal,100000005,800000618,
0,s,Point,1,1,Spine Terminal,100000005,800000619,
0,s,Point,3,1,Spine Terminal,100000005,800000620,
0,s,Point,13,1,Spine Terminal,100000005,800000621,
0,s,Point,2,1,Spine Terminal,100000005,800000622,
0,s,Point,2,1,Spine Terminal,100000005,800000623,
0,s,Point,9,1,Spine Terminal,100000005,800000624,
