
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Spine,2,4,Image 1,4,1,100000003,610000005214,
11,,Spine,2,2,Image 1,1,1,100000004,610000005219,
36,,Spine,2,0,Image 1,1,1,100000003,610000005242,
36,,Spine,2,0,Image 1,1,1,100000003,610000005264,
36,,Spine,2,0,Image 1,1,1,100000003,610000005286,
24,,Spine,2,0,Image 1,1,1,100000003,610000005307,
8,,Spine,2,4,Image 1,4,1,100000003,610000005312,
13,,Spine,2,2,Image 1,2,1,100000004,610000005319,
36,,Spine,2,0,Image 1,1,1,100000003,610000005334,
36,,Spine,2,0,Image 1,1,1,100000003,610000005345,
19,,Spine,2,2,Image 1,1,1,100000005,610000005349,
13,,Spine,2,12,Image 1,7,1,100000005,610000005352,
22,,Spine,2,10,Image 1,3,1,100000004,610000005354,
10,,Spine,2,12,Image 1,7,1,100000005,610000005357,
35,,Spine,2,2,Image 1,2,1,100000004,610000005360,
28,,Spine,2,2,Image 1,2,1,100000005,610000005363,
37,,Spine,2,6,Image 1,3,1,100000003,610000005366,
31,,Spine,2,2,Image 1,2,1,100000005,610000005369,
40,,Spine,2,1,Image 1,1,1,100000005,610000005374,
17,,Spine,2,1,Image 1,1,1,100000005,610000005377,
20,,Spine,2,2,Image 1,2,1,100000003,610000005380,
10,,Spine,2,12,Image 1,7,1,100000005,610000005382,
24,,Spine,2,2,Image 1,2,1,100000005,610000005385,
26,,Spine,2,4,Image 1,2,1,100000005,610000005387,
11,,Spine,2,2,Image 1,2,1,100000005,610000005389,
27,,Spine,2,10,Image 1,4,1,100000005,610000005393,
25,,Spine,2,9,Image 1,5,1,100000005,610000005396,
22,,Spine,2,2,Image 1,2,1,100000005,610000005399,
36,,Spine,2,6,Image 1,3,1,100000003,610000005402,
36,,Spine,2,5,Image 1,1,1,100000005,610000005405,
29,,Spine,2,5,Image 1,1,1,100000005,610000005407,
31,,Spine,2,5,Image 1,1,1,100000005,610000005409,
15,,Spine,2,0,Image 1,1,1,100000003,610000005414,
28,,Spine,2,8,Image 1,3,1,100000004,610000005416,
48,,Spine,2,3,Image 1,1,1,100000005,610000005418,
57,,Spine,2,0,Image 1,1,1,100000004,610000005422,
42,,Spine,2,3,Image 1,1,1,100000005,610000005424,
40,,Spine,2,1,Image 1,1,1,100000003,610000005427,
37,,Spine,2,1,Image 1,1,1,100000005,610000005429,
