
Soma Intensity Mean Ch=5 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
97.74,,Soma,5,Image 1,1,100000000,800000000,
80.9879,,Soma,5,Image 1,1,100000001,800000001,
88.635,,Soma,5,Image 1,1,100000002,800000002,
24.6188,,Soma,5,Image 1,1,100000003,800000003,
