
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.416667,1.0024,0.416667,µm,Spine,Spine Part Min Diameter,,,1,100000002,610000002567,
0.416667,1.0024,0.416667,µm,Spine,Spine Part Min Diameter,,,1,100000002,610000002580,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,,,1,100000002,610000002606,
0.416667,0.484027,0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002553,
0.416667,2.23527,0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002591,
0.905399,0.706541,0.843461,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002610,
1.01327,0.948846,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002613,
0.416667,0.648964,0.996094,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002619,
1.18859,1.04087,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002622,
1.23656,1.30776,1.48831,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002626,
0.416667,0.996094,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002635,
0.479702,1.86603,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002656,
0.775634,1.11004,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002657,
0.682749,0.682749,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002658,
0.67367,0.67367,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002659,
0.416667,0.872396,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002660,
1.11816,1.11816,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000002662,
0.434594,0.434594,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002672,
1.18859,1.18859,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002678,
0.416667,0.611979,0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002538,
0.416667,0.449982,0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002546,
0.592448,0.592448,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002655,
0.975045,0.975045,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002663,
0.491503,1.0544,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002661,
0.805993,0.866392,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002671,
0.696695,0.696695,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002676,
0.781391,0.781391,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000002677,
0.416667,0.670755,0.42066,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000002517,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,2,3,1,100000000,610000002529,
1.34115,1.38997,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000002615,
0.924479,1.8042,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000002629,
0.992839,1.55396,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000002631,
0.833333,0.833333,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000002670,
0.442708,0.442708,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000002654,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000002460,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000002477,
0.416667,0.427298,0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000002487,
0.416667,0.624738,0.416667,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000002501,
0.416667,0.416667,0.416667,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000002510,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000002595,
0.494792,0.494792,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000002675,
