
Spine Intensity Mean Ch=5 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
29.2764,,Spine,5,3,Image 1,3,1,100000000,610000002460,
8.23596,,Spine,5,3,Image 1,3,1,100000000,610000002477,
9.74138,,Spine,5,3,Image 1,3,1,100000000,610000002487,
25.703,,Spine,5,4,Image 1,2,1,100000003,610000002501,
8.125,,Spine,5,4,Image 1,2,1,100000003,610000002510,
41.4062,,Spine,5,2,Image 1,3,1,100000000,610000002517,
50.9792,,Spine,5,2,Image 1,3,1,100000000,610000002529,
45.4356,,Spine,5,1,Image 1,1,1,100000000,610000002538,
48.0316,,Spine,5,1,Image 1,1,1,100000000,610000002546,
47.0111,,Spine,5,0,Image 1,1,1,100000001,610000002553,
78.6521,,Spine,5,2,Image 1,3,1,100000002,610000002567,
88.5771,,Spine,5,2,Image 1,3,1,100000002,610000002580,
75.825,,Spine,5,0,Image 1,1,1,100000000,610000002591,
52.9348,,Spine,5,4,Image 1,2,1,100000003,610000002595,
78.3358,,Spine,5,2,Image 1,3,1,100000002,610000002606,
66.8873,,Spine,5,0,Image 1,1,1,100000000,610000002610,
76.2348,,Spine,5,0,Image 1,1,1,100000003,610000002613,
79.9557,,Spine,5,2,Image 1,3,1,100000001,610000002615,
100.213,,Spine,5,0,Image 1,1,1,100000000,610000002619,
86.4176,,Spine,5,0,Image 1,1,1,100000003,610000002622,
77.7645,,Spine,5,0,Image 1,1,1,100000003,610000002626,
89.1333,,Spine,5,2,Image 1,3,1,100000001,610000002629,
78.7733,,Spine,5,2,Image 1,3,1,100000001,610000002631,
118.346,,Spine,5,0,Image 1,1,1,100000000,610000002635,
56.3365,,Spine,5,3,Image 1,2,1,100000000,610000002654,
60.5843,,Spine,5,1,Image 1,1,1,100000000,610000002655,
84.9491,,Spine,5,0,Image 1,1,1,100000000,610000002656,
36.1875,,Spine,5,0,Image 1,1,1,100000000,610000002657,
101.613,,Spine,5,0,Image 1,1,1,100000000,610000002658,
89.5652,,Spine,5,0,Image 1,1,1,100000000,610000002659,
127.423,,Spine,5,0,Image 1,1,1,100000000,610000002660,
79.5397,,Spine,5,1,Image 1,2,1,100000000,610000002661,
96.0909,,Spine,5,0,Image 1,1,1,100000000,610000002662,
66.4017,,Spine,5,1,Image 1,1,1,100000001,610000002663,
65.9905,,Spine,5,2,Image 1,3,1,100000001,610000002670,
51.64,,Spine,5,1,Image 1,2,1,100000001,610000002671,
33.5,,Spine,5,0,Image 1,1,1,100000001,610000002672,
53.8205,,Spine,5,4,Image 1,2,1,100000003,610000002675,
55.314,,Spine,5,2,Image 1,1,1,100000003,610000002676,
52.1324,,Spine,5,2,Image 1,1,1,100000003,610000002677,
89.95,,Spine,5,0,Image 1,1,1,100000003,610000002678,
