
Segment Intensity Max Ch=4 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
73,,Segment,4,3,Image 1,4,1,100000002,510000001455,
11,,Segment,4,3,Image 1,2,1,100000001,510000001486,
26,,Segment,4,3,Image 1,3,1,100000000,510000001525,
9,,Segment,4,3,Image 1,2,1,100000000,510000001531,
393,,Segment,4,2,Image 1,3,1,100000000,510000001537,
14,,Segment,4,1,Image 1,2,1,100000001,510000001637,
93,,Segment,4,0,Image 1,1,1,100000002,510000001653,
19,,Segment,4,4,Image 1,2,1,100000002,510000001667,
12,,Segment,4,4,Image 1,1,1,100000001,510000001676,
10,,Segment,4,2,Image 1,2,1,100000001,510000001680,
47,,Segment,4,4,Image 1,2,1,100000003,510000001735,
11,,Segment,4,1,Image 1,1,1,100000002,510000001739,
13,,Segment,4,1,Image 1,2,1,100000001,510000001763,
34,,Segment,4,0,Image 1,1,1,100000001,510000001790,
17,,Segment,4,1,Image 1,1,1,100000000,510000001797,
21,,Segment,4,0,Image 1,1,1,100000002,510000001817,
12,,Segment,4,4,Image 1,3,1,100000003,510000001823,
51,,Segment,4,3,Image 1,3,1,100000003,510000001837,
13,,Segment,4,2,Image 1,2,1,100000003,510000001840,
18,,Segment,4,4,Image 1,4,1,100000003,510000001844,
135,,Segment,4,0,Image 1,1,1,100000000,510000001853,
12,,Segment,4,4,Image 1,2,1,100000003,510000001920,
10,,Segment,4,3,Image 1,1,1,100000003,510000001929,
9,,Segment,4,4,Image 1,1,1,100000003,510000001932,
22,,Segment,4,2,Image 1,2,1,100000003,510000001937,
22,,Segment,4,1,Image 1,2,1,100000003,510000001947,
176,,Segment,4,0,Image 1,1,1,100000002,510000001960,
22,,Segment,4,3,Image 1,1,1,100000001,510000001991,
22,,Segment,4,2,Image 1,1,1,100000001,510000002003,
425,,Segment,4,1,Image 1,1,1,100000001,510000002053,
22,,Segment,4,3,Image 1,2,1,100000001,510000002056,
14,,Segment,4,4,Image 1,2,1,100000003,510000002066,
13,,Segment,4,3,Image 1,2,1,100000003,510000002068,
10,,Segment,4,2,Image 1,1,1,100000000,510000002090,
11,,Segment,4,1,Image 1,1,1,100000000,510000002098,
12,,Segment,4,0,Image 1,1,1,100000001,510000002127,
25,,Segment,4,1,Image 1,2,1,100000001,510000002154,
10,,Segment,4,2,Image 1,2,1,100000000,510000002168,
12,,Segment,4,1,Image 1,1,1,100000001,510000002174,
91,,Segment,4,1,Image 1,1,1,100000000,510000002183,
449,,Segment,4,0,Image 1,1,1,100000000,510000002197,
41,,Segment,4,0,Image 1,1,1,100000000,510000002205,
637,,Segment,4,1,Image 1,2,1,100000000,510000002207,
50,,Segment,4,0,Image 1,1,1,100000000,510000002212,
7,,Segment,4,0,Image 1,1,1,100000000,510000002239,
9,,Segment,4,1,Image 1,2,1,100000000,510000002251,
7,,Segment,4,0,Image 1,1,1,100000000,510000002255,
7,,Segment,4,1,Image 1,1,1,100000000,510000002258,
20,,Segment,4,0,Image 1,1,1,100000001,510000002288,
26,,Segment,4,2,Image 1,2,1,100000000,510000002289,
30,,Segment,4,1,Image 1,2,1,100000002,510000002293,
30,,Segment,4,1,Image 1,1,1,100000002,510000002294,
42,,Segment,4,0,Image 1,1,1,100000002,510000002295,
13,,Segment,4,4,Image 1,3,1,100000003,510000002296,
11,,Segment,4,1,Image 1,1,1,100000003,510000002297,
