
Soma Center of Image Mass Ch=1 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
3300.03,18971.1,1390.44,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000000,800000000,
3267.21,19030.8,1390.08,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000001,800000001,
3271.81,18964.3,1395.08,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000002,800000002,
3339.68,18933,1399.26,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000003,800000003,
