
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.416667,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000002460,
0.54362,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000002477,
0.419325,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000002487,
0.449219,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000002501,
0.416667,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000002510,
0.514603,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000002517,
0.416667,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000002529,
0.449982,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002538,
0.420523,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002546,
0.442646,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002553,
0.780549,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000002567,
0.780549,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000002580,
2.06476,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002591,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000002595,
1.07399,µm,Spine,Spine Part Max Diameter,,,1,100000002,610000002606,
0.843461,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002610,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000002613,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002615,
0.996094,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002619,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000002622,
1.48831,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000002626,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002629,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002631,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002635,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002654,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002655,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002656,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002657,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002658,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002659,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002660,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000002661,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002662,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002663,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002670,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002671,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002672,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000002675,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000002676,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000002677,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000002678,
