
Spine Intensity StdDev Ch=5 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43.3328,,Spine,5,3,Image 1,3,1,100000000,610000002460,
22.1537,,Spine,5,3,Image 1,3,1,100000000,610000002477,
22.1052,,Spine,5,3,Image 1,3,1,100000000,610000002487,
26.4529,,Spine,5,4,Image 1,2,1,100000003,610000002501,
18.6738,,Spine,5,4,Image 1,2,1,100000003,610000002510,
52.8257,,Spine,5,2,Image 1,3,1,100000000,610000002517,
56.3174,,Spine,5,2,Image 1,3,1,100000000,610000002529,
37.4384,,Spine,5,1,Image 1,1,1,100000000,610000002538,
38.3476,,Spine,5,1,Image 1,1,1,100000000,610000002546,
40.807,,Spine,5,0,Image 1,1,1,100000001,610000002553,
46.2086,,Spine,5,2,Image 1,3,1,100000002,610000002567,
41.9868,,Spine,5,2,Image 1,3,1,100000002,610000002580,
63.531,,Spine,5,0,Image 1,1,1,100000000,610000002591,
34.7443,,Spine,5,4,Image 1,2,1,100000003,610000002595,
38.8992,,Spine,5,2,Image 1,3,1,100000002,610000002606,
30.1872,,Spine,5,0,Image 1,1,1,100000000,610000002610,
31.5392,,Spine,5,0,Image 1,1,1,100000003,610000002613,
28.365,,Spine,5,2,Image 1,3,1,100000001,610000002615,
30.7424,,Spine,5,0,Image 1,1,1,100000000,610000002619,
31.3682,,Spine,5,0,Image 1,1,1,100000003,610000002622,
36.159,,Spine,5,0,Image 1,1,1,100000003,610000002626,
25.0677,,Spine,5,2,Image 1,3,1,100000001,610000002629,
21.9585,,Spine,5,2,Image 1,3,1,100000001,610000002631,
41.5104,,Spine,5,0,Image 1,1,1,100000000,610000002635,
18.5579,,Spine,5,3,Image 1,2,1,100000000,610000002654,
34.4513,,Spine,5,1,Image 1,1,1,100000000,610000002655,
38.3012,,Spine,5,0,Image 1,1,1,100000000,610000002656,
28.511,,Spine,5,0,Image 1,1,1,100000000,610000002657,
43.3792,,Spine,5,0,Image 1,1,1,100000000,610000002658,
41.9788,,Spine,5,0,Image 1,1,1,100000000,610000002659,
37.7443,,Spine,5,0,Image 1,1,1,100000000,610000002660,
23.9721,,Spine,5,1,Image 1,2,1,100000000,610000002661,
33.8207,,Spine,5,0,Image 1,1,1,100000000,610000002662,
40.085,,Spine,5,1,Image 1,1,1,100000001,610000002663,
30.8185,,Spine,5,2,Image 1,3,1,100000001,610000002670,
26.6096,,Spine,5,1,Image 1,2,1,100000001,610000002671,
26.2199,,Spine,5,0,Image 1,1,1,100000001,610000002672,
25.197,,Spine,5,4,Image 1,2,1,100000003,610000002675,
28.2235,,Spine,5,2,Image 1,1,1,100000003,610000002676,
27.2175,,Spine,5,2,Image 1,1,1,100000003,610000002677,
30.2139,,Spine,5,0,Image 1,1,1,100000003,610000002678,
