
Segment Center Intensity Median Ch=4 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00781,,Segment,4,3,Image 1,3,1,100000002,510000000048,
4.00781,,Segment,4,2,Image 1,3,1,100000002,510000000077,
4.00781,,Segment,4,1,Image 1,2,1,100000002,510000000109,
2.00781,,Segment,4,0,Image 1,1,1,100000002,510000000132,
0.00390625,,Segment,4,1,Image 1,2,1,100000002,510000000184,
0.0078125,,Segment,4,0,Image 1,1,1,100000002,510000000246,
0.00390625,,Segment,4,3,Image 1,3,1,100000002,510000000295,
0.00390625,,Segment,4,2,Image 1,2,1,100000002,510000000319,
0.015625,,Segment,4,1,Image 1,1,1,100000002,510000000331,
0.0078125,,Segment,4,2,Image 1,3,1,100000000,510000000412,
4.00781,,Segment,4,1,Image 1,2,1,100000000,510000000420,
4.75,,Segment,4,0,Image 1,1,1,100000000,510000000446,
2.00391,,Segment,4,4,Image 1,2,1,100000001,510000000481,
5.00781,,Segment,4,3,Image 1,1,1,100000001,510000000520,
5.00781,,Segment,4,2,Image 1,1,1,100000001,510000000537,
5.00781,,Segment,4,1,Image 1,1,1,100000001,510000000584,
2.50391,,Segment,4,0,Image 1,1,1,100000001,510000000597,
3.50781,,Segment,4,3,Image 1,2,1,100000002,510000000620,
0.00390625,,Segment,4,2,Image 1,1,1,100000002,510000000648,
5.03125,,Segment,4,3,Image 1,2,1,100000000,510000000666,
1.03125,,Segment,4,2,Image 1,2,1,100000001,510000000702,
5,,Segment,4,1,Image 1,1,1,100000001,510000000705,
4.5,,Segment,4,0,Image 1,1,1,100000001,510000000723,
3.00781,,Segment,4,3,Image 1,3,1,100000002,510000000740,
5.00781,,Segment,4,2,Image 1,2,1,100000002,510000000765,
0.0078125,,Segment,4,3,Image 1,3,1,100000000,510000000805,
4.00391,,Segment,4,2,Image 1,2,1,100000000,510000000825,
2.00781,,Segment,4,1,Image 1,2,1,100000000,510000000855,
1.50391,,Segment,4,0,Image 1,1,1,100000000,510000000890,
