
Segment Intensity StdDev Ch=5 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
38.5586,,Segment,5,3,Image 1,3,1,100000002,510000000048,
34.5961,,Segment,5,2,Image 1,3,1,100000002,510000000077,
36.1762,,Segment,5,1,Image 1,2,1,100000002,510000000109,
47.2305,,Segment,5,0,Image 1,1,1,100000002,510000000132,
23.1991,,Segment,5,1,Image 1,2,1,100000002,510000000184,
39.5543,,Segment,5,0,Image 1,1,1,100000002,510000000246,
26.6377,,Segment,5,3,Image 1,3,1,100000002,510000000295,
24.979,,Segment,5,2,Image 1,2,1,100000002,510000000319,
16.1377,,Segment,5,1,Image 1,1,1,100000002,510000000331,
36.2189,,Segment,5,2,Image 1,3,1,100000000,510000000412,
32.465,,Segment,5,1,Image 1,2,1,100000000,510000000420,
45.8936,,Segment,5,0,Image 1,1,1,100000000,510000000446,
43.8174,,Segment,5,4,Image 1,2,1,100000001,510000000481,
29.2534,,Segment,5,3,Image 1,1,1,100000001,510000000520,
32.2626,,Segment,5,2,Image 1,1,1,100000001,510000000537,
39.3486,,Segment,5,1,Image 1,1,1,100000001,510000000584,
35.7115,,Segment,5,0,Image 1,1,1,100000001,510000000597,
23.1545,,Segment,5,3,Image 1,2,1,100000002,510000000620,
37.6079,,Segment,5,2,Image 1,1,1,100000002,510000000648,
27.8971,,Segment,5,3,Image 1,2,1,100000000,510000000666,
32.4898,,Segment,5,2,Image 1,2,1,100000001,510000000702,
37.3381,,Segment,5,1,Image 1,1,1,100000001,510000000705,
39.3725,,Segment,5,0,Image 1,1,1,100000001,510000000723,
31.7617,,Segment,5,3,Image 1,3,1,100000002,510000000740,
33.8678,,Segment,5,2,Image 1,2,1,100000002,510000000765,
40.1669,,Segment,5,3,Image 1,3,1,100000000,510000000805,
31.1141,,Segment,5,2,Image 1,2,1,100000000,510000000825,
31.4084,,Segment,5,1,Image 1,2,1,100000000,510000000855,
38.2318,,Segment,5,0,Image 1,1,1,100000000,510000000890,
33.3476,,Segment,5,2,Image 1,3,1,100000001,510000000907,
34.6495,,Segment,5,1,Image 1,2,1,100000001,510000000956,
