
Segment Center Intensity Min Ch=5 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,0,Image 1,1,1,100000000,510000001329,
0,,Segment,5,4,Image 1,3,1,100000003,510000001355,
53,,Segment,5,3,Image 1,2,1,100000003,510000001367,
14,,Segment,5,2,Image 1,1,1,100000003,510000001379,
77,,Segment,5,1,Image 1,1,1,100000003,510000001383,
17,,Segment,5,0,Image 1,1,1,100000003,510000001412,
0,,Segment,5,4,Image 1,3,1,100000002,510000001434,
33,,Segment,5,3,Image 1,2,1,100000002,510000001439,
0,,Segment,5,3,Image 1,4,1,100000002,510000001455,
0,,Segment,5,3,Image 1,2,1,100000001,510000001486,
0,,Segment,5,3,Image 1,3,1,100000000,510000001525,
0,,Segment,5,3,Image 1,2,1,100000000,510000001531,
0,,Segment,5,2,Image 1,3,1,100000000,510000001537,
0,,Segment,5,1,Image 1,2,1,100000001,510000001637,
0,,Segment,5,0,Image 1,1,1,100000002,510000001653,
0,,Segment,5,4,Image 1,2,1,100000002,510000001667,
12,,Segment,5,4,Image 1,1,1,100000001,510000001676,
0,,Segment,5,2,Image 1,2,1,100000001,510000001680,
0,,Segment,5,4,Image 1,2,1,100000003,510000001735,
24,,Segment,5,1,Image 1,1,1,100000002,510000001739,
0,,Segment,5,1,Image 1,2,1,100000001,510000001763,
54,,Segment,5,0,Image 1,1,1,100000001,510000001790,
23,,Segment,5,1,Image 1,1,1,100000000,510000001797,
0,,Segment,5,0,Image 1,1,1,100000002,510000001817,
0,,Segment,5,4,Image 1,3,1,100000003,510000001823,
0,,Segment,5,3,Image 1,3,1,100000003,510000001837,
80,,Segment,5,2,Image 1,2,1,100000003,510000001840,
12,,Segment,5,4,Image 1,4,1,100000003,510000001844,
0,,Segment,5,0,Image 1,1,1,100000000,510000001853,
0,,Segment,5,4,Image 1,2,1,100000003,510000001920,
55,,Segment,5,3,Image 1,1,1,100000003,510000001929,
28,,Segment,5,4,Image 1,1,1,100000003,510000001932,
22,,Segment,5,2,Image 1,2,1,100000003,510000001937,
43,,Segment,5,1,Image 1,2,1,100000003,510000001947,
33,,Segment,5,0,Image 1,1,1,100000002,510000001960,
19,,Segment,5,3,Image 1,1,1,100000001,510000001991,
8,,Segment,5,2,Image 1,1,1,100000001,510000002003,
10,,Segment,5,1,Image 1,1,1,100000001,510000002053,
0,,Segment,5,3,Image 1,2,1,100000001,510000002056,
0,,Segment,5,4,Image 1,2,1,100000003,510000002066,
35,,Segment,5,3,Image 1,2,1,100000003,510000002068,
15,,Segment,5,2,Image 1,1,1,100000000,510000002090,
73,,Segment,5,1,Image 1,1,1,100000000,510000002098,
22,,Segment,5,0,Image 1,1,1,100000001,510000002127,
9,,Segment,5,1,Image 1,2,1,100000001,510000002154,
28,,Segment,5,2,Image 1,2,1,100000000,510000002168,
78,,Segment,5,1,Image 1,1,1,100000001,510000002174,
44,,Segment,5,1,Image 1,1,1,100000000,510000002183,
44,,Segment,5,0,Image 1,1,1,100000000,510000002197,
0,,Segment,5,0,Image 1,1,1,100000000,510000002205,
0,,Segment,5,1,Image 1,2,1,100000000,510000002207,
39,,Segment,5,0,Image 1,1,1,100000000,510000002212,
65,,Segment,5,0,Image 1,1,1,100000000,510000002239,
34,,Segment,5,1,Image 1,2,1,100000000,510000002251,
108,,Segment,5,0,Image 1,1,1,100000000,510000002255,
82,,Segment,5,1,Image 1,1,1,100000000,510000002258,
67,,Segment,5,0,Image 1,1,1,100000001,510000002288,
32,,Segment,5,2,Image 1,2,1,100000000,510000002289,
9,,Segment,5,1,Image 1,2,1,100000002,510000002293,
46,,Segment,5,1,Image 1,1,1,100000002,510000002294,
103,,Segment,5,0,Image 1,1,1,100000002,510000002295,
35,,Segment,5,4,Image 1,3,1,100000003,510000002296,
76,,Segment,5,1,Image 1,1,1,100000003,510000002297,
