
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
40.0458,,Segment,1,3,Image 1,3,1,100000002,510000000048,
28.6002,,Segment,1,2,Image 1,3,1,100000002,510000000077,
35.2406,,Segment,1,1,Image 1,2,1,100000002,510000000109,
36.2213,,Segment,1,0,Image 1,1,1,100000002,510000000132,
28.0786,,Segment,1,1,Image 1,2,1,100000002,510000000184,
29.6019,,Segment,1,0,Image 1,1,1,100000002,510000000246,
28.3365,,Segment,1,3,Image 1,3,1,100000002,510000000295,
13.8708,,Segment,1,2,Image 1,2,1,100000002,510000000319,
13.9961,,Segment,1,1,Image 1,1,1,100000002,510000000331,
29.9,,Segment,1,2,Image 1,3,1,100000000,510000000412,
24.872,,Segment,1,1,Image 1,2,1,100000000,510000000420,
23.1234,,Segment,1,0,Image 1,1,1,100000000,510000000446,
40.6128,,Segment,1,4,Image 1,2,1,100000001,510000000481,
27.0245,,Segment,1,3,Image 1,1,1,100000001,510000000520,
18.8149,,Segment,1,2,Image 1,1,1,100000001,510000000537,
48.1407,,Segment,1,1,Image 1,1,1,100000001,510000000584,
8.25463,,Segment,1,0,Image 1,1,1,100000001,510000000597,
16.9977,,Segment,1,3,Image 1,2,1,100000002,510000000620,
26.1448,,Segment,1,2,Image 1,1,1,100000002,510000000648,
25.0273,,Segment,1,3,Image 1,2,1,100000000,510000000666,
30.4334,,Segment,1,2,Image 1,2,1,100000001,510000000702,
22.1246,,Segment,1,1,Image 1,1,1,100000001,510000000705,
32.0673,,Segment,1,0,Image 1,1,1,100000001,510000000723,
33.6917,,Segment,1,3,Image 1,3,1,100000002,510000000740,
25.9205,,Segment,1,2,Image 1,2,1,100000002,510000000765,
42.9316,,Segment,1,3,Image 1,3,1,100000000,510000000805,
29.904,,Segment,1,2,Image 1,2,1,100000000,510000000825,
30.18,,Segment,1,1,Image 1,2,1,100000000,510000000855,
32.4483,,Segment,1,0,Image 1,1,1,100000000,510000000890,
35.1003,,Segment,1,2,Image 1,3,1,100000001,510000000907,
34.138,,Segment,1,1,Image 1,2,1,100000001,510000000956,
39.5181,,Segment,1,0,Image 1,1,1,100000001,510000001000,
15.9652,,Segment,1,1,Image 1,1,1,100000003,510000001002,
21.628,,Segment,1,0,Image 1,1,1,100000003,510000001114,
18.9795,,Segment,1,1,Image 1,2,1,100000003,510000001130,
22.7486,,Segment,1,2,Image 1,2,1,100000001,510000001133,
36.4959,,Segment,1,2,Image 1,3,1,100000003,510000001218,
17.9861,,Segment,1,1,Image 1,2,1,100000003,510000001229,
