
Spine Attachment Pt Diameter
 ==================== 
Spine Attachment Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.667665,µm,Spine,7,4,1,100000000,610000005300,
0.760766,µm,Spine,4,4,1,100000001,610000005306,
0.760766,µm,Spine,4,4,1,100000001,610000005310,
0.652332,µm,Spine,3,2,1,100000000,610000005314,
0.416667,µm,Spine,0,1,1,100000000,610000005321,
0.669045,µm,Spine,0,1,1,100000000,610000005330,
0.416667,µm,Spine,0,1,1,100000000,610000005335,
1.14448,µm,Spine,0,1,1,100000000,610000005339,
0.714261,µm,Spine,0,1,1,100000001,610000005344,
1.00699,µm,Spine,1,2,1,100000001,610000005347,
0.910534,µm,Spine,0,1,1,100000000,610000005355,
1.11788,µm,Spine,8,4,1,100000000,610000005358,
1.02823,µm,Spine,6,2,1,100000002,610000005364,
1.26944,µm,Spine,0,1,1,100000000,610000005366,
1.66667,µm,Spine,0,1,1,100000000,610000005374,
0.705113,µm,Spine,6,3,1,100000002,610000005377,
0.723159,µm,Spine,5,4,1,100000001,610000005379,
1.23267,µm,Spine,10,1,1,100000002,610000005382,
1.1775,µm,Spine,0,1,1,100000000,610000005389,
0.801186,µm,Spine,2,2,1,100000000,610000005392,
1.02823,µm,Spine,6,2,1,100000002,610000005397,
0.833333,µm,Spine,1,2,1,100000002,610000005400,
1.30505,µm,Spine,6,3,1,100000000,610000005403,
1.07623,µm,Spine,14,3,1,100000002,610000005408,
0.904043,µm,Spine,11,6,1,100000001,610000005410,
1.39981,µm,Spine,3,1,1,100000001,610000005414,
0.794138,µm,Spine,8,1,1,100000002,610000005416,
1.12683,µm,Spine,1,2,1,100000001,610000005418,
0.95169,µm,Spine,2,2,1,100000001,610000005422,
1.12638,µm,Spine,2,2,1,100000001,610000005424,
1.39981,µm,Spine,3,1,1,100000001,610000005428,
0.889177,µm,Spine,2,2,1,100000001,610000005434,
1.50945,µm,Spine,1,1,1,100000002,610000005438,
1.39981,µm,Spine,3,1,1,100000001,610000005442,
0.770956,µm,Spine,4,4,1,100000001,610000005444,
1.44081,µm,Spine,1,1,1,100000000,610000005450,
1.25,µm,Spine,4,2,1,100000002,610000005453,
1.16694,µm,Spine,13,2,1,100000002,610000005456,
0.625,µm,Spine,4,2,1,100000002,610000005462,
1.39981,µm,Spine,3,1,1,100000001,610000005466,
1.02823,µm,Spine,6,2,1,100000002,610000005473,
1.57459,µm,Spine,2,2,1,100000002,610000005479,
0.95169,µm,Spine,2,2,1,100000001,610000005482,
1.41881,µm,Spine,6,4,1,100000001,610000005492,
1.85996,µm,Spine,0,1,1,100000000,610000005496,
2.02815,µm,Spine,2,1,1,100000001,610000005507,
1.4891,µm,Spine,0,1,1,100000000,610000005510,
1.37614,µm,Spine,0,1,1,100000000,610000005532,
1.09692,µm,Spine,10,3,1,100000000,610000005553,
1.09692,µm,Spine,10,3,1,100000000,610000005554,
1.21512,µm,Spine,9,3,1,100000000,610000005555,
0.572125,µm,Spine,8,4,1,100000000,610000005556,
0.852218,µm,Spine,6,3,1,100000000,610000005557,
1.57697,µm,Spine,7,3,1,100000000,610000005558,
0.944788,µm,Spine,6,2,1,100000000,610000005559,
0.878391,µm,Spine,5,2,1,100000000,610000005560,
0.943772,µm,Spine,1,2,1,100000000,610000005561,
0.826422,µm,Spine,3,2,1,100000000,610000005562,
0.918462,µm,Spine,4,3,1,100000000,610000005563,
1.15888,µm,Spine,0,1,1,100000000,610000005564,
0.712887,µm,Spine,0,1,1,100000000,610000005565,
1.32737,µm,Spine,9,5,1,100000000,610000005567,
1.15619,µm,Spine,8,4,1,100000000,610000005568,
1.0144,µm,Spine,6,3,1,100000000,610000005569,
1.0702,µm,Spine,5,2,1,100000000,610000005570,
0.878575,µm,Spine,5,3,1,100000000,610000005571,
0.792022,µm,Spine,2,2,1,100000000,610000005572,
0.792022,µm,Spine,2,2,1,100000000,610000005573,
1.37614,µm,Spine,0,1,1,100000000,610000005574,
1.15506,µm,Spine,1,1,1,100000001,610000005575,
1.15506,µm,Spine,1,1,1,100000001,610000005576,
0.810443,µm,Spine,1,2,1,100000001,610000005577,
0.625,µm,Spine,0,1,1,100000001,610000005578,
0.625,µm,Spine,0,1,1,100000001,610000005579,
0.928702,µm,Spine,0,1,1,100000001,610000005581,
1.17415,µm,Spine,2,2,1,100000001,610000005582,
1.54103,µm,Spine,5,1,1,100000001,610000005583,
0.916627,µm,Spine,5,2,1,100000001,610000005584,
1.82015,µm,Spine,3,2,1,100000001,610000005585,
2.60504,µm,Spine,1,1,1,100000001,610000005586,
1.35143,µm,Spine,1,1,1,100000001,610000005587,
0.857599,µm,Spine,6,4,1,100000001,610000005588,
1.0545,µm,Spine,2,2,1,100000001,610000005589,
0.863335,µm,Spine,2,2,1,100000001,610000005590,
0.977122,µm,Spine,6,4,1,100000001,610000005592,
0.815374,µm,Spine,6,5,1,100000001,610000005593,
1.23505,µm,Spine,5,4,1,100000001,610000005594,
0.908976,µm,Spine,2,2,1,100000001,610000005595,
0.908976,µm,Spine,2,2,1,100000001,610000005596,
1.4743,µm,Spine,1,1,1,100000001,610000005597,
0.845543,µm,Spine,2,2,1,100000001,610000005598,
1.12638,µm,Spine,2,2,1,100000001,610000005599,
0.832153,µm,Spine,1,2,1,100000001,610000005600,
1.19805,µm,Spine,13,2,1,100000002,610000005602,
0.723643,µm,Spine,12,3,1,100000002,610000005603,
0.88269,µm,Spine,12,3,1,100000002,610000005604,
0.914918,µm,Spine,12,3,1,100000002,610000005605,
1.16137,µm,Spine,13,2,1,100000002,610000005606,
0.681257,µm,Spine,15,1,1,100000002,610000005607,
0.891877,µm,Spine,14,2,1,100000002,610000005608,
0.833333,µm,Spine,13,1,1,100000002,610000005609,
1.23267,µm,Spine,10,1,1,100000002,610000005610,
0.929105,µm,Spine,10,1,1,100000002,610000005611,
1.16701,µm,Spine,9,1,1,100000002,610000005612,
0.905238,µm,Spine,7,2,1,100000002,610000005613,
0.905238,µm,Spine,7,2,1,100000002,610000005614,
1.1261,µm,Spine,6,1,1,100000002,610000005615,
1.92234,µm,Spine,6,1,1,100000002,610000005616,
1.97086,µm,Spine,6,1,1,100000002,610000005617,
1.02823,µm,Spine,6,2,1,100000002,610000005618,
1.02823,µm,Spine,6,2,1,100000002,610000005619,
1.15589,µm,Spine,5,2,1,100000002,610000005620,
1.12243,µm,Spine,2,3,1,100000002,610000005621,
0.738465,µm,Spine,3,2,1,100000002,610000005624,
0.807408,µm,Spine,1,2,1,100000002,610000005625,
1.18856,µm,Spine,0,1,1,100000002,610000005628,
1.62967,µm,Spine,0,1,1,100000002,610000005629,
2.05398,µm,Spine,0,1,1,100000002,610000005630,
1.27187,µm,Spine,4,2,1,100000002,610000005632,
1.70004,µm,Spine,1,1,1,100000002,610000005633,
0.416667,µm,Spine,0,1,1,100000002,610000005634,
1.15945,µm,Spine,1,1,1,100000002,610000005635,
0.996418,µm,Spine,8,1,1,100000002,610000005636,
0.899156,µm,Spine,2,2,1,100000002,610000005637,
1.24538,µm,Spine,1,1,1,100000002,610000005638,
1.17973,µm,Spine,3,4,1,100000002,610000005639,
0.9845,µm,Spine,3,4,1,100000002,610000005640,
1.10641,µm,Spine,3,4,1,100000002,610000005641,
0.985591,µm,Spine,4,4,1,100000002,610000005642,
0.980765,µm,Spine,3,3,1,100000002,610000005643,
0.921791,µm,Spine,2,2,1,100000002,610000005644,
0.807975,µm,Spine,2,1,1,100000002,610000005645,
1.34068,µm,Spine,1,1,1,100000002,610000005646,
0.727124,µm,Spine,0,1,1,100000002,610000005647,
