
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.8,,Spine,4,7,Image 1,4,1,100000000,610000005300,
2.14286,,Spine,4,4,Image 1,4,1,100000001,610000005306,
1.8,,Spine,4,4,Image 1,4,1,100000001,610000005310,
3,,Spine,4,3,Image 1,2,1,100000000,610000005314,
0.666667,,Spine,4,0,Image 1,1,1,100000000,610000005321,
2.25,,Spine,4,0,Image 1,1,1,100000000,610000005330,
1.8,,Spine,4,0,Image 1,1,1,100000000,610000005335,
3.6,,Spine,4,0,Image 1,1,1,100000000,610000005339,
1.8,,Spine,4,0,Image 1,1,1,100000001,610000005344,
2,,Spine,4,1,Image 1,2,1,100000001,610000005347,
2.875,,Spine,4,0,Image 1,1,1,100000000,610000005355,
6.25,,Spine,4,8,Image 1,4,1,100000000,610000005358,
5,,Spine,4,6,Image 1,2,1,100000002,610000005364,
1,,Spine,4,0,Image 1,1,1,100000000,610000005366,
3.75,,Spine,4,0,Image 1,1,1,100000000,610000005374,
2,,Spine,4,6,Image 1,3,1,100000002,610000005377,
4,,Spine,4,5,Image 1,4,1,100000001,610000005379,
3.5,,Spine,4,10,Image 1,1,1,100000002,610000005382,
2.42857,,Spine,4,0,Image 1,1,1,100000000,610000005389,
2.33333,,Spine,4,2,Image 1,2,1,100000000,610000005392,
5.6,,Spine,4,6,Image 1,2,1,100000002,610000005397,
2.25,,Spine,4,1,Image 1,2,1,100000002,610000005400,
2.75,,Spine,4,6,Image 1,3,1,100000000,610000005403,
0.25,,Spine,4,14,Image 1,3,1,100000002,610000005408,
4,,Spine,4,11,Image 1,6,1,100000001,610000005410,
2.8,,Spine,4,3,Image 1,1,1,100000001,610000005414,
3.33333,,Spine,4,8,Image 1,1,1,100000002,610000005416,
3.33333,,Spine,4,1,Image 1,2,1,100000001,610000005418,
0.75,,Spine,4,2,Image 1,2,1,100000001,610000005422,
3.33333,,Spine,4,2,Image 1,2,1,100000001,610000005424,
4,,Spine,4,3,Image 1,1,1,100000001,610000005428,
4,,Spine,4,2,Image 1,2,1,100000001,610000005434,
1,,Spine,4,1,Image 1,1,1,100000002,610000005438,
3.5,,Spine,4,3,Image 1,1,1,100000001,610000005442,
1.33333,,Spine,4,4,Image 1,4,1,100000001,610000005444,
3,,Spine,4,1,Image 1,1,1,100000000,610000005450,
2.66667,,Spine,4,4,Image 1,2,1,100000002,610000005453,
2,,Spine,4,13,Image 1,2,1,100000002,610000005456,
2.33333,,Spine,4,0,Image 1,1,1,100000002,610000005462,
4.25,,Spine,4,3,Image 1,1,1,100000001,610000005466,
3.66667,,Spine,4,6,Image 1,2,1,100000002,610000005473,
3,,Spine,4,2,Image 1,2,1,100000002,610000005479,
1.25,,Spine,4,2,Image 1,2,1,100000001,610000005482,
2,,Spine,4,6,Image 1,4,1,100000001,610000005492,
4,,Spine,4,0,Image 1,1,1,100000000,610000005496,
1,,Spine,4,2,Image 1,1,1,100000001,610000005507,
10,,Spine,4,0,Image 1,1,1,100000000,610000005510,
12.6667,,Spine,4,0,Image 1,1,1,100000000,610000005532,
1,,Spine,4,10,Image 1,3,1,100000000,610000005553,
3,,Spine,4,10,Image 1,3,1,100000000,610000005554,
1.5,,Spine,4,9,Image 1,3,1,100000000,610000005555,
1.5,,Spine,4,8,Image 1,4,1,100000000,610000005556,
4.5,,Spine,4,6,Image 1,3,1,100000000,610000005557,
4,,Spine,4,7,Image 1,3,1,100000000,610000005558,
3,,Spine,4,6,Image 1,2,1,100000000,610000005559,
1.5,,Spine,4,5,Image 1,2,1,100000000,610000005560,
