
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Segment,5,12,Image 1,3,1,100000002,510000000016,
8,,Segment,5,11,Image 1,2,1,100000002,510000000028,
11,,Segment,5,10,Image 1,2,1,100000002,510000000040,
22,,Segment,5,9,Image 1,1,1,100000002,510000000068,
22,,Segment,5,8,Image 1,1,1,100000002,510000000072,
19,,Segment,5,7,Image 1,1,1,100000002,510000000080,
35,,Segment,5,6,Image 1,1,1,100000002,510000000102,
12,,Segment,5,5,Image 1,1,1,100000002,510000000107,
13,,Segment,5,3,Image 1,1,1,100000002,510000000110,
13,,Segment,5,2,Image 1,1,1,100000002,510000000112,
13,,Segment,5,1,Image 1,1,1,100000002,510000000123,
13,,Segment,5,0,Image 1,1,1,100000002,510000000146,
8,,Segment,5,7,Image 1,3,1,100000001,510000000175,
8,,Segment,5,6,Image 1,2,1,100000001,510000000177,
9,,Segment,5,5,Image 1,2,1,100000001,510000000180,
18,,Segment,5,4,Image 1,2,1,100000001,510000000237,
20,,Segment,5,3,Image 1,1,1,100000001,510000000262,
11,,Segment,5,2,Image 1,1,1,100000001,510000000270,
12,,Segment,5,1,Image 1,1,1,100000001,510000000276,
9,,Segment,5,0,Image 1,1,1,100000001,510000000282,
24,,Segment,5,3,Image 1,2,1,100000002,510000000344,
11,,Segment,5,2,Image 1,1,1,100000002,510000000350,
9,,Segment,5,1,Image 1,1,1,100000002,510000000374,
10,,Segment,5,0,Image 1,1,1,100000002,510000000404,
8,,Segment,5,7,Image 1,4,1,100000000,510000000437,
26,,Segment,5,6,Image 1,3,1,100000000,510000000477,
12,,Segment,5,5,Image 1,2,1,100000000,510000000483,
11,,Segment,5,4,Image 1,2,1,100000000,510000000486,
12,,Segment,5,3,Image 1,2,1,100000000,510000000497,
9,,Segment,5,2,Image 1,1,1,100000000,510000000499,
24,,Segment,5,1,Image 1,1,1,100000000,510000000518,
42,,Segment,5,0,Image 1,1,1,100000000,510000000544,
11,,Segment,5,12,Image 1,3,1,100000002,510000000560,
9,,Segment,5,11,Image 1,2,1,100000002,510000000604,
11,,Segment,5,10,Image 1,1,1,100000002,510000000651,
13,,Segment,5,11,Image 1,6,1,100000001,510000000680,
16,,Segment,5,9,Image 1,5,1,100000001,510000000697,
17,,Segment,5,8,Image 1,4,1,100000001,510000000708,
15,,Segment,5,7,Image 1,4,1,100000001,510000000710,
15,,Segment,5,6,Image 1,3,1,100000001,510000000728,
9,,Segment,5,13,Image 1,3,1,100000002,510000000732,
9,,Segment,5,12,Image 1,2,1,100000002,510000000734,
11,,Segment,5,13,Image 1,2,1,100000002,510000000739,
9,,Segment,5,4,Image 1,3,1,100000000,510000000762,
16,,Segment,5,3,Image 1,2,1,100000000,510000000891,
10,,Segment,5,2,Image 1,1,1,100000000,510000000908,
17,,Segment,5,1,Image 1,1,1,100000000,510000000942,
12,,Segment,5,0,Image 1,1,1,100000000,510000000953,
9,,Segment,5,4,Image 1,2,1,100000000,510000000963,
9,,Segment,5,10,Image 1,5,1,100000000,510000000988,
7,,Segment,5,9,Image 1,4,1,100000000,510000000991,
8,,Segment,5,8,Image 1,4,1,100000000,510000000994,
8,,Segment,5,7,Image 1,4,1,100000000,510000000996,
10,,Segment,5,6,Image 1,3,1,100000000,510000001002,
11,,Segment,5,5,Image 1,2,1,100000000,510000001008,
10,,Segment,5,4,Image 1,2,1,100000000,510000001013,
20,,Segment,5,3,Image 1,2,1,100000000,510000001057,
10,,Segment,5,2,Image 1,2,1,100000000,510000001084,
57,,Segment,5,1,Image 1,1,1,100000000,510000001105,
57,,Segment,5,0,Image 1,1,1,100000000,510000001128,
12,,Segment,5,4,Image 1,2,1,100000002,510000001139,
12,,Segment,5,3,Image 1,1,1,100000002,510000001167,
10,,Segment,5,4,Image 1,1,1,100000002,510000001171,
14,,Segment,5,1,Image 1,2,1,100000002,510000001193,
10,,Segment,5,2,Image 1,2,1,100000002,510000001195,
59,,Segment,5,10,Image 1,6,1,100000001,510000001239,
11,,Segment,5,11,Image 1,5,1,100000001,510000001252,
13,,Segment,5,2,Image 1,2,1,100000000,510000001290,
25,,Segment,5,2,Image 1,2,1,100000001,510000001404,
39,,Segment,5,1,Image 1,1,1,100000001,510000001418,
8,,Segment,5,0,Image 1,1,1,100000001,510000001424,
10,,Segment,5,0,Image 1,1,1,100000001,510000001491,
8,,Segment,5,2,Image 1,2,1,100000002,510000001525,
9,,Segment,5,1,Image 1,1,1,100000002,510000001546,
17,,Segment,5,0,Image 1,1,1,100000002,510000001569,
11,,Segment,5,2,Image 1,2,1,100000002,510000001581,
23,,Segment,5,1,Image 1,1,1,100000002,510000001624,
30,,Segment,5,0,Image 1,1,1,100000002,510000001653,
10,,Segment,5,3,Image 1,2,1,100000002,510000001657,
11,,Segment,5,2,Image 1,1,1,100000002,510000001659,
13,,Segment,5,3,Image 1,1,1,100000002,510000001664,
31,,Segment,5,1,Image 1,2,1,100000002,510000001666,
9,,Segment,5,15,Image 1,4,1,100000002,510000001716,
15,,Segment,5,14,Image 1,3,1,100000002,510000001730,
9,,Segment,5,13,Image 1,3,1,100000002,510000001748,
8,,Segment,5,12,Image 1,2,1,100000002,510000001762,
7,,Segment,5,15,Image 1,3,1,100000002,510000001764,
57,,Segment,5,6,Image 1,2,1,100000002,510000001803,
12,,Segment,5,9,Image 1,4,1,100000001,510000001811,
12,,Segment,5,6,Image 1,4,1,100000001,510000001851,
