
Segment Intensity StdDev Ch=5 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.09407,,Segment,5,12,Image 1,3,1,100000002,510000000016,
1.8876,,Segment,5,11,Image 1,2,1,100000002,510000000028,
2.02956,,Segment,5,10,Image 1,2,1,100000002,510000000040,
2.63334,,Segment,5,9,Image 1,1,1,100000002,510000000068,
2.87419,,Segment,5,8,Image 1,1,1,100000002,510000000072,
2.49138,,Segment,5,7,Image 1,1,1,100000002,510000000080,
4.74067,,Segment,5,6,Image 1,1,1,100000002,510000000102,
1.97452,,Segment,5,5,Image 1,1,1,100000002,510000000107,
2.04118,,Segment,5,3,Image 1,1,1,100000002,510000000110,
2.03837,,Segment,5,2,Image 1,1,1,100000002,510000000112,
1.97582,,Segment,5,1,Image 1,1,1,100000002,510000000123,
2.09441,,Segment,5,0,Image 1,1,1,100000002,510000000146,
1.75009,,Segment,5,7,Image 1,3,1,100000001,510000000175,
1.86573,,Segment,5,6,Image 1,2,1,100000001,510000000177,
2.02786,,Segment,5,5,Image 1,2,1,100000001,510000000180,
2.33205,,Segment,5,4,Image 1,2,1,100000001,510000000237,
2.31507,,Segment,5,3,Image 1,1,1,100000001,510000000262,
2.12153,,Segment,5,2,Image 1,1,1,100000001,510000000270,
2.29893,,Segment,5,1,Image 1,1,1,100000001,510000000276,
2.03822,,Segment,5,0,Image 1,1,1,100000001,510000000282,
3.2492,,Segment,5,3,Image 1,2,1,100000002,510000000344,
2.19085,,Segment,5,2,Image 1,1,1,100000002,510000000350,
1.96643,,Segment,5,1,Image 1,1,1,100000002,510000000374,
2.17624,,Segment,5,0,Image 1,1,1,100000002,510000000404,
1.85917,,Segment,5,7,Image 1,4,1,100000000,510000000437,
2.30793,,Segment,5,6,Image 1,3,1,100000000,510000000477,
2.15295,,Segment,5,5,Image 1,2,1,100000000,510000000483,
2.19957,,Segment,5,4,Image 1,2,1,100000000,510000000486,
2.33464,,Segment,5,3,Image 1,2,1,100000000,510000000497,
2.06069,,Segment,5,2,Image 1,1,1,100000000,510000000499,
2.53522,,Segment,5,1,Image 1,1,1,100000000,510000000518,
6.32836,,Segment,5,0,Image 1,1,1,100000000,510000000544,
2.09143,,Segment,5,12,Image 1,3,1,100000002,510000000560,
2.00055,,Segment,5,11,Image 1,2,1,100000002,510000000604,
2.05329,,Segment,5,10,Image 1,1,1,100000002,510000000651,
2.39306,,Segment,5,11,Image 1,6,1,100000001,510000000680,
2.5056,,Segment,5,9,Image 1,5,1,100000001,510000000697,
2.87591,,Segment,5,8,Image 1,4,1,100000001,510000000708,
2.75941,,Segment,5,7,Image 1,4,1,100000001,510000000710,
2.64569,,Segment,5,6,Image 1,3,1,100000001,510000000728,
2.52932,,Segment,5,13,Image 1,3,1,100000002,510000000732,
2.19799,,Segment,5,12,Image 1,2,1,100000002,510000000734,
2.43533,,Segment,5,13,Image 1,2,1,100000002,510000000739,
1.78232,,Segment,5,4,Image 1,3,1,100000000,510000000762,
1.88963,,Segment,5,3,Image 1,2,1,100000000,510000000891,
1.90078,,Segment,5,2,Image 1,1,1,100000000,510000000908,
