
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
2,,Spine,4,7,Image 1,1,100000000,610000005300,
6,,Spine,4,4,Image 1,1,100000001,610000005306,
4,,Spine,4,4,Image 1,1,100000001,610000005310,
5,,Spine,4,3,Image 1,1,100000000,610000005314,
0,,Spine,4,0,Image 1,1,,610000005317,
0,,Spine,4,0,Image 1,1,,610000005324,
4,,Spine,4,0,Image 1,1,,610000005332,
3,,Spine,4,0,Image 1,1,100000000,610000005339,
4,,Spine,4,0,Image 1,1,100000001,610000005344,
2,,Spine,4,1,Image 1,1,100000001,610000005347,
6,,Spine,4,0,Image 1,1,,610000005349,
5,,Spine,4,8,Image 1,1,100000000,610000005358,
1,,Spine,4,6,Image 1,1,100000002,610000005364,
2,,Spine,4,0,Image 1,1,100000000,610000005366,
6,,Spine,4,0,Image 1,1,,610000005368,
0,,Spine,4,6,Image 1,1,100000002,610000005377,
0,,Spine,4,5,Image 1,1,100000001,610000005379,
4,,Spine,4,10,Image 1,1,100000002,610000005382,
6,,Spine,4,0,Image 1,1,,610000005384,
1,,Spine,4,2,Image 1,1,100000000,610000005392,
4,,Spine,4,6,Image 1,1,100000002,610000005397,
0,,Spine,4,1,Image 1,1,100000002,610000005400,
3,,Spine,4,6,Image 1,1,100000000,610000005403,
1,,Spine,4,14,Image 1,1,100000002,610000005408,
2,,Spine,4,11,Image 1,1,100000001,610000005410,
1,,Spine,4,3,Image 1,1,100000001,610000005414,
1,,Spine,4,8,Image 1,1,100000002,610000005416,
6,,Spine,4,1,Image 1,1,100000001,610000005418,
1,,Spine,4,2,Image 1,1,100000001,610000005422,
1,,Spine,4,2,Image 1,1,100000001,610000005424,
2,,Spine,4,3,Image 1,1,100000001,610000005428,
6,,Spine,4,2,Image 1,1,100000001,610000005434,
4,,Spine,4,1,Image 1,1,100000002,610000005438,
3,,Spine,4,3,Image 1,1,100000001,610000005442,
0,,Spine,4,4,Image 1,1,100000001,610000005444,
1,,Spine,4,1,Image 1,1,100000000,610000005450,
5,,Spine,4,4,Image 1,1,100000002,610000005453,
3,,Spine,4,13,Image 1,1,100000002,610000005456,
6,,Spine,4,4,Image 1,1,,610000005461,
