
Spine Center Intensity Min Ch=3 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,7,Image 1,4,1,100000000,610000005300,
8,,Spine,3,4,Image 1,4,1,100000001,610000005306,
8,,Spine,3,4,Image 1,4,1,100000001,610000005310,
57,,Spine,3,3,Image 1,2,1,100000000,610000005314,
0,,Spine,3,0,Image 1,1,1,100000000,610000005321,
0,,Spine,3,0,Image 1,1,1,100000000,610000005330,
0,,Spine,3,0,Image 1,1,1,100000000,610000005335,
22,,Spine,3,0,Image 1,1,1,100000000,610000005339,
0,,Spine,3,0,Image 1,1,1,100000001,610000005344,
0,,Spine,3,1,Image 1,2,1,100000001,610000005347,
123,,Spine,3,0,Image 1,1,1,100000000,610000005355,
21,,Spine,3,8,Image 1,4,1,100000000,610000005358,
35,,Spine,3,6,Image 1,2,1,100000002,610000005364,
0,,Spine,3,0,Image 1,1,1,100000000,610000005366,
102,,Spine,3,0,Image 1,1,1,100000000,610000005374,
54,,Spine,3,6,Image 1,3,1,100000002,610000005377,
0,,Spine,3,5,Image 1,4,1,100000001,610000005379,
73,,Spine,3,10,Image 1,1,1,100000002,610000005382,
104,,Spine,3,0,Image 1,1,1,100000000,610000005389,
44,,Spine,3,2,Image 1,2,1,100000000,610000005392,
123,,Spine,3,6,Image 1,2,1,100000002,610000005397,
0,,Spine,3,1,Image 1,2,1,100000002,610000005400,
0,,Spine,3,6,Image 1,3,1,100000000,610000005403,
27,,Spine,3,14,Image 1,3,1,100000002,610000005408,
0,,Spine,3,11,Image 1,6,1,100000001,610000005410,
73,,Spine,3,3,Image 1,1,1,100000001,610000005414,
75,,Spine,3,8,Image 1,1,1,100000002,610000005416,
0,,Spine,3,1,Image 1,2,1,100000001,610000005418,
33,,Spine,3,2,Image 1,2,1,100000001,610000005422,
0,,Spine,3,2,Image 1,2,1,100000001,610000005424,
73,,Spine,3,3,Image 1,1,1,100000001,610000005428,
11,,Spine,3,2,Image 1,2,1,100000001,610000005434,
26,,Spine,3,1,Image 1,1,1,100000002,610000005438,
73,,Spine,3,3,Image 1,1,1,100000001,610000005442,
33,,Spine,3,4,Image 1,4,1,100000001,610000005444,
21,,Spine,3,1,Image 1,1,1,100000000,610000005450,
35,,Spine,3,4,Image 1,2,1,100000002,610000005453,
0,,Spine,3,13,Image 1,2,1,100000002,610000005456,
112,,Spine,3,0,Image 1,1,1,100000002,610000005462,
73,,Spine,3,3,Image 1,1,1,100000001,610000005466,
164,,Spine,3,6,Image 1,2,1,100000002,610000005473,
64,,Spine,3,2,Image 1,2,1,100000002,610000005479,
30,,Spine,3,2,Image 1,2,1,100000001,610000005482,
118,,Spine,3,6,Image 1,4,1,100000001,610000005492,
79,,Spine,3,0,Image 1,1,1,100000000,610000005496,
0,,Spine,3,2,Image 1,1,1,100000001,610000005507,
158,,Spine,3,0,Image 1,1,1,100000000,610000005510,
124,,Spine,3,0,Image 1,1,1,100000000,610000005532,
29,,Spine,3,10,Image 1,3,1,100000000,610000005553,
29,,Spine,3,10,Image 1,3,1,100000000,610000005554,
0,,Spine,3,9,Image 1,3,1,100000000,610000005555,
39,,Spine,3,8,Image 1,4,1,100000000,610000005556,
83,,Spine,3,6,Image 1,3,1,100000000,610000005557,
60,,Spine,3,7,Image 1,3,1,100000000,610000005558,
26,,Spine,3,6,Image 1,2,1,100000000,610000005559,
0,,Spine,3,5,Image 1,2,1,100000000,610000005560,
0,,Spine,3,1,Image 1,2,1,100000000,610000005561,
14,,Spine,3,3,Image 1,2,1,100000000,610000005562,
36,,Spine,3,4,Image 1,3,1,100000000,610000005563,
98,,Spine,3,0,Image 1,1,1,100000000,610000005564,
130,,Spine,3,0,Image 1,1,1,100000000,610000005565,
71,,Spine,3,9,Image 1,5,1,100000000,610000005567,
44,,Spine,3,8,Image 1,4,1,100000000,610000005568,
23,,Spine,3,6,Image 1,3,1,100000000,610000005569,
0,,Spine,3,5,Image 1,2,1,100000000,610000005570,
83,,Spine,3,5,Image 1,3,1,100000000,610000005571,
84,,Spine,3,2,Image 1,2,1,100000000,610000005572,
65,,Spine,3,2,Image 1,2,1,100000000,610000005573,
149,,Spine,3,0,Image 1,1,1,100000000,610000005574,
68,,Spine,3,1,Image 1,1,1,100000001,610000005575,
88,,Spine,3,1,Image 1,1,1,100000001,610000005576,
0,,Spine,3,1,Image 1,2,1,100000001,610000005577,
0,,Spine,3,0,Image 1,1,1,100000001,610000005578,
29,,Spine,3,0,Image 1,1,1,100000001,610000005579,
0,,Spine,3,0,Image 1,1,1,100000001,610000005581,
55,,Spine,3,2,Image 1,2,1,100000001,610000005582,
76,,Spine,3,5,Image 1,1,1,100000001,610000005583,
69,,Spine,3,5,Image 1,2,1,100000001,610000005584,
