
Soma Center of Image Mass Ch=2 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
89.19,21922,1429.27,µm,Soma,2,Soma Center of Image Mass,Image 1,1,100000000,800000000,
41.2104,21887.1,1429.25,µm,Soma,2,Soma Center of Image Mass,Image 1,1,100000001,800000001,
85.1609,21962.2,1432.67,µm,Soma,2,Soma Center of Image Mass,Image 1,1,100000002,800000002,
