
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
89.5137,21963.2,1430.9,µm,Segment,Segment Position,0,1,1,100000002,510000000146,
36.3037,21884.6,1427.2,µm,Segment,Segment Position,0,1,1,100000001,510000000282,
84.2825,21956.7,1428.57,µm,Segment,Segment Position,0,1,1,100000002,510000000404,
83.2503,21921,1429.82,µm,Segment,Segment Position,0,1,1,100000000,510000000544,
88.1393,21919.2,1430.87,µm,Segment,Segment Position,0,1,1,100000000,510000000953,
93.2741,21921.9,1425.51,µm,Segment,Segment Position,0,1,1,100000000,510000001128,
44.7446,21884.8,1428.68,µm,Segment,Segment Position,0,1,1,100000001,510000001424,
38.8599,21878.5,1426.34,µm,Segment,Segment Position,0,1,1,100000001,510000001491,
86.3346,21965.5,1438.03,µm,Segment,Segment Position,0,1,1,100000002,510000001569,
79.6197,21964.6,1425.62,µm,Segment,Segment Position,0,1,1,100000002,510000001653,
44.921,21891.4,1434.75,µm,Segment,Segment Position,0,1,1,100000001,510000001970,
84.2655,21958.1,1436.18,µm,Segment,Segment Position,0,1,1,100000002,510000002156,
82.8475,21962.8,1431.08,µm,Segment,Segment Position,0,1,1,100000002,510000002631,
43.3414,21890.3,1427.89,µm,Segment,Segment Position,0,1,1,100000001,510000003116,
84.4078,21959.6,1438.37,µm,Segment,Segment Position,0,1,1,100000002,510000003146,
33.5369,21890.1,1431.84,µm,Segment,Segment Position,0,1,1,100000001,510000003237,
87.7122,21918.8,1424.97,µm,Segment,Segment Position,0,1,1,100000000,510000003394,
80.6233,21919.5,1438.06,µm,Segment,Segment Position,0,1,1,100000000,510000004447,
38.033,21888.6,1425.6,µm,Segment,Segment Position,0,1,1,100000001,510000004842,
91.4771,21922.7,1430.86,µm,Segment,Segment Position,0,1,1,100000000,510000004871,
90.2962,21921.5,1434.44,µm,Segment,Segment Position,0,1,1,100000000,510000004886,
91.4992,21963.6,1429.21,µm,Segment,Segment Position,1,1,1,100000002,510000000123,
35.3297,21884.3,1426.7,µm,Segment,Segment Position,1,1,1,100000001,510000000276,
83.214,21952.4,1426.91,µm,Segment,Segment Position,1,1,1,100000002,510000000374,
80.5303,21923.8,1429.21,µm,Segment,Segment Position,1,1,1,100000000,510000000518,
86.8938,21914.9,1433.56,µm,Segment,Segment Position,1,1,1,100000000,510000000942,
95.439,21919.4,1426.85,µm,Segment,Segment Position,1,1,1,100000000,510000001105,
45.5279,21883.2,1429.89,µm,Segment,Segment Position,1,1,1,100000001,510000001418,
87.922,21969.3,1441.26,µm,Segment,Segment Position,1,1,1,100000002,510000001546,
73.4687,21968.8,1424.37,µm,Segment,Segment Position,1,1,1,100000002,510000001624,
49.135,21892.5,1440.21,µm,Segment,Segment Position,1,1,1,100000001,510000001937,
86.6623,21955.6,1438.7,µm,Segment,Segment Position,1,1,1,100000002,510000002150,
86.2945,21959.9,1440.95,µm,Segment,Segment Position,1,1,1,100000002,510000003129,
32.9988,21895.1,1438.18,µm,Segment,Segment Position,1,1,1,100000001,510000003203,
80.9556,21963,1432.08,µm,Segment,Segment Position,1,1,1,100000002,510000004802,
43.9602,21891.4,1427.22,µm,Segment,Segment Position,1,1,1,100000001,510000004911,
86.8726,21953,1429.46,µm,Segment,Segment Position,1,2,1,100000002,510000001193,
78.1043,21967.3,1424.92,µm,Segment,Segment Position,1,2,1,100000002,510000001666,
81.6697,21962.7,1433.09,µm,Segment,Segment Position,1,2,1,100000002,510000002619,
85.7723,21959.6,1440.97,µm,Segment,Segment Position,1,2,1,100000002,510000003151,
29.2541,21890.4,1435.86,µm,Segment,Segment Position,1,2,1,100000001,510000003249,
95.781,21922.1,1425.54,µm,Segment,Segment Position,1,2,1,100000000,510000003285,
91.1284,21962.6,1431.18,µm,Segment,Segment Position,1,2,1,100000002,510000003315,
47.9395,21886.4,1428.8,µm,Segment,Segment Position,1,2,1,100000001,510000003561,
48.1127,21896.2,1429.29,µm,Segment,Segment Position,1,2,1,100000001,510000003812,
51.5363,21898.5,1440.13,µm,Segment,Segment Position,1,2,1,100000001,510000004509,
84.1341,21956.8,1437.67,µm,Segment,Segment Position,1,2,1,100000002,510000004721,
78.9319,21918,1427.66,µm,Segment,Segment Position,1,2,1,100000000,510000004764,
85.7921,21967,1440.82,µm,Segment,Segment Position,1,2,1,100000002,510000004785,
36.0428,21884,1426.09,µm,Segment,Segment Position,1,2,1,100000001,510000004817,
45.2099,21884.5,1427.17,µm,Segment,Segment Position,1,2,1,100000001,510000004858,
88.0898,21918.5,1431.46,µm,Segment,Segment Position,1,2,1,100000000,510000004888,
119.031,21980.2,1433.13,µm,Segment,Segment Position,10,1,1,100000002,510000000651,
98.3389,21937.2,1439.08,µm,Segment,Segment Position,10,1,1,100000002,510000002437,
117.254,21976.7,1430.91,µm,Segment,Segment Position,10,2,1,100000002,510000000040,
98.0618,21937.4,1439,µm,Segment,Segment Position,10,2,1,100000002,510000002502,
60.9923,21929.5,1432.65,µm,Segment,Segment Position,10,3,1,100000000,510000003834,
60.6788,21932.3,1433.17,µm,Segment,Segment Position,10,4,1,100000000,510000002530,
64.0411,21929.3,1426.44,µm,Segment,Segment Position,10,4,1,100000000,510000004899,
110.371,21906.4,1431.64,µm,Segment,Segment Position,10,4,1,100000000,510000004901,
110.129,21904.5,1435.69,µm,Segment,Segment Position,10,5,1,100000000,510000000988,
64.0316,21929.3,1426.23,µm,Segment,Segment Position,10,5,1,100000000,510000003853,
109.159,21901.6,1424.07,µm,Segment,Segment Position,10,5,1,100000000,510000004903,
18.0565,21887.3,1426.51,µm,Segment,Segment Position,10,5,1,100000001,510000004905,
19.9826,21891.4,1424.61,µm,Segment,Segment Position,10,6,1,100000001,510000001239,
109.768,21900.3,1424.51,µm,Segment,Segment Position,10,6,1,100000000,510000002186,
125.173,21983,1435.69,µm,Segment,Segment Position,11,1,1,100000002,510000002382,
98.517,21936.8,1438.97,µm,Segment,Segment Position,11,1,1,100000002,510000004917,
120.209,21976.7,1430.42,µm,Segment,Segment Position,11,2,1,100000002,510000000028,
124.323,21986.7,1431.93,µm,Segment,Segment Position,11,2,1,100000002,510000000604,
98.7437,21935.9,1439.03,µm,Segment,Segment Position,11,2,1,100000002,510000002435,
59.5895,21927.2,1434.49,µm,Segment,Segment Position,11,3,1,100000000,510000003850,
118.743,21977.8,1428.94,µm,Segment,Segment Position,11,3,1,100000002,510000004270,
59.7213,21926.9,1434.14,µm,Segment,Segment Position,11,4,1,100000000,510000003815,
58.5379,21933.4,1435.45,µm,Segment,Segment Position,11,4,1,100000000,510000003848,
111.322,21905.6,1431.31,µm,Segment,Segment Position,11,4,1,100000000,510000004902,
16.0623,21887.2,1427.62,µm,Segment,Segment Position,11,5,1,100000001,510000001252,
58.1424,21932.4,1432.88,µm,Segment,Segment Position,11,5,1,100000000,510000002515,
111.619,21904.9,1431.42,µm,Segment,Segment Position,11,5,1,100000000,510000002855,
19.7164,21890.7,1428.34,µm,Segment,Segment Position,11,6,1,100000001,510000000680,
128.532,21983.8,1435.41,µm,Segment,Segment Position,12,1,1,100000002,510000003657,
122.567,21987.8,1423.71,µm,Segment,Segment Position,12,2,1,100000002,510000000734,
122.985,21975.7,1431.25,µm,Segment,Segment Position,12,2,1,100000002,510000001762,
130.43,21982.4,1436.15,µm,Segment,Segment Position,12,2,1,100000002,510000002374,
122.399,21976.2,1427.93,µm,Segment,Segment Position,12,3,1,100000002,510000000016,
121.555,21988.2,1423.44,µm,Segment,Segment Position,12,3,1,100000002,510000000560,
130.946,21980.7,1430.67,µm,Segment,Segment Position,13,1,1,100000002,510000003703,
123.907,21989.2,1423.65,µm,Segment,Segment Position,13,2,1,100000002,510000000739,
135.618,21984.4,1437.43,µm,Segment,Segment Position,13,2,1,100000002,510000002337,
131.687,21986,1433.79,µm,Segment,Segment Position,13,2,1,100000002,510000003638,
125.819,21973.2,1429.16,µm,Segment,Segment Position,13,2,1,100000002,510000004057,
123.839,21988.4,1423.05,µm,Segment,Segment Position,13,3,1,100000002,510000000732,
125.189,21972.7,1433.78,µm,Segment,Segment Position,13,3,1,100000002,510000001748,
135.596,21980.6,1435.86,µm,Segment,Segment Position,13,3,1,100000002,510000002411,
131.993,21978.5,1426.23,µm,Segment,Segment Position,14,1,1,100000002,510000003679,
136.829,21986.6,1436.84,µm,Segment,Segment Position,14,2,1,100000002,510000002418,
130.272,21979,1424.55,µm,Segment,Segment Position,14,2,1,100000002,510000003718,
128.426,21969.7,1428.13,µm,Segment,Segment Position,14,2,1,100000002,510000004039,
128.32,21971.4,1438.42,µm,Segment,Segment Position,14,3,1,100000002,510000001730,
136.409,21986.6,1438.99,µm,Segment,Segment Position,14,3,1,100000002,510000002326,
127.525,21970.5,1425.63,µm,Segment,Segment Position,14,3,1,100000002,510000004068,
126.944,21971,1437.78,µm,Segment,Segment Position,14,4,1,100000002,510000004915,
132.533,21978.2,1424.38,µm,Segment,Segment Position,15,1,1,100000002,510000003723,
132.723,21976.3,1426.63,µm,Segment,Segment Position,15,2,1,100000002,510000003676,
129.835,21971.7,1438.06,µm,Segment,Segment Position,15,3,1,100000002,510000001764,
136.479,21987.1,1441.09,µm,Segment,Segment Position,15,3,1,100000002,510000002387,
134.382,21973.7,1438.01,µm,Segment,Segment Position,15,4,1,100000002,510000001716,
134.048,21986.5,1440.51,µm,Segment,Segment Position,15,4,1,100000002,510000002319,
137.23,21987.6,1442.23,µm,Segment,Segment Position,16,3,1,100000002,510000002384,
137.459,21987.3,1442.41,µm,Segment,Segment Position,16,4,1,100000002,510000002389,
93.6577,21964.7,1429.03,µm,Segment,Segment Position,2,1,1,100000002,510000000112,
33.2104,21883.4,1426.67,µm,Segment,Segment Position,2,1,1,100000001,510000000270,
81.3344,21949.5,1425.14,µm,Segment,Segment Position,2,1,1,100000002,510000000350,
80.134,21926.5,1428.14,µm,Segment,Segment Position,2,1,1,100000000,510000000499,
82.9652,21910.1,1437.91,µm,Segment,Segment Position,2,1,1,100000000,510000000908,
68.8786,21971.6,1424.35,µm,Segment,Segment Position,2,1,1,100000002,510000001659,
45.7557,21880.7,1432.18,µm,Segment,Segment Position,2,1,1,100000001,510000002083,
88.8701,21953.5,1439.41,µm,Segment,Segment Position,2,1,1,100000002,510000002131,
87.0769,21959.8,1442.59,µm,Segment,Segment Position,2,1,1,100000002,510000003148,
50.5221,21891.6,1442.11,µm,Segment,Segment Position,2,1,1,100000001,510000004607,
44.1548,21891.4,1426.32,µm,Segment,Segment Position,2,1,1,100000001,510000004623,
98.1288,21917.2,1429.79,µm,Segment,Segment Position,2,1,1,100000000,510000004691,
89.4095,21971.7,1443.45,µm,Segment,Segment Position,2,1,1,100000002,510000004727,
96.2443,21914.4,1429.06,µm,Segment,Segment Position,2,2,1,100000000,510000001084,
81.6269,21950.2,1425.3,µm,Segment,Segment Position,2,2,1,100000002,510000001195,
76.579,21926.1,1428.52,µm,Segment,Segment Position,2,2,1,100000000,510000001290,
55.9056,21877.1,1434.45,µm,Segment,Segment Position,2,2,1,100000001,510000001404,
87.4726,21974.3,1443.29,µm,Segment,Segment Position,2,2,1,100000002,510000001525,
68.1221,21970.8,1424.12,µm,Segment,Segment Position,2,2,1,100000002,510000001581,
51.4021,21888.8,1442.09,µm,Segment,Segment Position,2,2,1,100000001,510000001925,
