
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.659486,0.018938,0,µm^3,Spine,Spine Part Volume,11,6,1,100000001,610000005410,
0.219574,0.018938,0,µm^3,Spine,Spine Part Volume,12,3,1,100000002,610000005603,
0.294169,0.0639159,0,µm^3,Spine,Spine Part Volume,12,3,1,100000002,610000005604,
0.745817,0.172005,0,µm^3,Spine,Spine Part Volume,12,3,1,100000002,610000005605,
0.395009,0.131317,0,µm^3,Spine,Spine Part Volume,13,1,1,100000002,610000005609,
0.757633,0.0947057,0,µm^3,Spine,Spine Part Volume,13,2,1,100000002,610000005456,
0.576815,0.0835122,0,µm^3,Spine,Spine Part Volume,13,2,1,100000002,610000005602,
0.760025,0.283246,0,µm^3,Spine,Spine Part Volume,13,2,1,100000002,610000005606,
0.444175,0.0523568,0,µm^3,Spine,Spine Part Volume,14,2,1,100000002,610000005608,
0.888802,0.186714,0.238578,µm^3,Spine,Spine Part Volume,14,3,1,100000002,610000005408,
0.426158,0.112198,0,µm^3,Spine,Spine Part Volume,15,1,1,100000002,610000005607,
0.677735,0.195208,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005507,
0.322172,0.0800872,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005645,
0.937792,0.200686,0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005392,
0.558703,0.636258,0.313082,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005422,
0.467537,0.0413075,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005424,
0.924881,0.110902,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005434,
1.25389,0.0492315,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000005479,
0.558005,0.290056,0.159917,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005482,
0.520228,0.0713575,0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005572,
0.898314,0.34713,0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005573,
0.974398,0.124836,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005582,
0.21229,0.0347835,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005589,
0.862888,0.286982,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005590,
0.575471,0.118306,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005595,
0.427138,0.0716685,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005596,
0.337423,0.018938,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005598,
0.301377,0.111312,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005599,
1.01536,0.399823,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000005637,
0.446256,0.111642,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000005644,
0.752032,0.140411,0,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000005621,
3.05147,0.825504,0,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000005414,
3.33126,1.51276,0,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000005428,
2.31597,0.449766,0.552736,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000005442,
2.07251,0.967682,0.993632,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000005466,
0.333352,0.0656015,0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005314,
0.212567,0.0210376,0,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005562,
1.2637,0.421321,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000005585,
0.29079,0.0429604,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005624,
0.847875,0.199674,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000005643,
0.451546,0.0711084,0,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000005639,
0.323927,0.101496,0,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000005640,
0.656155,0.16026,0,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000005641,
0.934162,0.132453,0,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000005453,
0.150337,0.0200767,0,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000005462,
1.03815,0.414338,0,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000005632,
0.137589,0.0247604,0,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005563,
0.527708,0.373039,0.333168,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005306,
0.524835,0.239684,0,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005310,
0.660425,0.151504,0,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000005444,
0.303495,0.0639159,0,µm^3,Spine,Spine Part Volume,4,4,1,100000002,610000005642,
0.398287,0.0940722,0,µm^3,Spine,Spine Part Volume,5,1,1,100000001,610000005583,
0.516766,0.181087,0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005560,
0.716984,0.0972212,0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005570,
0.678159,0.152543,0,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000005584,
0.554002,0.018938,0,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000005620,
0.457676,0.0604163,0,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005571,
0.57494,0.0883329,0,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005379,
0.819221,0.12298,0,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005594,
1.37603,0.753203,0,µm^3,Spine,Spine Part Volume,6,1,1,100000002,610000005615,
0.366893,0.216397,0,µm^3,Spine,Spine Part Volume,6,1,1,100000002,610000005616,
0,0.0639159,0,µm^3,Spine,Spine Part Volume,6,1,1,100000002,610000005617,
1.76913,0.216673,0.422764,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005364,
1.65869,1.79023,0,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005397,
1.49598,0.295907,0,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005473,
0.680465,0.18068,0,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000005559,
1.31066,0.430593,0,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005618,
0.815567,0.307143,0,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005619,
0.412074,0.0423308,0.109438,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000005377,
0.463298,0.0573984,0.11975,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005403,
0.762469,0.260591,0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005557,
0.730494,0.309198,0,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000005569,
1.16506,0.151504,0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005492,
0.231148,0.018938,0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005588,
0.424876,0.118697,0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000005592,
0.585034,0.151504,0,µm^3,Spine,Spine Part Volume,6,5,1,100000001,610000005593,
0.411717,0.0639159,0,µm^3,Spine,Spine Part Volume,7,2,1,100000002,610000005613,
0.706114,0.160336,0,µm^3,Spine,Spine Part Volume,7,2,1,100000002,610000005614,
0.820403,0.151504,0,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000005558,
0.307581,0.138821,0,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000005300,
0.620353,0.0413075,0,µm^3,Spine,Spine Part Volume,8,1,1,100000002,610000005416,
0.275816,0.018938,0,µm^3,Spine,Spine Part Volume,8,1,1,100000002,610000005636,
0.5018,0.018938,0.112908,µm^3,Spine,Spine Part Volume,8,4,1,100000000,610000005358,
0.405187,0.0800236,0,µm^3,Spine,Spine Part Volume,8,4,1,100000000,610000005556,
0.425432,0.0725929,0,µm^3,Spine,Spine Part Volume,8,4,1,100000000,610000005568,
2.13314,0.507723,0,µm^3,Spine,Spine Part Volume,9,1,1,100000002,610000005612,
0.895186,0.184935,0,µm^3,Spine,Spine Part Volume,9,3,1,100000000,610000005555,
0.243001,0.0383314,0,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005567,
