
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1442,µm,Spine,Spine Position,7,4,1,100000000,610000005300,
1435.59,µm,Spine,Spine Position,4,4,1,100000001,610000005306,
1435.64,µm,Spine,Spine Position,4,4,1,100000001,610000005310,
1443.56,µm,Spine,Spine Position,3,2,1,100000000,610000005314,
1426.39,µm,Spine,Spine Position,0,1,1,100000000,610000005321,
1425.43,µm,Spine,Spine Position,0,1,1,100000000,610000005330,
1427.58,µm,Spine,Spine Position,0,1,1,100000000,610000005335,
1423.64,µm,Spine,Spine Position,0,1,1,100000000,610000005339,
1427.87,µm,Spine,Spine Position,0,1,1,100000001,610000005344,
1429.21,µm,Spine,Spine Position,1,2,1,100000001,610000005347,
1424.59,µm,Spine,Spine Position,0,1,1,100000000,610000005355,
1430.43,µm,Spine,Spine Position,8,4,1,100000000,610000005358,
1424.53,µm,Spine,Spine Position,6,2,1,100000002,610000005364,
1430.33,µm,Spine,Spine Position,0,1,1,100000000,610000005366,
1425.36,µm,Spine,Spine Position,0,1,1,100000000,610000005374,
1443.38,µm,Spine,Spine Position,6,3,1,100000002,610000005377,
1431.94,µm,Spine,Spine Position,5,4,1,100000001,610000005379,
1431.8,µm,Spine,Spine Position,10,1,1,100000002,610000005382,
1424.84,µm,Spine,Spine Position,0,1,1,100000000,610000005389,
1428.28,µm,Spine,Spine Position,2,2,1,100000000,610000005392,
1424.88,µm,Spine,Spine Position,6,2,1,100000002,610000005397,
1428.7,µm,Spine,Spine Position,1,2,1,100000002,610000005400,
1430.5,µm,Spine,Spine Position,6,3,1,100000000,610000005403,
1439.07,µm,Spine,Spine Position,14,3,1,100000002,610000005408,
1429.37,µm,Spine,Spine Position,11,6,1,100000001,610000005410,
1424.34,µm,Spine,Spine Position,3,1,1,100000001,610000005414,
1436.32,µm,Spine,Spine Position,8,1,1,100000002,610000005416,
1441.37,µm,Spine,Spine Position,1,2,1,100000001,610000005418,
1442.41,µm,Spine,Spine Position,2,2,1,100000001,610000005422,
1426.45,µm,Spine,Spine Position,2,2,1,100000001,610000005424,
1424.36,µm,Spine,Spine Position,3,1,1,100000001,610000005428,
1430.07,µm,Spine,Spine Position,2,2,1,100000001,610000005434,
1439.79,µm,Spine,Spine Position,1,1,1,100000002,610000005438,
1424.54,µm,Spine,Spine Position,3,1,1,100000001,610000005442,
1436.22,µm,Spine,Spine Position,4,4,1,100000001,610000005444,
1432.21,µm,Spine,Spine Position,1,1,1,100000000,610000005450,
1427.3,µm,Spine,Spine Position,4,2,1,100000002,610000005453,
1429.65,µm,Spine,Spine Position,13,2,1,100000002,610000005456,
1428.21,µm,Spine,Spine Position,4,2,1,100000002,610000005462,
1424.63,µm,Spine,Spine Position,3,1,1,100000001,610000005466,
1425.33,µm,Spine,Spine Position,6,2,1,100000002,610000005473,
1434.45,µm,Spine,Spine Position,2,2,1,100000002,610000005479,
1442.46,µm,Spine,Spine Position,2,2,1,100000001,610000005482,
1442.29,µm,Spine,Spine Position,6,4,1,100000001,610000005492,
1426.19,µm,Spine,Spine Position,0,1,1,100000000,610000005496,
1432.7,µm,Spine,Spine Position,2,1,1,100000001,610000005507,
1432.1,µm,Spine,Spine Position,0,1,1,100000000,610000005510,
1424.62,µm,Spine,Spine Position,0,1,1,100000000,610000005532,
1432.14,µm,Spine,Spine Position,10,3,1,100000000,610000005553,
1432.14,µm,Spine,Spine Position,10,3,1,100000000,610000005554,
1431.85,µm,Spine,Spine Position,9,3,1,100000000,610000005555,
1433.94,µm,Spine,Spine Position,8,4,1,100000000,610000005556,
1426.97,µm,Spine,Spine Position,6,3,1,100000000,610000005557,
1432.39,µm,Spine,Spine Position,7,3,1,100000000,610000005558,
1430.59,µm,Spine,Spine Position,6,2,1,100000000,610000005559,
1426.81,µm,Spine,Spine Position,5,2,1,100000000,610000005560,
1425.71,µm,Spine,Spine Position,1,2,1,100000000,610000005561,
1441.18,µm,Spine,Spine Position,3,2,1,100000000,610000005562,
1427.08,µm,Spine,Spine Position,4,3,1,100000000,610000005563,
1425.43,µm,Spine,Spine Position,0,1,1,100000000,610000005564,
1433.43,µm,Spine,Spine Position,0,1,1,100000000,610000005565,
1432.17,µm,Spine,Spine Position,9,5,1,100000000,610000005567,
1430.93,µm,Spine,Spine Position,8,4,1,100000000,610000005568,
1429.63,µm,Spine,Spine Position,6,3,1,100000000,610000005569,
1429.74,µm,Spine,Spine Position,5,2,1,100000000,610000005570,
1426.75,µm,Spine,Spine Position,5,3,1,100000000,610000005571,
1424.45,µm,Spine,Spine Position,2,2,1,100000000,610000005572,
1424.45,µm,Spine,Spine Position,2,2,1,100000000,610000005573,
1424.85,µm,Spine,Spine Position,0,1,1,100000000,610000005574,
1426.85,µm,Spine,Spine Position,1,1,1,100000001,610000005575,
1426.85,µm,Spine,Spine Position,1,1,1,100000001,610000005576,
1425.13,µm,Spine,Spine Position,1,2,1,100000001,610000005577,
1429.63,µm,Spine,Spine Position,0,1,1,100000001,610000005578,
1429.63,µm,Spine,Spine Position,0,1,1,100000001,610000005579,
1424.13,µm,Spine,Spine Position,0,1,1,100000001,610000005581,
1435.9,µm,Spine,Spine Position,2,2,1,100000001,610000005582,
1438.31,µm,Spine,Spine Position,5,1,1,100000001,610000005583,
1441.07,µm,Spine,Spine Position,5,2,1,100000001,610000005584,
1431.57,µm,Spine,Spine Position,3,2,1,100000001,610000005585,
1431.32,µm,Spine,Spine Position,1,1,1,100000001,610000005586,
1430.22,µm,Spine,Spine Position,1,1,1,100000001,610000005587,
1430.43,µm,Spine,Spine Position,6,4,1,100000001,610000005588,
1428.49,µm,Spine,Spine Position,2,2,1,100000001,610000005589,
1429.96,µm,Spine,Spine Position,2,2,1,100000001,610000005590,
1443.26,µm,Spine,Spine Position,6,4,1,100000001,610000005592,
1438.95,µm,Spine,Spine Position,6,5,1,100000001,610000005593,
1441.02,µm,Spine,Spine Position,5,4,1,100000001,610000005594,
1442.32,µm,Spine,Spine Position,2,2,1,100000001,610000005595,
1442.32,µm,Spine,Spine Position,2,2,1,100000001,610000005596,
1440.68,µm,Spine,Spine Position,1,1,1,100000001,610000005597,
1426.16,µm,Spine,Spine Position,2,2,1,100000001,610000005598,
1426.19,µm,Spine,Spine Position,2,2,1,100000001,610000005599,
1430.85,µm,Spine,Spine Position,1,2,1,100000001,610000005600,
1429.32,µm,Spine,Spine Position,13,2,1,100000002,610000005602,
1423.28,µm,Spine,Spine Position,12,3,1,100000002,610000005603,
1423.42,µm,Spine,Spine Position,12,3,1,100000002,610000005604,
1423.45,µm,Spine,Spine Position,12,3,1,100000002,610000005605,
1423.79,µm,Spine,Spine Position,13,2,1,100000002,610000005606,
1423.39,µm,Spine,Spine Position,15,1,1,100000002,610000005607,
1424.89,µm,Spine,Spine Position,14,2,1,100000002,610000005608,
1432.2,µm,Spine,Spine Position,13,1,1,100000002,610000005609,
1432.33,µm,Spine,Spine Position,10,1,1,100000002,610000005610,
1434.37,µm,Spine,Spine Position,10,1,1,100000002,610000005611,
1431.98,µm,Spine,Spine Position,9,1,1,100000002,610000005612,
1428.1,µm,Spine,Spine Position,7,2,1,100000002,610000005613,
1428.1,µm,Spine,Spine Position,7,2,1,100000002,610000005614,
1429.41,µm,Spine,Spine Position,6,1,1,100000002,610000005615,
1429.62,µm,Spine,Spine Position,6,1,1,100000002,610000005616,
1429.73,µm,Spine,Spine Position,6,1,1,100000002,610000005617,
1425.6,µm,Spine,Spine Position,6,2,1,100000002,610000005618,
1425.6,µm,Spine,Spine Position,6,2,1,100000002,610000005619,
1426.85,µm,Spine,Spine Position,5,2,1,100000002,610000005620,
1430.66,µm,Spine,Spine Position,2,3,1,100000002,610000005621,
1422.93,µm,Spine,Spine Position,3,2,1,100000002,610000005624,
1430.12,µm,Spine,Spine Position,1,2,1,100000002,610000005625,
1425.98,µm,Spine,Spine Position,0,1,1,100000002,610000005628,
1426.39,µm,Spine,Spine Position,0,1,1,100000002,610000005629,
1426.78,µm,Spine,Spine Position,0,1,1,100000002,610000005630,
1432.32,µm,Spine,Spine Position,4,2,1,100000002,610000005632,
1431.93,µm,Spine,Spine Position,1,1,1,100000002,610000005633,
1429.79,µm,Spine,Spine Position,0,1,1,100000002,610000005634,
1440.88,µm,Spine,Spine Position,1,1,1,100000002,610000005635,
1439.06,µm,Spine,Spine Position,8,1,1,100000002,610000005636,
1442.18,µm,Spine,Spine Position,2,2,1,100000002,610000005637,
1437.77,µm,Spine,Spine Position,1,1,1,100000002,610000005638,
1439.69,µm,Spine,Spine Position,3,4,1,100000002,610000005639,
1439.1,µm,Spine,Spine Position,3,4,1,100000002,610000005640,
1438.78,µm,Spine,Spine Position,3,4,1,100000002,610000005641,
1439.92,µm,Spine,Spine Position,4,4,1,100000002,610000005642,
1438.4,µm,Spine,Spine Position,3,3,1,100000002,610000005643,
1442.74,µm,Spine,Spine Position,2,2,1,100000002,610000005644,
1442.94,µm,Spine,Spine Position,2,1,1,100000002,610000005645,
1441.67,µm,Spine,Spine Position,1,1,1,100000002,610000005646,
1438.04,µm,Spine,Spine Position,0,1,1,100000002,610000005647,
