
Soma Intensity StdDev Ch=2 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
6.58748,,Soma,2,Image 1,1,100000000,800000000,
5.81793,,Soma,2,Image 1,1,100000001,800000001,
4.85511,,Soma,2,Image 1,1,100000002,800000002,
