
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,1,1,1,100000000,510000001105,
0,s,Segment,0,1,1,100000000,510000001128,
0,s,Segment,4,2,1,100000002,510000001139,
0,s,Segment,3,1,1,100000002,510000001167,
0,s,Segment,4,1,1,100000002,510000001171,
0,s,Segment,1,2,1,100000002,510000001193,
0,s,Segment,2,2,1,100000002,510000001195,
0,s,Segment,10,6,1,100000001,510000001239,
0,s,Segment,11,5,1,100000001,510000001252,
0,s,Segment,2,2,1,100000000,510000001290,
0,s,Segment,2,2,1,100000001,510000001404,
0,s,Segment,1,1,1,100000001,510000001418,
0,s,Segment,0,1,1,100000001,510000001424,
0,s,Segment,0,1,1,100000001,510000001491,
0,s,Segment,2,2,1,100000002,510000001525,
0,s,Segment,1,1,1,100000002,510000001546,
0,s,Segment,0,1,1,100000002,510000001569,
0,s,Segment,2,2,1,100000002,510000001581,
0,s,Segment,1,1,1,100000002,510000001624,
0,s,Segment,0,1,1,100000002,510000001653,
0,s,Segment,3,2,1,100000002,510000001657,
0,s,Segment,2,1,1,100000002,510000001659,
0,s,Segment,3,1,1,100000002,510000001664,
0,s,Segment,1,2,1,100000002,510000001666,
0,s,Segment,15,4,1,100000002,510000001716,
0,s,Segment,14,3,1,100000002,510000001730,
0,s,Segment,13,3,1,100000002,510000001748,
0,s,Segment,12,2,1,100000002,510000001762,
0,s,Segment,15,3,1,100000002,510000001764,
0,s,Segment,6,2,1,100000002,510000001803,
0,s,Segment,9,4,1,100000001,510000001811,
0,s,Segment,6,4,1,100000001,510000001851,
0,s,Segment,5,4,1,100000001,510000001885,
0,s,Segment,4,3,1,100000001,510000001888,
0,s,Segment,3,3,1,100000001,510000001904,
0,s,Segment,2,2,1,100000001,510000001925,
0,s,Segment,1,1,1,100000001,510000001937,
0,s,Segment,0,1,1,100000001,510000001970,
0,s,Segment,6,1,1,100000001,510000002024,
0,s,Segment,5,1,1,100000001,510000002042,
0,s,Segment,4,1,1,100000001,510000002072,
0,s,Segment,3,1,1,100000001,510000002080,
0,s,Segment,2,1,1,100000001,510000002083,
0,s,Segment,8,3,1,100000002,510000002087,
0,s,Segment,7,3,1,100000002,510000002093,
0,s,Segment,6,2,1,100000002,510000002104,
0,s,Segment,5,2,1,100000002,510000002116,
0,s,Segment,4,1,1,100000002,510000002120,
0,s,Segment,3,1,1,100000002,510000002123,
0,s,Segment,2,1,1,100000002,510000002131,
0,s,Segment,1,1,1,100000002,510000002150,
0,s,Segment,0,1,1,100000002,510000002156,
0,s,Segment,8,4,1,100000002,510000002171,
0,s,Segment,7,2,1,100000002,510000002176,
0,s,Segment,10,6,1,100000000,510000002186,
0,s,Segment,9,5,1,100000000,510000002203,
0,s,Segment,8,4,1,100000000,510000002220,
0,s,Segment,7,3,1,100000000,510000002225,
0,s,Segment,8,2,1,100000002,510000002252,
0,s,Segment,7,2,1,100000002,510000002259,
0,s,Segment,6,2,1,100000002,510000002275,
0,s,Segment,5,1,1,100000002,510000002300,
0,s,Segment,15,4,1,100000002,510000002319,
0,s,Segment,14,3,1,100000002,510000002326,
0,s,Segment,13,2,1,100000002,510000002337,
0,s,Segment,12,2,1,100000002,510000002374,
0,s,Segment,11,1,1,100000002,510000002382,
0,s,Segment,16,3,1,100000002,510000002384,
0,s,Segment,15,3,1,100000002,510000002387,
0,s,Segment,16,4,1,100000002,510000002389,
0,s,Segment,13,3,1,100000002,510000002411,
0,s,Segment,14,2,1,100000002,510000002418,
0,s,Segment,4,2,1,100000002,510000002426,
0,s,Segment,11,2,1,100000002,510000002435,
0,s,Segment,10,1,1,100000002,510000002437,
0,s,Segment,9,1,1,100000002,510000002448,
0,s,Segment,8,1,1,100000002,510000002482,
0,s,Segment,6,1,1,100000002,510000002499,
0,s,Segment,10,2,1,100000002,510000002502,
0,s,Segment,11,5,1,100000000,510000002515,
0,s,Segment,10,4,1,100000000,510000002530,
0,s,Segment,9,3,1,100000000,510000002543,
0,s,Segment,7,3,1,100000000,510000002553,
0,s,Segment,6,3,1,100000002,510000002559,
0,s,Segment,9,2,1,100000002,510000002567,
0,s,Segment,4,3,1,100000002,510000002586,
0,s,Segment,3,3,1,100000002,510000002609,
0,s,Segment,2,2,1,100000002,510000002616,
0,s,Segment,1,2,1,100000002,510000002619,
0,s,Segment,0,1,1,100000002,510000002631,
0,s,Segment,4,4,1,100000002,510000002635,
0,s,Segment,8,5,1,100000001,510000002637,
0,s,Segment,7,3,1,100000001,510000002640,
0,s,Segment,7,3,1,100000001,510000002647,
0,s,Segment,6,2,1,100000001,510000002697,
0,s,Segment,7,2,1,100000001,510000002700,
0,s,Segment,4,4,1,100000000,510000002775,
0,s,Segment,3,3,1,100000000,510000002786,
0,s,Segment,2,2,1,100000000,510000002809,
0,s,Segment,2,2,1,100000002,510000002832,
0,s,Segment,8,3,1,100000000,510000002842,
0,s,Segment,9,4,1,100000000,510000002845,
0,s,Segment,9,5,1,100000000,510000002850,
0,s,Segment,11,5,1,100000000,510000002855,
0,s,Segment,8,5,1,100000000,510000002869,
0,s,Segment,8,4,1,100000000,510000002881,
0,s,Segment,7,3,1,100000000,510000002885,
0,s,Segment,6,2,1,100000000,510000002887,
0,s,Segment,7,2,1,100000000,510000002889,
0,s,Segment,5,3,1,100000000,510000002898,
0,s,Segment,4,3,1,100000000,510000002911,
0,s,Segment,8,4,1,100000000,510000002956,
0,s,Segment,5,2,1,100000002,510000002963,
0,s,Segment,4,2,1,100000002,510000002976,
0,s,Segment,5,3,1,100000002,510000002978,
0,s,Segment,5,3,1,100000001,510000003012,
0,s,Segment,4,2,1,100000001,510000003032,
0,s,Segment,3,2,1,100000001,510000003036,
0,s,Segment,2,2,1,100000001,510000003109,
0,s,Segment,0,1,1,100000001,510000003116,
0,s,Segment,2,2,1,100000002,510000003121,
0,s,Segment,1,1,1,100000002,510000003129,
0,s,Segment,0,1,1,100000002,510000003146,
0,s,Segment,2,1,1,100000002,510000003148,
0,s,Segment,1,2,1,100000002,510000003151,
0,s,Segment,1,1,1,100000001,510000003203,
0,s,Segment,0,1,1,100000001,510000003237,
0,s,Segment,1,2,1,100000001,510000003249,
0,s,Segment,6,5,1,100000001,510000003260,
0,s,Segment,5,3,1,100000001,510000003263,
0,s,Segment,3,2,1,100000000,510000003272,
0,s,Segment,2,2,1,100000000,510000003279,
0,s,Segment,1,2,1,100000000,510000003285,
0,s,Segment,2,3,1,100000002,510000003307,
0,s,Segment,1,2,1,100000002,510000003315,
0,s,Segment,3,2,1,100000002,510000003328,
0,s,Segment,2,2,1,100000002,510000003349,
0,s,Segment,3,3,1,100000002,510000003353,
0,s,Segment,2,2,1,100000002,510000003371,
0,s,Segment,0,1,1,100000000,510000003394,
0,s,Segment,7,3,1,100000001,510000003401,
0,s,Segment,6,3,1,100000001,510000003404,
0,s,Segment,5,3,1,100000001,510000003411,
0,s,Segment,4,3,1,100000001,510000003427,
0,s,Segment,3,3,1,100000001,510000003437,
0,s,Segment,2,2,1,100000001,510000003533,
0,s,Segment,1,2,1,100000001,510000003561,
0,s,Segment,7,4,1,100000001,510000003566,
0,s,Segment,6,4,1,100000001,510000003573,
0,s,Segment,5,4,1,100000001,510000003580,
0,s,Segment,4,4,1,100000001,510000003596,
0,s,Segment,3,2,1,100000001,510000003609,
0,s,Segment,13,2,1,100000002,510000003638,
0,s,Segment,12,1,1,100000002,510000003657,
0,s,Segment,15,2,1,100000002,510000003676,
0,s,Segment,14,1,1,100000002,510000003679,
0,s,Segment,13,1,1,100000002,510000003703,
0,s,Segment,14,2,1,100000002,510000003718,
0,s,Segment,15,1,1,100000002,510000003723,
0,s,Segment,3,3,1,100000001,510000003731,
0,s,Segment,2,2,1,100000001,510000003752,
0,s,Segment,1,2,1,100000001,510000003812,
0,s,Segment,11,4,1,100000000,510000003815,
0,s,Segment,10,3,1,100000000,510000003834,
0,s,Segment,11,4,1,100000000,510000003848,
0,s,Segment,11,3,1,100000000,510000003850,
0,s,Segment,10,5,1,100000000,510000003853,
0,s,Segment,9,4,1,100000000,510000003868,
0,s,Segment,6,2,1,100000002,510000003907,
0,s,Segment,5,2,1,100000002,510000003976,
0,s,Segment,4,2,1,100000002,510000004000,
0,s,Segment,3,2,1,100000002,510000004017,
0,s,Segment,2,3,1,100000001,510000004025,
0,s,Segment,14,2,1,100000002,510000004039,
0,s,Segment,13,2,1,100000002,510000004057,
0,s,Segment,14,3,1,100000002,510000004068,
0,s,Segment,6,3,1,100000002,510000004087,
0,s,Segment,6,3,1,100000001,510000004097,
0,s,Segment,5,2,1,100000001,510000004112,
0,s,Segment,7,3,1,100000001,510000004116,
0,s,Segment,6,2,1,100000001,510000004118,
0,s,Segment,7,2,1,100000001,510000004121,
0,s,Segment,7,2,1,100000001,510000004123,
0,s,Segment,8,2,1,100000002,510000004139,
0,s,Segment,9,2,1,100000002,510000004174,
0,s,Segment,3,2,1,100000001,510000004186,
0,s,Segment,7,3,1,100000000,510000004196,
0,s,Segment,6,2,1,100000000,510000004206,
0,s,Segment,6,2,1,100000002,510000004210,
0,s,Segment,5,2,1,100000002,510000004236,
0,s,Segment,4,2,1,100000002,510000004253,
0,s,Segment,3,2,1,100000002,510000004260,
0,s,Segment,6,3,1,100000002,510000004262,
0,s,Segment,11,3,1,100000002,510000004270,
0,s,Segment,7,2,1,100000002,510000004275,
0,s,Segment,4,3,1,100000001,510000004280,
0,s,Segment,5,2,1,100000001,510000004312,
0,s,Segment,8,3,1,100000002,510000004316,
0,s,Segment,5,4,1,100000002,510000004320,
0,s,Segment,4,3,1,100000002,510000004345,
0,s,Segment,5,3,1,100000002,510000004348,
0,s,Segment,3,3,1,100000001,510000004355,
0,s,Segment,7,3,1,100000002,510000004360,
0,s,Segment,0,1,1,100000000,510000004447,
0,s,Segment,4,3,1,100000000,510000004451,
0,s,Segment,1,2,1,100000001,510000004509,
0,s,Segment,5,3,1,100000002,510000004513,
0,s,Segment,5,3,1,100000000,510000004516,
0,s,Segment,3,1,1,100000000,510000004535,
0,s,Segment,4,4,1,100000001,510000004537,
0,s,Segment,3,3,1,100000001,510000004543,
0,s,Segment,2,2,1,100000001,510000004547,
0,s,Segment,4,1,1,100000001,510000004549,
0,s,Segment,7,2,1,100000002,510000004557,
0,s,Segment,4,3,1,100000000,510000004564,
0,s,Segment,8,2,1,100000002,510000004566,
0,s,Segment,3,2,1,100000001,510000004597,
0,s,Segment,3,1,1,100000000,510000004605,
0,s,Segment,2,1,1,100000001,510000004607,
0,s,Segment,5,3,1,100000002,510000004610,
0,s,Segment,3,1,1,100000001,510000004620,
0,s,Segment,2,1,1,100000001,510000004623,
0,s,Segment,5,2,1,100000002,510000004648,
0,s,Segment,3,3,1,100000000,510000004660,
0,s,Segment,3,4,1,100000001,510000004666,
0,s,Segment,2,3,1,100000001,510000004672,
0,s,Segment,2,1,1,100000000,510000004691,
0,s,Segment,3,2,1,100000002,510000004697,
0,s,Segment,4,4,1,100000002,510000004701,
0,s,Segment,3,4,1,100000002,510000004716,
0,s,Segment,2,3,1,100000002,510000004718,
0,s,Segment,1,2,1,100000002,510000004721,
0,s,Segment,2,1,1,100000002,510000004727,
0,s,Segment,1,2,1,100000000,510000004764,
0,s,Segment,3,3,1,100000002,510000004768,
0,s,Segment,4,3,1,100000002,510000004771,
0,s,Segment,3,2,1,100000001,510000004773,
0,s,Segment,2,2,1,100000002,510000004777,
0,s,Segment,1,2,1,100000002,510000004785,
0,s,Segment,2,3,1,100000002,510000004788,
0,s,Segment,4,2,1,100000001,510000004795,
0,s,Segment,1,1,1,100000002,510000004802,
0,s,Segment,5,2,1,100000002,510000004804,
0,s,Segment,4,4,1,100000002,510000004809,
0,s,Segment,2,3,1,100000002,510000004814,
0,s,Segment,1,2,1,100000001,510000004817,
0,s,Segment,3,2,1,100000001,510000004821,
0,s,Segment,2,2,1,100000002,510000004823,
0,s,Segment,2,3,1,100000000,510000004827,
0,s,Segment,0,1,1,100000001,510000004842,
0,s,Segment,1,2,1,100000001,510000004858,
0,s,Segment,0,1,1,100000000,510000004871,
0,s,Segment,0,1,1,100000000,510000004886,
0,s,Segment,1,2,1,100000000,510000004888,
0,s,Segment,8,3,1,100000000,510000004898,
0,s,Segment,10,4,1,100000000,510000004899,
0,s,Segment,7,2,1,100000000,510000004900,
0,s,Segment,10,4,1,100000000,510000004901,
0,s,Segment,11,4,1,100000000,510000004902,
0,s,Segment,10,5,1,100000000,510000004903,
0,s,Segment,10,5,1,100000001,510000004905,
0,s,Segment,5,3,1,100000001,510000004906,
0,s,Segment,4,3,1,100000001,510000004907,
0,s,Segment,3,2,1,100000001,510000004908,
0,s,Segment,3,3,1,100000001,510000004909,
0,s,Segment,4,4,1,100000001,510000004910,
0,s,Segment,1,1,1,100000001,510000004911,
0,s,Segment,3,2,1,100000001,510000004912,
0,s,Segment,4,1,1,100000002,510000004914,
0,s,Segment,14,4,1,100000002,510000004915,
0,s,Segment,7,1,1,100000002,510000004916,
0,s,Segment,11,1,1,100000002,510000004917,
0,s,Segment,4,5,1,100000002,510000004918,
0,s,Segment,3,3,1,100000002,510000004919,
0,s,Segment,4,3,1,100000002,510000004920,
