
Spine Intensity Min Ch=5 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,5,7,Image 1,4,1,100000000,610000005300,
0,,Spine,5,4,Image 1,4,1,100000001,610000005306,
0,,Spine,5,4,Image 1,4,1,100000001,610000005310,
0,,Spine,5,3,Image 1,2,1,100000000,610000005314,
0,,Spine,5,0,Image 1,1,1,100000000,610000005321,
0,,Spine,5,0,Image 1,1,1,100000000,610000005330,
0,,Spine,5,0,Image 1,1,1,100000000,610000005335,
0,,Spine,5,0,Image 1,1,1,100000000,610000005339,
0,,Spine,5,0,Image 1,1,1,100000001,610000005344,
0,,Spine,5,1,Image 1,2,1,100000001,610000005347,
0,,Spine,5,0,Image 1,1,1,100000000,610000005355,
0,,Spine,5,8,Image 1,4,1,100000000,610000005358,
0,,Spine,5,6,Image 1,2,1,100000002,610000005364,
0,,Spine,5,0,Image 1,1,1,100000000,610000005366,
0,,Spine,5,0,Image 1,1,1,100000000,610000005374,
0,,Spine,5,6,Image 1,3,1,100000002,610000005377,
0,,Spine,5,5,Image 1,4,1,100000001,610000005379,
0,,Spine,5,10,Image 1,1,1,100000002,610000005382,
0,,Spine,5,0,Image 1,1,1,100000000,610000005389,
0,,Spine,5,2,Image 1,2,1,100000000,610000005392,
0,,Spine,5,6,Image 1,2,1,100000002,610000005397,
0,,Spine,5,1,Image 1,2,1,100000002,610000005400,
0,,Spine,5,6,Image 1,3,1,100000000,610000005403,
0,,Spine,5,14,Image 1,3,1,100000002,610000005408,
0,,Spine,5,11,Image 1,6,1,100000001,610000005410,
0,,Spine,5,3,Image 1,1,1,100000001,610000005414,
0,,Spine,5,8,Image 1,1,1,100000002,610000005416,
0,,Spine,5,1,Image 1,2,1,100000001,610000005418,
0,,Spine,5,2,Image 1,2,1,100000001,610000005422,
0,,Spine,5,2,Image 1,2,1,100000001,610000005424,
0,,Spine,5,3,Image 1,1,1,100000001,610000005428,
0,,Spine,5,2,Image 1,2,1,100000001,610000005434,
0,,Spine,5,1,Image 1,1,1,100000002,610000005438,
0,,Spine,5,3,Image 1,1,1,100000001,610000005442,
0,,Spine,5,4,Image 1,4,1,100000001,610000005444,
0,,Spine,5,1,Image 1,1,1,100000000,610000005450,
0,,Spine,5,4,Image 1,2,1,100000002,610000005453,
0,,Spine,5,13,Image 1,2,1,100000002,610000005456,
1,,Spine,5,0,Image 1,1,1,100000002,610000005462,
0,,Spine,5,3,Image 1,1,1,100000001,610000005466,
0,,Spine,5,6,Image 1,2,1,100000002,610000005473,
0,,Spine,5,2,Image 1,2,1,100000002,610000005479,
0,,Spine,5,2,Image 1,2,1,100000001,610000005482,
0,,Spine,5,6,Image 1,4,1,100000001,610000005492,
0,,Spine,5,0,Image 1,1,1,100000000,610000005496,
0,,Spine,5,2,Image 1,1,1,100000001,610000005507,
0,,Spine,5,0,Image 1,1,1,100000000,610000005510,
0,,Spine,5,0,Image 1,1,1,100000000,610000005532,
0,,Spine,5,10,Image 1,3,1,100000000,610000005553,
0,,Spine,5,10,Image 1,3,1,100000000,610000005554,
0,,Spine,5,9,Image 1,3,1,100000000,610000005555,
0,,Spine,5,8,Image 1,4,1,100000000,610000005556,
0,,Spine,5,6,Image 1,3,1,100000000,610000005557,
0,,Spine,5,7,Image 1,3,1,100000000,610000005558,
0,,Spine,5,6,Image 1,2,1,100000000,610000005559,
0,,Spine,5,5,Image 1,2,1,100000000,610000005560,
0,,Spine,5,1,Image 1,2,1,100000000,610000005561,
0,,Spine,5,3,Image 1,2,1,100000000,610000005562,
0,,Spine,5,4,Image 1,3,1,100000000,610000005563,
0,,Spine,5,0,Image 1,1,1,100000000,610000005564,
0,,Spine,5,0,Image 1,1,1,100000000,610000005565,
0,,Spine,5,9,Image 1,5,1,100000000,610000005567,
0,,Spine,5,8,Image 1,4,1,100000000,610000005568,
0,,Spine,5,6,Image 1,3,1,100000000,610000005569,
0,,Spine,5,5,Image 1,2,1,100000000,610000005570,
0,,Spine,5,5,Image 1,3,1,100000000,610000005571,
0,,Spine,5,2,Image 1,2,1,100000000,610000005572,
0,,Spine,5,2,Image 1,2,1,100000000,610000005573,
0,,Spine,5,0,Image 1,1,1,100000000,610000005574,
0,,Spine,5,1,Image 1,1,1,100000001,610000005575,
0,,Spine,5,1,Image 1,1,1,100000001,610000005576,
0,,Spine,5,1,Image 1,2,1,100000001,610000005577,
0,,Spine,5,0,Image 1,1,1,100000001,610000005578,
0,,Spine,5,0,Image 1,1,1,100000001,610000005579,
0,,Spine,5,0,Image 1,1,1,100000001,610000005581,
0,,Spine,5,2,Image 1,2,1,100000001,610000005582,
0,,Spine,5,5,Image 1,1,1,100000001,610000005583,
0,,Spine,5,5,Image 1,2,1,100000001,610000005584,
0,,Spine,5,3,Image 1,2,1,100000001,610000005585,
0,,Spine,5,1,Image 1,1,1,100000001,610000005586,
0,,Spine,5,1,Image 1,1,1,100000001,610000005587,
0,,Spine,5,6,Image 1,4,1,100000001,610000005588,
0,,Spine,5,2,Image 1,2,1,100000001,610000005589,
0,,Spine,5,2,Image 1,2,1,100000001,610000005590,
0,,Spine,5,6,Image 1,4,1,100000001,610000005592,
0,,Spine,5,6,Image 1,5,1,100000001,610000005593,
0,,Spine,5,5,Image 1,4,1,100000001,610000005594,
0,,Spine,5,2,Image 1,2,1,100000001,610000005595,
0,,Spine,5,2,Image 1,2,1,100000001,610000005596,
0,,Spine,5,1,Image 1,1,1,100000001,610000005597,
0,,Spine,5,2,Image 1,2,1,100000001,610000005598,
0,,Spine,5,2,Image 1,2,1,100000001,610000005599,
0,,Spine,5,1,Image 1,2,1,100000001,610000005600,
0,,Spine,5,13,Image 1,2,1,100000002,610000005602,
0,,Spine,5,12,Image 1,3,1,100000002,610000005603,
0,,Spine,5,12,Image 1,3,1,100000002,610000005604,
0,,Spine,5,12,Image 1,3,1,100000002,610000005605,
0,,Spine,5,13,Image 1,2,1,100000002,610000005606,
0,,Spine,5,15,Image 1,1,1,100000002,610000005607,
0,,Spine,5,14,Image 1,2,1,100000002,610000005608,
0,,Spine,5,13,Image 1,1,1,100000002,610000005609,
0,,Spine,5,10,Image 1,1,1,100000002,610000005610,
